year,player,player_id,position,player_game_count,team_name,pass_snaps,attempts,pass_block_percentage,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,pbe
2019,Zach Pascal,12303,WR,16,IND,419,2,0.5,0,0,0,0,100
2019,Kendrick Bourne,12270,WR,16,SF,275,4,1.5,0,0,0,0,100
2019,Tyrone Swoopes,12267,TE,5,SEA,37,12,32.4,0,0,0,0,100
2019,Chris Banjo,8419,S,1,ARZ,1,1,100,0,0,0,0,100
2019,Cameron Johnston,12255,P,1,PHI,1,1,100,0,0,0,0,100
2019,Cody Davis,8458,S,2,JAX,2,1,50,0,0,0,0,100
2019,Austin Carr,12215,WR,6,NO,94,1,1.1,0,0,0,0,100
2019,Darrell Daniels,12122,TE,6,ARZ,10,1,10,0,0,0,0,100
2019,James Winchester,8580,LS,1,KC,1,1,100,0,0,0,0,100
2019,Adam Pankey,12114,T,2,MIA,5,5,100,0,0,0,0,100
2019,Sammy Watkins,8639,WR,14,KC,466,5,1.1,0,0,0,0,100
2019,Taysom Hill,12112,QB,16,NO,126,3,2.4,0,0,0,0,100
2019,Mike Evans,8642,WR,13,TB,501,1,0.2,0,0,0,0,100
2019,Andre Patton,12043,WR,12,LAC,302,1,0.3,0,0,0,0,100
2019,Darwin Thompson,83791,HB,10,KC,55,2,3.6,0,0,0,0,100
2019,Ja'Wuan James,8654,T,3,DEN,34,34,100,0,0,0,0,100
2019,Ricky Seals-Jones,12020,TE,14,CLV,173,7,4,0,0,0,0,100
2019,Harrison Butker,11988,K,1,KC,1,1,100,0,0,0,0,100
2019,Alex Armah,11948,FB,15,CAR,51,29,56.9,0,0,0,0,100
2019,Allen Robinson II,8696,WR,16,CHI,629,2,0.3,0,0,0,0,100
2019,Jimmy Garoppolo,8697,QB,16,SF,526,2,0.4,0,0,0,0,100
2019,Eric Saubert,11929,TE,2,CHI,28,2,7.1,0,0,0,0,100
2019,Jermaine Eluemunor,11914,G,1,NE,3,3,100,0,0,0,0,100
2019,Mack Hollins,11873,WR,15,MIA,224,2,0.9,0,0,0,0,100
2019,Josh Reynolds,11872,WR,16,LA,268,4,1.5,0,0,0,0,100
2019,Samaje Perine,11869,HB,3,MIA,6,1,16.7,0,0,0,0,100
2019,Kareem Hunt,11841,HB,8,CLV,200,11,5.5,0,0,0,0,100
2019,Richard Rodgers,8733,TE,1,PHI,3,1,33.3,0,0,0,0,100
2019,Chris Godwin,11839,WR,14,TB,597,3,0.5,0,0,0,0,100
2019,Chris Wormley,11829,DI,1,BLT,1,1,100,0,0,0,0,100
2019,Adam Shaheen,11800,TE,8,CHI,81,11,13.6,0,0,0,0,100
2019,Curtis Samuel,11795,WR,16,CAR,646,1,0.2,0,0,0,0,100
2019,Evan Engram,11778,TE,8,NYG,309,15,4.9,0,0,0,0,100
2019,John Ross,11764,WR,8,CIN,257,1,0.4,0,0,0,0,100
2019,Mike Williams,11762,WR,15,LAC,523,1,0.2,0,0,0,0,100
2019,Taybor Pepper,11748,LS,1,MIA,1,1,100,0,0,0,0,100
2019,Troymaine Pope,11473,HB,2,LAC,15,1,6.7,0,0,0,0,100
2019,Lucas Patrick,11435,C,3,GB,75,75,100,0,0,0,0,100
2019,Zach Wood,11414,LS,2,NO,2,2,100,0,0,0,0,100
2019,Geremy Davis,9619,WR,5,LAC,53,1,1.9,0,0,0,0,100
2019,Casey Kreiter,8959,LS,1,DEN,1,1,100,0,0,0,0,100
2019,Bryan Witzmann,8995,TE,1,CAR,1,1,100,0,0,0,0,100
2019,Ben Braunecker,11335,TE,7,CHI,88,10,11.4,0,0,0,0,100
2019,Jason Vander Laan,11266,TE,2,NO,9,2,22.2,0,0,0,0,100
2019,Michael Ola,9032,TE,1,NO,1,1,100,0,0,0,0,100
2019,Senorise Perry,9035,HB,1,BUF,5,1,20,0,0,0,0,100
2019,Reggie Gilbert,11147,ED,1,TEN,1,1,100,0,0,0,0,100
2019,Geronimo Allison,11141,WR,16,GB,419,1,0.2,0,0,0,0,100
2019,Xavier Grimble,9092,TE,2,PIT,30,4,13.3,0,0,0,0,100
2019,Alex Erickson,11107,WR,16,CIN,382,3,0.8,0,0,0,0,100
2019,Tra Carson,11104,HB,2,DET,21,4,19,0,0,0,0,100
2019,David Fluellen,9184,HB,1,TEN,1,1,100,0,0,0,0,100
2019,Joshua Perkins,11051,TE,4,PHI,76,2,2.6,0,0,0,0,100
2019,Ryan Groy,9221,C,3,LAC,6,6,100,0,0,0,0,100
2019,Chester Rogers,10918,WR,11,IND,223,1,0.4,0,0,0,0,100
2019,Jarrod Wilson,10902,S,2,JAX,2,2,100,0,0,0,0,100
2019,Rodney Hudson,6207,C,15,OAK,507,507,100,0,1,2,3,99.7
2019,Austin Reiter,9655,C,16,KC,623,623,100,2,1,3,6,99.4
2019,Ronnie Stanley,10640,T,14,BLT,445,445,100,0,1,5,6,99.3
2019,Rashod Hill,11369,T,4,MIN,64,64,100,0,1,0,1,99.2
2019,Nick Boyle,9604,TE,16,BLT,273,53,19.4,0,0,1,1,99.1
2019,Brandon Linder,8728,C,16,JAX,683,683,100,0,0,12,12,99.1
2019,Xavier Su'a-Filo,8668,G,5,DAL,192,192,100,1,0,2,3,99
2019,Ethan Pocic,11813,G,3,SEA,48,48,100,0,0,1,1,99
2019,Ryan Jensen,7985,C,16,TB,707,707,100,1,3,11,15,98.9
2019,Marshal Yanda,3702,G,15,BLT,464,464,100,1,0,8,9,98.9
2019,Nick Martin,10684,C,16,HST,603,603,100,2,2,9,13,98.8
2019,Richie Incognito,2298,G,12,OAK,413,413,100,1,0,8,9,98.8
2019,Ben Jones,7099,C,15,TEN,487,487,100,3,0,6,9,98.8
2019,Matt Skura,11102,C,11,BLT,346,346,100,1,1,5,7,98.8
2019,Erik McCoy,37347,C,16,NO,608,608,100,1,2,11,14,98.8
2019,J.P. Holtz,11062,TE,14,CHI,130,43,33.1,0,0,1,1,98.8
2019,B.J. Finney,9875,C,9,PIT,165,165,100,1,0,2,3,98.8
2019,A.Q. Shipley,5150,C,16,ARZ,630,630,100,2,0,13,15,98.7
2019,Stefen Wisniewski,6200,G,7,KC,119,119,100,0,0,3,3,98.7
2019,Joe Thuney,10712,G,16,NE,648,648,100,1,4,11,16,98.7
2019,Tyler Kroft,9518,TE,11,BUF,146,36,24.7,0,0,1,1,98.6
2019,Ted Karras,10855,C,15,NE,583,583,100,2,1,11,14,98.6
2019,Jamaal Williams,11889,HB,14,GB,239,37,15.5,0,1,0,1,98.6
2019,Connor McGovern,10778,C,16,DEN,566,566,100,1,3,11,15,98.6
2019,J.C. Tretter,7904,C,16,CLV,595,595,100,1,0,16,17,98.5
2019,Jack Doyle,8520,TE,16,IND,400,34,8.5,0,0,1,1,98.5
2019,Brandon Scherff,9438,G,11,WAS,363,363,100,1,0,9,10,98.5
2019,Ike Boettger,46918,C,1,BUF,33,33,100,0,0,1,1,98.5
2019,Zack Martin,8651,G,16,DAL,639,639,100,0,3,16,19,98.5
2019,Mitch Morse,9482,C,16,BUF,514,514,100,1,1,13,15,98.4
2019,James Daniels,45576,C,16,CHI,650,650,100,1,4,15,20,98.4
2019,Ryan Ramczyk,11787,T,16,NO,613,613,100,0,1,19,20,98.4
2019,Mitchell Schwartz,7041,T,16,KC,622,622,100,0,5,15,20,98.4
2019,Denzelle Good,9688,G,7,OAK,188,188,100,1,2,2,5,98.4
2019,Giovani Bernard,7818,HB,16,CIN,351,95,27.1,0,1,2,3,98.4
2019,Scott Quessenberry,23918,C,11,LAC,364,364,100,1,0,10,11,98.4
2019,Joel Bitonio,8670,G,16,CLV,595,595,100,3,1,13,17,98.3
2019,Brandon Brooks,7078,G,16,PHI,604,604,100,1,5,13,19,98.3
2019,Ron Leary,7338,G,12,DEN,420,420,100,1,4,8,13,98.3
2019,Taylor Lewan,8646,T,12,TEN,383,383,100,2,3,6,11,98.3
2019,Cody Whitehair,10690,G,16,CHI,650,650,100,3,3,13,19,98.3
2019,Frank Ragnow,39137,C,15,DET,591,591,100,2,2,14,18,98.3
2019,Ryan Izzo,47327,TE,6,NE,123,30,24.4,0,1,0,1,98.3
2019,Quenton Nelson,12954,G,16,IND,560,559,99.8,0,2,18,20,98.2
2019,MyCole Pruitt,9576,TE,16,TEN,155,55,35.5,0,0,2,2,98.2
2019,Kyle Juszczyk,7912,FB,12,SF,145,28,19.3,0,0,1,1,98.2
2019,Austin Corbett,46290,G,8,LA,326,326,100,1,1,9,11,98.2
2019,Ali Marpet,9494,G,16,TB,707,707,100,2,8,13,23,98.2
2019,Oday Aboushi,7923,G,5,DET,84,84,100,0,1,2,3,98.2
2019,Maxx Williams,9488,TE,16,ARZ,228,55,24.1,0,0,2,2,98.2
2019,Ryan Kalil,3675,C,7,NYJ,195,195,100,0,1,6,7,98.2
2019,Joe Looney,7117,C,2,DAL,55,55,100,0,0,2,2,98.2
2019,Tarik Cohen,11874,HB,16,CHI,387,28,7.2,0,1,0,1,98.2
2019,Russell Okung,5531,T,6,LAC,136,136,100,0,1,4,5,98.2
2019,Daniel Kilgore,6315,C,13,MIA,590,590,100,3,4,12,19,98.1
2019,Nyheim Hines,48103,HB,16,IND,246,26,10.6,0,1,0,1,98.1
2019,Elgton Jenkins,46298,G,15,GB,570,570,100,0,1,21,22,98.1
2019,Andrew Wylie,12333,G,11,KC,430,430,100,2,4,8,14,98.1
2019,Weston Richburg,8678,C,13,SF,403,403,100,1,1,12,14,98.1
2019,Korey Cunningham,38555,T,1,NE,26,26,100,0,0,1,1,98.1
2019,Kevin Zeitler,7032,G,15,NYG,643,643,100,3,3,16,22,98.1
2019,Trent Brown,9677,T,11,OAK,318,318,100,1,1,9,11,98.1
2019,Travis Frederick,7812,C,16,DAL,639,639,100,1,8,14,23,98.1
2019,Joe Staley,3644,T,7,SF,239,239,100,2,2,3,7,98.1
2019,Justin Pugh,7800,G,16,ARZ,621,621,100,4,2,15,21,98
2019,David Edwards,35941,G,10,LA,401,401,100,1,4,10,15,98
2019,Terron Armstead,7856,T,15,NO,541,541,100,0,7,15,22,98
2019,Vance McDonald,7836,TE,14,PIT,419,25,6,0,0,1,1,98
2019,Chase Roullier,11954,C,14,WAS,477,477,100,3,1,12,16,98
2019,Maurkice Pouncey,5543,C,13,PIT,451,451,100,0,4,14,18,98
2019,Ben Garland,5839,G,5,SF,123,123,100,1,0,3,4,98
2019,Ryan Kelly,10652,C,16,IND,549,549,100,1,5,15,21,98
2019,Patrick Mekari,46219,G,9,BLT,177,177,100,0,3,4,7,98
2019,Laremy Tunsil,10647,T,14,HST,553,553,100,3,0,17,20,97.9
2019,Michael Schofield III,8730,G,16,LAC,636,636,100,1,7,18,26,97.9
2019,Brian O'Neill,46854,T,15,MIN,480,480,100,1,5,13,19,97.9
2019,Greg Van Roten,7746,G,11,CAR,427,427,100,1,3,13,17,97.9
2019,Evan Brown,38709,G,1,MIA,24,24,100,0,1,0,1,97.9
2019,Martinas Rankin,46333,T,5,KC,170,170,100,1,1,4,6,97.9
2019,Alex Mack,4944,C,16,ATL,748,748,100,2,8,19,29,97.9
2019,Laurent Duvernay-Tardif,8834,G,14,KC,528,528,100,2,1,17,20,97.9
2019,David Montgomery,45719,HB,16,CHI,309,71,23,0,0,3,3,97.9
2019,Blake Jarwin,12320,TE,16,DAL,224,23,10.3,0,1,0,1,97.8
2019,Duane Brown,4340,T,12,SEA,417,417,100,1,2,14,17,97.8
2019,Jeremy Sprinkle,11909,TE,16,WAS,347,46,13.3,0,1,1,2,97.8
2019,Jordan Devey,8268,G,4,OAK,137,137,100,0,2,4,6,97.8
2019,Tony Bergstrom,7095,C,10,WAS,93,93,100,1,0,2,3,97.8
2019,Conor McDermott,11966,G,4,NYJ,69,68,98.6,0,0,3,3,97.8
2019,Matt Gono,66448,G,2,ATL,23,23,100,0,1,0,1,97.8
2019,Corey Linsley,8796,C,16,GB,562,562,100,5,2,13,20,97.8
2019,Demetrius Harris,8524,TE,15,CLV,287,64,22.3,0,1,2,3,97.7
2019,Jon Halapio,8814,C,15,NYG,620,620,100,2,10,14,26,97.7
2019,Dalton Risner,47008,G,16,DEN,548,548,100,3,5,14,22,97.7
2019,John Miller,9514,G,13,CIN,454,454,100,2,3,14,19,97.7
2019,Stephen Carlson,94365,TE,9,CLV,81,22,27.2,0,1,0,1,97.7
2019,Andrew Whitworth,3000,T,16,LA,662,662,100,1,3,25,29,97.7
2019,David DeCastro,7640,G,16,PIT,561,561,100,2,0,22,24,97.7
2019,Kaden Smith,40973,TE,9,NYG,262,22,8.4,0,0,1,1,97.7
2019,Orlando Brown Jr.,46227,T,16,BLT,509,509,100,3,2,15,20,97.7
2019,Jason Peters,2148,T,13,PHI,527,527,100,3,4,14,21,97.7
2019,Cornelius Lucas,9025,T,12,CHI,281,281,100,1,1,10,12,97.7
2019,Kendall Lamm,10017,T,3,CLV,43,43,100,0,0,2,2,97.7
2019,Andrew Norwell,9126,G,16,JAX,684,684,100,3,5,20,28,97.7
2019,Jon Feliciano,9561,G,16,BUF,530,530,100,4,4,12,20,97.7
2019,Chris Thompson,7936,HB,11,WAS,240,22,9.2,0,0,1,1,97.7
2019,Trey Hopkins,9276,C,16,CIN,673,673,100,4,3,20,27,97.7
2019,Ereck Flowers,9442,G,16,WAS,545,545,100,2,2,20,24,97.6
2019,Joey Hunt,10849,G,10,SEA,340,340,100,3,1,9,13,97.6
2019,Spencer Pulley,10998,C,3,NYG,63,63,100,0,0,3,3,97.6
2019,Quinton Spain,10110,G,16,BUF,596,596,100,0,5,24,29,97.6
2019,Jake Matthews,8641,T,16,ATL,753,753,100,8,3,17,28,97.6
2019,C.J. Ham,11347,FB,16,MIN,117,21,17.9,0,0,1,1,97.6
2019,Graham Glasgow,10729,G,15,DET,520,520,100,0,5,20,25,97.6
2019,Will Hernandez,46180,G,16,NYG,681,681,100,2,6,23,31,97.6
2019,Wayne Gallman,11895,HB,10,NYG,114,21,18.4,0,0,1,1,97.6
2019,Aviante Collins,12049,G,1,MIN,21,21,100,0,1,0,1,97.6
2019,Taylor Moton,11819,T,16,CAR,707,707,100,5,3,21,29,97.6
2019,J.R. Sweezy,7209,G,16,ARZ,602,602,100,1,1,26,28,97.6
2019,Kalen Ballage,45741,HB,12,MIA,154,42,27.3,0,0,2,2,97.6
2019,Christian McCaffrey,11763,HB,16,CAR,672,102,15.2,1,0,3,4,97.5
2019,Jeff Heuerman,9525,TE,14,DEN,185,40,21.6,0,0,2,2,97.5
2019,DeAndre Washington,10777,HB,16,OAK,146,20,13.7,0,1,0,1,97.5
2019,D.J. Humphries,9457,T,16,ARZ,632,632,100,2,1,27,30,97.5
2019,Joe Dahl,10785,G,13,DET,464,464,100,3,3,14,20,97.5
2019,Cedric Ogbuehi,9454,T,9,JAX,60,59,98.3,0,0,3,3,97.5
2019,Zach Ertz,7816,TE,15,PHI,562,20,3.6,0,0,1,1,97.5
2019,Daniel Brunskill,34807,T,8,SF,221,221,100,2,0,7,9,97.5
2019,La'el Collins,9719,T,15,DAL,568,568,100,2,4,20,26,97.5
2019,Earl Watford,7898,G,9,TB,201,197,98,0,2,8,10,97.5
2019,Chris Reed,9830,G,5,CAR,63,61,96.8,1,0,1,2,97.5
2019,Jamon Brown,9505,G,10,ATL,370,370,100,0,5,14,19,97.4
2019,Gabe Jackson,8716,G,11,OAK,391,391,100,5,1,9,15,97.4
2019,Jonotthan Harrison,9132,C,12,NYJ,389,389,100,0,5,15,20,97.4
2019,Justin Britt,8699,C,8,SEA,269,269,100,2,4,6,12,97.4
2019,Rhett Ellison,7128,TE,10,NYG,165,38,23,0,0,2,2,97.4
2019,Mike Iupati,5542,G,16,SEA,566,566,100,5,2,17,24,97.4
2019,Jalen Richard,11395,HB,16,OAK,242,39,16.1,0,1,1,2,97.4
2019,Brent Qvale,8921,G,2,NYJ,39,39,100,0,1,1,2,97.4
2019,Rodger Saffold,5558,G,16,TEN,501,501,100,6,2,12,20,97.4
2019,Zach Fulton,8828,G,15,HST,563,563,100,1,1,26,28,97.4
2019,Pharaoh Brown,12247,TE,8,CLV,55,19,34.5,0,0,1,1,97.4
2019,Matt Feiler,9289,T,16,PIT,561,561,100,4,2,19,25,97.4
2019,Shaq Mason,9564,G,15,NE,611,611,100,2,3,26,31,97.3
2019,Jason Kelce,6343,C,16,PHI,678,678,100,2,4,28,34,97.3
2019,Austin Schlottmann,30097,G,5,DEN,146,146,100,1,4,2,7,97.3
2019,Kenny Wiggins,6471,G,14,DET,264,264,100,2,1,9,12,97.3
2019,Kelechi Osemele,7062,G,3,NYJ,110,110,100,1,1,3,5,97.3
2019,Danny Isidora,11933,G,3,MIA,92,92,100,0,1,4,5,97.3
2019,Max Scharping,46961,G,14,HST,565,565,100,3,3,22,28,97.3
2019,Blake Bell,9550,TE,15,KC,198,73,36.9,1,0,2,3,97.3
2019,Bradley Bozeman,27934,G,16,BLT,509,509,100,4,3,16,23,97.3
2019,Drew Sample,47259,TE,9,CIN,53,18,34,0,1,0,1,97.2
2019,Connor Williams,46216,G,11,DAL,392,392,100,1,4,16,21,97.2
2019,Dion Dawkins,11818,T,16,BUF,565,564,99.8,4,3,21,28,97.2
2019,Ty Nsekhe,7636,T,10,BUF,212,212,100,0,3,9,12,97.2
2019,Patrick Morris,46084,G,1,DEN,18,18,100,0,0,1,1,97.2
2019,Wyatt Teller,46131,G,11,CLV,311,309,99.4,1,3,12,16,97.2
2019,Larry Warford,7846,G,15,NO,563,563,100,2,6,22,30,97.2
2019,Bryan Bulaga,5548,T,16,GB,530,530,100,4,4,18,26,97.2
2019,Nick Gates,29476,G,9,NYG,178,178,100,1,2,6,9,97.2
2019,Rex Burkhead,7971,HB,13,NE,171,18,10.5,0,0,1,1,97.2
2019,Lane Johnson,7786,T,12,PHI,423,423,100,1,4,18,23,97.2
2019,Will Dissly,30762,TE,6,SEA,123,18,14.6,0,0,1,1,97.2
2019,Alex Lewis,10764,G,12,NYJ,436,436,100,2,5,15,22,97.2
2019,Andrew Beck,47121,TE,15,DEN,101,17,16.8,0,1,0,1,97.1
2019,Nick Easton,9861,G,7,NO,227,227,100,1,3,8,12,97.1
2019,Mike Pouncey,6167,C,5,LAC,188,188,100,0,2,9,11,97.1
2019,Durham Smythe,47257,TE,16,MIA,240,87,36.3,1,1,2,4,97.1
2019,Ben Koyack,9662,TE,11,JAX,96,34,35.4,0,0,2,2,97.1
2019,Seth DeValve,10772,TE,12,JAX,164,17,10.4,0,0,1,1,97.1
2019,Laken Tomlinson,9461,G,16,SF,526,526,100,3,4,20,27,97.1
2019,Justin Murray,11022,T,14,ARZ,501,501,100,4,1,20,25,97.1
2019,Mason Cole,45547,T,8,ARZ,125,120,96,1,1,4,6,97.1
2019,David Bakhtiari,7891,T,16,GB,633,633,100,2,7,26,35,97.1
2019,Trai Turner,8727,G,13,CAR,596,596,100,6,4,20,30,97
2019,Andrus Peat,9446,G,10,NO,329,329,100,3,2,12,17,97
2019,Donovan Smith,9467,T,15,TB,658,658,100,5,7,22,34,97
2019,D.J. Fluker,7792,G,14,SEA,480,480,100,6,2,15,23,97
2019,Isaiah Wynn,46048,T,8,NE,268,268,100,2,3,9,14,97
2019,Bobby Massie,7112,T,10,CHI,378,378,100,2,4,15,21,97
2019,Eric Fisher,7783,T,8,KC,253,253,100,1,4,9,14,97
2019,Benjamin Watson,1753,TE,10,NE,271,33,12.2,0,0,2,2,97
2019,Travis Kelce,7844,TE,16,KC,599,49,8.2,0,1,2,3,96.9
2019,Garett Bolles,11775,T,16,DEN,566,565,99.8,4,4,23,31,96.9
2019,Damien Williams,9205,HB,11,KC,224,32,14.3,0,0,2,2,96.9
2019,Nick Chubb,45783,HB,16,CLV,358,65,18.2,0,1,3,4,96.9
2019,Garrett Bradbury,46013,C,16,MIN,490,490,100,4,2,20,26,96.9
2019,Greg Robinson,8637,T,14,CLV,488,488,100,4,5,17,26,96.9
2019,Tyron Smith,6161,T,13,DAL,503,503,100,1,6,23,30,96.9
2019,Demar Dotson,5410,T,15,TB,638,638,100,5,3,26,34,96.9
2019,Frank Gore,2282,HB,16,BUF,152,31,20.4,0,1,1,2,96.8
2019,Rashaad Coward,12168,G,11,CHI,404,404,100,1,3,21,25,96.8
2019,Anthony Castonzo,6174,T,16,IND,576,576,100,3,5,26,34,96.8
2019,Wes Schweitzer,10829,G,13,ATL,472,472,100,2,8,18,28,96.8
2019,Josh Kline,8230,G,13,MIN,359,359,100,2,2,17,21,96.8
2019,Deion Calhoun,46676,G,8,MIA,310,310,100,2,3,13,18,96.8
2019,Brian Allen,46104,C,9,LA,338,338,100,1,4,16,21,96.7
2019,Jake Rodgers,9658,T,2,DEN,61,61,100,1,1,1,3,96.7
2019,Bobby Hart,9659,T,16,CIN,669,669,100,6,3,29,38,96.7
2019,Evan Boehm,10762,G,11,MIA,380,380,100,1,9,14,24,96.7
2019,T.J. Yeldon,9469,HB,6,BUF,113,15,13.3,0,0,1,1,96.7
2019,Wendell Smallwood,10787,HB,11,WAS,102,15,14.7,0,0,1,1,96.7
2019,Austin Blythe,10882,G,15,LA,603,603,100,2,2,34,38,96.7
2019,Trey Burton,9185,TE,8,CHI,190,15,7.9,0,0,1,1,96.7
2019,Ryan Bates,28300,T,3,BUF,46,46,100,0,1,2,3,96.7
2019,Dennis Kelly,7146,T,11,TEN,184,182,98.9,2,3,5,10,96.7
2019,Lee Smith,6311,TE,14,BUF,112,60,53.6,1,0,2,3,96.7
2019,Alex Cappa,66578,G,13,TB,528,528,100,4,6,21,31,96.7
2019,Alejandro Villanueva,9091,T,16,PIT,561,561,100,2,6,28,36,96.6
2019,Riley Reiff,7029,T,15,MIN,443,443,100,5,4,16,25,96.6
2019,Alex Redmond,11113,G,3,CIN,131,131,100,2,2,3,7,96.6
2019,Andre James,47058,C,3,OAK,58,58,100,0,0,4,4,96.6
2019,Jack Conklin,10642,T,16,TEN,502,502,100,4,4,22,30,96.6
2019,Marcus Cannon,6290,T,15,NE,589,589,100,6,4,24,34,96.6
2019,Mike McGlinchey,46275,T,12,SF,401,401,100,5,2,15,22,96.6
2019,Isaac Seumalo,10713,G,16,PHI,678,678,100,5,5,31,41,96.6
2019,Taylor Decker,10650,T,15,DET,606,606,100,7,4,24,35,96.5
2019,Kelvin Beachum,7229,T,13,NYJ,456,456,100,4,3,21,28,96.5
2019,Charles Leno Jr.,8880,T,16,CHI,649,649,100,5,8,27,40,96.5
2019,Jesse Davis,9989,T,15,MIA,649,649,100,4,5,33,42,96.5
2019,Brian Winters,7853,G,9,NYJ,313,313,100,1,4,16,21,96.5
2019,A.J. Cann,9500,G,16,JAX,484,484,100,3,1,27,31,96.5
2019,James Hurst,9001,T,6,BLT,71,71,100,1,1,2,4,96.5
2019,Jawaan Taylor,41665,T,16,JAX,683,683,100,8,4,28,40,96.5
2019,Dallas Goedert,47272,TE,15,PHI,424,56,13.2,1,0,2,3,96.4
2019,Jamarco Jones,46226,G,10,SEA,166,166,100,2,3,5,10,96.4
2019,Mike Person,6391,G,14,SF,468,468,100,1,5,27,33,96.4
2019,Matt Breida,12271,HB,12,SF,112,14,12.5,0,0,1,1,96.4
2019,Chris Lindstrom,46692,G,5,ATL,196,196,100,0,4,10,14,96.4
2019,Duke Johnson Jr.,9510,HB,16,HST,386,42,10.9,0,0,3,3,96.4
2019,Will Clapp,39386,G,13,NO,143,140,97.9,2,2,4,8,96.4
2019,Greg Mancz,10019,G,4,HST,110,110,100,2,0,4,6,96.4
2019,Matt Paradis,8841,C,16,CAR,703,703,100,3,4,40,47,96.4
2019,Ted Larsen,5728,G,3,CHI,96,96,100,1,1,4,6,96.4
2019,Le'Veon Bell,7829,HB,15,NYJ,458,68,14.8,0,0,5,5,96.3
2019,Luke Stocker,6256,TE,15,ATL,187,81,43.3,0,0,6,6,96.3
2019,Hunter Henry,10669,TE,12,LAC,401,13,3.2,0,0,1,1,96.2
2019,Nate Davis,46808,G,13,TEN,377,377,100,7,4,11,22,96.2
2019,Michael Deiter,38554,G,16,MIA,661,660,99.8,6,15,23,44,96.2
2019,Kerryon Johnson,34455,HB,8,DET,141,39,27.7,0,2,1,3,96.2
2019,Matt Pryor,46647,G,3,PHI,52,52,100,0,1,3,4,96.2
2019,Eric Tomlinson,9786,TE,6,OAK,31,13,41.9,0,0,1,1,96.2
2019,Lane Taylor,8365,G,2,GB,65,65,100,1,1,2,4,96.2
2019,Joseph Noteboom,46249,G,6,LA,237,237,100,0,2,16,18,96.2
2019,Tyler Higbee,10744,TE,15,LA,373,92,24.7,1,1,4,6,96.2
2019,Zach Banner,11892,T,14,PIT,35,26,74.3,1,0,0,1,96.2
2019,James White,8765,HB,15,NE,377,39,10.3,0,1,2,3,96.2
2019,Coleman Shelton,39316,G,2,LA,13,13,100,0,0,1,1,96.2
2019,Seantrel Henderson,8871,T,2,HST,39,39,100,0,0,3,3,96.2
2019,Donald Penn,3459,T,16,WAS,513,513,100,6,6,22,34,96.1
2019,Darren Waller,9637,TE,16,OAK,536,64,11.9,1,1,2,4,96.1
2019,Kolton Miller,47013,T,16,OAK,564,564,100,7,3,27,37,96.1
2019,Mark Glowinski,9567,G,16,IND,576,576,100,3,13,26,42,96.1
2019,Tytus Howard,25472,T,8,HST,284,284,100,2,2,16,20,96.1
2019,Jordan Howard,10784,HB,9,PHI,131,38,29,1,0,1,2,96.1
2019,Dan Feeney,11826,G,16,LAC,619,619,100,5,8,30,43,96.1
2019,James Carpenter,6177,G,11,ATL,435,435,100,4,4,23,31,96
2019,Billy Turner,8702,G,16,GB,635,635,100,6,6,33,45,96
2019,Ramon Foster,5229,G,14,PIT,465,465,100,4,2,27,33,96
2019,Dan Skipper,12307,T,4,DET,25,25,100,0,1,1,2,96
2019,Chris Manhertz,10211,TE,15,CAR,143,101,70.6,2,1,3,6,96
2019,Rick Wagner,7950,T,12,DET,434,434,100,3,4,25,32,96
2019,Mike Remmers,7431,T,14,NYG,543,543,100,3,3,34,40,96
2019,Joe Mixon,11803,HB,16,CIN,316,75,23.7,0,1,5,6,96
2019,Eric Kush,7952,G,7,CLV,254,254,100,2,0,17,19,95.9
2019,Cam Erving,9452,T,10,KC,375,375,100,5,5,16,26,95.9
2019,Michael Jordan,28021,G,12,CIN,386,386,100,6,2,18,26,95.9
2019,Marcedes Lewis,2973,TE,16,GB,211,61,28.9,1,0,3,4,95.9
2019,Levine Toilolo,7915,TE,12,SF,54,24,44.4,0,1,1,2,95.8
2019,Roderick Johnson,11915,T,13,HST,205,204,99.5,3,3,8,14,95.8
2019,Morgan Moses,8701,T,16,WAS,503,503,100,5,7,25,37,95.8
2019,Ty Sambrailo,9492,T,10,ATL,61,60,98.4,0,0,5,5,95.8
2019,Pat Elflein,11825,G,15,MIN,451,451,100,6,3,23,32,95.8
2019,Chase Edmonds,45851,HB,10,ARZ,124,24,19.4,0,1,1,2,95.8
2019,Halapoulivaati Vaitai,10798,G,13,PHI,277,276,99.6,2,8,11,21,95.8
2019,Austin Hooper,10715,TE,13,ATL,511,35,6.8,0,2,1,3,95.7
2019,Matt LaCosse,9840,TE,11,NE,197,35,17.8,0,2,1,3,95.7
2019,Billy Price,46795,G,11,CIN,373,373,100,3,5,21,29,95.7
2019,Bobby Evans,36800,T,7,LA,279,279,100,1,6,16,23,95.7
2019,Jordan Mills,7945,T,2,ARZ,58,58,100,1,0,3,4,95.7
2019,Alvin Kamara,11822,HB,14,NO,364,23,6.3,0,0,2,2,95.7
2019,Zach Line,8420,FB,12,NO,92,23,25,1,0,0,1,95.7
2019,Daryl Williams,9535,T,16,CAR,547,547,100,12,2,21,35,95.7
2019,Keaton Sutherland,46035,G,3,MIA,58,58,100,0,1,4,5,95.7
2019,Greg Olsen,3647,TE,14,CAR,499,47,9.4,2,0,0,2,95.7
