year,player,player_id,position,player_game_count,team_name,pass_snaps,attempts,pass_block_percentage,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,pbe
2014,Ryan Taylor,6370,TE,3,CLV,13,4,30.8,0,0,0,0,100
2014,J.T. Thomas,6347,LB,1,JAX,1,1,100,0,0,0,0,100
2014,Mike Mohamed,6341,LB,1,HST,1,1,100,0,0,0,0,100
2014,Brandon LaFell,5602,WR,16,NE,534,1,0.2,0,0,0,0,100
2014,Donald Butler,5603,LB,1,SD,1,1,100,0,0,0,0,100
2014,Richard Gordon,6333,TE,4,KC,17,10,58.8,0,0,0,0,100
2014,Dwayne Harris,6328,WR,16,DAL,42,1,2.4,0,0,0,0,100
2014,Chris Hairston,6274,T,5,BUF,8,8,100,0,0,0,0,100
2014,Akeem Dent,6243,LB,1,HST,1,1,100,0,0,0,0,100
2014,Allen Bailey,6238,DI,1,KC,1,1,100,0,0,0,0,100
2014,Stevan Ridley,6225,HB,6,NE,72,17,23.6,0,0,0,0,100
2014,Eric Olsen,5706,G,2,TEN,2,2,100,0,0,0,0,100
2014,Colin Kaepernick,6188,QB,16,SF,578,1,0.2,0,0,0,0,100
2014,Eugene Sims,5712,ED,1,SL,1,1,100,0,0,0,0,100
2014,Andy Dalton,6187,QB,16,CIN,524,1,0.2,0,0,0,0,100
2014,Andrew Hawkins,6125,WR,15,CLV,406,1,0.2,0,0,0,0,100
2014,Mickey Shuler,5737,TE,3,JAX,57,13,22.8,0,0,0,0,100
2014,Jim Dray,5756,TE,16,CLV,237,65,27.4,0,0,0,0,100
2014,Kavell Conner,5763,LB,1,SD,1,1,100,0,0,0,0,100
2014,Justin Drescher,6117,LS,1,NO,1,1,100,0,0,0,0,100
2014,Rafael Bush,5779,S,1,NO,1,1,100,0,0,0,0,100
2014,Michael Palmer,5784,TE,4,PIT,5,2,40,0,0,0,0,100
2014,George Johnson,6112,ED,1,DET,2,2,100,0,0,0,0,100
2014,Richard Brockel,6037,TE,3,CAR,7,2,28.6,0,0,0,0,100
2014,Jon Weeks,5800,LS,1,HST,1,1,100,0,0,0,0,100
2014,Mike Windt,5813,LS,1,SD,1,1,100,0,0,0,0,100
2014,Steve Maneri,6028,TE,1,NE,9,3,33.3,0,0,0,0,100
2014,Alex Bayer,9299,TE,1,SL,2,1,50,0,0,0,0,100
2014,Wade Smith,1393,G,1,PHI,9,9,100,0,0,0,0,100
2014,Mike Scifres,1458,P,1,SD,1,1,100,0,0,0,0,100
2014,Tyler Shatley,9257,G,1,JAX,27,27,100,0,0,0,0,100
2014,Eli Manning,1722,QB,16,NYG,636,1,0.2,0,0,0,0,100
2014,Larry Fitzgerald,1724,WR,14,ARZ,512,5,1,0,0,0,0,100
2014,Ben Roethlisberger,1732,QB,16,PIT,643,1,0.2,0,0,0,0,100
2014,Fitzgerald Toussaint,9244,HB,3,BLT,17,4,23.5,0,0,0,0,100
2014,Nick Hardwick,1787,C,1,SD,9,9,100,0,0,0,0,100
2014,Jerricho Cotchery,1829,WR,15,CAR,477,1,0.2,0,0,0,0,100
2014,Will Allen,1832,S,2,PIT,2,1,50,0,0,0,0,100
2014,Orleans Darkwa,9173,HB,4,NYG,26,6,23.1,0,0,0,0,100
2014,RaShaun Allen,9128,TE,1,SEA,6,2,33.3,0,0,0,0,100
2014,Don Muhlbach,2130,LS,1,DET,2,2,100,0,0,0,0,100
2014,Henoc Muamba,9098,LB,1,IND,1,1,100,0,0,0,0,100
2014,Josh Harris,9076,HB,1,PIT,3,1,33.3,0,0,0,0,100
2014,Asante Cleveland,9066,TE,3,SF,14,4,28.6,0,0,0,0,100
2014,Antonio Andrews,9014,HB,3,TEN,5,1,20,0,0,0,0,100
2014,Kasim Edebali,9011,ED,1,NO,1,1,100,0,0,0,0,100
2014,Scott Simonson,8954,TE,4,OAK,9,1,11.1,0,0,0,0,100
2014,Austin Wentworth,8912,G,1,MIN,1,1,100,0,0,0,0,100
2014,Silas Redd,8900,HB,6,WAS,33,9,27.3,0,0,0,0,100
2014,Alex Smith,2288,TE,2,CIN,6,3,50,0,0,0,0,100
2014,Trevor Reilly,8867,ED,1,NYJ,1,1,100,0,0,0,0,100
2014,Jay Prosch,8845,FB,13,HST,34,11,32.4,0,0,0,0,100
2014,Drew Jackson,8837,LB,2,IND,3,3,100,0,0,0,0,100
2014,Ronald Powell,8804,LB,1,NO,1,1,100,0,0,0,0,100
2014,Kevin Vickerson,2433,DI,1,KC,1,1,100,0,0,0,0,100
2014,Jon Condo,2539,LS,1,OAK,1,1,100,0,0,0,0,100
2014,Jeremiah George,8789,LB,1,JAX,1,1,100,0,0,0,0,100
2014,John Kuhn,2686,FB,15,GB,49,16,32.7,0,0,0,0,100
2014,Lance Moore,2718,WR,14,PIT,193,2,1,0,0,0,0,100
2014,Lorenzo Taliaferro,8773,HB,10,BLT,54,13,24.1,0,0,0,0,100
2014,Greg Warren,2831,LS,2,PIT,2,2,100,0,0,0,0,100
2014,James White,8765,HB,3,NE,19,2,10.5,0,0,0,0,100
2014,Martavis Bryant,8753,WR,10,PIT,199,1,0.5,0,0,0,0,100
2014,Dri Archer,8732,HB,12,PIT,37,2,5.4,0,0,0,0,100
2014,Spencer Long,8713,G,2,WAS,11,11,100,0,0,0,0,100
2014,Billy Turner,8702,G,1,MIA,12,12,100,0,0,0,0,100
2014,Troy Niklas,8687,TE,6,ARZ,24,6,25,0,0,0,0,100
2014,Kyle Van Noy,8675,LB,1,DET,1,1,100,0,0,0,0,100
2014,Derek Hagan,3027,WR,16,TEN,200,5,2.5,0,0,0,0,100
2014,Austin Seferian-Jenkins,8673,TE,9,TB,283,47,16.6,0,0,0,0,100
2014,Brandon Marshall,3064,WR,13,CHI,482,1,0.2,0,0,0,0,100
2014,Domata Peko Sr.,3068,DI,2,CIN,2,1,50,0,0,0,0,100
2014,Calvin Pryor,8653,S,1,NYJ,1,1,100,0,0,0,0,100
2014,Blake Bortles,8638,QB,14,JAX,552,1,0.2,0,0,0,0,100
2014,Kevin Boothe,3121,G,1,OAK,12,12,100,0,0,0,0,100
2014,Darren Fells,8549,TE,7,ARZ,78,22,28.2,0,0,0,0,100
2014,Fozzy Whittaker,8547,HB,6,CAR,47,12,25.5,0,0,0,0,100
2014,Marques Colston,3197,WR,16,NO,577,4,0.7,0,0,0,0,100
2014,Miles Austin,3211,WR,12,CLV,313,1,0.3,0,0,0,0,100
2014,Demetrius Harris,8524,TE,7,KC,27,3,11.1,0,0,0,0,100
2014,Thomas Gafford,3316,LS,1,KC,1,1,100,0,0,0,0,100
2014,Terence Garvin,8515,LB,2,PIT,2,2,100,0,0,0,0,100
2014,LaRoy Reynolds,8500,LB,1,JAX,1,1,100,0,0,0,0,100
2014,Micheal Spurlock,3517,WR,1,CHI,10,1,10,0,0,0,0,100
2014,Adrian Peterson,3623,HB,1,MIN,17,8,47.1,0,0,0,0,100
2014,Cody Davis,8458,S,2,SL,2,2,100,0,0,0,0,100
2014,Austin Johnson,8438,FB,7,NO,35,14,40,0,0,0,0,100
2014,Tim Wright,8392,TE,16,NE,259,8,3.1,0,0,0,0,100
2014,Greg Olsen,3647,TE,16,CAR,597,67,11.2,0,0,0,0,100
2014,Keavon Milton,8250,G,1,SEA,1,1,100,0,0,0,0,100
2014,Drew Stanton,3659,QB,9,ARZ,263,1,0.4,0,0,0,0,100
2014,Justin Tuggle,8225,LB,1,HST,1,1,100,0,0,0,0,100
2014,Josh Hill,8200,TE,16,NO,113,36,31.9,0,0,0,0,100
2014,Chris Pantale,8089,TE,1,NYJ,1,1,100,0,0,0,0,100
2014,Allen Barbre,3735,T,1,PHI,19,19,100,0,0,0,0,100
2014,Daren Bates,8077,LB,2,SL,2,2,100,0,0,0,0,100
2014,Scott Chandler,3745,TE,16,BUF,508,38,7.5,0,0,0,0,100
2014,Josh McNary,8073,LB,1,IND,1,1,100,0,0,0,0,100
2014,Will Herring,3777,ST,2,SL,2,2,100,0,0,0,0,100
2014,Carson Tinker,8043,LS,1,JAX,1,1,100,0,0,0,0,100
2014,Michael Cox,8036,HB,1,NYG,14,3,21.4,0,0,0,0,100
2014,Kerwynn Williams,8013,HB,4,ARZ,32,10,31.3,0,0,0,0,100
2014,Chris Gragg,8004,TE,10,BUF,81,8,9.9,0,0,0,0,100
2014,Tommy Bohanon,7997,FB,4,NYJ,24,2,8.3,0,0,0,0,100
2014,Eric Weems,4097,WR,15,ATL,110,1,0.9,0,0,0,0,100
2014,Vince Williams,7988,LB,2,PIT,2,2,100,0,0,0,0,100
2014,Ryan Griffin,7982,TE,14,HST,167,21,12.6,0,0,0,0,100
2014,Mike James,7970,HB,7,TB,20,2,10,0,0,0,0,100
2014,Tourek Williams,7960,ED,1,SD,1,1,100,0,0,0,0,100
2014,Tanner Hawkinson,7938,T,1,CIN,1,1,100,0,0,0,0,100
2014,Joseph Randle,7933,HB,10,DAL,36,12,33.3,0,0,0,0,100
2014,Chris Johnson,4338,HB,16,NYJ,193,33,17.1,0,0,0,0,100
2014,Earl Watford,7898,G,1,ARZ,5,5,100,0,0,0,0,100
2014,Barrett Jones,7895,G,1,SL,18,18,100,0,0,0,0,100
2014,Shamarko Thomas,7893,S,2,PIT,2,1,50,0,0,0,0,100
2014,Mike Glennon,7854,QB,6,TB,225,1,0.4,0,0,0,0,100
2014,Travis Kelce,7844,TE,16,KC,406,27,6.7,0,0,0,0,100
2014,Craig Stevens,4399,TE,5,TEN,25,6,24,0,0,0,0,100
2014,Vance McDonald,7836,TE,8,SF,92,17,18.5,0,0,0,0,100
2014,Gavin Escobar,7828,TE,16,DAL,114,1,0.9,0,0,0,0,100
2014,Jacob Tamme,4441,TE,14,DEN,182,18,9.9,0,0,0,0,100
2014,DeAndre Hopkins,7808,WR,16,HST,534,3,0.6,0,0,0,0,100
2014,Jerome Felton,4460,FB,13,MIN,30,7,23.3,0,0,0,0,100
2014,Kellen Davis,4472,TE,5,DET,64,20,31.3,0,0,0,0,100
2014,Andy Studebaker,4517,ED,1,IND,1,1,100,0,0,0,0,100
2014,Nate Garner,4525,G,4,MIA,11,11,100,0,0,0,0,100
2014,E.J. Manuel,7797,QB,4,BUF,147,1,0.7,0,0,0,0,100
2014,Will Tukuafu,7764,FB,9,SEA,23,9,39.1,0,0,0,0,100
2014,Kyle Knox,7743,LB,1,NO,1,1,100,0,0,0,0,100
2014,Mike Brown,7698,WR,5,JAX,85,1,1.2,0,0,0,0,100
2014,Jeff Adams,7680,T,1,HST,2,2,100,0,0,0,0,100
2014,Brandon Bostick,7605,TE,5,GB,17,1,5.9,0,0,0,0,100
2014,Jonathan Grimes,7585,HB,10,HST,104,16,15.4,0,0,0,0,100
2014,Matthew Mulligan,4701,TE,4,TEN,23,19,82.6,0,0,0,0,100
2014,Jamize Olawale,7572,FB,11,OAK,34,9,26.5,0,0,0,0,100
2014,Jed Collins,4743,FB,16,DET,93,25,26.9,0,0,0,0,100
2014,Jeremy Stewart,7534,HB,1,DEN,2,1,50,0,0,0,0,100
2014,Chris Polk,7532,HB,9,PHI,37,7,18.9,0,0,0,0,100
2014,Chase Ford,7528,TE,11,MIN,222,5,2.3,0,0,0,0,100
2014,Tauren Poole,7522,HB,1,CAR,1,1,100,0,0,0,0,100
2014,Brandon Bolden,7469,HB,11,NE,39,5,12.8,0,0,0,0,100
2014,Brian Folkerts,7435,C,5,CAR,21,21,100,0,0,0,0,100
2014,Jermaine Kearse,7428,WR,15,SEA,437,3,0.7,0,0,0,0,100
2014,Derek Carrier,7406,TE,9,SF,95,12,12.6,0,0,0,0,100
2014,Jonas Gray,7393,HB,7,NE,58,21,36.2,0,0,0,0,100
2014,Derrick Coleman,7377,FB,4,SEA,10,2,20,0,0,0,0,100
2014,Julian Stanford,7372,LB,1,DET,2,2,100,0,0,0,0,100
2014,Case Keenum,7323,QB,2,HST,86,1,1.2,0,0,0,0,100
2014,Alex Mack,4944,C,5,CLV,149,149,100,0,0,1,1,99.7
2014,Jermaine Gresham,5546,TE,15,CIN,454,100,22,0,0,1,1,99.5
2014,Jacquizz Rodgers,6297,HB,16,ATL,262,78,29.8,0,0,1,1,99.4
2014,Joe Hawley,5641,C,4,ATL,154,154,100,0,1,1,2,99.4
2014,Steven Jackson,1745,HB,15,ATL,211,75,35.5,0,0,1,1,99.3
2014,Dwayne Allen,7066,TE,13,IND,351,71,20.2,0,0,1,1,99.3
2014,Nick Mangold,2974,C,15,NYJ,536,536,100,1,2,4,7,99.3
2014,Will Montgomery,3179,C,9,DEN,307,307,100,1,0,3,4,99.2
2014,Andrew Whitworth,3000,T,16,CIN,532,532,100,0,1,8,9,99.2
2014,Josh Wells,8968,T,3,JAX,58,57,98.3,0,0,1,1,99.1
2014,Jason Witten,1384,TE,16,DAL,515,58,11.3,0,1,0,1,99.1
2014,Josh Sitton,4449,G,16,GB,582,582,100,0,4,6,10,99.1
2014,Orlando Franklin,6198,G,16,DEN,606,606,100,1,2,8,11,99
2014,Brandon Fusco,6324,G,3,MIN,98,98,100,0,1,1,2,99
2014,Zack Martin,8651,G,16,DAL,516,516,100,0,2,8,10,99
2014,Rodney Hudson,6207,C,16,KC,580,579,99.8,2,2,6,10,99
2014,Owen Daniels,3043,TE,15,BLT,453,50,11,0,0,1,1,99
2014,Larry Donnell,7638,TE,16,NYG,563,50,8.9,0,1,0,1,99
2014,Kyle Long,7801,G,15,CHI,629,629,100,0,2,13,15,98.8
2014,Daniel Kilgore,6315,C,7,SF,246,246,100,0,0,6,6,98.8
2014,Kelechi Osemele,7062,G,14,BLT,517,517,100,2,2,6,10,98.8
2014,Le'Veon Bell,7829,HB,16,PIT,569,84,14.8,0,0,2,2,98.8
2014,Mackenzy Bernadeau,4564,G,3,DAL,40,40,100,0,0,1,1,98.7
2014,Kevin Zeitler,7032,G,12,CIN,389,389,100,1,2,6,9,98.7
2014,Martellus Bennett,4375,TE,16,CHI,629,78,12.4,0,1,1,2,98.7
2014,Stepfan Taylor,7922,HB,14,ARZ,114,38,33.3,0,0,1,1,98.7
2014,Stefen Wisniewski,6200,C,16,OAK,651,650,99.8,1,3,12,16,98.7
2014,Jordan Todman,6335,HB,16,JAX,247,75,30.4,0,2,0,2,98.7
2014,Corey Linsley,8796,C,16,GB,595,595,100,1,2,12,15,98.7
2014,Lemuel Jeanpierre,5853,C,4,SEA,105,105,100,0,0,3,3,98.6
2014,Mike Remmers,7431,T,5,CAR,176,176,100,0,1,4,5,98.6
2014,John Urschel,8810,G,6,BLT,106,106,100,0,1,2,3,98.6
2014,Eddie Lacy,7842,HB,16,GB,378,69,18.3,0,0,2,2,98.6
2014,Vernon Davis,2951,TE,14,SF,452,36,8,0,0,1,1,98.6
2014,Kory Lichtensteiger,4422,C,16,WAS,629,629,100,1,1,14,16,98.6
2014,Lee Smith,6311,TE,14,BUF,114,35,30.7,0,0,1,1,98.6
2014,Daniel Thomas,6214,HB,12,MIA,152,33,21.7,0,1,0,1,98.5
2014,Zane Beadles,5570,G,16,JAX,649,649,100,2,3,12,17,98.5
2014,Jonathan Cooper,7788,G,5,ARZ,98,98,100,1,0,1,2,98.5
2014,Marcel Reece,4702,FB,15,OAK,246,33,13.4,0,0,1,1,98.5
2014,Bryan Stork,8740,C,13,NE,458,458,100,1,8,4,13,98.5
2014,Trai Turner,8727,G,13,CAR,372,372,100,0,4,7,11,98.5
2014,A.Q. Shipley,5150,C,9,IND,266,266,100,0,3,5,8,98.5
2014,Joel Bitonio,8670,G,16,CLV,549,549,100,1,3,11,15,98.5
2014,Travis Frederick,7812,C,16,DAL,517,517,100,1,2,11,14,98.5
2014,Mike Pollak,4373,G,10,CIN,214,214,100,0,0,7,7,98.4
2014,Maurkice Pouncey,5543,C,16,PIT,643,643,100,1,2,16,19,98.4
2014,Tim Lelito,8189,C,6,NO,155,155,100,0,3,2,5,98.4
2014,Max Unger,4972,C,6,SEA,187,187,100,0,0,6,6,98.4
2014,Corey Hilliard,3825,T,1,DET,31,31,100,0,0,1,1,98.4
2014,Jason Kelce,6343,C,12,PHI,465,465,100,2,3,8,13,98.4
2014,Evan Mathis,2296,G,9,PHI,335,335,100,2,2,5,9,98.4
2014,Anthony Dixon,5696,HB,11,BUF,100,32,32,0,1,0,1,98.4
2014,J.D. Walton,5604,C,16,NYG,643,643,100,1,3,16,20,98.4
2014,Roberto Garza,856,C,12,CHI,480,480,100,1,2,11,14,98.4
2014,Manuel Ramirez,3733,C,16,DEN,622,622,100,1,3,16,20,98.3
2014,Joe Thomas,3619,T,16,CLV,549,549,100,2,3,12,17,98.3
2014,Rob Gronkowski,5567,TE,15,NE,502,58,11.6,1,0,0,1,98.3
2014,Donald Brown,4950,HB,13,SD,246,60,24.4,0,0,2,2,98.3
2014,Julius Thomas,6281,TE,13,DEN,424,88,20.8,0,0,3,3,98.3
2014,Marshal Yanda,3702,G,16,BLT,574,574,100,2,5,11,18,98.3
2014,Lane Taylor,8365,G,6,GB,59,59,100,0,0,2,2,98.3
2014,Matt Asiata,6432,HB,15,MIN,311,89,28.6,0,0,3,3,98.3
2014,Brian Leonhardt,8083,TE,12,OAK,100,28,28,0,0,1,1,98.2
2014,T.J. Lang,5032,G,16,GB,542,542,100,3,2,12,17,98.2
2014,Peter Konz,7058,C,6,ATL,111,110,99.1,0,0,4,4,98.2
2014,Brandon Linder,8728,G,15,JAX,565,565,100,5,2,8,15,98.2
2014,Rodger Saffold,5558,G,16,SL,523,523,100,2,2,13,17,98.2
2014,Gabe Jackson,8716,G,13,OAK,524,524,100,1,2,16,19,98.1
2014,Branden Albert,4329,T,9,MIA,313,313,100,3,1,5,9,98.1
2014,Evan Smith,5390,C,15,TB,573,573,100,2,4,14,20,98.1
2014,Brandon Brooks,7078,G,15,HST,479,479,100,0,2,16,18,98.1
2014,John Sullivan,4501,C,16,MIN,579,579,100,2,6,12,20,98.1
2014,Kelvin Beachum,7229,T,16,PIT,643,643,100,7,3,9,19,98
2014,Mark Ingram II,6180,HB,13,NO,214,50,23.4,0,1,1,2,98
2014,Virgil Green,6356,TE,12,DEN,122,49,40.2,0,0,2,2,98
2014,Larry Warford,7846,G,13,DET,461,461,100,2,2,12,16,98
2014,Andre Ellington,7968,HB,12,ARZ,288,49,17,0,0,2,2,98
2014,Chris Watt,8724,G,12,SD,295,295,100,3,1,5,9,98
2014,Russell Bodine,8746,C,16,CIN,545,545,100,2,4,14,19,98
2014,Eric Wood,4951,C,16,BUF,629,629,100,3,5,16,24,97.9
2014,Mychal Rivera,7965,TE,16,OAK,535,47,8.8,0,0,2,2,97.9
2014,James Carpenter,6177,G,13,SEA,432,432,100,0,4,14,18,97.9
2014,Zach Miller,3654,TE,3,SEA,93,24,25.8,0,0,1,1,97.9
2014,Jared Veldheer,5594,T,16,ARZ,612,612,100,1,4,20,25,97.9
2014,Kraig Urbik,5002,G,10,BUF,378,378,100,2,2,10,14,97.9
2014,James Starks,5716,HB,16,GB,159,24,15.1,0,0,1,1,97.9
2014,Dillon Farrell,9291,G,4,SF,24,24,100,0,0,1,1,97.9
2014,Jeremiah Sirles,9305,G,2,SD,73,73,100,1,0,1,2,97.9
2014,Dominic Raiola,820,C,15,DET,617,617,100,4,2,17,23,97.8
2014,Andrew Norwell,9126,G,10,CAR,368,368,100,1,1,13,15,97.8
2014,John Greco,4379,G,16,CLV,549,549,100,2,6,14,22,97.8
2014,Jason Peters,2148,T,16,PHI,661,661,100,4,4,17,25,97.8
2014,Brian De La Puente,4679,C,8,CHI,295,295,100,3,1,6,10,97.8
2014,Willie Colon,3076,G,16,NYJ,579,579,100,1,3,20,24,97.8
2014,Jared Cook,5012,TE,16,SL,425,23,5.4,0,0,1,1,97.8
2014,Alex Boone,5372,G,15,SF,533,533,100,3,0,17,20,97.8
2014,Steve Schilling,6353,C,5,SEA,112,112,100,1,0,3,4,97.8
2014,Jeremy Zuttah,4397,C,16,BLT,576,576,100,1,0,23,24,97.8
2014,Ben Jones,7099,G,16,HST,515,515,100,2,5,14,21,97.8
2014,Weston Richburg,8678,G,16,NYG,583,583,100,2,7,16,25,97.7
2014,Logan Mankins,2249,G,16,TB,553,553,100,3,5,14,22,97.7
2014,Chris Chester,3001,G,16,WAS,628,628,100,5,3,16,24,97.7
2014,Latavius Murray,7962,HB,10,OAK,173,43,24.9,0,2,0,2,97.7
2014,Chris Myers,2417,C,16,HST,543,543,100,1,3,20,24,97.7
2014,Khaled Holmes,7903,C,4,IND,110,110,100,0,1,4,5,97.7
2014,Ryan Kalil,3675,C,16,CAR,600,600,100,3,1,20,24,97.7
2014,Trent Richardson,7009,HB,15,IND,282,86,30.5,0,1,3,4,97.7
2014,David Molk,7210,C,7,PHI,240,240,100,0,2,9,11,97.7
2014,Ryan Wendell,4602,G,14,NE,513,513,100,1,4,18,23,97.7
2014,Luke Bowanko,8839,C,15,JAX,572,572,100,4,3,16,23,97.6
2014,C.J. Fiedorowicz,8700,TE,15,HST,171,63,36.8,1,0,1,2,97.6
2014,Tyron Smith,6161,T,16,DAL,517,517,100,2,8,13,23,97.6
2014,Anthony Castonzo,6174,T,16,IND,726,726,100,2,9,22,33,97.6
2014,Jonathan Stewart,4327,HB,13,CAR,304,85,28,1,2,0,3,97.6
2014,Louis Vasquez,5001,G,16,DEN,623,623,100,4,9,13,26,97.6
2014,Josh LeRibeus,7073,G,3,WAS,62,62,100,0,2,1,3,97.6
2014,Brian Schwenke,7889,C,11,TEN,395,395,100,1,7,10,18,97.6
2014,Shawn Lauvao,5616,G,15,WAS,565,565,100,2,3,20,25,97.6
2014,David DeCastro,7640,G,16,PIT,643,643,100,3,2,23,28,97.6
2014,Jon Asamoah,5593,G,15,ATL,587,587,100,2,3,21,26,97.6
2014,Jonathan Goodwin,1146,C,14,NO,541,541,100,3,5,15,23,97.6
2014,Lyle Sendlein,4062,C,16,ARZ,612,612,100,1,11,17,29,97.5
2014,Adam Snyder,2311,G,2,NYG,60,60,100,1,0,1,2,97.5
2014,LeGarrette Blount,5863,HB,15,NE,78,20,25.6,0,0,1,1,97.5
2014,Will Johnson,7639,FB,14,PIT,70,20,28.6,0,0,1,1,97.5
2014,James Stone,9148,C,11,ATL,425,425,100,0,6,15,21,97.5
2014,Rick Wagner,7950,T,15,BLT,508,508,100,2,1,20,23,97.5
2014,Ben Garland,5839,G,3,DEN,20,20,100,0,0,1,1,97.5
2014,Joe Reitz,4789,G,8,IND,160,160,100,2,0,4,6,97.5
2014,Chris Spencer,2243,C,8,TEN,198,198,100,2,1,5,8,97.5
2014,Russell Okung,5531,T,14,SEA,462,462,100,1,3,18,22,97.5
2014,Duane Brown,4340,T,16,HST,541,541,100,2,9,14,25,97.5
2014,Ben Grubbs,3645,G,16,NO,692,692,100,1,6,27,34,97.5
2014,Niles Paul,6307,TE,16,WAS,316,38,12,0,1,1,2,97.4
2014,Ray Agnew,9141,FB,12,CLV,91,19,20.9,0,0,1,1,97.4
2014,Justin Blalock,3655,G,15,ATL,614,614,100,3,6,20,29,97.4
2014,Chris Clark,4623,T,10,DEN,230,230,100,2,2,6,10,97.4
2014,Samson Satele,3676,C,16,MIA,643,643,100,3,12,15,30,97.4
2014,John Jerry,5598,G,16,NYG,642,642,100,4,2,23,29,97.4
2014,Scott Wells,1965,C,16,SL,549,549,100,1,3,23,27,97.4
2014,James Develin,6142,FB,13,NE,82,19,23.2,0,0,1,1,97.4
2014,Ryan Groy,9221,G,4,CHI,152,152,100,1,1,5,7,97.4
2014,Chance Warmack,7791,G,16,TEN,589,589,100,2,2,25,29,97.4
2014,Rich Ohrnberger,5047,C,8,SD,253,253,100,0,6,7,13,97.4
2014,Cody Wallace,4421,C,3,PIT,78,78,100,1,1,1,3,97.4
2014,Bear Pascoe,5108,TE,14,ATL,60,19,31.7,0,0,1,1,97.4
2014,Will Beatty,4983,T,16,NYG,641,641,100,3,10,19,32,97.3
