year,player,player_id,position,player_game_count,team_name,targets,receptions,drops,catchable,drop_rate
2015,Mike Tolbert,4740,FB,16,CAR,22,18,0,18,0
2015,Will Johnson,7639,FB,11,PIT,4,2,0,2,0
2015,Aaron Ripkowski,9639,FB,4,GB,1,1,0,1,0
2015,Josh Robinson,9638,HB,5,IND,6,6,0,6,0
2015,Darren Waller,9637,WR,3,BLT,6,2,0,2,0
2015,Jonathan Grimes,7585,HB,13,HST,31,26,0,26,0
2015,Nick O'Leary,9627,TE,4,BUF,3,1,0,1,0
2015,Geremy Davis,9619,WR,5,NYG,3,2,0,2,0
2015,Cameron Artis-Payne,9607,HB,5,CAR,4,4,0,4,0
2015,Jamize Olawale,7572,FB,12,OAK,11,9,0,9,0
2015,Brandon Tate,5006,WR,3,CIN,3,2,0,2,0
2015,James O'Shaughnessy,9606,TE,7,KC,9,6,0,6,0
2015,Nick Boyle,9604,TE,10,BLT,21,18,0,18,0
2015,Chase Coffman,5021,TE,2,SEA,10,8,0,8,0
2015,Michael Burton,9601,FB,15,DET,6,6,0,6,0
2015,Jesse James,9593,TE,8,PIT,10,8,0,8,0
2015,Zach Miller,5104,TE,15,CHI,42,34,0,34,0
2015,C.J. Uzomah,9590,TE,4,CIN,1,1,0,1,0
2015,John Phillips,5132,TE,12,SD,11,10,0,10,0
2015,Brenton Bersin,7516,WR,7,CAR,10,9,0,9,0
2015,David Johnson,5165,TE,13,SD,1,1,0,1,0
2015,Deonte Thompson,7513,WR,5,CHI,3,2,0,2,0
2015,Bobby Rainey Jr.,7511,HB,8,TB,3,3,0,3,0
2015,Mike Davis,9559,HB,6,SF,12,7,0,7,0
2015,Darrel Young,5438,FB,11,WAS,6,6,0,6,0
2015,C.J. Spiller,5534,HB,13,NO,40,34,0,34,0
2015,Tyson Alualu,5535,DI,4,JAX,2,2,0,2,0
2015,Brittan Golden,7481,WR,6,ARZ,1,1,0,1,0
2015,Jalston Fowler,9541,FB,13,TEN,5,5,0,5,0
2015,Tre Mason,8710,HB,12,SL,20,18,0,18,0
2015,Rod Streater,7416,WR,1,OAK,1,1,0,1,0
2015,Derrick Coleman,7377,FB,9,SEA,1,1,0,1,0
2015,Toby Gerhart,5576,HB,3,JAX,5,3,0,3,0
2015,Griff Whalen,7351,WR,12,IND,25,19,0,19,0
2015,Sammie Coates,9520,WR,3,PIT,2,1,0,1,0
2015,Lance Dunbar,7332,HB,4,DAL,22,21,0,21,0
2015,Cory Harkey,7306,FB,15,SL,5,5,0,5,0
2015,Chris Owusu,7276,WR,3,NYJ,13,6,0,6,0
2015,Garrett Celek,7274,TE,11,SF,26,19,0,19,0
2015,Terrance West,8729,HB,8,BLT,4,4,0,4,0
2015,Marcus Easley,5631,WR,4,BUF,3,1,0,1,0
2015,Dan Herron,7179,HB,8,IND,10,9,0,9,0
2015,Alfred Morris,7165,HB,15,WAS,11,10,0,10,0
2015,Tom Brady,698,QB,1,NE,1,1,0,1,0
2015,Andrew Quarless,5677,TE,5,GB,4,4,0,4,0
2015,Robert Turbin,7106,HB,10,DAL,9,7,0,7,0
2015,Anthony Dixon,5696,HB,7,BUF,7,6,0,6,0
2015,Bernard Pierce,7085,HB,3,JAX,5,3,0,3,0
2015,Marc Mariani,5745,WR,15,CHI,31,22,0,22,0
2015,T.J. Graham,7071,WR,3,NO,4,4,0,4,0
2015,Todd Gurley II,9443,HB,13,SL,26,21,0,21,0
2015,LeGarrette Blount,5863,HB,11,NE,6,6,0,6,0
2015,Marcus Mariota,9435,QB,1,TEN,1,1,0,1,0
2015,Dwayne Allen,7066,TE,13,IND,25,16,0,16,0
2015,Ka'Deem Carey,8752,HB,6,CHI,3,3,0,3,0
2015,Seyi Ajirotutu,6035,WR,4,PHI,3,1,0,1,0
2015,Tyler Clutts,6124,FB,14,DAL,1,1,0,1,0
2015,Ryan Tannehill,7014,QB,1,MIA,1,1,0,1,0
2015,Jorvorskie Lane,7002,FB,13,TB,2,2,0,2,0
2015,Patrick DiMarco,6997,FB,16,ATL,15,13,0,13,0
2015,Branden Oliver,9286,HB,6,SD,15,13,0,13,0
2015,Justin Perillo,9248,TE,9,GB,13,11,0,11,0
2015,Lorenzo Taliaferro,8773,HB,3,BLT,5,5,0,5,0
2015,Cameron Brate,9207,TE,14,TB,30,23,0,23,0
2015,Damien Williams,9205,HB,16,MIA,27,21,0,21,0
2015,Rob Housler,6221,TE,9,CHI,6,4,0,4,0
2015,Trey Burton,9185,TE,5,PHI,4,3,0,3,0
2015,Stevan Ridley,6225,HB,8,NYJ,5,4,0,4,0
2015,Orleans Darkwa,9173,HB,8,NYG,3,3,0,3,0
2015,Jeremy Maclin,4942,WR,15,KC,120,87,1,88,1.1
2015,Heath Miller,2247,TE,15,PIT,77,60,1,61,1.6
2015,Jacob Tamme,4441,TE,15,ATL,78,59,1,60,1.7
2015,Charles Sims,8704,HB,16,TB,65,52,1,53,1.9
2015,Mark Ingram II,6180,HB,12,NO,57,50,1,51,2
2015,Theo Riddick,7980,HB,16,DET,93,79,2,81,2.5
2015,Doug Baldwin,6615,WR,16,SEA,99,78,2,80,2.5
2015,Jerricho Cotchery,1829,WR,14,CAR,53,39,1,40,2.5
2015,Larry Fitzgerald,1724,WR,16,ARZ,139,109,3,112,2.7
2015,Vincent Jackson,2278,WR,10,TB,57,33,1,34,2.9
2015,Mohamed Sanu,7084,WR,16,CIN,48,33,1,34,2.9
2015,Melvin Gordon III,9448,HB,14,SD,34,33,1,34,2.9
2015,Maxx Williams,9488,TE,14,BLT,45,32,1,33,3
2015,Mychal Rivera,7965,TE,16,OAK,44,32,1,33,3
2015,Bryan Walters,6139,WR,11,JAX,39,32,1,33,3
2015,Danny Amendola,4717,WR,14,NE,80,65,2,67,3
2015,Justin Forsett,4547,HB,10,BLT,35,31,1,32,3.1
2015,Adrian Peterson,3623,HB,16,MIN,33,30,1,31,3.2
2015,Marcel Reece,4702,FB,15,OAK,36,30,1,31,3.2
2015,Jordan Reed,7866,TE,14,WAS,111,87,3,90,3.3
2015,Richard Rodgers,8733,TE,16,GB,82,58,2,60,3.3
2015,Brandin Cooks,8655,WR,16,NO,126,84,3,87,3.4
2015,A.J. Green,6156,WR,16,CIN,123,86,3,89,3.4
2015,Antonio Brown,5718,WR,16,PIT,190,136,5,141,3.5
2015,Andrew Hawkins,6125,WR,8,CLV,40,27,1,28,3.6
2015,Alshon Jeffery,7048,WR,9,CHI,92,54,2,56,3.6
2015,Stefon Diggs,9579,WR,13,MIN,77,52,2,54,3.7
2015,Ameer Abdullah,9487,HB,16,DET,35,25,1,26,3.8
2015,C.J. Anderson,8101,HB,15,DEN,31,25,1,26,3.8
2015,Kyle Rudolph,6195,TE,16,MIN,64,49,2,51,3.9
