player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Josh Keyes,9943,LB,2,TB,43,1,32,10,66.2,59.8,28.7,59.2,70.0,0,0,0,0,0,4,0,2,3,0,2,2,4,2.0,6,5,0,0,0,79.2,0,0
Eric Patterson,9953,CB,1,SL,13,0,2,11,48.6,60.0,82.4,,47.8,0,0,0,0,0,2,0,0,0,0,3,2,15,7.5,7,9,0,0,0,78.5,0,0
Jordan Williams,9962,DI,1,MIA,4,3,1,0,29.7,60.0,,57.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dean Marlowe,9966,S,2,CAR,9,0,3,6,73.2,60.0,,,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tevin McDonald,9982,S,1,OAK,8,0,0,8,49.3,,37.2,,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Leon Orr,9984,DI,3,OAK,79,53,24,2,48.3,50.9,70.7,51.2,59.6,0,0,0,0,1,2,2,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Shirley,9986,ED,5,TB,38,29,8,1,57.5,67.6,42.0,53.3,59.2,2,0,0,2,0,2,0,0,1,0,1,1,9,9.0,0,9,0,0,0,104.2,0,0
Keenan Lambert,9990,S,3,OAK,4,0,3,1,60.5,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Anderson,9998,LB,11,CHI,315,16,96,203,53.1,42.8,46.0,52.6,60.5,4,0,2,2,0,32,2,5,15,0,35,26,271,10.4,234,34,2,1,1,103.4,0,0
Bryce Callahan,10000,CB,8,CHI,325,7,85,233,64.5,69.4,52.0,66.2,62.3,1,1,0,0,0,20,2,3,13,0,33,20,209,10.5,118,37,0,0,3,79.0,0,0
John Timu,10011,LB,3,CHI,161,4,75,82,47.5,62.9,72.0,52.2,41.4,1,0,0,1,0,23,1,3,8,0,10,8,116,14.5,112,36,0,0,0,115.0,0,0
De'Ante Saunders,10013,CB,1,CLV,9,0,2,7,68.0,60.0,80.7,,64.3,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kurtis Drummond,10015,S,3,HST,39,0,3,36,75.6,60.0,75.9,,72.8,0,0,0,0,0,4,0,0,2,0,2,2,25,12.5,4,23,0,0,0,118.8,0,0
Richard Ash,10047,DI,1,JAX,21,4,17,0,46.0,48.4,,57.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Harold Jones-Quartey,10055,S,5,CHI,275,4,100,171,57.8,71.6,65.2,67.3,53.4,1,0,1,0,0,21,0,3,2,1,19,13,238,18.3,58,57,2,1,0,124.3,0,0
David Irving,10063,DI,12,DAL,202,112,90,0,65.2,58.5,74.8,64.4,61.8,11,1,2,8,0,10,4,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Dunbar,10073,CB,8,WAS,260,0,82,178,61.7,59.2,65.9,,61.3,0,0,0,0,0,12,0,1,2,0,23,11,179,16.3,51,50,1,1,3,70.7,1,0
Bobby Richardson,10091,ED,15,NO,583,306,274,3,46.3,52.3,49.2,50.6,59.3,10,1,0,9,0,29,10,7,20,0,0,0,0,,0,,0,1,0,0.0,6,0
Kaleb Eulls,10098,DI,4,NO,65,35,28,2,30.7,31.2,,50.5,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tavaris Barnes,10099,ED,12,NO,130,57,73,0,54.9,57.8,73.2,51.2,,3,0,2,1,0,5,1,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Yannik Cudjoe-Virgil,10100,ED,2,TEN,12,6,4,2,30.2,53.0,,61.9,39.6,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cody Riggs,10108,CB,8,TEN,171,1,48,122,77.9,71.2,87.3,56.8,80.0,0,0,0,0,0,7,0,1,4,0,11,5,20,4.0,20,10,0,0,2,52.5,1,0
J.R. Tavai,10111,ED,3,TEN,14,8,6,0,85.7,65.7,76.1,81.5,,1,1,0,0,0,1,1,0,1,1,0,0,0,,0,,0,0,0,0.0,0,0
Nick Dzubnar,10127,LB,2,SD,17,0,12,5,69.6,65.8,74.0,,63.5,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Parker,10135,TE,1,KC,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
T.Y. McGill,10156,DI,12,IND,224,145,79,0,60.8,50.8,53.8,69.5,,14,3,3,8,1,5,2,2,5,0,0,0,0,,0,,0,0,0,0.0,1,0
Houston Bates,10167,ED,5,WAS,30,20,10,0,58.2,65.8,82.7,50.7,60.0,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Peters,10248,LB,1,HST,1,0,1,0,42.5,60.0,85.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Delvin Breaux,10251,CB,16,NO,941,0,361,580,75.8,73.4,59.7,,75.9,0,0,0,0,0,42,6,7,15,0,82,40,565,14.1,194,87,10,3,15,95.8,11,3
Uani' Unga,10252,LB,12,NYG,436,41,133,262,42.1,36.4,57.5,47.0,52.2,2,0,1,1,0,37,11,8,9,1,31,26,271,10.4,131,24,2,2,2,97.7,0,0
Jude Adjei-Barimah,10298,CB,13,TB,471,0,190,281,57.6,73.5,37.3,,53.5,0,0,0,0,0,35,4,7,14,0,49,38,462,12.2,169,60,4,0,1,133.2,1,1
