year,player,player_id,position,player_game_count,team_name,coverage_snaps,targets,receptions,yards,yards_after_catch,touchdowns,interceptions,qb_rating_against,yards_per_coverage_snap,coverage_snaps_per_target,coverage_snaps_per_reception
2015,Calvin Pryor,8653,S,13,NYJ,404,39,22,203,88,1,2,58,0.5,10.4,18.4
2015,Eric Weddle,3653,S,13,SD,387,27,21,184,126,2,0,119.8,0.48,14.3,18.4
2015,Preston Smith,9471,ED,16,WAS,18,1,1,9,5,0,0,104.2,0.5,18,18
2015,Larry Asante,5683,S,12,OAK,216,14,12,150,73,0,0,111.3,0.69,15.4,18
2015,Alani Fua,9798,LB,6,ARZ,18,2,1,5,3,0,0,56.3,0.28,9,18
2015,Craig Robertson,7003,LB,12,CLV,144,12,8,53,32,1,1,69.1,0.37,12,18
2015,Dashon Goldson,3742,S,15,WAS,552,39,31,293,130,2,1,104.4,0.53,14.2,17.8
2015,Craig Dahl,3920,S,13,NYG,266,25,15,181,45,2,0,108.9,0.68,10.6,17.7
2015,Chris Clemons,5089,S,6,ARZ,35,2,2,12,23,0,0,91.7,0.34,17.5,17.5
2015,Tyvon Branch,4414,S,14,KC,315,32,18,198,91,2,1,82.6,0.63,9.8,17.5
2015,Jeremy Harris,7990,CB,1,WAS,35,4,2,29,2,0,0,74,0.83,8.8,17.5
2015,Robert Golden,7303,S,13,PIT,242,21,14,146,31,3,1,106.3,0.6,11.5,17.3
2015,Sean Weatherspoon,5544,LB,12,ARZ,69,7,4,36,28,0,0,71.1,0.52,9.9,17.3
2015,Trenton Robinson,7170,S,8,WAS,241,18,14,200,72,1,1,108.3,0.83,13.4,17.2
2015,Desmond Trufant,7803,CB,16,ATL,546,56,32,434,70,2,1,86.5,0.79,9.8,17.1
2015,Don Carey,5101,S,5,DET,17,1,1,7,4,0,0,95.8,0.41,17,17
2015,Kurtis Drummond,10015,S,3,HST,34,2,2,25,4,0,0,118.8,0.74,17,17
2015,Mario Edwards Jr.,9468,DI,14,OAK,17,1,1,-5,1,0,0,79.2,-0.29,17,17
2015,Rontez Miles,8102,S,7,NYJ,68,5,4,43,6,0,1,62.9,0.63,13.6,17
2015,Marcus Cooper,8035,CB,5,KC,51,7,3,44,3,2,0,103.6,0.86,7.3,17
2015,Denzel Rice,9784,CB,1,PHI,17,1,1,8,2,0,0,100,0.47,17,17
2015,Kasim Edebali,9011,ED,16,NO,17,1,1,12,15,0,0,116.7,0.71,17,17
2015,Jeff Heath,8396,S,13,DAL,118,10,7,103,25,0,2,63.8,0.87,11.8,16.9
2015,Eddie Pleasant,7593,S,16,HST,288,38,17,195,118,0,2,38.8,0.68,7.6,16.9
2015,Michael Griffin,3635,S,15,TEN,467,38,28,358,162,3,1,118.1,0.77,12.3,16.7
2015,Antrel Rolle,2225,S,7,CHI,216,15,13,113,42,0,0,98.1,0.52,14.4,16.6
2015,Adrian Phillips,9177,S,9,SD,116,8,7,93,62,0,1,75.5,0.8,14.5,16.6
2015,Tony Lippett,9589,CB,5,MIA,83,9,5,64,11,0,0,78,0.77,9.2,16.6
2015,DeAngelo Hall,1729,CB,11,WAS,292,28,18,229,30,3,0,125.4,0.78,10.4,16.2
2015,Reshad Jones,5686,S,16,MIA,547,50,34,407,230,4,5,79.8,0.74,10.9,16.1
2015,Jeron Johnson,6621,S,8,WAS,96,6,6,96,42,2,0,158.3,1,16,16
2015,Erik Walden,4481,ED,15,IND,112,10,7,66,38,1,0,121.2,0.59,11.2,16
2015,Chris Lewis-Harris,7624,CB,4,CIN,32,2,2,3,2,0,0,79.2,0.09,16,16
2015,Ron Brooks,7124,CB,5,BUF,32,7,2,24,1,0,0,41.4,0.75,4.6,16
2015,Jadeveon Clowney,8636,ED,13,HST,16,2,1,8,10,0,0,60.4,0.5,8,16
2015,Shiloh Keo,6296,S,4,DEN,64,4,4,59,15,1,1,118.8,0.92,16,16
2015,Marcus Smith,8661,ED,10,PHI,16,1,1,10,10,0,0,108.3,0.63,16,16
2015,Major Wright,5600,S,9,TB,112,9,7,93,14,1,0,146.8,0.83,12.4,16
2015,Sergio Brown,5803,S,15,JAX,288,23,18,228,113,1,0,122.5,0.79,12.5,16
2015,Dan Skuta,5349,LB,13,JAX,111,10,7,59,36,0,0,85,0.53,11.1,15.9
2015,Mike Adams,1972,S,13,IND,443,35,28,464,253,2,5,98.2,1.05,12.7,15.8
2015,Charles James II,8120,CB,7,HST,110,11,7,77,32,0,0,84.3,0.7,10,15.7
2015,Dee Ford,8658,ED,14,KC,47,4,3,41,12,0,0,107.3,0.87,11.8,15.7
2015,Jordan Richards,9497,S,11,NE,171,16,11,78,62,2,0,119.3,0.46,10.7,15.5
2015,Quinton Dunbar,10073,CB,7,WAS,169,23,11,179,51,1,1,70.7,1.06,7.3,15.4
2015,Nate Orchard,9484,ED,15,CLV,77,7,5,28,32,0,1,38.7,0.36,11,15.4
2015,Marcus Cromartie,8525,CB,5,SF,77,12,5,50,9,0,0,54.2,0.65,6.4,15.4
2015,Pernell McPhee,6317,ED,14,CHI,46,4,3,27,28,0,1,53.1,0.59,11.5,15.3
2015,Mark Herzlich,6767,LB,9,NYG,46,4,3,19,7,0,0,84.4,0.41,11.5,15.3
2015,Dont'a Hightower,7030,LB,12,NE,245,22,16,138,114,0,0,88.8,0.56,11.1,15.3
2015,Rolando McClain,5533,LB,11,DAL,274,26,18,145,106,0,1,67,0.53,10.5,15.2
2015,Corey Graham,3784,S,15,BUF,529,48,35,547,183,6,2,132.6,1.03,11,15.1
2015,Brian Cushing,4938,LB,16,HST,436,36,29,285,224,0,0,99.7,0.65,12.1,15
2015,Troy Hill,9881,CB,2,SL,15,1,1,10,4,0,0,108.3,0.67,15,15
2015,Brian Robison,3718,ED,16,MIN,15,1,1,3,4,0,0,79.2,0.2,15,15
2015,Aaron Williams,6186,S,3,BUF,120,10,8,82,43,3,1,100.8,0.68,12,15
2015,Phillip Gaines,8722,CB,3,KC,105,11,7,80,26,0,0,85.4,0.76,9.5,15
2015,Chris Davis,9242,CB,1,SF,15,2,1,10,0,0,0,64.6,0.67,7.5,15
2015,Tony Jefferson,8361,S,16,ARZ,447,46,30,355,207,4,2,99.5,0.79,9.7,14.9
2015,Kyle Fuller,8649,CB,16,CHI,576,69,39,425,143,5,2,86.9,0.74,8.3,14.8
2015,Isa Abdul-Quddus,6722,S,16,DET,354,32,24,268,112,2,0,120.3,0.76,11.1,14.8
2015,Patrick Chung,4957,S,15,NE,519,66,36,360,135,2,0,80.4,0.69,7.9,14.4
2015,Johnathan Cyprien,7814,S,14,JAX,548,54,38,400,235,6,1,120.9,0.73,10.1,14.4
2015,Bud Dupree,9455,ED,16,PIT,57,4,4,69,55,0,0,118.8,1.21,14.3,14.3
2015,Josh Norman,7649,CB,16,CAR,693,96,49,457,108,2,4,54,0.66,7.2,14.1
2015,Duke Williams,7887,S,13,BUF,140,16,10,95,65,1,0,99.7,0.68,8.8,14
2015,Nate Allen,5562,S,5,OAK,126,10,9,136,82,2,1,118.8,1.08,12.6,14
2015,Corbin Bryant,6825,DI,16,BUF,14,1,1,6,3,0,0,91.7,0.43,14,14
2015,Darrelle Revis,3630,CB,14,NYJ,560,86,40,583,194,3,5,56.5,1.04,6.5,14
2015,Joplo Bartu,8455,LB,5,JAX,84,10,6,67,28,0,0,80,0.8,8.4,14
2015,Cary Williams,4543,CB,10,SEA,350,39,25,369,105,3,0,120.6,1.05,9,14
2015,Charles Johnson,3699,ED,9,CAR,14,1,1,4,5,0,0,83.3,0.29,14,14
2015,Derrick Johnson,2232,LB,16,KC,598,63,43,338,279,0,2,68.1,0.57,9.5,13.9
2015,Manny Lawson,2967,LB,16,BUF,276,22,20,96,74,0,1,65.9,0.35,12.5,13.8
2015,Karlos Dansby,1754,LB,16,CLV,482,47,35,313,257,0,3,65.3,0.65,10.3,13.8
2015,Antonio Cromartie,2964,CB,15,NYJ,579,83,42,790,336,7,0,112,1.36,7,13.8
2015,James Ihedigbo,4147,S,15,DET,288,27,21,200,131,2,1,106.8,0.69,10.7,13.7
2015,Teddy Williams,6073,CB,6,CAR,41,8,3,21,4,1,0,85.4,0.51,5.1,13.7
2015,Keith Tandy,7166,S,13,TB,123,11,9,52,53,1,0,116.7,0.42,11.2,13.7
2015,Darryl Morris,8456,CB,6,HST,41,4,3,76,53,0,0,116.7,1.85,10.3,13.7
2015,Robert Alford,7841,CB,15,ATL,515,76,38,550,237,4,2,80.5,1.07,6.8,13.6
2015,Will Allen,1832,S,13,PIT,473,49,35,473,247,7,1,132.9,1,9.7,13.5
2015,Daniel Sorensen,9253,S,9,KC,175,19,13,132,118,0,0,88,0.75,9.2,13.5
2015,Courtney Upshaw,7039,ED,16,BLT,162,15,12,118,88,0,0,99.4,0.73,10.8,13.5
2015,David Bruton,5037,S,13,DEN,324,40,24,288,139,1,2,69.6,0.89,8.1,13.5
2015,Delvin Breaux,10251,CB,16,NO,540,82,40,565,194,10,3,95.8,1.05,6.6,13.5
2015,LaRoy Reynolds,8500,LB,4,CHI,27,2,2,22,6,0,0,112.5,0.81,13.5,13.5
2015,Bobby McCain,9578,CB,10,MIA,240,31,18,264,44,2,0,107.5,1.1,7.7,13.3
2015,Jimmy Wilson,6387,S,13,SD,280,27,21,260,104,3,1,128.4,0.93,10.4,13.3
2015,Landon Collins,9466,S,16,NYG,611,62,46,620,342,5,1,125.7,1.01,9.9,13.3
2015,Ibraheim Campbell,9548,S,4,CLV,40,3,3,21,19,0,0,95.8,0.53,13.3,13.3
2015,Bruce Irvin,7021,LB,15,SEA,132,15,10,83,67,0,0,80.7,0.63,8.8,13.2
2015,Charles Tillman,1351,CB,12,CAR,462,67,35,504,133,1,2,69.5,1.09,6.9,13.2
2015,Dwayne Gratz,7845,CB,12,JAX,276,35,21,261,77,3,0,111.7,0.95,7.9,13.1
2015,Jalen Collins,9475,CB,10,ATL,195,27,15,246,79,1,0,98.7,1.26,7.2,13
2015,Will Davis,7874,CB,2,BLT,26,4,2,25,4,0,0,69.8,0.96,6.5,13
2015,Cullen Jenkins,1637,DI,16,NYG,13,2,1,18,9,0,0,81.3,1.38,6.5,13
2015,Adam Jones,2223,CB,14,CIN,557,75,43,416,174,1,3,60.8,0.75,7.4,13
2015,Ben Heeney,9573,LB,10,OAK,182,19,14,120,81,1,0,107.3,0.66,9.6,13
2015,Allen Bradford,6339,LB,2,ATL,39,3,3,27,4,0,0,104.2,0.69,13,13
2015,Aldon Smith,6159,ED,9,OAK,26,2,2,12,11,0,0,91.7,0.46,13,13
2015,Jayron Hosley,7094,CB,13,NYG,309,34,24,375,130,3,1,124,1.21,9.1,12.9
2015,Ahmad Brooks,2945,ED,14,SF,115,9,9,71,67,0,0,99.5,0.62,12.8,12.8
2015,Preston Brown,8708,LB,16,BUF,488,45,38,409,370,0,2,86,0.84,10.8,12.8
2015,Nigel Bradham,7105,LB,11,BUF,358,42,28,331,252,1,0,98.4,0.92,8.5,12.8
2015,Derrick Morgan,5541,ED,10,TEN,51,6,4,28,6,2,0,116.7,0.55,8.5,12.8
2015,Kevin Pierre-Louis,8767,LB,8,SEA,51,6,4,71,6,0,0,106.9,1.39,8.5,12.8
2015,Trent Murphy,8682,ED,16,WAS,77,7,6,34,27,0,0,86.9,0.44,11,12.8
2015,Harold Jones-Quartey,10055,S,5,CHI,165,19,13,238,58,2,1,124.3,1.44,8.7,12.7
2015,Sean Smith,4984,CB,13,KC,535,79,42,575,99,5,2,87.3,1.07,6.8,12.7
2015,James Laurinaitis,4958,LB,16,SL,543,56,43,498,345,0,1,95.7,0.92,9.7,12.6
2015,Tramaine Brock Sr.,5903,CB,15,SF,548,75,44,672,174,3,3,85,1.23,7.3,12.5
2015,Kenny Vaccaro,7796,S,16,NO,550,57,44,476,278,3,0,118.8,0.87,9.6,12.5
2015,Robert McClain,5771,CB,1,CAR,25,3,2,51,12,0,1,70.1,2.04,8.3,12.5
2015,Josh Mauga,5491,LB,14,KC,223,22,18,159,149,0,2,58.9,0.71,10.1,12.4
2015,Jake Ryan,9562,LB,8,GB,112,12,9,84,62,1,0,121.5,0.75,9.3,12.4
2015,James Harrison,1251,ED,15,PIT,99,12,8,45,39,0,1,38.5,0.45,8.3,12.4
2015,Christian Jones,9020,LB,15,CHI,371,44,30,298,294,1,0,94.7,0.8,8.4,12.4
2015,Kavell Conner,5763,LB,4,SD,87,10,7,72,39,0,0,90.4,0.83,8.7,12.4
2015,Zackary Bowman,4456,CB,5,MIA,37,5,3,30,10,0,1,37.5,0.81,7.4,12.3
2015,Darius Slay,7817,CB,16,DET,579,73,47,620,169,3,2,93.4,1.07,7.9,12.3
2015,Tracy Porter,4354,CB,14,CHI,493,77,40,616,199,6,1,99.3,1.25,6.4,12.3
2015,Bruce Carter,6192,LB,12,TB,111,14,9,94,59,0,0,83.6,0.85,7.9,12.3
2015,Kyshoen Jarrett,9614,S,15,WAS,379,49,31,291,141,1,0,86.4,0.77,7.7,12.2
2015,James Sample,9537,S,4,JAX,73,7,6,59,19,1,0,141.4,0.81,10.4,12.2
2015,Clay Matthews,4949,LB,16,GB,304,35,25,271,175,1,1,91.5,0.89,8.7,12.2
2015,Malcolm Jenkins,4937,S,16,PHI,670,83,55,490,262,6,2,96,0.73,8.1,12.2
2015,William Gay,3786,CB,16,PIT,634,80,52,563,255,0,2,75.2,0.89,7.9,12.2
2015,Wesley Woodyard,4583,LB,16,TEN,183,21,15,127,95,0,0,86.8,0.69,8.7,12.2
2015,D'Qwell Jackson,2979,LB,16,IND,476,59,39,476,241,2,1,95,1,8.1,12.2
2015,T.J. Carrie,8853,CB,15,OAK,575,76,47,587,221,2,1,89.1,1.02,7.6,12.2
2015,Avery Williamson,8786,LB,15,TEN,362,37,30,308,158,5,1,129.7,0.85,9.8,12.1
2015,Khalil Mack,8640,ED,16,OAK,85,11,7,38,31,2,0,109.1,0.45,7.7,12.1
2015,Andrew Gachkar,6386,LB,7,DAL,48,9,4,36,33,0,0,55.8,0.75,5.3,12
2015,Vontae Davis,4948,CB,16,IND,590,96,49,584,146,7,4,76.9,0.99,6.1,12
2015,Arthur Moats,5701,ED,16,PIT,72,6,6,50,20,0,0,101.4,0.69,12,12
2015,J.T. Thomas,6347,LB,12,NYG,155,17,13,119,83,0,0,95,0.77,9.1,11.9
2015,Melvin Ingram III,7024,ED,16,SD,130,14,11,116,118,0,0,101.2,0.89,9.3,11.8
2015,Will Blackmon,3060,CB,15,WAS,479,74,41,590,254,6,2,97.2,1.23,6.5,11.7
2015,Jelani Jenkins,7886,LB,13,MIA,337,39,29,322,192,1,0,107,0.96,8.6,11.6
2015,Prince Amukamara,6171,CB,11,NYG,462,65,40,479,150,3,1,93,1.04,7.1,11.6
2015,Micah Hyde,7941,S,15,GB,405,49,35,438,251,3,3,93.8,1.08,8.3,11.6
2015,Jaquiski Tartt,9479,S,15,SF,368,39,32,432,203,0,1,102.1,1.17,9.4,11.5
2015,Paul Kruger,4980,ED,16,CLV,46,4,4,47,28,1,0,155.2,1.02,11.5,11.5
2015,Antone Exum Jr.,8817,S,3,MIN,69,7,6,121,84,1,0,158.3,1.75,9.9,11.5
2015,Aqib Talib,4334,CB,15,DEN,583,81,51,630,222,3,3,83.9,1.08,7.2,11.4
2015,Patrick Robinson,5557,CB,16,SD,409,59,36,319,188,1,1,74,0.78,6.9,11.4
2015,Erin Henderson,4656,LB,11,NYJ,91,9,8,74,64,0,0,100.9,0.81,10.1,11.4
2015,Davon House,6283,CB,16,JAX,602,102,53,740,209,6,4,78.9,1.23,5.9,11.4
2015,Malcolm Butler,9040,CB,16,NE,659,106,58,908,308,7,2,97.5,1.38,6.2,11.4
2015,Jimmy Smith,6179,CB,16,BLT,576,83,51,631,259,6,3,94,1.1,6.9,11.3
2015,Julius Peppers,1010,ED,16,GB,45,4,4,35,32,1,0,142.7,0.78,11.3,11.3
2015,Charles Godfrey,4381,S,5,ATL,102,12,9,104,43,1,0,128.5,1.02,8.5,11.3
2015,Justin Rogers,6358,CB,1,WAS,34,4,3,18,24,0,0,83.3,0.53,8.5,11.3
2015,Chris Harris Jr.,6457,CB,16,DEN,634,82,56,555,209,2,2,85.2,0.88,7.7,11.3
2015,Josh Bynes,6503,LB,16,DET,384,49,34,437,322,3,0,117.5,1.14,7.8,11.3
2015,A.J. Klein,7930,LB,12,CAR,180,22,16,160,92,1,1,89.2,0.89,8.2,11.3
2015,Sean Richardson,7456,S,3,GB,34,5,3,38,12,0,0,83.8,1.12,6.8,11.3
2015,Robenson Therezie,9776,S,12,ATL,190,20,17,222,88,1,1,108.8,1.17,9.5,11.2
2015,Clayton Geathers,9542,S,14,IND,179,23,16,161,63,0,0,89.2,0.9,7.8,11.2
2015,Jerrell Freeman,4888,LB,13,IND,358,42,32,217,164,3,1,101,0.61,8.5,11.2
2015,Anthony Hitchens,8754,LB,14,DAL,233,28,21,251,175,0,0,101.9,1.08,8.3,11.1
2015,Logan Ryan,7864,CB,16,NE,599,92,54,773,195,3,4,78.8,1.29,6.5,11.1
2015,Jason Trusnik,4083,LB,1,MIN,11,1,1,9,1,0,0,104.2,0.82,11,11
2015,Daryl Smith,1760,LB,16,BLT,473,53,43,429,218,1,1,98.8,0.91,8.9,11
2015,Bryce Callahan,10000,CB,8,CHI,220,33,20,209,118,0,0,79,0.95,6.7,11
2015,Cassius Vaughn,5845,CB,1,SD,22,3,2,24,2,0,0,91,1.09,7.3,11
2015,Ron Parker,6625,S,16,KC,648,85,59,603,227,1,3,78.7,0.93,7.6,11
2015,Paul Posluszny,3650,LB,14,JAX,506,57,46,512,307,2,3,93.9,1.01,8.9,11
2015,Hayes Pullard,9652,LB,3,JAX,66,8,6,95,68,1,0,153.6,1.44,8.3,11
2015,Kevin Reddick,8326,LB,2,BUF,11,2,1,13,8,0,0,70.8,1.18,5.5,11
2015,Byron Jones,9460,CB,16,DAL,472,68,43,553,279,2,0,98.5,1.17,6.9,11
2015,Eli Harold,9512,ED,16,SF,33,3,3,34,28,0,0,113.9,1.03,11,11
2015,Neville Hewitt,9836,LB,11,MIA,174,26,16,139,128,1,1,72.4,0.8,6.7,10.9
2015,Daimion Stafford,8031,S,15,TEN,186,22,17,237,169,0,0,111.4,1.27,8.5,10.9
2015,Dre Kirkpatrick,7023,CB,16,CIN,684,112,63,742,307,1,0,79.5,1.08,6.1,10.9
2015,Brandon Marshall,7648,LB,16,DEN,427,56,39,302,240,1,1,81.1,0.71,7.6,10.9
2015,Jamari Lattimore,6754,LB,4,NYJ,43,5,4,45,28,0,0,104.2,1.05,8.6,10.8
2015,Christian Kirksey,8706,LB,16,CLV,302,39,28,362,334,2,0,117.7,1.2,7.7,10.8
2015,Nate Ebner,7193,S,8,NE,32,3,3,24,21,0,0,100,0.75,10.7,10.7
2015,Danny Trevathan,7177,LB,15,DEN,354,47,33,343,269,2,2,87.5,0.97,7.5,10.7
2015,Corey White,7652,CB,5,ARZ,74,12,7,55,55,0,0,69.8,0.74,6.2,10.6
2015,Sean Lee,5580,LB,14,DAL,394,48,37,346,268,1,1,94.6,0.88,8.2,10.6
2015,Brandon Browner,2512,CB,16,NO,579,87,55,935,375,7,1,121.6,1.61,6.7,10.5
2015,Von Miller,6154,ED,16,DEN,63,7,6,33,14,1,0,125.9,0.52,9,10.5
2015,Kevin Johnson,9449,CB,16,HST,523,80,50,612,230,8,1,114.2,1.17,6.5,10.5
2015,Dominique Rodgers-Cromartie,4330,CB,15,NYG,523,84,50,533,199,1,3,67.2,1.02,6.2,10.5
2015,Mario Butler,6797,CB,6,BUF,84,17,8,148,30,1,0,97.2,1.76,4.9,10.5
2015,DeMeco Ryans,2978,LB,14,PHI,242,30,23,278,146,3,1,124,1.15,8.1,10.5
2015,Sean Spence,7087,LB,13,PIT,136,17,13,102,72,0,0,90.8,0.75,8,10.5
2015,O'Brien Schofield,5653,ED,16,ATL,52,9,5,50,27,0,0,71.5,0.96,5.8,10.4
2015,David Harris,3663,LB,16,NYJ,479,60,46,323,270,2,0,99.5,0.67,8,10.4
2015,K.J. Wright,6251,LB,16,SEA,530,76,51,399,268,0,0,79.9,0.75,7,10.4
2015,Jeremy Lane,7164,CB,6,SEA,176,28,17,214,86,2,2,78.6,1.22,6.3,10.4
2015,Johnathan Joseph,2969,CB,16,HST,522,90,50,487,164,2,1,73.7,0.93,5.8,10.4
2015,Rob Ninkovich,3080,ED,16,NE,114,16,11,77,69,1,0,100.3,0.68,7.1,10.4
2015,Maurice Alexander,8745,S,11,SL,236,31,23,262,122,4,0,138.7,1.11,7.6,10.3
2015,Keith Reaser,8805,CB,6,SF,41,7,4,34,45,0,0,69.9,0.83,5.9,10.3
2015,Perrish Cox,5660,CB,13,TEN,381,57,37,501,131,7,1,125.1,1.31,6.7,10.3
2015,Bashaud Breeland,8737,CB,15,WAS,558,96,54,752,229,6,2,93.8,1.35,5.8,10.3
2015,Eric Rowe,9480,CB,10,PHI,310,58,30,349,100,3,1,80.3,1.13,5.3,10.3
2015,Damarious Randall,9463,CB,15,GB,483,83,47,738,210,4,3,87.3,1.53,5.8,10.3
2015,Quinten Rollins,9495,CB,12,GB,226,39,22,287,136,0,2,58.4,1.27,5.8,10.3
2015,Keenan Lewis,5019,CB,6,NO,72,11,7,147,68,1,0,137.5,2.04,6.5,10.3
2015,Michael Johnson,4993,ED,16,CIN,31,3,3,24,14,0,0,100,0.77,10.3,10.3
2015,Luke Kuechly,7015,LB,13,CAR,443,61,43,357,194,0,4,57.9,0.81,7.3,10.3
2015,Kam Chancellor,5656,S,11,SEA,389,45,38,369,145,2,2,97.1,0.95,8.6,10.2
2015,Dontae Johnson,8764,CB,12,SF,224,37,22,262,90,1,0,90.1,1.17,6.1,10.2
2015,Barry Church,5924,S,15,DAL,448,46,44,429,246,4,0,134.5,0.96,9.7,10.2
2015,Byron Maxwell,6325,CB,14,PHI,519,78,51,787,234,3,2,100.7,1.52,6.7,10.2
2015,Donald Butler,5603,LB,11,SD,203,23,20,277,190,2,0,145.8,1.36,8.8,10.2
2015,Tramon Williams,3558,CB,15,CLV,510,89,50,808,206,3,1,93.3,1.58,5.7,10.2
2015,Kyle Wilson,5554,CB,15,NO,332,44,33,355,177,4,1,119,1.07,7.5,10.1
2015,Rey Maualuga,4961,LB,14,CIN,313,40,31,247,130,0,1,82,0.79,7.8,10.1
2015,John Timu,10011,LB,3,CHI,81,10,8,116,112,0,0,115,1.43,8.1,10.1
2015,Brian Orakpo,4936,ED,16,TEN,111,14,11,86,44,0,0,92.3,0.77,7.9,10.1
2015,Brandon Boykin,7123,CB,9,PIT,171,26,17,202,87,1,1,85.7,1.18,6.6,10.1
2015,Jamar Taylor,7835,CB,12,MIA,382,57,38,575,175,6,0,134.8,1.51,6.7,10.1
2015,Tyrann Mathieu,7850,CB,14,ARZ,513,84,51,523,286,6,5,77.6,1.02,6.1,10.1
2015,Jamie Collins Sr.,7833,LB,12,NE,375,51,37,283,165,0,1,77.5,0.75,7.4,10.1
2015,Sam Shields,5943,CB,12,GB,433,68,43,474,198,1,3,70.3,1.09,6.4,10.1
2015,Terence Newman,1321,CB,16,MIN,568,93,56,734,233,4,3,86,1.29,6.1,10.1
2015,Anthony Barr,8644,LB,14,MIN,384,48,38,361,279,1,1,96.3,0.94,8,10.1
2015,Zach Brown,7055,LB,16,TEN,221,31,22,198,87,0,2,61,0.9,7.1,10
2015,Danielle Hunter,9521,ED,14,MIN,10,2,1,4,8,1,0,95.8,0.4,5,10
2015,Ryan Shazier,8650,LB,12,PIT,339,49,34,346,187,1,1,87.6,1.02,6.9,10
2015,DeShawn Shead,7450,CB,16,SEA,409,67,41,567,209,1,1,87.1,1.39,6.1,10
2015,Perry Riley,5627,LB,9,WAS,230,29,23,266,174,1,2,87.6,1.16,7.9,10
2015,Brooks Reed,6194,LB,13,ATL,70,8,7,43,18,1,0,128.6,0.61,8.8,10
2015,Zach Vigil,9824,LB,10,MIA,50,8,5,29,22,0,0,69.3,0.58,6.3,10
2015,Aaron Lynch,8785,ED,14,SF,100,11,10,73,40,1,0,124.6,0.73,9.1,10
2015,Deji Olatoye,9061,CB,3,DAL,60,9,6,99,17,1,1,100.9,1.65,6.7,10
2015,Xavier Rhodes,7806,CB,16,MIN,598,97,60,707,228,7,1,103.8,1.18,6.2,10
2015,Cassius Marsh,8743,ED,15,SEA,10,2,1,5,8,0,0,56.3,0.5,5,10
2015,A.J. Hawk,2950,LB,16,CIN,120,16,12,105,80,1,0,112.8,0.88,7.5,10
2015,Cooper Taylor,7934,S,4,NYG,40,5,4,65,27,1,0,158.3,1.63,8,10
2015,Sio Moore,7847,LB,7,IND,30,5,3,20,9,0,0,68.8,0.67,6,10
2015,Jordan Hill,7868,DI,10,SEA,10,1,1,6,6,0,0,91.7,0.6,10,10
2015,Calvin Pace,1334,ED,16,NYJ,69,11,7,61,33,0,0,78.2,0.88,6.3,9.9
2015,Nickell Robey-Coleman,8483,CB,16,BUF,415,62,42,493,190,2,0,102.4,1.19,6.7,9.9
2015,Zachary Orr,9326,LB,13,BLT,99,10,10,83,21,0,0,101.3,0.84,9.9,9.9
2015,Nate Stupar,7214,LB,13,ATL,129,16,13,77,71,0,0,86.7,0.6,8.1,9.9
2015,Aaron Colvin,8749,CB,16,JAX,586,86,59,640,268,2,0,98,1.09,6.8,9.9
2015,Manti Te'o,7819,LB,12,SD,356,40,36,375,253,1,1,103.6,1.05,8.9,9.9
2015,Mason Foster,6236,LB,7,WAS,129,19,13,175,80,0,0,97.5,1.36,6.8,9.9
2015,Ross Cockrell,8744,CB,15,PIT,460,74,47,619,210,4,2,96.6,1.35,6.2,9.8
2015,Brynden Trawick,8471,S,4,BLT,39,5,4,39,31,0,0,99.2,1,7.8,9.8
2015,Casey Hayward Jr.,7064,CB,16,GB,548,85,56,652,389,3,0,100.7,1.19,6.4,9.8
2015,Dexter McDougle,8715,CB,3,NYJ,39,8,4,48,15,0,0,68.8,1.23,4.9,9.8
2015,Stephone Anthony,9464,LB,16,NO,499,62,51,644,363,6,1,135.5,1.29,8,9.8
2015,Dion Bailey,9042,S,5,NYJ,97,13,10,105,29,1,0,125.5,1.08,7.5,9.7
2015,Kemal Ishmael,8026,S,13,ATL,214,34,22,142,78,0,1,61.2,0.66,6.3,9.7
2015,Deone Bucannon,8662,LB,16,ARZ,525,65,54,540,328,1,1,100,1.03,8.1,9.7
2015,Brice McCain,5112,CB,14,MIA,358,62,37,454,175,1,1,81,1.27,5.8,9.7
2015,Corey Lemonier,7869,ED,10,SF,29,3,3,7,8,0,0,79.2,0.24,9.7,9.7
2015,Albert McClellan,6022,ED,13,BLT,29,3,3,37,24,0,0,118.1,1.28,9.7,9.7
2015,William Moore,4978,S,11,ATL,271,39,28,258,196,0,2,68.1,0.95,6.9,9.7
2015,Chad Greenway,2962,LB,16,MIN,292,35,30,250,168,0,1,84.5,0.86,8.3,9.7
2015,Will Compton,8308,LB,14,WAS,378,50,39,424,265,2,1,107,1.12,7.6,9.7
2015,Brandon Carr,4454,CB,16,DAL,556,84,58,688,244,6,0,117.6,1.24,6.6,9.6
2015,Phillip Adams,5747,CB,12,ATL,298,44,31,431,166,0,1,92.1,1.45,6.8,9.6
2015,Jason Verrett,8660,CB,14,SD,404,72,42,616,212,3,3,82.9,1.52,5.6,9.6
2015,Shareece Wright,6241,CB,11,BLT,304,52,32,388,109,5,0,116.5,1.28,5.8,9.5
2015,Alterraun Verner,5628,CB,15,TB,334,51,35,359,145,3,1,100,1.07,6.5,9.5
2015,C.J. Mosley,8652,LB,16,BLT,496,72,52,513,367,0,0,92,1.03,6.9,9.5
2015,Tarell Brown,3763,CB,3,NE,104,16,11,86,23,0,0,81.8,0.83,6.5,9.5
2015,Andre Branch,7042,ED,13,JAX,19,3,2,38,33,0,0,109.7,2,6.3,9.5
