year,player,player_id,position,player_game_count,team_name,coverage_snaps,targets,receptions,yards,yards_after_catch,touchdowns,interceptions,qb_rating_against,yards_per_coverage_snap,coverage_snaps_per_target,coverage_snaps_per_reception
2015,Richard Sherman,6306,CB,9,SEA,31,5,3,44,4,0,0,88.8,1.42,6.2,10.3
2015,Deone Bucannon,8662,LB,14,ARZ,62,8,6,29,10,0,0,79.7,0.47,7.8,10.3
2015,Nigel Bradham,7105,LB,11,BUF,72,10,7,51,30,0,0,81.7,0.71,7.2,10.3
2015,Josh Evans,7951,S,12,JAX,41,5,4,23,17,0,0,85.8,0.56,8.2,10.3
2015,Leonard Johnson,7385,CB,4,NE,61,8,6,71,32,0,0,101.6,1.16,7.6,10.2
2015,Brandon Boykin,7123,CB,7,PIT,153,23,15,170,85,0,1,69.1,1.11,6.7,10.2
2015,Will Allen,1832,S,13,PIT,101,13,10,95,50,1,0,122.3,0.94,7.8,10.1
2015,Patrick Robinson,5557,CB,15,SD,201,29,20,157,125,0,1,67.7,0.78,6.9,10.1
2015,Kevin Johnson,9449,CB,12,HST,71,11,7,120,74,2,0,140.2,1.69,6.5,10.1
2015,Ben Heeney,9573,LB,6,OAK,20,2,2,9,3,0,0,85.4,0.45,10,10
2015,Don Carey,5101,S,3,DET,10,1,1,7,4,0,0,95.8,0.7,10,10
2015,Brandon Graham,5538,ED,8,PHI,10,1,1,7,5,0,0,95.8,0.7,10,10
2015,Lawrence Timmons,3631,LB,15,PIT,60,10,6,51,30,1,0,106.7,0.85,6,10
2015,Marqueston Huff,8757,S,6,TEN,10,2,1,35,0,1,0,135.4,3.5,5,10
2015,Trent Cole,2363,ED,6,IND,10,1,1,11,5,0,0,112.5,1.1,10,10
2015,Rashean Mathis,1355,CB,4,DET,10,1,1,46,10,0,0,118.8,4.6,10,10
2015,Zach Brown,7055,LB,14,TEN,30,4,3,33,14,0,0,99,1.1,7.5,10
2015,Nolan Carroll,5668,CB,8,PHI,20,3,2,24,6,1,0,130.6,1.2,6.7,10
2015,Brooks Reed,6194,LB,7,ATL,10,1,1,4,8,0,0,83.3,0.4,10,10
2015,Malcolm Jenkins,4937,S,16,PHI,378,59,38,296,170,3,1,86.5,0.78,6.4,9.9
2015,Avery Williamson,8786,LB,14,TEN,49,6,5,67,20,1,0,152.8,1.37,8.2,9.8
2015,Lamarcus Joyner,8676,CB,16,SL,386,58,40,383,261,1,0,92.8,0.99,6.7,9.7
2015,Keith Reaser,8805,CB,4,SF,29,6,3,32,40,0,0,66,1.1,4.8,9.7
2015,Robert Alford,7841,CB,12,ATL,126,20,13,134,75,0,0,84.2,1.06,6.3,9.7
2015,Delvin Breaux,10251,CB,14,NO,48,8,5,151,74,1,0,145.8,3.15,6,9.6
2015,Terrance Mitchell,8888,CB,4,DAL,48,7,5,61,48,1,1,97.9,1.27,6.9,9.6
2015,Quandre Diggs,9633,CB,15,DET,269,47,28,293,125,3,0,99,1.09,5.7,9.6
2015,Marcus Burley,8142,CB,9,SEA,115,19,12,103,48,0,1,55.4,0.9,6.1,9.6
2015,Reshad Jones,5686,S,14,MIA,57,7,6,40,22,0,1,50.9,0.7,8.1,9.5
2015,Charles Woodson,330,S,13,OAK,38,6,4,28,15,0,0,77.1,0.74,6.3,9.5
2015,DeShawn Shead,7450,CB,13,SEA,180,28,19,190,116,1,0,98.8,1.06,6.4,9.5
2015,Casey Hayward Jr.,7064,CB,16,GB,400,63,42,448,284,2,0,97.9,1.12,6.3,9.5
2015,Neville Hewitt,9836,LB,8,MIA,19,3,2,24,7,1,0,130.6,1.26,6.3,9.5
2015,Michael Thomas,7279,S,15,MIA,76,13,8,53,24,0,0,70.4,0.7,5.8,9.5
2015,Tarell Brown,3763,CB,3,NE,57,8,6,51,11,0,0,91.1,0.89,7.1,9.5
2015,Chris Prosinski,6273,S,4,CHI,19,2,2,20,21,0,0,108.3,1.05,9.5,9.5
2015,Quintin Demps,4431,S,13,HST,57,7,6,68,10,0,0,107.1,1.19,8.1,9.5
2015,Nickell Robey-Coleman,8483,CB,16,BUF,385,59,41,482,187,2,0,105.3,1.25,6.5,9.4
2015,Courtney Upshaw,7039,ED,11,BLT,28,3,3,29,20,0,0,106.9,1.04,9.3,9.3
2015,Cortland Finnegan,3160,CB,5,CAR,139,23,15,160,101,0,0,85.4,1.15,6,9.3
2015,Aaron Colvin,8749,CB,16,JAX,352,52,38,407,180,1,0,102,1.16,6.8,9.3
2015,DeAngelo Hall,1729,CB,8,WAS,28,4,3,21,7,1,0,126,0.75,7,9.3
2015,Leodis McKelvin,4325,CB,6,BUF,37,11,4,47,35,0,0,50.2,1.27,3.4,9.3
2015,Ricardo Allen,8782,S,10,ATL,28,4,3,19,18,0,0,84.4,0.68,7,9.3
2015,Dexter McDougle,8715,CB,3,NYJ,28,7,3,34,15,0,0,58,1.21,4,9.3
2015,D.J. Hayden,7793,CB,15,OAK,289,45,31,310,220,2,0,103,1.07,6.4,9.3
2015,Daimion Stafford,8031,S,11,TEN,28,5,3,19,13,0,0,67.9,0.68,5.6,9.3
2015,Tony Jefferson,8361,S,16,ARZ,92,16,10,85,41,1,2,57.6,0.92,5.8,9.2
2015,Alterraun Verner,5628,CB,14,TB,284,41,31,311,117,3,1,110.9,1.1,6.9,9.2
2015,Jerraud Powers,5015,CB,12,ARZ,82,13,9,93,48,0,0,89.6,1.13,6.3,9.1
2015,Brandon Flowers,4349,CB,11,SD,145,21,16,164,126,1,0,114,1.13,6.9,9.1
2015,Landon Collins,9466,S,16,NYG,100,15,11,147,75,2,0,143.6,1.47,6.7,9.1
2015,Phillip Adams,5747,CB,12,ATL,237,33,26,357,146,0,0,111.7,1.51,7.2,9.1
2015,Captain Munnerlyn,5140,CB,16,MIN,444,74,49,488,257,3,2,87,1.1,6,9.1
2015,Buster Skrine,6289,CB,16,NYJ,422,71,47,577,267,2,1,94.6,1.37,5.9,9
2015,Marcus Roberson,9241,CB,5,SL,9,1,1,12,14,0,0,116.7,1.33,9,9
2015,Kiko Alonso,7827,LB,9,PHI,27,5,3,28,4,2,0,115,1.04,5.4,9
2015,Jayron Hosley,7094,CB,7,NYG,9,2,1,3,0,1,0,95.8,0.33,4.5,9
2015,Shawn Williams,7865,S,10,CIN,27,4,3,13,12,0,0,78.1,0.48,6.8,9
2015,Justin Houston,6222,ED,5,KC,9,1,1,16,11,0,1,79.2,1.78,9,9
2015,D.J. Swearinger Sr.,7838,S,5,ARZ,9,1,1,24,13,0,0,118.8,2.67,9,9
2015,Isa Abdul-Quddus,6722,S,13,DET,71,9,8,82,42,0,0,104.6,1.15,7.9,8.9
2015,Micah Hyde,7941,S,15,GB,152,22,17,202,87,2,1,116.1,1.33,6.9,8.9
2015,Jason Verrett,8660,CB,13,SD,44,9,5,65,47,0,0,78.5,1.48,4.9,8.8
2015,Johnathan Joseph,2969,CB,12,HST,26,4,3,14,11,0,0,79.2,0.54,6.5,8.7
2015,Tyrann Mathieu,7850,CB,14,ARZ,367,69,42,389,171,5,5,70.3,1.06,5.3,8.7
2015,E.J. Biggers,5141,CB,14,PHI,235,44,27,306,145,1,0,89.8,1.3,5.3,8.7
2015,Rodney McLeod,7271,S,13,SL,26,4,3,79,37,0,0,116.7,3.04,6.5,8.7
2015,Kam Chancellor,5656,S,11,SEA,77,12,9,51,24,0,0,82.3,0.66,6.4,8.6
2015,Sherrick McManis,5667,CB,8,CHI,171,26,20,286,107,4,0,151.6,1.67,6.6,8.6
2015,K.J. Wright,6251,LB,16,SEA,95,14,11,72,46,0,0,88.1,0.76,6.8,8.6
2015,Kevin Pierre-Louis,8767,LB,3,SEA,17,3,2,38,3,0,0,109.7,2.24,5.7,8.5
2015,Erik Walden,4481,ED,13,IND,34,5,4,21,13,1,0,123.8,0.62,6.8,8.5
2015,Adrian Phillips,9177,S,5,SD,17,2,2,42,34,0,0,118.8,2.47,8.5,8.5
2015,Jimmie Ward,8665,CB,15,SF,356,57,42,417,273,3,1,104.2,1.17,6.2,8.5
2015,Leon Hall,3634,CB,14,CIN,423,63,50,465,238,2,2,94.8,1.1,6.7,8.5
2015,Da'Norris Searcy,6252,S,13,TEN,34,7,4,42,5,0,0,74.7,1.24,4.9,8.5
2015,Logan Ryan,7864,CB,16,NE,169,28,20,258,77,3,1,120.8,1.53,6,8.5
2015,Will Compton,8308,LB,9,WAS,17,3,2,15,9,0,0,78.5,0.88,5.7,8.5
2015,Aaron Williams,6186,S,3,BUF,42,5,5,39,11,1,1,99.2,0.93,8.4,8.4
2015,Demario Davis,7079,LB,12,NYJ,42,5,5,23,6,0,0,85.8,0.55,8.4,8.4
2015,Danny Trevathan,7177,LB,15,DEN,50,11,6,60,56,0,2,30.7,1.2,4.5,8.3
2015,Johnathan Cyprien,7814,S,14,JAX,99,14,12,91,39,2,0,133.3,0.92,7.1,8.3
2015,Andrew Sendejo,6118,S,12,MIN,50,11,6,68,26,0,0,73.3,1.36,4.5,8.3
2015,Janoris Jenkins,7043,CB,14,SL,33,7,4,47,8,0,0,77.7,1.42,4.7,8.3
2015,Kurt Coleman,5767,S,15,CAR,75,10,9,188,87,1,0,152.1,2.51,7.5,8.3
2015,Perry Riley,5627,LB,8,WAS,25,5,3,24,17,0,1,32.5,0.96,5,8.3
2015,Trevin Wade,7227,CB,14,NYG,279,49,34,379,169,1,0,98.9,1.36,5.7,8.2
2015,Darius Butler,4964,CB,14,IND,296,53,36,406,153,3,1,101.6,1.37,5.6,8.2
2015,Eric Berry,5530,S,16,KC,115,21,14,138,32,2,0,116.8,1.2,5.5,8.2
2015,Jude Adjei-Barimah,10298,CB,3,TB,8,1,1,1,0,1,0,118.8,0.13,8,8
2015,Charles Tillman,1351,CB,10,CAR,16,5,2,22,7,0,0,53.8,1.38,3.2,8
2015,Ahmad Brooks,2945,ED,8,SF,24,3,3,35,28,0,0,115.3,1.46,8,8
2015,Dominique Rodgers-Cromartie,4330,CB,12,NYG,32,5,4,49,21,0,0,107.5,1.53,6.4,8
2015,Paul Kruger,4980,ED,3,CLV,8,1,1,10,4,0,0,108.3,1.25,8,8
2015,Mark Herzlich,6767,LB,3,NYG,8,1,1,6,2,0,0,91.7,0.75,8,8
2015,Jamell Fleming,7082,CB,3,KC,8,1,1,29,16,0,0,118.8,3.63,8,8
2015,Neiko Thorpe,7716,CB,6,OAK,16,6,2,1,0,0,0,42.4,0.06,2.7,8
2015,Xavier Rhodes,7806,CB,5,MIN,8,2,1,4,3,0,0,56.3,0.5,4,8
2015,Darius Slay,7817,CB,10,DET,24,7,3,48,5,0,0,66.4,2,3.4,8
2015,David Amerson,7832,CB,9,OAK,16,5,2,35,4,0,0,64.6,2.19,3.2,8
2015,Pierre Desir,8762,CB,5,CLV,8,1,1,7,5,0,0,95.8,0.88,8,8
2015,Dashaun Phillips,9198,CB,1,WAS,8,1,1,5,3,0,0,87.5,0.63,8,8
2015,Hayes Pullard,9652,LB,2,JAX,16,2,2,49,24,1,0,158.3,3.06,8,8
2015,Bene Benwikere,8783,CB,12,CAR,299,55,38,380,177,3,0,106.6,1.27,5.4,7.9
2015,Bashaud Breeland,8737,CB,12,WAS,47,10,6,57,17,1,1,69.6,1.21,4.7,7.8
2015,Damian Swann,9600,CB,7,NO,101,20,13,144,78,1,0,102.9,1.43,5.1,7.8
2015,Anthony Barr,8644,LB,12,MIN,47,8,6,54,29,0,1,53.1,1.15,5.9,7.8
2015,Ron Parker,6625,S,16,KC,403,71,52,549,213,1,2,88.3,1.36,5.7,7.8
2015,Daryl Smith,1760,LB,10,BLT,23,4,3,24,5,0,0,89.6,1.04,5.8,7.7
2015,Nate Stupar,7214,LB,9,ATL,38,6,5,28,13,0,0,86.1,0.74,6.3,7.6
2015,Kendrick Lewis,5659,S,14,BLT,67,11,9,140,102,3,0,158.3,2.09,6.1,7.4
2015,Donte Whitner,2953,S,13,CLV,67,15,9,98,44,1,0,101.5,1.46,4.5,7.4
2015,Tyler Patmon,9135,CB,9,MIA,156,37,21,270,151,1,0,88.8,1.73,4.2,7.4
2015,Devin McCourty,5552,S,11,NE,81,18,11,100,19,3,0,115.7,1.23,4.5,7.4
2015,Kareem Jackson,5545,CB,11,HST,229,43,31,264,113,0,2,68.4,1.15,5.3,7.4
2015,Anthony Hitchens,8754,LB,7,DAL,22,3,3,22,16,0,0,97.2,1,7.3,7.3
2015,Greg Toler,5055,CB,9,IND,22,5,3,18,3,0,0,67.1,0.82,4.4,7.3
2015,Wesley Woodyard,4583,LB,10,TEN,22,4,3,22,23,0,0,87.5,1,5.5,7.3
2015,Josh Wilson,3671,CB,8,DET,153,26,21,275,149,0,0,110.7,1.8,5.9,7.3
2015,Terrence Brooks,8714,S,2,BLT,22,3,3,31,22,0,0,109.7,1.41,7.3,7.3
2015,Shareece Wright,6241,CB,8,BLT,22,6,3,44,12,2,0,113.9,2,3.7,7.3
2015,Walter Thurmond,5635,S,16,PHI,115,18,16,163,75,3,0,144,1.42,6.4,7.2
2015,Tyvon Branch,4414,S,12,KC,92,18,13,163,78,1,0,118.5,1.77,5.1,7.1
2015,D'Qwell Jackson,2979,LB,15,IND,50,10,7,110,61,0,0,106.3,2.2,5,7.1
2015,Jerrell Freeman,4888,LB,12,IND,49,10,7,51,25,0,0,81.7,1.04,4.9,7
2015,Blidi Wreh-Wilson,7851,CB,7,TEN,21,4,3,54,19,0,0,116.7,2.57,5.3,7
2015,Calvin Pryor,8653,S,12,NYJ,42,8,6,27,18,0,0,78.6,0.64,5.3,7
2015,Rashaan Melvin,8334,CB,2,NE,21,4,3,50,14,0,0,116.7,2.38,5.3,7
