player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Greg Zuerlein,7163,K,1,LA,1,0,1,0,0,0,0,0,0,60.0,62.0,,0,0,0,0,0,0
Alfred Morris,7165,HB,12,SF,28,0,22,6,0,0,0,0,0,60.4,68.1,32.6,1,0,1,2,2,0
Tom Compton,7181,G,14,MIN,837,0,560,277,0,855,0,0,0,61.8,60.2,64.5,7,3,24,34,6,1
J.R. Sweezy,7209,G,15,SEA,948,0,485,463,0,846,0,126,0,46.9,56.7,45.9,4,3,19,26,9,1
Rishard Matthews,7211,WR,7,NYJ,46,0,0,46,0,0,0,0,0,50.1,,79.2,0,0,0,0,0,0
Nate Stupar,7214,LB,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Kelvin Beachum,7229,T,16,NYJ,1001,0,604,397,1029,0,0,0,0,68.1,79.4,54.2,3,3,22,28,9,2
Johnny Hekker,7252,P,5,LA,5,5,0,0,0,0,0,0,0,49.4,,,0,0,0,0,0,0
Garrett Celek,7274,TE,15,SF,218,0,44,174,0,0,0,0,0,62.7,60.1,66.2,0,2,3,5,4,0
Michael Thomas,7279,S,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
L.J. Fort,7292,LB,1,PIT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Aaron Brewer,7301,LS,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Case Keenum,7323,QB,16,DEN,1058,680,0,378,0,0,0,0,0,70.0,,60.3,3,11,13,27,2,0
Cole Beasley,7330,WR,16,DAL,201,1,0,200,0,0,0,0,0,74.8,,67.1,0,0,0,0,1,1
Ron Leary,7338,G,6,DEN,383,0,246,137,0,385,0,0,0,63.3,59.9,64.1,0,1,12,13,2,0
Julian Stanford,7372,LB,1,BUF,1,0,1,0,0,0,0,0,0,60.0,61.5,,0,0,0,0,0,0
Derrick Coleman,7377,FB,16,ARZ,63,0,2,61,0,0,0,0,0,67.8,77.9,66.1,0,0,0,0,0,0
Derek Carrier,7406,TE,16,OAK,134,0,13,121,0,0,0,0,1,59.1,58.9,64.2,0,0,0,0,1,0
Rod Streater,7416,WR,2,CLV,8,0,0,8,0,0,0,0,0,50.0,,60.4,0,0,0,0,0,0
Beau Brinkley,7418,LS,1,TEN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jermaine Kearse,7428,WR,14,NYJ,226,0,4,222,0,0,0,0,0,62.7,47.5,68.4,0,1,1,2,2,1
Mike Remmers,7431,G,16,MIN,1048,0,705,343,0,0,0,1069,0,59.7,61.1,58.9,7,5,30,42,8,1
Travaris Cadet,7457,HB,1,CAR,3,0,3,0,0,0,0,0,0,46.8,80.0,,0,0,0,0,0,0
Brandon Bolden,7469,HB,6,MIA,8,1,0,7,0,0,0,0,0,76.0,,39.8,0,0,0,0,0,0
Josh Bellamy,7472,WR,16,CHI,154,0,2,152,0,0,0,0,0,57.9,69.4,65.2,0,0,0,0,4,1
Deonte Thompson,7513,WR,13,BUF,108,0,0,108,0,0,0,0,0,68.9,,86.1,0,0,0,0,0,0
Jamize Olawale,7572,FB,16,DAL,80,0,8,72,0,0,0,0,0,51.8,83.6,53.6,0,0,1,1,0,0
Josh Gordon,7618,WR,12,NE,232,0,1,231,0,0,0,0,0,73.5,64.5,53.5,0,0,1,1,3,1
Ty Nsekhe,7636,T,13,WAS,403,0,249,154,202,149,0,20,46,67.8,76.4,70.8,1,3,7,11,7,2
David DeCastro,7640,G,14,PIT,958,0,661,297,0,0,0,968,0,72.3,86.1,60.0,0,2,19,21,3,0
Harrison Smith,7641,S,6,MIN,9,0,0,9,0,0,0,0,0,60.0,,60.0,0,0,0,0,3,2
Jeff Allen,7642,G,8,KC,224,0,153,71,4,226,0,0,0,56.5,76.7,50.8,2,1,5,8,2,0
Austin Pasztor,7689,T,1,TEN,4,0,1,3,0,0,0,0,0,59.2,69.0,58.4,0,0,0,0,0,0
Bradley Sowell,7693,T,11,CHI,45,0,11,34,8,0,0,0,5,68.1,54.9,60.9,0,0,0,0,0,0
Greg Van Roten,7746,G,16,CAR,1059,0,668,391,0,1082,0,0,0,59.8,68.8,53.6,2,2,32,36,2,0
Eric Fisher,7783,T,16,KC,1042,0,684,358,1076,0,0,0,0,73.4,72.5,71.1,4,6,32,42,7,1
Lane Johnson,7786,T,15,PHI,962,0,613,349,9,0,0,0,981,81.0,76.5,79.5,5,5,26,36,5,2
Barkevious Mingo,7787,ED,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jonathan Cooper,7788,G,4,WAS,201,0,133,68,0,209,0,0,0,54.8,67.1,47.0,2,0,2,4,3,0
Tavon Austin,7789,WR,7,DAL,36,0,0,36,0,0,0,0,0,72.7,,71.6,0,0,0,0,0,0
Chance Warmack,7791,G,3,PHI,7,0,1,6,0,5,0,1,1,58.6,68.6,57.9,0,0,0,0,0,0
D.J. Fluker,7792,G,10,SEA,607,0,286,321,0,0,0,626,0,52.4,72.9,54.6,1,1,8,10,9,0
Justin Pugh,7800,G,7,ARZ,343,0,213,130,0,0,0,352,0,53.1,52.1,51.3,1,5,13,19,1,0
Kyle Long,7801,G,8,CHI,511,0,314,197,0,0,0,525,0,65.8,84.2,56.9,2,2,6,10,3,1
Tyler Eifert,7802,TE,4,CIN,30,0,3,27,0,0,0,0,0,72.0,53.2,66.7,0,0,1,1,0,0
DeAndre Hopkins,7808,WR,16,HST,411,1,0,410,0,0,0,0,0,92.4,,63.7,0,0,0,0,2,1
Cordarrelle Patterson,7810,WR,15,NE,78,0,0,78,0,0,0,0,0,72.6,,52.3,0,0,0,0,2,0
Justin Hunter,7815,WR,5,PIT,35,0,0,35,0,0,0,0,0,53.1,,55.3,0,0,0,0,1,1
Zach Ertz,7816,TE,16,PHI,387,0,47,340,4,0,0,0,6,75.6,71.3,50.3,0,2,1,3,4,1
Giovani Bernard,7818,HB,12,CIN,55,0,44,11,0,0,0,0,0,68.1,63.3,60.7,0,0,3,3,2,1
Geno Smith,7820,QB,5,LAC,25,7,0,18,0,0,0,0,0,20.6,,60.0,1,0,0,1,1,0
Robert Woods,7822,WR,16,LA,388,0,11,377,0,0,0,0,0,87.9,78.9,80.8,0,0,0,0,5,0
Vance McDonald,7836,TE,15,PIT,136,0,25,111,0,0,0,0,0,69.3,66.5,72.2,0,0,2,2,6,0
Travis Kelce,7844,TE,16,KC,371,0,42,329,0,0,0,0,1,88.0,71.8,60.4,1,2,0,3,6,0
Larry Warford,7846,G,15,NO,980,0,548,432,0,0,0,1001,0,66.5,77.6,59.3,1,5,13,19,2,0
Brian Winters,7853,G,16,NYJ,1001,0,604,397,0,0,0,1029,0,63.1,69.8,59.7,5,2,26,33,6,1
Mike Glennon,7854,QB,2,ARZ,26,22,0,4,0,0,0,0,0,57.5,,60.0,0,0,0,0,0,0
Terrance Williams,7855,WR,3,DAL,19,0,0,19,0,0,0,0,0,62.3,,64.9,0,0,0,0,0,0
Terron Armstead,7856,T,10,NO,602,0,348,254,610,0,0,0,0,90.3,89.3,83.3,1,3,7,11,1,0
Keenan Allen,7857,WR,16,LAC,277,2,0,275,0,0,0,0,0,90.3,,75.4,1,0,0,1,5,0
Marquise Goodwin,7859,WR,11,SF,168,0,0,168,0,0,0,0,0,62.7,,58.8,0,0,0,0,1,0
Jordan Reed,7866,TE,13,WAS,153,0,15,138,0,0,0,0,0,73.1,32.8,57.9,0,0,0,0,2,0
Matt Barkley,7880,QB,1,BUF,70,26,0,44,0,0,0,0,0,61.6,,60.0,0,1,0,1,0,0
Dion Sims,7888,TE,8,CHI,128,0,27,101,3,0,0,0,1,39.3,68.1,47.5,0,1,1,2,1,0
Brian Schwenke,7889,C,1,NE,4,0,0,4,0,0,4,0,0,60.0,,60.0,0,0,0,0,0,0
David Bakhtiari,7891,T,16,GB,1032,0,737,295,1057,0,0,0,0,88.9,93.6,69.5,4,3,18,25,5,1
Earl Watford,7898,T,2,CLV,6,0,0,6,0,0,0,0,0,52.7,,55.0,0,0,0,0,0,0
Gerald Hodges,7902,LB,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
J.C. Tretter,7904,C,16,CLV,1091,0,694,397,0,0,1105,0,0,74.9,85.7,67.0,2,1,11,14,1,1
Kyle Juszczyk,7912,FB,16,SF,379,0,96,283,0,0,0,0,0,69.1,73.2,72.8,1,2,3,6,4,0
Levine Toilolo,7915,TE,16,DET,333,0,71,262,0,0,0,0,2,66.1,87.0,54.2,0,0,0,0,1,0
Oday Aboushi,7923,G,7,ARZ,407,0,257,150,0,0,0,421,0,61.7,77.8,54.2,4,0,7,11,3,0
Kenny Stills,7926,WR,15,MIA,279,1,0,278,0,0,0,0,0,64.4,,49.3,0,0,0,0,6,1
A.J. Klein,7930,LB,2,NO,2,0,1,1,0,0,0,0,0,60.0,61.4,60.0,0,0,0,0,0,0
Chris Thompson,7936,HB,10,WAS,48,0,36,12,0,0,0,0,0,59.1,53.0,75.7,0,0,6,6,0,0
Luke Willson,7940,TE,14,DET,213,0,24,189,0,0,0,0,0,54.6,71.3,66.8,0,0,1,1,0,0
Jordan Mills,7945,T,16,BUF,1013,0,606,407,0,0,0,0,1034,56.5,66.6,48.5,5,5,25,35,9,2
Mike Gillislee,7946,HB,4,NO,1,0,1,0,0,0,0,0,0,46.1,67.1,,0,0,0,0,0,0
Sam Martin,7947,P,3,DET,3,1,1,1,0,0,0,0,0,59.7,,60.0,0,0,0,0,0,0
Rick Wagner,7950,T,15,DET,985,0,626,359,1,0,0,0,995,71.4,75.9,60.0,8,3,25,36,6,1
Eric Kush,7952,G,7,CHI,344,0,218,126,0,322,0,29,0,56.6,79.6,48.5,0,0,3,3,2,0
Latavius Murray,7962,HB,16,MIN,87,0,66,21,0,0,0,0,0,76.0,71.7,58.6,1,1,3,5,0,0
Kenjon Barner,7963,HB,6,CAR,9,0,2,7,0,0,0,0,0,60.0,77.7,60.0,0,0,0,0,0,0
Rex Burkhead,7971,HB,8,NE,19,0,11,8,0,0,0,0,0,61.0,64.4,59.0,1,0,1,2,0,0
Spencer Ware,7975,HB,13,KC,45,1,30,14,0,0,0,0,0,70.3,78.3,60.4,0,1,1,2,0,0
Theo Riddick,7980,HB,14,DET,88,0,70,18,0,0,0,0,0,72.3,81.2,40.6,2,0,3,5,0,0
Ryan Griffin,7982,TE,14,HST,358,0,80,278,0,0,0,0,0,56.0,54.4,58.0,3,1,4,8,4,0
Ryan Jensen,7985,C,16,TB,1116,0,773,343,0,0,1143,0,0,55.7,70.1,52.3,1,10,14,25,11,0
Brice Butler,7991,WR,8,MIA,43,0,0,43,0,0,0,0,0,56.9,,46.4,0,0,0,0,3,1
Tommy Bohanon,7997,FB,16,JAX,127,0,11,116,0,0,0,0,0,53.8,81.5,48.9,0,0,0,0,2,1
Nick Williams,8005,WR,4,LA,16,0,0,16,0,0,0,0,0,48.1,,57.8,0,0,0,0,0,0
Carson Tinker,8043,LS,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Chris Hubbard,8051,T,16,CLV,1091,0,694,397,2,0,0,0,1103,65.2,73.6,48.8,6,2,34,42,3,2
Daren Bates,8077,LB,1,TEN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
John Wetzel,8088,T,8,ARZ,339,0,223,116,1,79,0,68,201,56.1,49.2,63.4,2,5,18,25,4,1
C.J. Anderson,8101,HB,11,LA,33,0,18,15,0,0,0,0,0,76.6,21.9,68.1,2,1,2,5,0,0
Colton Schmidt,8104,P,1,BUF,1,0,1,0,0,0,0,0,0,60.0,62.1,,0,0,0,0,0,0
Jaron Brown,8128,WR,16,SEA,191,0,5,186,0,0,0,0,0,66.0,77.5,70.8,0,0,0,0,2,0
Lerentee McCray,8159,ED,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Abry Jones,8177,DI,1,JAX,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Josh Hill,8200,TE,16,NO,441,0,77,364,2,0,0,0,1,55.3,59.2,59.6,1,0,5,6,6,1
Josh Kline,8230,G,16,TEN,975,0,544,431,0,0,0,1002,0,59.5,67.5,54.9,4,0,34,38,4,1
Russell Shepard,8254,WR,12,NYG,49,0,0,49,0,0,0,0,0,61.4,,57.5,0,0,0,0,2,0
Jordan Devey,8268,C,5,KC,134,0,81,53,0,0,104,30,0,59.8,78.4,53.0,0,0,1,1,0,0
Patrick Omameh,8277,G,11,JAX,679,0,452,227,0,254,0,390,46,53.1,48.9,52.5,5,5,24,34,2,0
Benny Cunningham,8283,HB,9,CHI,17,0,7,10,0,0,0,0,0,45.5,52.0,60.0,0,0,2,2,0,0
Adam Thielen,8288,WR,16,MIN,315,0,3,312,0,0,0,0,0,89.4,77.7,58.3,0,0,0,0,1,0
Will Compton,8308,LB,1,TEN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Tress Way,8358,P,1,WAS,1,1,0,0,0,0,0,0,0,70.7,,,0,0,0,0,0,0
Lane Taylor,8365,G,15,GB,882,0,633,249,0,898,0,0,0,66.0,67.3,60.7,8,5,23,36,2,0
Brandon Copeland,8378,ED,1,NYJ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Chris Banjo,8419,S,2,NO,2,0,1,1,0,0,0,0,0,60.0,62.0,60.0,0,0,0,0,0,0
Zach Line,8420,FB,16,NO,152,0,21,131,0,0,0,0,0,61.0,55.8,72.0,0,1,2,3,1,0
Cody Davis,8458,S,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
LaAdrian Waddle,8460,T,13,NE,342,0,196,146,31,0,0,0,285,51.8,50.6,52.6,3,3,11,17,2,0
Jordan Dangerfield,8468,S,1,PIT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Brynden Trawick,8471,S,1,TEN,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Ryan Schraeder,8496,T,15,ATL,865,0,593,272,0,0,0,0,880,66.0,62.9,72.4,7,10,16,33,9,0
Deon Lacey,8512,LB,2,BUF,2,0,1,1,0,0,0,0,0,60.0,62.1,60.0,0,0,0,0,0,0
Jack Doyle,8520,TE,6,IND,164,0,16,148,4,0,0,0,0,72.5,74.4,75.2,0,0,1,1,3,0
Demetrius Harris,8524,TE,15,KC,198,0,50,148,3,0,0,0,3,61.1,76.4,69.8,0,1,1,2,4,1
Darren Fells,8549,TE,16,CLV,317,0,68,249,3,0,0,0,0,65.0,72.0,55.9,1,0,2,3,2,1
Greg Robinson,8637,T,9,CLV,498,0,311,187,498,0,0,0,1,60.3,68.8,53.6,1,0,19,20,10,3
Blake Bortles,8638,QB,13,JAX,758,493,0,265,0,0,0,0,0,64.1,,60.1,1,1,6,8,3,0
Sammy Watkins,8639,WR,10,KC,147,0,1,146,0,0,0,0,0,73.5,69.0,55.1,0,0,0,0,2,0
Jake Matthews,8641,T,16,ATL,1057,0,715,342,1077,0,0,0,0,80.0,86.1,62.7,2,7,18,27,3,0
Mike Evans,8642,WR,16,TB,260,0,1,259,0,0,0,0,0,84.3,65.9,65.6,0,0,0,0,5,1
Eric Ebron,8645,TE,16,IND,146,1,9,136,0,0,0,0,3,67.5,72.6,48.1,0,0,0,0,5,1
Taylor Lewan,8646,T,15,TEN,852,0,482,370,872,1,0,1,0,76.9,79.2,69.2,2,2,16,20,9,1
Odell Beckham Jr.,8647,WR,12,NYG,224,2,0,222,0,0,0,0,0,90.0,,71.1,0,0,0,0,2,0
Zack Martin,8651,G,14,DAL,877,0,522,355,0,0,0,894,0,81.0,84.7,74.1,3,4,12,19,1,0
Ja'Wuan James,8654,T,15,MIA,815,0,491,324,9,0,0,0,824,72.4,67.4,71.9,7,3,16,26,7,4
Brandin Cooks,8655,WR,16,LA,360,0,0,360,0,0,0,0,0,79.7,,58.5,0,0,0,0,2,0
Marcus Smith,8661,ED,1,WAS,1,0,1,0,0,0,0,0,0,60.0,60.6,,0,0,0,0,0,0
Kelvin Benjamin,8663,WR,15,KC,184,0,0,184,0,0,0,0,0,57.8,,67.5,0,0,0,0,5,2
Teddy Bridgewater,8667,QB,5,NO,63,29,0,34,0,0,0,0,0,58.4,,60.9,1,0,0,1,0,0
Xavier Su'a-Filo,8668,G,8,DAL,494,0,285,209,0,501,0,0,0,43.3,48.7,41.2,6,2,12,20,1,0
Joel Bitonio,8670,G,16,CLV,1091,0,694,397,0,1105,0,0,0,76.5,88.4,67.4,1,0,12,13,4,1
Derek Carr,8671,QB,16,OAK,1014,647,0,367,0,0,0,0,0,73.2,,60.0,3,2,5,10,4,0
Austin Seferian-Jenkins,8673,TE,5,JAX,100,0,20,80,0,0,0,0,0,69.1,63.2,73.0,0,0,2,2,0,0
Jordan Matthews,8677,WR,14,PHI,118,0,0,118,0,0,0,0,0,65.4,,63.3,0,0,0,0,2,0
Weston Richburg,8678,C,15,SF,968,0,593,375,0,0,996,0,0,54.0,61.6,53.1,4,6,23,33,6,0
Cyrus Kouandjio,8679,TE,2,DEN,8,0,2,6,0,0,0,0,0,60.7,71.0,59.0,0,0,0,0,0,0
Paul Richardson Jr.,8680,WR,7,WAS,113,0,0,113,0,0,0,0,0,64.7,,55.4,0,0,0,0,0,0
Davante Adams,8688,WR,15,GB,258,0,0,258,0,0,0,0,0,87.8,,56.8,0,0,0,0,2,0
Jeremy Hill,8690,HB,1,NE,4,0,2,2,0,0,0,0,0,66.3,74.1,60.0,0,0,0,0,0,0
Cody Latimer,8691,WR,6,NYG,60,0,0,60,0,0,0,0,0,70.2,,69.4,0,0,0,0,1,0
Carlos Hyde,8692,HB,14,JAX,55,0,43,12,0,0,0,0,0,52.2,33.1,60.6,4,1,5,10,0,0
Allen Robinson II,8696,WR,13,CHI,285,0,1,284,0,0,0,0,0,74.7,67.6,56.9,0,0,0,0,4,2
Jimmy Garoppolo,8697,QB,3,SF,195,117,0,78,0,0,0,0,0,62.6,,60.0,3,0,0,3,0,0
Jarvis Landry,8698,WR,16,CLV,312,3,1,308,0,0,0,0,0,74.7,38.5,81.4,0,0,0,0,3,1
Justin Britt,8699,C,15,SEA,989,0,507,482,0,0,1014,0,0,59.1,59.4,60.6,2,0,15,17,4,1
Morgan Moses,8701,T,16,WAS,965,0,611,354,1,0,0,0,1002,64.4,68.7,65.9,5,9,19,33,15,2
Billy Turner,8702,G,15,DEN,824,0,529,295,0,456,0,0,373,63.3,65.0,57.4,3,1,23,27,2,0
Preston Brown,8708,LB,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Travis Swanson,8711,C,12,MIA,644,0,400,244,0,0,655,0,0,63.7,52.1,66.4,4,2,22,28,0,0
Spencer Long,8713,C,13,NYJ,805,0,480,325,0,319,507,0,0,46.5,43.7,47.4,4,3,20,27,5,1
Terrence Brooks,8714,S,1,NYJ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Gabe Jackson,8716,G,13,OAK,855,0,540,315,0,0,0,883,0,70.9,75.6,65.9,5,1,17,23,5,2
Donte Moncrief,8725,WR,16,JAX,248,0,0,248,0,0,0,0,0,62.3,,52.7,0,0,0,0,5,1
John Brown,8726,WR,16,BLT,240,0,0,240,0,0,0,0,0,65.9,,52.9,0,0,0,0,1,0
Trai Turner,8727,G,13,CAR,762,0,479,283,0,0,0,779,0,65.8,79.6,56.6,3,0,15,18,3,0
Brandon Linder,8728,C,9,JAX,507,0,364,143,0,0,516,0,0,77.9,83.9,71.7,1,3,3,7,0,0
Michael Schofield III,8730,G,16,LAC,978,0,585,393,0,0,0,998,0,62.4,70.7,54.0,5,4,17,26,0,0
Richard Rodgers,8733,TE,6,PHI,29,0,4,25,0,0,0,0,0,51.8,74.3,66.2,0,0,0,0,1,0
Devonta Freeman,8738,HB,2,ATL,14,0,12,2,0,0,0,0,0,52.1,51.9,60.0,1,1,0,2,0,0
Bruce Ellington,8741,WR,7,DET,84,1,0,83,0,0,0,0,0,68.3,,61.7,0,0,0,0,0,0
Russell Bodine,8746,C,10,BUF,588,0,340,248,0,0,599,0,0,61.6,74.6,56.0,0,1,8,9,3,0
Martavis Bryant,8753,WR,8,OAK,64,0,0,64,0,0,0,0,0,63.7,,69.3,0,0,0,0,2,1
Logan Thomas,8755,TE,12,BUF,154,1,38,115,2,0,0,0,0,51.7,25.4,57.3,1,3,5,9,1,0
De'Anthony Thomas,8759,WR,5,KC,7,0,0,7,0,0,0,0,0,75.5,,83.0,0,0,0,0,0,0
Walt Aikens,8760,S,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
James White,8765,HB,16,NE,75,0,43,32,0,0,0,0,0,71.4,73.2,58.4,1,1,2,4,1,0
Dakota Dozier,8772,G,5,NYJ,103,0,49,54,0,69,0,0,0,54.5,69.2,50.0,0,0,1,1,2,1
Cameron Fleming,8775,T,9,DAL,232,0,135,97,230,0,0,0,1,56.5,56.2,59.7,2,2,5,9,2,0
Ryan Grant,8777,WR,14,IND,139,0,1,138,0,0,0,0,0,59.1,66.5,84.0,0,0,0,0,3,1
Kevin Pamphile,8784,T,3,TEN,155,0,78,77,95,1,0,0,64,55.6,73.3,46.2,1,0,3,4,1,0
Corey Linsley,8796,C,16,GB,1074,0,774,300,0,0,1101,0,0,77.1,85.0,70.2,4,2,12,18,1,1
A.J. McCarron,8799,QB,2,OAK,8,4,0,4,0,0,0,0,0,37.2,,60.0,1,0,0,1,0,0
Wesley Johnson,8808,G,3,MIA,26,0,15,11,0,25,1,0,0,44.9,59.6,42.8,0,0,1,1,0,0
Jon Halapio,8814,C,2,NYG,116,0,78,38,0,0,116,0,0,74.1,87.5,67.4,0,0,0,0,0,0
Alfred Blue,8816,HB,16,HST,87,0,55,32,0,0,0,0,0,63.7,68.3,69.7,1,1,3,5,0,0
T.J. Jones,8824,WR,15,DET,115,0,0,115,0,0,0,0,0,50.4,,52.7,0,0,0,0,2,1
Pat O'Donnell,8826,P,1,CHI,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Zach Fulton,8828,G,13,HST,817,0,527,290,0,0,0,835,1,54.3,79.1,40.4,4,2,22,28,4,0
Laurent Duvernay-Tardif,8834,G,5,KC,331,0,210,121,0,0,0,344,0,63.3,67.0,65.6,0,4,8,12,5,1
Luke Bowanko,8839,G,5,WAS,244,0,155,89,0,45,0,211,0,46.6,44.0,49.5,4,2,7,13,3,1
Matt Paradis,8841,C,9,DEN,569,0,356,213,0,0,575,0,0,80.6,78.6,79.6,1,1,3,5,2,0
Quincy Enunwa,8843,WR,11,NYJ,190,0,2,188,0,0,0,0,0,68.0,67.6,83.4,0,0,0,0,2,0
Garrett Gilbert,8848,QB,1,CAR,13,4,0,9,0,0,0,0,0,52.5,,60.0,0,0,0,0,0,0
Seantrel Henderson,8871,T,1,HST,11,0,7,4,0,0,0,0,11,63.3,77.9,56.0,0,0,0,0,0,0
Charles Leno Jr.,8880,T,16,CHI,1067,0,634,433,1085,0,0,0,0,75.8,79.2,69.0,5,4,23,32,6,1
Kapri Bibbs,8906,HB,10,GB,22,0,16,6,0,0,0,0,0,58.6,43.8,60.0,2,0,1,3,0,0
Bennie Fowler,8914,WR,10,NYG,112,0,0,112,0,0,0,0,0,58.2,,62.9,0,0,0,0,1,0
Brent Qvale,8921,T,5,NYJ,159,0,97,62,0,0,0,0,156,43.8,60.3,38.4,1,1,4,6,5,1
Jeremy Vujnovich,8928,G,3,ARZ,147,0,85,62,0,101,0,47,0,52.5,28.7,60.3,3,1,6,10,1,0
Allen Hurns,8931,WR,16,DAL,183,0,1,182,0,0,0,0,0,64.6,65.7,51.1,0,0,0,0,1,0
Cairo Santos,8932,K,1,TB,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Albert Wilson,8943,WR,7,MIA,82,1,1,80,0,0,0,0,0,82.5,61.6,75.3,0,0,0,0,1,0
Scott Simonson,8954,TE,16,NYG,191,0,33,158,2,0,0,0,0,57.1,44.2,56.4,0,2,1,3,4,1
Casey Kreiter,8959,LS,1,DEN,1,0,1,0,0,0,0,0,0,60.0,60.8,,0,0,0,0,0,0
Zac Kerin,8960,G,2,WAS,48,0,23,25,0,48,0,0,0,51.7,79.0,45.3,0,1,0,1,0,0
Josh Wells,8968,T,7,JAX,305,0,195,110,231,0,0,0,79,62.1,69.9,49.0,0,3,9,12,0,0
Chris Boswell,8990,K,1,PIT,1,1,0,0,0,0,0,0,0,82.8,,,0,0,0,0,0,0
Bryan Witzmann,8995,G,10,CHI,533,0,306,227,0,0,0,546,0,51.6,60.1,47.8,3,3,10,16,1,0
Willie Snead IV,8999,WR,16,BLT,345,0,1,344,0,0,0,0,0,67.1,66.2,63.9,0,0,0,0,4,0
Shaquil Barrett,9000,ED,1,DEN,1,0,1,0,0,0,0,0,0,60.0,61.4,,0,0,0,0,1,0
James Hurst,9001,T,10,BLT,675,0,389,286,17,234,0,2,440,60.1,69.5,50.7,0,3,16,19,3,1
Taylor Gabriel,9002,WR,16,CHI,306,0,1,305,0,0,0,0,0,68.9,65.3,59.0,0,0,0,0,4,2
Christian Jones,9020,LB,1,DET,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,1
Cornelius Lucas,9025,T,1,NO,52,0,28,24,0,0,0,0,54,63.3,62.1,61.6,0,0,2,2,0,0
Michael Ola,9032,G,4,NO,32,0,6,26,0,0,0,18,0,47.3,1.3,55.2,0,0,1,1,0,0
Senorise Perry,9035,HB,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Josh Walker,9046,T,5,JAX,294,0,223,71,296,0,0,0,0,42.3,37.2,49.4,2,8,23,33,1,0
Charcandrick West,9047,HB,3,KC,3,0,1,2,0,0,0,0,0,60.7,73.4,60.0,0,0,0,0,0,0
Josh Andrews,9068,G,2,IND,36,0,24,12,0,0,4,33,0,56.4,57.9,54.2,0,1,2,3,0,0
Seth Roberts,9079,WR,15,OAK,168,0,3,165,0,0,0,0,0,62.1,70.9,67.3,0,0,0,0,5,0
Alejandro Villanueva,9091,T,16,PIT,1115,0,776,339,1129,0,0,0,0,80.4,83.9,62.9,5,3,17,25,6,1
Xavier Grimble,9092,TE,15,PIT,120,0,5,115,0,0,0,0,0,53.8,74.9,50.8,0,0,0,0,1,0
Ryan Hewitt,9107,TE,12,IND,144,0,27,117,0,0,0,0,0,56.7,79.9,55.4,0,0,0,0,0,0
Andrew Norwell,9126,G,11,JAX,726,0,472,254,0,739,0,0,0,69.3,82.1,60.8,2,1,11,14,2,0
Jonotthan Harrison,9132,C,11,NYJ,506,0,321,185,0,0,522,0,0,54.1,63.6,55.3,0,2,11,13,5,1
Garry Gilliam,9137,T,6,SF,85,0,54,31,51,0,0,0,32,52.8,37.4,62.2,1,3,6,10,0,0
Tyler Ott,9174,LS,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
David Fluellen,9184,HB,2,TEN,1,0,1,0,0,0,0,0,0,52.7,72.4,,0,0,0,0,0,0
Trey Burton,9185,TE,16,CHI,332,0,31,301,4,0,0,0,0,69.4,65.7,79.2,0,0,1,1,4,0
Damien Williams,9205,HB,13,KC,27,0,22,5,0,0,0,0,0,79.6,72.7,84.2,0,0,1,1,0,0
