year,player,player_id,position,player_game_count,team_name,pass_snaps,attempts,pass_block_percentage,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,pbe
2016,Julio Jones,6158,WR,14,ATL,453,1,0.2,0,0,0,0,100
2016,Randall Cobb,6216,WR,13,GB,460,4,0.9,0,0,0,0,100
2016,Mason Foster,6236,LB,1,WAS,1,1,100,0,0,0,0,100
2016,Jordan Cameron,6254,TE,3,MIA,64,4,6.3,0,0,0,0,100
2016,Taiwan Jones,6277,HB,7,OAK,14,1,7.1,0,0,0,0,100
2016,Anthony Sherman,6288,FB,15,KC,52,11,21.2,0,0,0,0,100
2016,Niles Paul,6307,TE,8,WAS,39,6,15.4,0,0,0,0,100
2016,Lee Smith,6311,TE,4,OAK,53,19,35.8,0,0,0,0,100
2016,Chris Carter,6314,ED,1,IND,1,1,100,0,0,0,0,100
2016,Jake McQuaide,6586,LS,2,LA,2,2,100,0,0,0,0,100
2016,Dontrelle Inman,6597,WR,16,SD,578,2,0.3,0,0,0,0,100
2016,Doug Baldwin,6615,WR,16,SEA,594,7,1.2,0,0,0,0,100
2016,Kamar Aiken,6671,WR,16,BLT,393,3,0.8,0,0,0,0,100
2016,Chase Reynolds,6892,HB,2,LA,2,1,50,0,0,0,0,100
2016,Matt Overton,6979,LS,1,IND,1,1,100,0,0,0,0,100
2016,Michael Floyd,7019,WR,15,NE,462,4,0.9,0,0,0,0,100
2016,Kendall Wright,7026,WR,11,TEN,224,1,0.4,0,0,0,0,100
2016,Brian Quick,7037,WR,16,LA,440,1,0.2,0,0,0,0,100
2016,Coby Fleener,7038,TE,16,NO,481,13,2.7,0,0,0,0,100
2016,Isaiah Pead,7053,HB,2,MIA,13,1,7.7,0,0,0,0,100
2016,Mohamed Sanu,7084,WR,15,ATL,454,4,0.9,0,0,0,0,100
2016,Tony Bergstrom,7095,C,2,HST,2,2,100,0,0,0,0,100
2016,Ladarius Green,7110,TE,6,PIT,103,3,2.9,0,0,0,0,100
2016,Rishard Matthews,7211,WR,16,TEN,440,1,0.2,0,0,0,0,100
2016,Greg Scruggs,7216,TE,2,NE,3,1,33.3,0,0,0,0,100
2016,Cory Harkey,7306,FB,8,LA,20,11,55,0,0,0,0,100
2016,Phillip Supernaw,7324,TE,15,TEN,89,20,22.5,0,0,0,0,100
2016,Griff Whalen,7351,WR,8,NE,81,1,1.2,0,0,0,0,100
2016,Joe Banyard,7361,HB,1,JAX,11,5,45.5,0,0,0,0,100
2016,Derek Carrier,7406,TE,7,WAS,22,6,27.3,0,0,0,0,100
2016,Jermaine Kearse,7428,WR,16,SEA,543,5,0.9,0,0,0,0,100
2016,Travaris Cadet,7457,HB,15,NO,222,15,6.8,0,0,0,0,100
2016,Brandon Bolden,7469,HB,3,NE,9,2,22.2,0,0,0,0,100
2016,Jamize Olawale,7572,FB,16,OAK,132,27,20.5,0,0,0,0,100
2016,Larry Donnell,7638,TE,8,NYG,124,15,12.1,0,0,0,0,100
2016,Matt McCants,7657,T,2,CHI,19,19,100,0,0,0,0,100
2016,Will Tukuafu,7764,FB,5,SEA,10,6,60,0,0,0,0,100
2016,Tavon Austin,7789,WR,15,LA,473,3,0.6,0,0,0,0,100
2016,Cordarrelle Patterson,7810,WR,16,MIN,361,1,0.3,0,0,0,0,100
2016,Gavin Escobar,7828,TE,13,DAL,50,10,20,0,0,0,0,100
2016,Terrance Williams,7855,WR,16,DAL,444,1,0.2,0,0,0,0,100
2016,Quinton Patton,7910,WR,14,SF,401,1,0.2,0,0,0,0,100
2016,Vinston Painter,7955,T,2,WAS,2,2,100,0,0,0,0,100
2016,Mychal Rivera,7965,TE,13,OAK,185,11,5.9,0,0,0,0,100
2016,Mike James,7970,HB,3,TB,38,2,5.3,0,0,0,0,100
2016,Kerwynn Williams,8013,HB,4,ARZ,27,4,14.8,0,0,0,0,100
2016,Josh McNary,8073,LB,1,IND,1,1,100,0,0,0,0,100
2016,Jaron Brown,8128,WR,6,ARZ,114,2,1.8,0,0,0,0,100
2016,Will Compton,8308,LB,1,WAS,1,1,100,0,0,0,0,100
2016,Zach Line,8420,FB,15,MIN,53,19,35.8,0,0,0,0,100
2016,Patrick Lewis,8452,C,1,BUF,14,14,100,0,0,0,0,100
2016,Cody Davis,8458,S,2,LA,2,1,50,0,0,0,0,100
2016,Terence Garvin,8515,LB,1,WAS,1,1,100,0,0,0,0,100
2016,Darren Fells,8549,TE,14,ARZ,192,36,18.8,0,0,0,0,100
2016,Eric Ebron,8645,TE,13,DET,486,26,5.3,0,0,0,0,100
2016,Austin Seferian-Jenkins,8673,TE,9,NYJ,119,11,9.2,0,0,0,0,100
2016,Trent Murphy,8682,ED,1,WAS,1,1,100,0,0,0,0,100
2016,Troy Niklas,8687,TE,3,ARZ,21,2,9.5,0,0,0,0,100
2016,Andre Williams,8748,HB,1,SD,8,4,50,0,0,0,0,100
2016,Lorenzo Taliaferro,8773,HB,1,BLT,10,4,40,0,0,0,0,100
2016,David Yankey,8780,G,2,CAR,4,4,100,0,0,0,0,100
2016,Walter Powell,8831,WR,9,BUF,175,1,0.6,0,0,0,0,100
2016,Quincy Enunwa,8843,WR,16,NYJ,541,1,0.2,0,0,0,0,100
2016,Beau Allen,8858,DI,1,PHI,1,1,100,0,0,0,0,100
2016,Jeremy Vujnovich,8928,T,1,IND,1,1,100,0,0,0,0,100
2016,Allen Hurns,8931,WR,11,JAX,422,2,0.5,0,0,0,0,100
2016,Scott Simonson,8954,TE,2,CAR,2,1,50,0,0,0,0,100
2016,Juwan Thompson,8955,HB,4,DEN,14,6,42.9,0,0,0,0,100
2016,Je'Ron Hamm,8981,TE,3,SF,33,3,9.1,0,0,0,0,100
2016,Bryan Witzmann,8995,T,1,KC,1,1,100,0,0,0,0,100
2016,Willie Snead IV,8999,WR,15,NO,485,3,0.6,0,0,0,0,100
2016,Shaquil Barrett,9000,ED,1,DEN,1,1,100,0,0,0,0,100
2016,Taylor Gabriel,9002,WR,13,ATL,237,1,0.4,0,0,0,0,100
2016,Tony Washington,9018,WR,2,JAX,15,1,6.7,0,0,0,0,100
2016,Michael Ola,9032,T,2,BUF,3,3,100,0,0,0,0,100
2016,Asante Cleveland,9066,TE,1,SD,1,1,100,0,0,0,0,100
2016,Seth Roberts,9079,WR,16,OAK,495,3,0.6,0,0,0,0,100
2016,Donald Hawkins,9081,T,3,NYJ,3,3,100,0,0,0,0,100
2016,Brandon Coleman,9086,WR,16,NO,194,2,1,0,0,0,0,100
2016,Xavier Grimble,9092,TE,11,PIT,135,9,6.7,0,0,0,0,100
2016,D.J. Tialavea,9167,TE,2,ATL,11,5,45.5,0,0,0,0,100
2016,Orleans Darkwa,9173,HB,4,NYG,27,5,18.5,0,0,0,0,100
2016,Justin Perillo,9248,TE,8,GB,64,4,6.3,0,0,0,0,100
2016,Trey Hopkins,9276,G,1,CIN,1,1,100,0,0,0,0,100
2016,Keith Smith,9302,FB,13,DAL,34,8,23.5,0,0,0,0,100
2016,Erik Swoope,9303,TE,16,IND,105,11,10.5,0,0,0,0,100
2016,Marcus Mariota,9435,QB,15,TEN,498,1,0.2,0,0,0,0,100
2016,DeVante Parker,9447,WR,15,MIA,430,1,0.2,0,0,0,0,100
2016,Nelson Agholor,9453,WR,15,PHI,530,1,0.2,0,0,0,0,100
2016,Phillip Dorsett,9462,WR,15,IND,524,1,0.2,0,0,0,0,100
2016,Devin Funchess,9474,WR,15,CAR,267,1,0.4,0,0,0,0,100
2016,Ameer Abdullah,9487,HB,2,DET,34,8,23.5,0,0,0,0,100
2016,Clive Walford,9501,TE,15,OAK,369,33,8.9,0,0,0,0,100
2016,Jamison Crowder,9538,WR,16,WAS,522,2,0.4,0,0,0,0,100
2016,Justin Hardy,9540,WR,15,ATL,183,1,0.5,0,0,0,0,100
2016,Jalston Fowler,9541,FB,15,TEN,41,13,31.7,0,0,0,0,100
2016,Blake Bell,9550,TE,12,SF,51,4,7.8,0,0,0,0,100
2016,Javorius Allen,9558,HB,4,BLT,22,4,18.2,0,0,0,0,100
2016,Mike Davis,9559,HB,5,SF,41,7,17.1,0,0,0,0,100
2016,Jon Feliciano,9561,G,5,OAK,20,19,95,0,0,0,0,100
2016,MyCole Pruitt,9576,TE,4,CHI,10,2,20,0,0,0,0,100
2016,Nick Boyle,9604,TE,6,BLT,49,32,65.3,0,0,0,0,100
2016,James O'Shaughnessy,9606,TE,13,KC,47,5,10.6,0,0,0,0,100
2016,Cameron Artis-Payne,9607,HB,3,CAR,34,7,20.6,0,0,0,0,100
2016,A.J. Derby,9635,TE,7,DEN,137,8,5.8,0,0,0,0,100
2016,Neal Sterling,9653,TE,6,JAX,110,15,13.6,0,0,0,0,100
2016,Bryce Hager,9657,LB,2,LA,2,2,100,0,0,0,0,100
2016,Gerald Christian,9689,TE,2,BUF,9,2,22.2,0,0,0,0,100
2016,Terron Ward,9778,HB,5,ATL,28,2,7.1,0,0,0,0,100
2016,Zaire Anderson,9792,LB,1,DEN,1,1,100,0,0,0,0,100
2016,Corey Grant,9827,HB,6,JAX,59,6,10.2,0,0,0,0,100
2016,Akeem Hunt,9839,HB,8,HST,34,6,17.6,0,0,0,0,100
2016,George Farmer,9842,HB,2,SEA,24,1,4.2,0,0,0,0,100
2016,Lucky Whitehead,9853,WR,13,DAL,30,1,3.3,0,0,0,0,100
2016,Matt Lengel,9884,TE,6,NE,28,3,10.7,0,0,0,0,100
2016,Malcolm Brown,9902,HB,8,LA,36,11,30.6,0,0,0,0,100
2016,Khari Lee,10018,TE,7,DET,36,8,22.2,0,0,0,0,100
2016,Will Tye,10070,TE,16,NYG,389,25,6.4,0,0,0,0,100
2016,Adam Humphries,10075,WR,15,TB,442,2,0.5,0,0,0,0,100
2016,Houston Bates,10167,ED,1,WAS,1,1,100,0,0,0,0,100
2016,Chris Manhertz,10211,TE,5,CAR,17,5,29.4,0,0,0,0,100
2016,Brett Jones,10247,G,4,NYG,48,48,100,0,0,0,0,100
2016,Ross Travis,10320,TE,6,KC,38,1,2.6,0,0,0,0,100
2016,Sterling Shepard,10674,WR,16,NYG,611,1,0.2,0,0,0,0,100
2016,Tyler Boyd,10689,WR,16,CIN,480,1,0.2,0,0,0,0,100
2016,Kenyan Drake,10707,HB,12,MIA,65,6,9.2,0,0,0,0,100
2016,Austin Hooper,10715,TE,14,ATL,229,26,11.4,0,0,0,0,100
2016,Nick Vannett,10728,TE,9,SEA,39,11,28.2,0,0,0,0,100
2016,Justin Simmons,10732,S,1,DEN,1,1,100,0,0,0,0,100
2016,Ricardo Louis,10748,WR,14,CLV,210,1,0.5,0,0,0,0,100
2016,Willie Beavers,10755,G,2,MIN,7,7,100,0,0,0,0,100
2016,Antonio Morrison,10759,LB,1,IND,1,1,100,0,0,0,0,100
2016,Dak Prescott,10769,QB,16,DAL,513,1,0.2,0,0,0,0,100
2016,Seth DeValve,10772,TE,11,CLV,61,6,9.8,0,0,0,0,100
2016,DeAndre Washington,10777,HB,14,OAK,135,18,13.3,0,0,0,0,100
2016,Brandon Shell,10792,T,4,NYJ,109,109,100,0,0,0,0,100
2016,Cole Toner,10804,G,1,ARZ,5,4,80,0,0,0,0,100
2016,Andy Janovich,10810,FB,10,DEN,75,8,10.7,0,0,0,0,100
2016,Temarrick Hemingway,10811,TE,3,LA,11,4,36.4,0,0,0,0,100
2016,Jerell Adams,10818,TE,12,NYG,119,9,7.6,0,0,0,0,100
2016,David Morgan,10822,TE,5,MIN,11,4,36.4,0,0,0,0,100
2016,Sebastian Tretola,10827,G,1,TEN,1,1,100,0,0,0,0,100
2016,Danny Vitale,10831,FB,9,CLV,37,11,29.7,0,0,0,0,100
2016,Kyle Murphy,10834,T,1,GB,3,3,100,0,0,0,0,100
2016,Will Parks,10853,S,1,DEN,1,1,100,0,0,0,0,100
2016,Alan Cross,10931,TE,13,TB,66,6,9.1,0,0,0,0,100
2016,Givens Price,10958,T,1,ARZ,4,4,100,0,0,0,0,100
2016,Hakeem Valles,10960,TE,8,ARZ,18,4,22.2,0,0,0,0,100
2016,Joshua Perkins,11051,TE,8,ATL,41,3,7.3,0,0,0,0,100
2016,Quentin Gause,11070,LB,1,DEN,1,1,100,0,0,0,0,100
2016,Byron Marshall,11076,HB,2,PHI,48,3,6.3,0,0,0,0,100
2016,Don Jackson,11150,HB,3,GB,17,3,17.6,0,0,0,0,100
2016,Nicholas Grigsby,11187,LB,2,LA,2,2,100,0,0,0,0,100
2016,Cory Littleton,11190,LB,2,LA,2,2,100,0,0,0,0,100
2016,Pace Murphy,11193,T,2,LA,6,6,100,0,0,0,0,100
2016,D.J. Foster,11214,HB,2,NE,9,1,11.1,0,0,0,0,100
2016,Tanner McEvoy,11288,WR,12,SEA,54,2,3.7,0,0,0,0,100
2016,Alex Ellis,11326,TE,6,JAX,53,8,15.1,0,0,0,0,100
2016,Ryan O'Malley,11359,TE,1,OAK,5,1,20,0,0,0,0,100
2016,Rashod Hill,11369,T,1,MIN,26,26,100,0,0,0,0,100
2016,Jalen Richard,11395,HB,16,OAK,135,10,7.4,0,0,0,0,100
2016,Joe Kerridge,11408,FB,2,GB,2,1,50,0,0,0,0,100
2016,Nolan Frese,11446,LS,1,SEA,1,1,100,0,0,0,0,100
2016,Carson Palmer,1317,QB,15,ARZ,643,1,0.2,0,0,0,0,100
2016,Marshal Yanda,3702,G,13,BLT,572,572,100,0,0,6,6,99.5
2016,Josh Sitton,4449,G,13,CHI,440,440,100,0,0,6,6,99.3
2016,Rodney Hudson,6207,C,16,OAK,629,629,100,0,0,9,9,99.3
2016,Travis Frederick,7812,C,16,DAL,539,539,100,0,1,8,9,99.2
2016,Cameron Fleming,8775,T,13,NE,122,121,99.2,0,0,2,2,99.2
2016,Dakota Dozier,8772,G,6,NYJ,65,65,100,0,0,1,1,99.2
2016,Robert Turbin,7106,HB,15,IND,221,57,25.8,0,1,0,1,99.1
2016,Nick Mangold,2974,C,8,NYJ,270,270,100,0,1,4,5,99.1
2016,Kelechi Osemele,7062,G,15,OAK,582,582,100,0,2,9,11,99.1
2016,Max Unger,4972,C,15,NO,656,656,100,1,2,9,12,99
2016,T.J. Johnson,8034,C,4,CIN,51,51,100,0,0,1,1,99
2016,Corey Linsley,8796,C,9,GB,390,390,100,0,0,8,8,99
2016,T.J. Lang,5032,G,13,GB,496,496,100,0,0,10,10,99
2016,Randall Telfer,9631,TE,14,CLV,101,50,49.5,0,0,1,1,99
2016,C.J. Fiedorowicz,8700,TE,15,HST,326,46,14.1,0,0,1,1,98.9
2016,Weston Richburg,8678,C,16,NYG,611,611,100,2,1,8,11,98.9
2016,Mitch Morse,9482,C,16,KC,601,601,100,0,2,11,13,98.9
2016,Justin Britt,8699,C,15,SEA,602,602,100,0,0,14,14,98.8
2016,Ryan Kalil,3675,C,8,CAR,284,284,100,1,2,3,6,98.8
2016,Evan Smith,5390,C,8,TB,114,114,100,0,0,3,3,98.7
2016,Joe Berger,2424,C,14,MIN,507,507,100,3,3,4,10,98.7
2016,Mike Tolbert,4740,FB,16,CAR,131,38,29,0,0,1,1,98.7
2016,Derrick Henry,10679,HB,15,TEN,123,40,32.5,0,0,1,1,98.7
2016,Josh Hill,8200,TE,9,NO,174,40,23,0,1,0,1,98.7
2016,Brandon Linder,8728,C,14,JAX,569,569,100,2,2,9,13,98.7
2016,Maurkice Pouncey,5543,C,15,PIT,539,539,100,2,1,10,13,98.6
2016,Travis Kelce,7844,TE,16,KC,540,36,6.7,0,0,1,1,98.6
2016,Hunter Henry,10669,TE,15,SD,276,35,12.7,0,0,1,1,98.6
2016,Marcedes Lewis,2973,TE,10,JAX,157,36,22.9,0,1,0,1,98.6
2016,Cody Whitehair,10690,C,16,CHI,589,589,100,3,2,9,14,98.6
2016,Anthony Steen,9315,C,8,MIA,251,251,100,0,0,7,7,98.6
2016,Travis Swanson,8711,C,12,DET,479,479,100,2,3,7,12,98.5
2016,Ryan Groy,9221,C,15,BUF,276,275,99.6,0,2,6,8,98.5
2016,Greg Mancz,10019,C,16,HST,629,629,100,1,4,13,18,98.5
2016,Spencer Long,8713,C,13,WAS,466,466,100,1,4,8,13,98.5
2016,Latavius Murray,7962,HB,14,OAK,275,65,23.6,0,0,2,2,98.5
2016,Crockett Gillmore,8734,TE,7,BLT,123,33,26.8,0,1,0,1,98.5
2016,Kraig Urbik,5002,C,10,MIA,213,213,100,0,3,4,7,98.4
2016,Alex Boone,5372,G,14,MIN,528,528,100,1,4,11,16,98.4
2016,Brandon Brooks,7078,G,14,PHI,565,565,100,1,2,14,17,98.4
2016,Alex Mack,4944,C,16,ATL,590,590,100,2,4,11,17,98.4
2016,Andrew Whitworth,3000,T,16,CIN,616,603,97.9,4,0,11,15,98.4
2016,Ryan Kelly,10652,C,16,IND,623,623,100,0,3,17,20,98.4
2016,Matt Paradis,8841,C,16,DEN,628,628,100,3,0,14,17,98.4
2016,Alfred Blue,8816,HB,13,HST,121,32,26.4,0,0,1,1,98.4
2016,Brandon Bostick,7605,TE,16,NYJ,103,31,30.1,0,0,1,1,98.4
2016,Kevin Zeitler,7032,G,16,CIN,625,625,100,1,3,15,19,98.4
2016,J.C. Tretter,7904,C,7,GB,307,307,100,2,1,5,8,98.4
2016,Chris Hubbard,8051,T,11,PIT,149,147,98.7,0,1,4,5,98.3
2016,Paul Perkins,10783,HB,13,NYG,162,30,18.5,0,0,1,1,98.3
2016,Gary Barnidge,4455,TE,16,CLV,627,121,19.3,1,1,1,3,98.3
2016,A.Q. Shipley,5150,C,16,ARZ,691,691,100,2,8,12,22,98.3
2016,B.J. Finney,9875,G,7,PIT,172,172,100,1,1,3,5,98.3
2016,Zack Martin,8651,G,16,DAL,539,539,100,2,1,13,16,98.3
2016,Anthony Fasano,2998,TE,16,TEN,174,58,33.3,0,1,1,2,98.3
2016,Ben Koyack,9662,TE,12,JAX,176,29,16.5,0,0,1,1,98.3
2016,Wesley Johnson,8808,C,12,NYJ,363,363,100,2,3,6,11,98.2
2016,Brent Celek,3778,TE,16,PHI,181,55,30.4,0,1,1,2,98.2
2016,David Bakhtiari,7891,T,16,GB,672,672,100,4,0,16,20,98.2
2016,Kory Lichtensteiger,4422,C,3,WAS,114,114,100,0,0,4,4,98.2
2016,Ben Jones,7099,C,16,TEN,553,553,100,3,2,12,17,98.2
2016,DeMarco Murray,6223,HB,16,TEN,463,111,24,0,1,3,4,98.2
2016,Jonathan Cooper,7788,G,3,CLV,110,110,100,1,1,1,3,98.2
2016,David Andrews,9948,C,16,NE,594,594,100,0,5,16,21,98.2
2016,Kyle Long,7801,G,8,CHI,271,271,100,0,1,9,10,98.2
2016,Parker Ehinger,10739,G,4,KC,136,136,100,1,2,1,4,98.2
2016,Laurent Duvernay-Tardif,8834,G,14,KC,524,524,100,1,2,15,18,98.2
2016,Jeff Heuerman,9525,TE,12,DEN,116,26,22.4,0,0,1,1,98.1
2016,John Kuhn,2686,FB,16,NO,158,53,33.5,0,0,2,2,98.1
2016,Spencer Ware,7975,HB,14,KC,281,27,9.6,0,0,1,1,98.1
2016,Trent Williams,5529,T,12,WAS,475,475,100,2,1,13,16,98.1
2016,Charcandrick West,9047,HB,15,KC,244,26,10.7,0,0,1,1,98.1
2016,David DeCastro,7640,G,16,PIT,616,616,100,2,5,14,21,98.1
2016,Brandon Myers,5126,TE,16,TB,191,52,27.2,0,0,2,2,98.1
2016,Terron Armstead,7856,T,7,NO,240,240,100,2,2,3,7,98.1
2016,Jordan Howard,10784,HB,15,CHI,355,54,15.2,0,0,2,2,98.1
2016,John Jerry,5598,G,16,NYG,623,623,100,2,5,15,22,98.1
2016,Gabe Jackson,8716,G,16,OAK,628,628,100,0,5,20,25,98
2016,Lane Johnson,7786,T,6,PHI,221,221,100,1,0,7,8,98
2016,Christine Michael,7843,HB,15,GB,214,50,23.4,0,0,2,2,98
2016,Eric Kush,7952,C,5,CHI,152,152,100,0,1,5,6,98
2016,Tyler Larsen,9304,G,6,CAR,202,202,100,0,1,7,8,98
2016,Jahri Evans,3053,G,16,NO,688,688,100,2,3,21,26,98
2016,Ted Karras,10855,G,4,NE,49,49,100,0,0,2,2,98
2016,Rashad Jennings,5174,HB,13,NYG,235,50,21.3,1,0,0,1,98
2016,Kyle Rudolph,6195,TE,16,MIN,614,75,12.2,0,0,3,3,98
2016,Jah Reid,6237,T,4,KC,47,47,100,0,2,0,2,97.9
2016,Tim Hightower,4463,HB,14,NO,126,24,19,0,0,1,1,97.9
2016,Tyler Kroft,9518,TE,14,CIN,160,48,30,1,0,0,1,97.9
2016,Oday Aboushi,7923,G,4,HST,143,143,100,0,1,5,6,97.9
2016,Stefen Wisniewski,6200,G,11,PHI,364,364,100,1,3,10,14,97.9
2016,Patrick Omameh,8277,G,8,JAX,307,307,100,0,1,12,13,97.9
2016,James Carpenter,6177,G,16,NYJ,586,586,100,2,4,18,24,97.8
2016,Jason Peters,2148,T,16,PHI,650,650,100,4,8,13,25,97.8
2016,Tim Lelito,8189,G,15,NO,209,207,99,1,3,4,8,97.8
2016,Andy Levitre,4974,G,16,ATL,581,581,100,6,2,11,19,97.8
2016,Jack Mewhort,8694,G,10,IND,410,410,100,0,1,17,18,97.8
2016,Ali Marpet,9494,G,16,TB,643,643,100,2,3,21,26,97.8
2016,Joe Hawley,5641,C,15,TB,553,553,100,3,5,13,21,97.8
2016,Jacob Tamme,4441,TE,8,ATL,209,23,11,0,0,1,1,97.8
2016,Jason Kelce,6343,C,16,PHI,662,662,100,1,5,23,29,97.7
2016,Richie Incognito,2298,G,16,BUF,572,572,100,3,7,13,23,97.7
2016,Clint Boling,6253,G,14,CIN,548,548,100,3,2,17,22,97.7
2016,Donald Penn,3459,T,16,OAK,622,621,99.8,1,3,24,28,97.7
2016,Doug Martin,7035,HB,8,TB,149,43,28.9,0,0,2,2,97.7
2016,Nick Easton,9861,C,9,MIN,260,257,98.8,0,3,9,12,97.7
2016,Bobby Rainey Jr.,7511,HB,11,NYG,119,22,18.5,0,0,1,1,97.7
2016,Jeremy Zuttah,4397,C,16,BLT,703,703,100,3,1,25,29,97.7
2016,Matt Jones,9528,HB,7,WAS,101,22,21.8,0,1,0,1,97.7
2016,Larry Warford,7846,G,15,DET,620,620,100,3,2,21,26,97.7
2016,Joel Bitonio,8670,G,5,CLV,192,192,100,1,3,4,8,97.7
2016,Luke Joeckel,7784,G,4,JAX,150,150,100,0,1,6,7,97.7
2016,Zach Strief,3155,T,16,NO,676,676,100,2,7,22,31,97.6
2016,Lane Taylor,8365,G,16,GB,696,696,100,1,2,30,33,97.6
2016,Ryan Hewitt,9107,FB,15,CIN,59,21,35.6,0,1,0,1,97.6
2016,Brandon Williams,7876,TE,15,SEA,51,21,41.2,0,1,0,1,97.6
2016,Ramon Foster,5229,G,14,PIT,524,524,100,0,3,22,25,97.6
2016,Justin Pugh,7800,G,11,NYG,412,412,100,2,4,12,18,97.6
2016,Theo Riddick,7980,HB,10,DET,293,42,14.3,0,1,1,2,97.6
2016,Rhett Ellison,7128,TE,15,MIN,115,41,35.7,0,0,2,2,97.6
2016,Matt Slauson,5117,C,16,SD,591,591,100,2,8,18,28,97.5
2016,Brian Winters,7853,G,13,NYJ,469,469,100,2,3,16,21,97.5
2016,Marcus Gilbert,6215,T,13,PIT,472,472,100,3,1,17,21,97.5
2016,Giovani Bernard,7818,HB,10,CIN,277,59,21.3,1,0,1,2,97.5
2016,Tyron Smith,6161,T,13,DAL,434,434,100,2,3,15,20,97.5
2016,Evan Mathis,2296,G,4,ARZ,122,122,100,0,3,3,6,97.5
2016,Jimmy Graham,5619,TE,16,SEA,522,40,7.7,0,0,2,2,97.5
2016,Taylor Lewan,8646,T,15,TEN,514,510,99.2,2,0,22,24,97.5
2016,Cordy Glenn,7045,T,11,BUF,365,365,100,1,0,16,17,97.5
2016,Vance McDonald,7836,TE,11,SF,254,20,7.9,0,0,1,1,97.5
2016,A.J. Cann,9500,G,16,JAX,699,699,100,4,5,22,31,97.5
2016,Michael Schofield III,8730,G,16,DEN,611,611,100,2,6,20,28,97.5
2016,Chris Reed,9830,G,6,JAX,193,193,100,0,3,7,10,97.4
2016,C.J. Uzomah,9590,TE,10,CIN,259,38,14.7,0,0,2,2,97.4
2016,Andrew Norwell,9126,G,16,CAR,608,608,100,3,3,23,29,97.4
2016,Ron Leary,7338,G,13,DAL,408,408,100,0,3,18,21,97.4
