year,player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
2016,Ryan Grant,8777,WR,16,WAS,136,0,0,136,0,0,0,0,0,54.3,,59.1,0,0,0,0,1,0
2016,David Yankey,8780,G,6,CAR,21,0,4,17,4,4,0,0,1,44.8,76.1,45.7,0,0,0,0,0,0
2016,Devin Street,8781,WR,5,IND,18,0,0,18,0,0,0,0,0,46.7,,70.4,0,0,0,0,1,0
2016,Kevin Pamphile,8784,G,14,TB,957,0,590,367,0,918,0,0,62,56.1,68.3,49.1,2,7,28,37,3,0
2016,Corey Linsley,8796,C,9,GB,597,0,410,187,0,0,613,0,0,76.4,82.7,70.1,0,0,8,8,2,0
2016,A.J. McCarron,8799,QB,1,CIN,2,0,0,2,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Wesley Johnson,8808,C,13,NYJ,657,0,382,275,0,48,627,0,0,63.3,72.4,60.1,2,3,6,11,3,1
2016,John Urschel,8810,G,8,BLT,267,0,177,90,0,246,26,0,0,63.1,73.6,58.1,3,0,6,9,1,0
2016,Jared Abbrederis,8811,WR,3,GB,6,0,0,6,0,0,0,0,0,52.1,,59.9,0,0,0,0,0,0
2016,Alfred Blue,8816,HB,14,HST,37,0,33,4,0,0,0,0,0,64.2,73.9,60,0,0,1,1,0,0
2016,David Fales,8818,QB,1,CHI,8,6,0,2,0,0,0,0,0,59.8,,60,0,0,0,0,0,0
2016,T.J. Jones,8824,WR,3,DET,14,0,0,14,0,0,0,0,0,59.9,,61.4,0,0,0,0,0,0
2016,Pat O'Donnell,8826,P,1,CHI,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Zach Fulton,8828,G,15,KC,800,0,490,310,0,823,3,3,0,70.7,79.7,61.4,4,1,15,20,2,0
2016,Walter Powell,8831,WR,9,BUF,106,0,1,105,0,0,0,0,0,57.5,66.2,67.7,0,0,0,0,3,1
2016,Laurent Duvernay-Tardif,8834,G,14,KC,890,0,548,342,0,0,0,923,0,68.4,77.3,59.8,1,2,15,18,4,1
2016,Luke Bowanko,8839,C,2,JAX,70,0,42,28,0,0,68,0,0,60.6,68.7,57.3,0,0,3,3,0,0
2016,Matt Paradis,8841,C,16,DEN,1073,0,673,400,0,0,1096,0,0,90.2,82.7,90,3,0,14,17,4,0
2016,Quincy Enunwa,8843,WR,16,NYJ,302,0,2,300,0,0,0,0,0,70,76.7,65.9,0,0,0,0,1,1
2016,Jay Prosch,8845,FB,15,HST,151,0,17,134,0,0,0,0,0,70.4,70.6,71.1,0,0,1,1,0,0
2016,Michael Campanaro,8852,WR,3,BLT,5,0,0,5,0,0,0,0,0,60.6,,54,0,0,0,0,0,0
2016,Beau Allen,8858,DI,5,PHI,8,0,1,7,0,0,0,0,0,75.2,76.7,71.7,0,0,0,0,0,0
2016,Ulrick John,8866,T,3,ARZ,212,0,146,66,0,0,0,0,215,52,31.5,70.9,3,4,12,19,1,0
2016,Jeff Janis,8870,WR,14,GB,72,0,0,72,0,0,0,0,0,53.1,43.3,60.6,0,0,0,0,2,0
2016,Seantrel Henderson,8871,T,1,BUF,34,0,19,15,0,0,0,0,34,65.7,43.2,75.8,0,0,3,3,0,0
2016,James Wright,8873,WR,12,CIN,64,0,0,64,0,0,0,0,0,65.2,,68,0,0,0,0,1,1
2016,Charles Leno Jr.,8880,T,16,CHI,1011,0,631,380,1033,0,0,0,0,70.1,78,61.3,5,8,23,36,6,1
2016,Kapri Bibbs,8906,HB,8,DEN,21,0,20,1,0,0,0,0,0,62.5,84,60,0,0,1,1,0,0
2016,Dewey McDonald,8913,S,2,SEA,2,0,0,2,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Bennie Fowler,8914,WR,13,DEN,82,0,0,82,0,0,0,0,0,53.2,,59.6,0,0,0,0,1,0
2016,Brent Qvale,8921,T,11,NYJ,347,0,223,124,1,0,0,123,218,62.4,65.2,61.4,1,2,10,13,3,0
2016,Jeremy Vujnovich,8928,T,1,IND,7,0,1,6,5,0,0,0,2,70.3,70.7,71.8,0,0,0,0,0,0
2016,Brock Coyle,8929,LB,1,SEA,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Allen Hurns,8931,WR,11,JAX,185,0,2,183,0,0,0,0,0,57.1,72,55.9,0,0,0,0,1,0
2016,Albert Wilson,8943,WR,16,KC,126,0,0,126,0,0,0,0,0,54.1,,50.2,0,0,0,0,3,0
2016,Scott Simonson,8954,TE,4,CAR,11,0,1,10,0,0,0,0,0,54.4,66.2,56.5,0,0,0,0,0,0
2016,Juwan Thompson,8955,HB,5,DEN,21,0,6,15,0,0,0,0,0,56.8,87.5,51,0,0,0,0,0,0
2016,Zac Kerin,8960,G,8,MIN,118,0,55,63,0,3,0,100,0,63.5,43.9,70.1,0,2,3,5,1,0
2016,Josh Wells,8968,T,3,JAX,11,0,6,5,1,6,0,0,0,67.2,13.9,74.9,0,0,2,2,0,0
2016,Ben Gottschalk,8979,C,2,TB,88,0,52,36,0,19,72,0,0,58.6,62.9,61.8,0,1,2,3,1,0
2016,Je'Ron Hamm,8981,TE,3,SF,20,0,3,17,0,0,0,0,0,56.8,74.1,57.8,0,0,0,0,0,0
2016,Corey Brown,8986,WR,16,CAR,208,0,0,208,0,0,0,0,0,57.5,,55.9,0,0,0,0,1,1
2016,Chris Boswell,8990,K,1,PIT,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Bryan Witzmann,8995,T,2,KC,4,0,1,3,0,3,0,0,0,58.5,67.4,58.1,0,0,0,0,0,0
2016,Willie Snead IV,8999,WR,15,NO,229,1,3,225,0,0,0,0,0,79.6,84.7,85.4,0,0,0,0,1,0
2016,Shaquil Barrett,9000,ED,1,DEN,1,0,1,0,0,0,0,0,0,60,62.7,,0,0,0,0,3,1
2016,James Hurst,9001,T,11,BLT,304,0,202,102,89,16,0,0,182,60.9,63.1,52.9,0,3,11,14,3,1
2016,Taylor Gabriel,9002,WR,13,ATL,95,0,1,94,0,0,0,0,0,85.8,62.4,61,0,0,0,0,1,0
2016,Antonio Andrews,9014,HB,4,TEN,2,0,0,2,0,0,0,0,0,84.1,,60,0,0,0,0,0,0
2016,Tony Washington,9018,WR,2,JAX,13,0,1,12,0,0,0,0,0,62.6,61.6,57.8,0,0,0,0,0,0
2016,Christian Jones,9020,ED,1,CHI,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Cornelius Lucas,9025,T,4,DET,41,0,27,14,0,0,0,0,27,58.9,64.8,53.2,1,0,0,1,0,0
2016,Tenny Palepoi,9028,DI,1,SD,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Michael Ola,9032,T,3,BUF,13,0,3,10,9,0,0,0,1,67.1,72.9,65,0,0,0,0,0,0
2016,Josh Walker,9046,G,1,HST,1,0,0,1,0,0,0,1,0,60,,60,0,0,0,0,0,0
2016,Charcandrick West,9047,HB,15,KC,40,0,28,12,0,0,0,0,0,61.3,85.4,43.4,0,0,1,1,1,0
2016,Craig Watts,9058,G,2,NYJ,5,0,0,5,0,1,0,0,0,60.9,,60.5,0,0,0,0,0,0
2016,Asante Cleveland,9066,TE,2,SD,10,0,1,9,0,0,0,0,0,61.3,64.9,60,0,0,0,0,0,0
2016,Josh Andrews,9068,C,2,PHI,2,0,0,2,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Seth Roberts,9079,WR,16,OAK,208,0,3,205,0,0,0,0,0,58.6,61.4,91.1,0,0,1,1,6,0
2016,Jeremy Butler,9080,WR,4,SD,7,0,0,7,0,0,0,0,0,56.9,,61.4,0,0,0,0,0,0
2016,Donald Hawkins,9081,T,5,NYJ,6,0,3,3,1,0,0,0,2,62.6,73.1,60,0,0,0,0,0,0
2016,Brandon Coleman,9086,WR,16,NO,167,0,2,165,0,0,0,0,0,69.4,82.5,79.7,0,0,0,0,3,1
2016,Alejandro Villanueva,9091,T,16,PIT,1084,0,666,418,1107,0,0,0,0,78.2,80.7,70.7,6,5,34,45,8,2
2016,Xavier Grimble,9092,TE,11,PIT,58,0,10,48,0,0,0,0,0,60.8,56.8,65.8,0,0,0,0,3,1
2016,Ryan Hewitt,9107,FB,16,CIN,180,0,21,159,0,0,0,0,0,72.3,63.4,75.5,0,1,0,1,0,0
2016,Andrew Norwell,9126,G,16,CAR,1108,0,656,452,0,1132,0,0,4,77.3,77.7,72.5,3,3,23,29,5,0
2016,Jonotthan Harrison,9132,G,12,IND,453,0,289,164,0,307,72,78,0,53.1,38.5,57.9,1,8,19,28,2,0
2016,Garry Gilliam,9137,T,14,SEA,812,0,523,289,0,0,0,0,830,55.9,59.6,52.3,2,6,35,43,5,1
2016,Chandler Catanzaro,9140,K,1,ARZ,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,D.J. Tialavea,9167,TE,2,ATL,21,0,5,16,0,0,0,0,0,87.9,75.8,76.2,0,0,0,0,0,0
2016,Orleans Darkwa,9173,HB,4,NYG,7,0,5,2,0,0,0,0,0,52.1,81.3,60,0,0,0,0,0,0
2016,Trey Burton,9185,TE,15,PHI,93,0,5,88,0,0,0,0,0,65.7,61,64.1,0,1,0,1,2,1
2016,George Atkinson,9187,HB,1,CLV,5,0,4,1,0,0,0,0,0,56.5,27.9,60,0,0,1,1,0,0
2016,Zach Kerr,9195,DI,1,IND,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,2,1
2016,Damien Williams,9205,HB,15,MIA,22,0,14,8,0,0,0,0,0,76.4,62.3,55.9,1,0,0,1,1,1
2016,Cameron Brate,9207,TE,15,TB,263,0,27,236,0,0,0,0,0,80.5,74.8,59.2,0,0,2,2,0,0
2016,Ryan Groy,9221,C,16,BUF,539,0,291,248,1,4,503,0,0,74.8,80.3,70.7,0,2,7,9,1,0
2016,Fitzgerald Toussaint,9244,HB,9,PIT,16,0,12,4,0,0,0,0,0,56.8,49,60,1,0,1,2,0,0
2016,Justin Perillo,9248,TE,8,GB,41,0,5,36,0,0,0,0,0,54.4,76.8,56.8,0,0,0,0,0,0
2016,Daniel Sorensen,9253,S,1,KC,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,2,0
2016,Tyler Shatley,9257,G,7,JAX,316,0,204,112,0,181,143,0,0,45.3,38.9,49.4,1,3,10,14,1,0
2016,James Ferentz,9258,C,5,DEN,5,0,0,5,0,0,0,0,0,56.4,,55.2,0,0,0,0,0,0
2016,Trey Hopkins,9276,G,1,CIN,10,0,1,9,4,6,0,0,0,56.5,62,55.4,0,0,0,0,0,0
2016,Freddie Martino,9292,WR,13,TB,75,0,0,75,0,0,0,0,0,66.2,,52.4,0,0,0,0,0,0
2016,Isaiah Crowell,9295,HB,16,CLV,139,0,104,35,0,0,0,0,0,67.5,58.4,57.6,3,3,7,13,0,0
2016,Isaiah Burse,9300,WR,4,SD,14,0,0,14,0,0,0,0,0,49.6,,61.6,0,0,0,0,1,0
2016,Keith Smith,9302,FB,15,DAL,106,0,8,98,0,0,0,0,0,68.2,83.4,71.2,0,0,0,0,0,0
2016,Erik Swoope,9303,TE,16,IND,144,0,11,133,1,0,0,0,1,74.3,77.3,56.1,0,0,0,0,1,0
2016,Tyler Larsen,9304,G,6,CAR,357,0,212,145,0,0,361,0,0,65.8,69.6,64.2,0,1,7,8,1,0
2016,Jeremiah Sirles,9305,T,14,MIN,772,0,486,286,1,120,0,0,666,64.1,64.5,65.6,6,8,23,37,8,1
2016,Anthony Steen,9315,C,9,MIA,408,0,266,142,0,3,415,0,0,57.6,73.3,53,0,0,7,7,2,0
2016,Zachary Orr,9326,LB,1,BLT,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,4,0
2016,Jameis Winston,9434,QB,16,TB,1096,689,0,407,0,0,0,0,0,72,,60,5,4,3,12,8,0
2016,Marcus Mariota,9435,QB,15,TEN,926,541,1,384,0,0,0,0,0,66.8,61.2,60,7,4,6,17,3,0
2016,Amari Cooper,9437,WR,16,OAK,352,0,0,352,0,0,0,0,0,79,,59.9,0,0,0,0,3,0
2016,Brandon Scherff,9438,G,16,WAS,1045,0,665,380,0,0,0,1081,0,77.2,75.2,76.4,1,7,25,33,8,0
2016,Kevin White,9440,WR,4,CHI,53,0,0,53,0,0,0,0,0,66,,58.4,0,0,0,0,1,0
2016,Ereck Flowers,9442,T,16,NYG,1062,0,659,403,1073,0,0,0,0,69.7,64.3,73.2,4,8,47,59,13,1
2016,Todd Gurley II,9443,HB,16,LA,105,0,69,36,0,0,0,0,0,57.3,71.8,60.5,0,0,5,5,2,1
2016,Andrus Peat,9446,T,15,NO,1040,0,658,382,723,345,0,0,0,71.5,71.7,66.4,5,8,24,37,4,0
2016,DeVante Parker,9447,WR,15,MIA,281,0,1,280,0,0,0,0,0,76.1,65.7,61.4,0,0,0,0,2,0
2016,Melvin Gordon III,9448,HB,13,SD,63,0,57,6,0,1,0,0,0,68.9,68.8,71.1,1,2,1,4,0,0
2016,Cam Erving,9452,C,13,CLV,700,0,489,211,0,0,677,0,42,46.6,56.1,49.3,4,5,21,30,8,1
2016,Nelson Agholor,9453,WR,15,PHI,316,0,1,315,0,0,0,0,0,52.6,65.9,62.7,0,0,0,0,3,0
2016,Cedric Ogbuehi,9454,T,14,CIN,668,0,423,245,72,0,0,0,599,60.4,52.9,66.6,9,3,31,43,3,1
2016,D.J. Humphries,9457,T,13,ARZ,922,0,599,323,173,0,0,0,766,68.3,61.8,75.6,9,7,30,46,6,1
2016,Breshad Perriman,9459,WR,16,BLT,137,0,0,137,0,0,0,0,0,64.2,,66.3,0,0,0,0,0,0
2016,Byron Jones,9460,S,1,DAL,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,2,1
2016,Laken Tomlinson,9461,G,12,DET,647,0,434,213,0,590,0,69,0,58.3,69.3,52.2,3,2,15,20,3,0
2016,Phillip Dorsett,9462,WR,15,IND,227,0,1,226,0,0,0,0,0,56.5,70.2,66.2,0,0,0,0,0,0
2016,Donovan Smith,9467,T,16,TB,1135,0,701,434,1163,0,0,0,0,63.9,62.8,67.3,3,13,41,57,13,0
2016,T.J. Yeldon,9469,HB,15,JAX,114,0,101,13,0,0,0,0,0,66.2,64,60.1,0,0,11,11,0,0
2016,Devin Smith,9470,WR,3,NYJ,12,0,0,12,0,0,0,0,0,46.2,,60.6,0,0,0,0,0,0
2016,Dorial Green-Beckham,9473,WR,15,PHI,195,0,0,195,0,0,0,0,0,59.9,,52.9,0,0,0,0,5,0
2016,Devin Funchess,9474,WR,15,CAR,203,0,1,202,0,0,0,0,0,64.4,66.3,61.8,0,0,0,0,7,2
2016,Mitch Morse,9482,C,16,KC,1019,0,628,391,0,0,1059,0,0,76,80.1,71.7,0,2,11,13,3,0
2016,Jake Fisher,9486,T,15,CIN,292,0,145,147,20,11,0,0,224,47.7,46.8,63.8,3,2,8,13,5,2
2016,Ameer Abdullah,9487,HB,2,DET,11,0,9,2,0,0,0,0,0,78.9,85.5,60,0,0,0,0,0,0
2016,Maxx Williams,9488,TE,4,BLT,33,0,6,27,0,0,0,0,0,59.5,46.9,75.5,0,0,1,1,0,0
2016,Rob Havenstein,9490,T,15,LA,934,0,592,342,0,0,0,0,955,72.2,71.2,66.6,8,6,30,44,4,0
2016,Ty Sambrailo,9492,T,10,DEN,243,0,140,103,0,0,0,0,237,41.7,24.2,56.9,6,2,12,20,3,0
2016,Ali Marpet,9494,G,16,TB,1135,0,701,434,0,0,0,1163,0,82.7,78.5,82.9,2,3,21,26,9,2
2016,Jeremiah Poutasi,9499,G,1,JAX,18,0,10,8,0,19,0,0,0,56.6,50.1,57.9,0,1,1,2,0,0
2016,A.J. Cann,9500,G,16,JAX,1113,0,746,367,0,0,0,1136,0,72.6,75.3,67.5,4,5,22,31,5,1
2016,Clive Walford,9501,TE,15,OAK,340,0,40,300,0,0,0,0,0,58,81.7,60.1,0,0,0,0,6,1
2016,Tyler Lockett,9502,WR,15,SEA,132,0,0,132,0,0,0,0,0,68.9,,72.2,0,0,0,0,1,0
2016,Jaelen Strong,9503,WR,8,HST,97,0,0,97,0,0,0,0,0,55.1,,75.9,0,0,0,0,1,0
2016,Jamon Brown,9505,G,10,LA,395,0,241,154,0,231,0,177,0,66.2,56.1,67.3,4,3,9,16,2,0
2016,Tevin Coleman,9506,HB,13,ATL,55,0,46,9,0,0,0,0,0,71.5,71.6,74,1,0,2,3,0,0
2016,Chris Conley,9509,WR,16,KC,277,0,0,277,0,0,0,0,0,61.9,,76.4,0,0,0,0,1,0
2016,Duke Johnson Jr.,9510,HB,16,CLV,88,1,77,10,0,0,0,0,0,64.6,68.9,57.8,0,2,7,9,0,0
2016,John Miller,9514,G,16,BUF,1047,0,600,447,0,0,0,1068,0,69.6,66.5,66.9,4,2,27,33,4,0
2016,Tyler Kroft,9518,TE,14,CIN,258,0,50,208,3,0,0,0,5,56.6,62.5,62.2,1,2,0,3,0,0
2016,David Johnson,9519,HB,16,ARZ,114,0,89,25,0,0,0,0,0,79.9,71,72.2,2,1,5,8,1,1
2016,Sammie Coates,9520,WR,14,PIT,87,0,0,87,0,0,0,0,0,60.4,,63.8,0,0,0,0,1,0
2016,Sean Mannion,9522,QB,1,LA,15,7,0,8,0,0,0,0,0,25,,60,0,0,0,0,0,0
2016,Chaz Green,9524,T,4,DAL,151,0,70,81,153,0,0,0,0,55.7,52.5,58.2,0,1,5,6,3,1
2016,Jeff Heuerman,9525,TE,12,DEN,134,0,28,106,0,0,0,0,1,75.2,69.1,67.2,0,0,1,1,1,0
2016,Ty Montgomery,9527,HB,14,GB,62,0,39,23,0,0,0,0,0,73.7,72.4,57.9,1,0,1,2,0,0
2016,Matt Jones,9528,HB,7,WAS,28,0,23,5,0,0,0,0,0,67.2,64.1,60,0,1,0,1,1,0
2016,Daryl Williams,9535,T,13,CAR,647,0,388,259,9,0,0,6,641,67.5,63.8,65,1,7,22,30,1,0
2016,Bryce Petty,9536,QB,6,NYJ,242,157,0,85,0,0,0,0,0,48.1,,60,3,0,1,4,0,0
2016,Jamison Crowder,9538,WR,16,WAS,231,0,2,229,0,0,0,0,0,66.9,67.9,74.3,0,0,0,0,3,0
2016,Jeremy Langford,9539,HB,12,CHI,40,0,37,3,0,0,0,0,0,54.4,77.1,60,0,1,1,2,0,0
2016,Justin Hardy,9540,WR,16,ATL,96,0,1,95,0,0,0,0,0,75.5,62.3,84.5,0,0,0,0,1,0
2016,Jalston Fowler,9541,FB,16,TEN,158,0,14,144,0,0,0,0,0,67.1,85,64.2,0,0,0,0,0,0
2016,T.J. Clemmings,9543,T,14,MIN,882,0,567,315,682,0,0,0,216,46.9,41.2,57.8,9,14,35,58,11,2
2016,Arie Kouandjio,9545,G,4,WAS,128,0,69,59,0,112,0,15,0,41.1,41.5,42.3,0,2,6,8,2,2
2016,Blake Bell,9550,TE,12,SF,54,0,5,49,0,0,0,0,0,48.6,74.5,50.5,0,0,0,0,0,0
2016,Andrew Donnal,9552,T,14,LA,295,0,187,108,33,1,0,246,2,63.5,68.3,63.5,0,1,8,9,3,0
2016,Vince Mayle,9556,WR,6,BLT,30,0,1,29,0,0,0,0,0,43.9,62.4,32,0,0,0,0,2,0
2016,Javorius Allen,9558,HB,4,BLT,9,0,4,5,0,0,0,0,0,58.5,38.8,60,1,0,0,1,0,0
2016,Mike Davis,9559,HB,6,SF,10,0,7,3,0,0,0,0,0,41.6,83.3,60,0,0,0,0,0,0
2016,Damien Wilson,9560,LB,1,DAL,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Jon Feliciano,9561,G,6,OAK,38,0,25,13,0,36,0,0,0,48.4,70.1,42.1,0,0,0,0,0,0
2016,Shaq Mason,9564,G,16,NE,1017,0,588,429,0,0,0,1039,0,83.3,74.5,81.5,4,2,18,24,4,1
2016,DeAndre Smelter,9565,WR,2,SF,26,0,0,26,0,0,0,0,0,65.8,,63.5,0,0,0,0,0,0
2016,Max Garcia,9566,G,16,DEN,1074,0,673,401,0,1096,0,0,0,72.2,70.4,69.3,4,5,22,31,5,2
2016,Mark Glowinski,9567,G,16,SEA,1059,0,689,370,0,1089,0,0,0,61.6,56.2,64.1,5,10,28,43,7,2
2016,Rashad Greene Sr.,9572,WR,6,JAX,15,0,0,15,0,0,0,0,0,56.4,,59.8,0,0,0,0,0,0
2016,MyCole Pruitt,9576,TE,4,CHI,33,0,2,31,0,0,0,0,0,52.9,74.9,53,0,0,0,0,0,0
2016,Bobby McCain,9578,CB,1,MIA,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,6,0
2016,Stefon Diggs,9579,WR,13,MIN,192,0,0,192,0,0,0,0,0,79.1,,71.8,0,0,0,0,3,1
2016,Brett Hundley,9580,QB,4,GB,19,10,0,9,0,0,0,0,0,32.4,,60,0,0,0,0,0,0
2016,Jay Ajayi,9582,HB,15,MIA,83,0,58,25,0,0,0,0,0,80.3,69.7,59.5,0,1,3,4,5,1
2016,David Parry,9584,DI,1,IND,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,1,1
2016,C.J. Uzomah,9590,TE,10,CIN,179,0,39,140,3,0,0,0,1,63,56.4,61.7,0,0,2,2,2,0
2016,J.J. Nelson,9592,WR,15,ARZ,104,0,0,104,0,0,0,0,0,69.5,,70.1,0,0,0,0,0,0
2016,Jesse James,9593,TE,16,PIT,448,0,77,371,0,0,0,0,0,62.5,61.1,71.8,1,1,3,5,3,0
2016,Michael Burton,9601,FB,15,DET,83,0,9,74,0,0,0,0,0,70.1,37.3,74.1,0,1,1,2,0,0
2016,Nick Boyle,9604,TE,6,BLT,97,0,33,64,0,0,0,0,0,70.8,67.9,69,0,0,0,0,1,0
2016,D.J. Alexander,9605,LB,1,KC,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,James O'Shaughnessy,9606,TE,13,KC,67,0,5,62,0,0,0,0,0,48,73.1,63.2,0,0,0,0,2,0
2016,Cameron Artis-Payne,9607,HB,3,CAR,17,0,8,9,0,0,0,0,0,57.4,85.3,59.2,0,0,0,0,0,0
2016,Keith Mumphery,9608,WR,10,HST,75,0,0,75,0,0,0,0,0,51,,79.3,0,0,0,0,1,0
2016,Geremy Davis,9619,WR,3,SD,15,0,0,15,0,0,0,0,0,55.5,,60.2,0,0,0,0,0,0
2016,Nick O'Leary,9627,TE,16,BUF,202,0,39,163,5,0,0,0,7,66.1,55.9,86.4,0,0,2,2,1,0
2016,Malcolm Johnson,9628,FB,7,CLV,66,0,15,51,0,0,0,0,0,50.6,74.1,50.2,0,0,1,1,0,0
2016,Randall Telfer,9631,TE,14,CLV,164,0,53,111,0,0,0,0,0,53.7,79.6,62.3,0,0,1,1,1,0
2016,A.J. Derby,9635,TE,10,DEN,90,0,9,81,0,0,0,0,0,58.7,77.7,67,0,0,0,0,2,0
2016,Darren Waller,9637,TE,12,BLT,123,0,21,102,0,0,0,0,0,52.8,61.7,49.3,1,0,0,1,0,0
2016,Aaron Ripkowski,9639,FB,15,GB,156,0,44,112,0,0,0,0,0,69.9,70.8,66.5,1,0,2,3,0,0
2016,Cody Wichmann,9648,G,11,LA,594,0,379,215,0,0,0,610,0,67.8,68.2,66.3,2,4,15,21,2,0
2016,Hayes Pullard,9652,LB,1,JAX,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,1,0
2016,Neal Sterling,9653,TE,7,JAX,73,0,18,55,0,0,0,0,0,59,77.1,51.7,1,0,0,1,2,0
2016,Austin Reiter,9655,C,1,CLV,59,0,34,25,0,0,60,0,0,66.4,55.1,69.3,0,2,0,2,0,0
2016,Bryce Hager,9657,LB,5,LA,3,0,2,1,0,0,0,2,0,60,99.9,60,0,0,0,0,0,0
2016,Bobby Hart,9659,T,14,NYG,867,0,557,310,0,0,0,0,879,56.4,54.8,61.1,2,9,35,46,5,1
2016,Ben Koyack,9662,TE,14,JAX,204,0,30,174,0,0,0,0,0,61.9,76.2,63,0,0,1,1,0,0
2016,Dezmin Lewis,9667,WR,1,BUF,6,0,0,6,0,0,0,0,0,55.6,,59,0,0,0,0,0,0
2016,Corey Robinson,9673,T,11,DET,165,0,85,80,0,0,0,0,124,51.8,49.6,55.9,1,2,3,6,1,0
2016,Trent Brown,9677,T,16,SF,1035,0,619,416,82,0,0,0,972,61.9,69.7,58.2,6,2,31,39,11,0
2016,Geoff Swaim,9679,TE,9,DAL,173,0,18,155,0,0,0,0,0,66.7,55.7,66.9,0,1,2,3,2,0
2016,Trevor Siemian,9683,QB,14,DEN,879,566,0,313,0,0,0,0,0,56.8,,60,5,5,1,11,2,0
2016,Denzelle Good,9688,G,11,IND,605,0,406,199,0,0,0,620,0,64.7,56.2,67,6,5,17,28,4,1
2016,Gerald Christian,9689,TE,3,BUF,10,0,3,7,1,0,0,0,0,73.4,72.9,65.9,0,0,0,0,0,0
2016,Quan Bray,9700,WR,4,IND,9,0,0,9,0,0,0,0,0,57.3,,55.5,0,0,0,0,0,0
2016,La'el Collins,9719,G,3,DAL,186,0,105,81,0,189,0,0,0,50.2,49.1,53.6,0,1,5,6,2,0
2016,Zach Zenner,9761,HB,11,DET,64,0,59,5,0,0,0,0,0,63,64.4,59.9,1,1,1,3,1,0
2016,Terron Ward,9778,HB,5,ATL,7,0,2,5,0,0,0,0,0,60.7,76.2,60,0,0,0,0,0,0
2016,Shane Wynn,9780,WR,5,JAX,9,0,0,9,0,0,0,0,0,58.7,,58.7,0,0,0,0,0,0
2016,Raheem Mostert,9783,HB,1,SF,1,0,0,1,0,0,0,0,0,65.5,,60,0,0,0,0,0,0
2016,Eric Tomlinson,9786,TE,7,NYJ,118,0,31,87,0,0,0,0,0,61.3,66.1,64.9,0,0,3,3,1,0
2016,Zaire Anderson,9792,LB,1,DEN,1,0,1,0,0,0,0,0,0,60,62.7,,0,0,0,0,0,0
2016,Jordan Taylor,9793,WR,16,DEN,99,0,0,99,0,0,0,0,0,62.1,,54,0,0,0,0,0,0
2016,Paul Lasike,9802,FB,10,CHI,57,0,6,51,0,0,0,0,0,58.7,51.5,63.7,0,1,0,1,0,0
2016,Mike Hull,9815,LB,1,MIA,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,1,0
2016,Zach Vigil,9824,LB,1,WAS,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,0,0
2016,Corey Grant,9827,HB,6,JAX,11,0,7,4,0,0,0,0,0,67.1,64.8,60,0,0,0,0,0,0
2016,Connor Hamlett,9828,TE,3,CLV,21,0,7,14,0,0,0,0,0,66.5,38.9,55.3,0,0,1,1,0,0
2016,Chris Reed,9830,G,7,JAX,334,0,203,131,0,340,0,0,0,53.5,56.7,53.3,0,3,7,10,1,0
2016,Neville Hewitt,9836,LB,1,MIA,1,0,0,1,0,0,0,0,0,60,,60,0,0,0,0,1,0
2016,Akeem Hunt,9839,HB,8,HST,9,0,6,3,0,0,0,0,0,50,83.3,60,0,0,0,0,1,0
2016,George Farmer,9842,HB,2,SEA,1,0,1,0,0,0,0,0,0,48.8,73.1,,0,0,0,0,0,0
2016,Shane McDermott,9847,C,1,NYG,3,0,0,3,0,0,0,0,0,59.3,,59,0,0,0,0,0,0
2016,Lucky Whitehead,9853,WR,15,DAL,103,0,1,102,0,0,0,0,0,55.2,65.7,55.4,0,0,0,0,0,0
2016,Nick Easton,9861,C,11,MIN,411,0,269,142,0,0,394,0,0,56.4,67.5,49.5,0,3,9,12,1,0
2016,Terrence Magee,9864,HB,2,SEA,2,0,0,2,0,0,0,0,0,61.1,,60,0,0,0,0,0,0
