year,player,player_id,position,player_game_count,team_name,pass_snaps,pass_rush_snaps,pass_rush_percent,sacks,hits,hurries,pressures,prp,lhs_pass_rush_snaps,lhs_pass_rush_percent,lhs_sacks,lhs_hits,lhs_hurries,lhs_pressures,lhs_prp,rhs_pass_rush_snaps,rhs_pass_rush_percent,rhs_sacks,rhs_hits,rhs_hurries,rhs_pressures,rhs_prp
2017,Denico Autry,8982,DI,16,OAK,364,359,98.6,6,5,20,31,5.2,209,61.5,5,3,12,20,6,131,38.5,0,2,8,10,3.8
2017,Vincent Taylor,11949,DI,10,MIA,87,87,100,0,2,7,9,5.2,57,67.9,0,1,5,6,5.3,27,32.1,0,1,2,3,5.6
2017,Lewis Neal,12323,ED,7,DAL,61,58,95.1,0,2,4,6,5.2,31,53.4,0,2,3,5,8.1,27,46.6,0,0,1,1,1.9
2017,Daniel Ross,51592,DI,3,DAL,29,29,100,1,1,0,2,5.2,17,58.6,0,0,0,0,0,12,41.4,1,1,0,2,12.5
2017,Aaron Colvin,8749,CB,16,JAX,460,29,6.3,0,0,3,3,5.2,18,62.1,0,0,3,3,8.3,11,37.9,0,0,0,0,0
2017,Sheldon Richardson,7794,DI,15,SEA,369,362,98.1,1,7,28,36,5.1,161,46,1,3,11,15,5,189,54,0,3,17,20,5.3
2017,Anthony Lanier II,11409,DI,11,WAS,219,217,99.1,5,4,8,17,5.1,18,8.5,0,0,1,1,2.8,194,91.5,4,4,7,15,4.9
2017,Brennan Scarlett,11169,ED,10,HST,177,136,76.8,2,1,9,12,5.1,67,62.6,0,1,6,7,5.2,40,37.4,1,0,3,4,6.3
2017,Josh Martin,8138,ED,14,NYJ,233,186,79.8,1,6,11,18,5.1,43,23.1,1,2,1,4,5.8,143,76.9,0,4,10,14,4.9
2017,Bryan Cox Jr.,12092,ED,7,CAR,81,79,97.5,0,3,5,8,5.1,52,65.8,0,2,4,6,5.8,27,34.2,0,1,1,2,3.7
2017,Angelo Blackson,9533,DI,9,HST,69,69,100,0,1,6,7,5.1,47,69.1,0,1,6,7,7.4,21,30.9,0,0,0,0,0
2017,L.T. Walton,9632,DI,15,PIT,81,80,98.8,2,1,3,6,5,52,78.8,0,1,3,4,3.8,14,21.2,0,0,0,0,0
2017,Mike Hull,9815,LB,5,MIA,95,10,10.5,0,1,0,1,5,5,55.6,0,1,0,1,10,4,44.4,0,0,0,0,0
2017,Jalen Reeves-Maybin,11879,LB,12,DET,139,20,14.4,0,0,2,2,5,11,55,0,0,1,1,4.5,9,45,0,0,1,1,5.6
2017,Stephen Weatherly,10861,ED,7,MIN,53,50,94.3,0,0,5,5,5,26,52,0,0,2,2,3.8,24,48,0,0,3,3,6.3
2017,Todd Davis,9007,LB,14,DEN,245,20,8.2,0,0,2,2,5,6,40,0,0,1,1,8.3,9,60,0,0,1,1,5.6
2017,Derrick Shelby,7400,ED,16,ATL,171,170,99.4,1,0,15,16,5,87,51.5,0,0,10,10,5.7,82,48.5,1,0,5,6,4.3
2017,Devon Kennard,8809,ED,15,NYG,305,180,59,4,4,6,14,5,76,42.9,1,1,4,6,4.6,101,57.1,3,3,2,8,5.4
2017,Kony Ealy,8695,ED,15,NYJ,293,290,99,1,2,25,28,5,80,27.6,0,0,8,8,5,210,72.4,1,2,17,20,5
2017,Caraun Reid,8793,DI,1,IND,10,10,100,0,0,1,1,5,8,80,0,0,0,0,0,2,20,0,0,1,1,25
2017,Ufomba Kamalu,11164,ED,9,HST,103,102,99,2,1,5,8,4.9,43,42.6,1,0,1,2,3.5,58,57.4,1,1,4,6,6
2017,Benardrick McKinney,9476,LB,16,HST,531,213,40.1,3,4,11,18,4.9,94,46.8,2,1,4,7,4.8,107,53.2,1,2,7,10,5.1
2017,Emmanuel Ogbah,10666,ED,10,CLV,256,254,99.2,4,3,14,21,4.9,237,93.3,4,3,13,20,5.1,17,6.7,0,0,1,1,2.9
2017,Mark Barron,7013,LB,14,LA,470,31,6.6,0,1,2,3,4.8,15,48.4,0,0,1,1,3.3,16,51.6,0,1,1,2,6.3
2017,Morgan Fox,11184,DI,16,LA,176,176,100,3,1,10,14,4.8,106,60.2,0,0,7,7,3.3,70,39.8,3,1,3,7,7.1
2017,Larry Ogunjobi,11820,DI,14,CLV,142,135,95.1,1,3,8,12,4.8,31,26.1,0,1,1,2,3.2,88,73.9,1,2,7,10,6.3
2017,Devante Bond,10817,LB,10,TB,80,52,65,0,1,4,5,4.8,12,23.1,0,0,1,1,4.2,40,76.9,0,1,3,4,5
2017,Ndamukong Suh,5527,DI,16,MIA,501,495,98.8,5,8,30,43,4.8,428,89.2,3,5,26,34,4.3,52,10.8,2,2,4,8,9.6
2017,Sheldon Rankins,10646,DI,16,NO,485,478,98.6,2,7,35,44,4.8,323,73.6,1,4,25,30,4.8,116,26.4,0,3,6,9,3.9
2017,Dean Lowry,10771,DI,16,GB,230,227,98.7,3,1,15,19,4.8,127,57,2,0,11,13,5.9,96,43,1,1,4,6,3.6
2017,Shaq Lawson,10653,ED,11,BUF,234,229,97.9,4,2,12,18,4.8,227,99.1,4,2,12,18,4.8,2,0.9,0,0,0,0,0
2017,Linval Joseph,5571,DI,16,MIN,351,351,100,4,7,19,30,4.8,140,41.1,0,3,7,10,3.6,201,58.9,4,3,12,19,5.7
2017,D.J. Reader,10800,DI,14,HST,228,225,98.7,1,4,15,20,4.7,74,34.6,0,2,4,6,4.1,140,65.4,1,2,10,13,5
2017,Grady Jarrett,9570,DI,16,ATL,473,469,99.2,5,9,25,39,4.7,234,50.9,4,4,9,17,4.5,226,49.1,0,5,15,20,4.4
2017,Ronald Blair III,10776,ED,6,SF,57,53,93,2,0,1,3,4.7,22,41.5,2,0,0,2,9.1,31,58.5,0,0,1,1,1.6
2017,Clinton McDonald,5173,DI,14,TB,262,257,98.1,5,4,10,19,4.7,104,41.3,3,2,4,9,5.8,148,58.7,2,2,6,10,4.1
2017,Charles Johnson,3699,ED,12,CAR,236,228,96.6,1,2,17,20,4.6,217,95.2,1,2,16,19,4.6,11,4.8,0,0,1,1,4.5
2017,Akeem Spence,7882,DI,16,DET,364,362,99.5,4,6,19,29,4.6,328,94.8,3,6,17,26,4.4,18,5.2,1,0,2,3,11.1
2017,Marcus Smith,8661,ED,13,SEA,151,140,92.7,3,3,4,10,4.6,72,51.4,2,0,2,4,4.2,68,48.6,1,3,2,6,5.1
2017,Kyle Love,5806,DI,16,CAR,240,238,99.2,4,3,11,18,4.6,57,25,1,1,4,6,6.1,171,75,3,2,7,12,4.4
2017,Kareem Martin,8719,ED,16,ARZ,256,219,85.5,1,2,16,19,4.6,136,64.8,1,1,11,13,5.1,74,35.2,0,1,5,6,4.1
2017,Carl Nassib,10699,ED,16,CLV,332,329,99.1,3,5,19,27,4.6,201,61.3,2,3,14,19,5.2,127,38.7,1,2,5,8,3.5
2017,Vince Biegel,11863,ED,8,GB,59,54,91.5,0,0,5,5,4.6,30,55.6,0,0,3,3,5,24,44.4,0,0,2,2,4.2
2017,Kevon Seymour,10852,CB,14,CAR,207,11,5.3,0,1,0,1,4.5,6,54.5,0,1,0,1,8.3,5,45.5,0,0,0,0,0
2017,Ahmad Brooks,2945,ED,12,GB,202,199,98.5,2,4,10,16,4.5,130,65.7,1,2,9,12,5,68,34.3,1,2,1,4,3.7
2017,Jordan Willis,11828,ED,16,CIN,138,133,96.4,1,0,10,11,4.5,78,59.1,1,0,8,9,6.4,54,40.9,0,0,2,2,1.9
2017,Deion Jones,10686,LB,16,ATL,602,11,1.8,0,0,1,1,4.5,5,55.6,0,0,0,0,0,4,44.4,0,0,1,1,12.5
2017,Dontari Poe,7017,DI,16,ATL,443,438,98.9,2,7,28,37,4.5,192,47.6,2,2,14,18,5.2,211,52.4,0,5,14,19,4.5
2017,Nazair Jones,11857,DI,11,SEA,135,132,97.8,2,1,7,10,4.5,56,45.2,0,1,1,2,1.8,68,54.8,2,0,6,8,7.4
2017,Tamba Hali,2965,ED,5,KC,68,67,98.5,0,1,5,6,4.5,14,20.9,0,0,1,1,3.6,53,79.1,0,1,4,5,4.7
2017,Josh Shaw,9553,S,16,CIN,372,11,3,0,0,1,1,4.5,6,60,0,0,0,0,0,4,40,0,0,1,1,12.5
2017,Allen Bailey,6238,DI,14,KC,356,356,100,2,1,27,30,4.5,258,72.9,2,1,19,22,4.7,96,27.1,0,0,8,8,4.2
2017,Patrick Ricard,48862,FB,4,BLT,11,11,100,0,0,1,1,4.5,4,36.4,0,0,0,0,0,7,63.6,0,0,1,1,7.1
2017,Henry Anderson,9526,DI,9,IND,225,222,98.7,2,5,11,18,4.5,75,34.2,0,1,6,7,4.7,144,65.8,1,4,5,10,3.8
2017,Solomon Thomas,11758,ED,14,SF,383,366,95.6,3,9,18,30,4.5,166,45.4,1,3,11,15,4.8,200,54.6,2,6,7,15,4.3
2017,Rodney Gunter,9549,DI,16,ARZ,157,157,100,1,2,10,13,4.5,44,29.9,0,1,2,3,3.4,103,70.1,0,1,8,9,4.4
2017,Jeremiah Attaochu,8685,ED,3,LAC,44,44,100,0,0,4,4,4.5,20,45.5,0,0,2,2,5,24,54.5,0,0,2,2,4.2
2017,Timmy Jernigan,8683,DI,15,PHI,292,291,99.7,3,6,14,23,4.5,87,31.2,0,4,4,8,4.6,192,68.8,3,1,9,13,4.2
2017,Bryce Hager,9657,LB,8,LA,92,11,12,0,1,0,1,4.5,5,45.5,0,0,0,0,0,6,54.5,0,1,0,1,8.3
2017,Haason Reddick,11768,ED,16,ARZ,319,206,64.6,2,5,9,16,4.4,169,82.8,2,4,6,12,4.1,35,17.2,0,1,3,4,5.7
2017,Khyri Thornton,8720,DI,4,NYG,34,34,100,0,1,2,3,4.4,32,100,0,1,2,3,4.7,0,0,0,0,0,0,
2017,Shelby Harris,8869,DI,16,DEN,283,283,100,6,4,9,19,4.4,134,48.6,3,2,4,9,4.5,142,51.4,3,2,5,10,4.6
2017,Dawuane Smoot,11823,ED,16,JAX,127,125,98.4,0,4,7,11,4.4,85,68.5,0,2,4,6,3.5,39,31.5,0,2,3,5,6.4
2017,Mario Edwards Jr.,9468,DI,14,OAK,267,264,98.9,4,4,11,19,4.4,46,18,1,0,2,3,4.3,210,82,3,4,8,15,4.3
2017,Derrick Johnson,2232,LB,15,KC,480,34,7.1,0,0,3,3,4.4,19,57.6,0,0,2,2,5.3,14,42.4,0,0,1,1,3.6
2017,Tanoh Kpassagnon,11814,ED,10,KC,89,80,89.9,2,0,3,5,4.4,35,43.8,2,0,1,3,7.1,45,56.3,0,0,2,2,2.2
2017,Cliff Avril,4406,ED,4,SEA,86,82,95.3,1,1,4,6,4.3,68,82.9,1,1,3,5,4.4,14,17.1,0,0,1,1,3.6
2017,Avery Moss,11922,ED,10,NYG,148,141,95.3,0,4,8,12,4.3,81,57.4,0,3,4,7,4.3,60,42.6,0,1,4,5,4.2
2017,Gimel President,48388,ED,4,HST,35,35,100,0,0,3,3,4.3,19,54.3,0,0,3,3,7.9,16,45.7,0,0,0,0,0
2017,Hau'oli Kikaha,9477,ED,12,NO,151,140,92.7,4,0,4,8,4.3,17,12.1,1,0,0,1,5.9,123,87.9,3,0,4,7,4.1
2017,Rodney McLeod,7271,S,14,PHI,555,24,4.3,0,0,2,2,4.2,9,39.1,0,0,2,2,11.1,14,60.9,0,0,0,0,0
2017,Beau Allen,8858,DI,15,PHI,264,264,100,1,1,19,21,4.2,5,1.9,0,0,0,0,0,255,98.1,1,1,17,19,3.9
2017,Eli Harold,9512,LB,16,SF,195,95,48.7,2,2,2,6,4.2,40,42.1,1,1,0,2,3.8,55,57.9,1,1,2,4,4.5
2017,Vernon Butler,10664,DI,14,CAR,179,178,99.4,1,3,10,14,4.2,159,91.4,1,3,9,13,4.4,15,8.6,0,0,0,0,0
2017,Frank Zombo,5945,ED,15,KC,308,261,84.7,2,2,16,20,4.2,22,8.4,0,0,2,2,4.5,239,91.6,2,2,14,18,4.2
2017,Miles Killebrew,10745,S,15,DET,225,12,5.3,0,1,0,1,4.2,7,58.3,0,1,0,1,7.1,5,41.7,0,0,0,0,0
2017,Eddie Yarbrough,11033,ED,16,BUF,232,224,96.6,1,8,9,18,4.2,215,96.4,1,8,9,18,4.4,8,3.6,0,0,0,0,0
2017,Michael Johnson,4993,ED,15,CIN,345,334,96.8,5,3,15,23,4.2,115,34.8,3,1,7,11,6.1,215,65.2,2,2,8,12,3.3
2017,Kyle Williams,3079,DI,16,BUF,448,443,98.9,3,7,24,34,4.2,229,53.4,0,2,13,15,3.3,200,46.6,3,5,11,19,5.5
2017,Adam Butler,12214,DI,16,NE,320,320,100,2,0,22,24,4.1,133,59.1,2,0,11,13,5.6,92,40.9,0,0,4,4,2.2
2017,Jarran Reed,10683,DI,14,SEA,292,291,99.7,1,6,16,23,4.1,120,44.8,1,5,9,15,6.7,148,55.2,0,1,6,7,2.4
2017,Ryan Russell,9596,ED,14,TB,296,293,99,2,3,17,22,4.1,102,34.8,1,0,7,8,4.4,191,65.2,1,3,10,14,3.9
2017,Michael Brockers,7020,DI,16,LA,449,447,99.6,5,5,22,32,4.1,258,59.4,1,3,14,18,3.7,176,40.6,4,1,8,13,4.8
2017,Jacquies Smith,7401,ED,3,DET,51,49,96.1,0,0,4,4,4.1,36,75,0,0,4,4,5.6,12,25,0,0,0,0,0
2017,Xavier Cooper,9529,DI,13,NYJ,149,148,99.3,2,3,5,10,4.1,85,57.4,2,3,2,7,5.3,63,42.6,0,0,3,3,2.4
2017,Courtney Upshaw,7039,DI,12,ATL,99,97,98,2,2,2,6,4.1,48,49.5,1,1,0,2,3.1,49,50.5,1,1,2,4,5.1
2017,Willie Henry,10766,DI,14,BLT,363,361,99.4,5,9,10,24,4,194,55.4,3,8,6,17,5.2,156,44.6,2,1,4,7,2.9
2017,DaQuan Jones,8747,DI,12,TEN,254,253,99.6,3,2,12,17,4,225,93.8,2,2,11,15,3.8,15,6.3,1,0,1,2,10
2017,Nate Orchard,9484,ED,16,CLV,234,223,95.3,2,4,10,16,4,108,48.4,1,1,5,7,3.7,115,51.6,1,3,5,9,4.3
2017,Lawrence Guy,6385,DI,16,NE,282,282,100,1,5,15,21,3.9,271,96.4,1,5,15,21,4.1,10,3.6,0,0,0,0,0
2017,Maliek Collins,10701,DI,16,DAL,410,407,99.3,2,6,22,30,3.9,218,54.9,2,2,9,13,3.4,179,45.1,0,4,13,17,4.7
2017,Jarvis Jenkins,6193,DI,11,KC,117,116,99.1,1,3,4,8,3.9,93,80.9,1,2,4,7,4.3,22,19.1,0,0,0,0,0
2017,Muhammad Wilkerson,6182,DI,13,NYJ,367,363,98.9,3,3,19,25,3.9,273,76.7,3,1,13,17,3.7,83,23.3,0,2,6,8,4.8
2017,Christian Ringo,9643,DI,6,DET,65,64,98.5,0,2,3,5,3.9,60,100,0,2,3,5,4.2,0,0,0,0,0,0,
2017,Noah Spence,10673,ED,6,TB,167,167,100,1,0,11,12,3.9,103,61.7,1,0,6,7,3.9,64,38.3,0,0,5,5,3.9
2017,Michael Pierce,11101,DI,16,BLT,276,275,99.6,2,3,14,19,3.8,121,46.9,0,1,7,8,3.3,137,53.1,1,2,6,9,3.6
2017,Malcom Brown,9465,DI,13,NE,277,277,100,3,3,12,18,3.8,37,19.5,1,0,1,2,4.1,153,80.5,2,1,7,10,3.9
2017,Rickey Hatley,48872,DI,1,BUF,13,13,100,0,0,1,1,3.8,4,30.8,0,0,1,1,12.5,9,69.2,0,0,0,0,0
2017,Kurt Coleman,5767,S,12,CAR,459,13,2.8,0,0,1,1,3.8,3,23.1,0,0,0,0,0,10,76.9,0,0,1,1,5
2017,A.J. Francis,8261,DI,6,WAS,53,53,100,0,1,3,4,3.8,10,31.3,0,0,0,0,0,22,68.8,0,1,1,2,4.5
2017,David Onyemata,10754,DI,16,NO,325,319,98.2,3,3,15,21,3.8,138,46.2,1,1,6,8,3.3,161,53.8,2,2,7,11,4
2017,Tyrunn Walker,7459,DI,16,LA,130,130,100,2,0,6,8,3.8,73,59.3,1,0,5,6,4.8,50,40.7,1,0,1,2,3
2017,Pete Robertson,11317,LB,2,WAS,16,13,81.3,0,1,0,1,3.8,8,61.5,0,1,0,1,6.3,5,38.5,0,0,0,0,0
2017,Jihad Ward,10678,DI,5,OAK,66,66,100,1,0,3,4,3.8,47,71.2,1,0,1,2,3.2,19,28.8,0,0,2,2,5.3
2017,Robert Nkemdiche,10663,DI,12,ARZ,131,131,100,0,2,8,10,3.8,117,93.6,0,2,7,9,3.8,8,6.4,0,0,0,0,0
2017,Tom Johnson,3378,DI,16,MIN,445,444,99.8,2,9,20,31,3.7,203,47.5,1,5,11,17,4.4,224,52.5,1,4,8,13,3.1
2017,Steve McLendon,5232,DI,16,NYJ,228,228,100,2,1,12,15,3.7,78,39.6,1,1,4,6,4.5,119,60.4,1,0,5,6,2.9
2017,Darryl Tapp,3008,ED,3,TB,27,27,100,1,0,0,1,3.7,21,77.8,1,0,0,1,4.8,6,22.2,0,0,0,0,0
2017,Xavier Williams,9809,DI,11,ARZ,122,122,100,1,0,7,8,3.7,66,60,1,0,1,2,2.3,44,40,0,0,3,3,3.4
2017,Darius Philon,9625,DI,16,LAC,276,268,97.1,5,5,5,15,3.7,137,53.5,3,3,1,7,3.6,119,46.5,2,1,4,7,3.8
2017,Rontez Miles,8102,S,13,NYJ,85,14,16.5,0,1,0,1,3.6,6,60,0,0,0,0,0,4,40,0,0,0,0,0
2017,Chris Baker,5188,DI,15,TB,211,209,99.1,1,5,8,14,3.6,85,41.1,0,1,4,5,2.9,122,58.9,1,4,4,9,4.1
2017,Marquis Flowers,8846,LB,11,NE,199,69,34.7,2,0,1,3,3.6,33,50,2,0,0,2,6.1,33,50,0,0,0,0,0
2017,Stacy McGee,7987,DI,16,WAS,182,181,99.5,0,4,9,13,3.6,166,91.7,0,3,8,11,3.3,15,8.3,0,1,1,2,6.7
2017,Alex Anzalone,11831,LB,4,NO,92,14,15.2,0,0,1,1,3.6,8,57.1,0,0,0,0,0,6,42.9,0,0,1,1,8.3
2017,Zach Cunningham,11812,LB,16,HST,465,84,18.1,0,1,5,6,3.6,45,56.3,0,1,3,4,4.4,35,43.8,0,0,1,1,1.4
2017,Datone Jones,7807,DI,7,DAL,98,98,100,1,0,5,6,3.6,45,46.4,0,0,3,3,3.3,52,53.6,1,0,2,3,3.8
2017,Romeo Okwara,11250,ED,6,NYG,61,57,93.4,0,2,2,4,3.5,21,38.9,0,0,1,1,2.4,33,61.1,0,2,1,3,4.5
2017,Johnathan Hankins,7830,DI,15,IND,312,310,99.4,2,4,14,20,3.5,124,41.1,1,1,5,7,3.2,178,58.9,1,3,9,13,3.9
2017,Tyson Alualu,5535,DI,16,PIT,253,244,96.4,4,2,7,13,3.5,147,64.5,2,2,3,7,3.1,81,35.5,2,0,4,6,4.9
2017,Carlos Watkins,11897,DI,12,HST,171,171,100,0,0,12,12,3.5,104,66.2,0,0,6,6,2.9,53,33.8,0,0,6,6,5.7
2017,Mitch Unrein,6031,DI,12,CHI,176,176,100,2,2,6,10,3.4,7,4.4,0,0,0,0,0,152,95.6,1,2,6,9,3.3
2017,A'Shawn Robinson,10680,DI,16,DET,419,410,97.9,1,4,22,27,3.4,36,9.1,0,1,2,3,4.2,360,90.9,0,3,19,22,3.1
2017,John Hughes,7088,DI,8,NO,75,74,98.7,0,0,5,5,3.4,15,29.4,0,0,0,0,0,36,70.6,0,0,4,4,5.6
2017,Mike Pennel,9316,DI,16,NYJ,104,103,99,0,1,6,7,3.4,58,61.7,0,0,5,5,4.3,36,38.3,0,1,1,2,2.8
2017,Arthur Jones,5680,DI,1,WAS,15,15,100,0,0,1,1,3.3,15,100,0,0,1,1,3.3,0,0,0,0,0,0,
2017,Carl Davis,9523,DI,15,BLT,137,136,99.3,1,0,7,8,3.3,82,60.3,0,0,5,5,3,54,39.7,1,0,2,3,3.7
2017,Jonathan Bullard,10706,DI,16,CHI,211,211,100,2,1,9,12,3.3,60,28.8,2,1,3,6,6.7,148,71.2,0,0,5,5,1.7
2017,Cap Capi,10048,ED,4,BUF,47,47,100,1,0,1,2,3.2,0,0,0,0,0,0,,47,100,1,0,1,2,3.2
2017,Caleb Brantley,11939,DI,12,CLV,113,109,96.5,1,0,5,6,3.2,77,77.8,1,0,5,6,4.5,22,22.2,0,0,0,0,0
2017,Rakeem Nunez-Roches,9650,DI,16,KC,190,190,100,1,1,9,11,3.2,67,37.6,0,1,3,4,3,111,62.4,1,0,5,6,3.2
2017,Derek Wolfe,7040,DI,11,DEN,265,265,100,2,3,10,15,3.2,184,71,1,0,9,10,3,75,29,1,2,1,4,3.3
2017,Eli Ankou,48856,DI,9,JAX,79,79,100,2,0,1,3,3.2,27,34.2,0,0,1,1,1.9,52,65.8,2,0,0,2,3.8
2017,Antonio Morrison,10759,LB,15,IND,357,31,8.7,0,1,1,2,3.2,11,50,0,0,0,0,0,11,50,0,1,0,1,4.5
2017,Najee Goode,7137,LB,12,PHI,117,16,13.7,0,0,1,1,3.1,5,35.7,0,0,0,0,0,9,64.3,0,0,1,1,5.6
2017,Leonard Johnson,7385,CB,15,BUF,457,16,3.5,0,0,1,1,3.1,8,50,0,0,0,0,0,8,50,0,0,1,1,6.3
2017,Karl Klug,6294,DI,15,TEN,199,196,98.5,2,1,7,10,3.1,12,6.4,0,1,0,1,4.2,176,93.6,2,0,7,9,3.1
2017,Damon Harrison Sr.,7355,DI,16,NYG,315,304,96.5,1,1,16,18,3.1,147,53.6,0,0,7,7,2.4,127,46.4,1,1,5,7,3.1
2017,Terrence Fede,8868,ED,11,MIA,68,65,95.6,0,2,2,4,3.1,35,53.8,0,0,1,1,1.4,30,46.2,0,2,1,3,5
2017,Jeremiah Ledbetter,11960,DI,16,DET,187,182,97.3,1,3,6,10,3,7,3.9,0,1,0,1,7.1,172,96.1,0,2,6,8,2.3
2017,Eddie Goldman,9472,DI,15,CHI,302,302,100,1,3,13,17,3,54,22.5,0,0,3,3,2.8,186,77.5,1,3,5,9,2.7
2017,Frostee Rucker,3036,DI,16,ARZ,339,338,99.7,2,7,9,18,3,322,96.4,2,7,8,17,3,12,3.6,0,0,1,1,4.2
2017,Sheldon Day,10737,DI,12,SF,167,165,98.8,2,1,5,8,3,96,60.4,1,1,3,5,3.1,63,39.6,0,0,2,2,1.6
2017,Marcell Dareus,6155,DI,14,JAX,204,204,100,2,2,6,10,2.9,87,43.1,1,1,3,5,3.4,115,56.9,1,1,3,5,2.6
2017,Josh Mauro,9003,DI,13,ARZ,157,157,100,1,1,6,8,2.9,74,47.1,1,1,2,4,3.4,83,52.9,0,0,4,4,2.4
2017,Ziggy Hood,4955,DI,15,WAS,246,244,99.2,0,1,13,14,2.9,99,44,0,0,6,6,3,126,56,0,1,6,7,2.8
2017,Treyvon Hester,11999,DI,14,OAK,192,189,98.4,0,4,7,11,2.9,93,52,0,2,3,5,2.7,86,48,0,2,4,6,3.5
2017,Leger Douzable,4654,ED,5,SF,88,87,98.9,2,1,0,3,2.9,60,69,1,0,0,1,1.7,27,31,1,1,0,2,5.6
2017,Star Lotulelei,7795,DI,16,CAR,363,361,99.4,3,2,13,18,2.9,324,95.6,3,2,11,16,2.9,15,4.4,0,0,0,0,0
2017,Zach Kerr,9195,DI,10,DEN,121,121,100,1,1,4,6,2.9,77,64.7,0,0,3,3,1.9,42,35.3,0,1,1,2,2.4
2017,Cedric Thornton,6607,DI,15,BUF,190,189,99.5,2,2,5,9,2.9,86,46.2,1,2,2,5,3.5,100,53.8,1,0,3,4,2.5
2017,Brandon Williams,7875,DI,12,BLT,260,258,99.2,0,2,13,15,2.9,113,45,0,1,6,7,3.1,138,55,0,1,7,8,2.9
2017,Eddie Vanderdoes,11843,DI,16,OAK,211,209,99.1,0,2,10,12,2.9,139,67.8,0,2,5,7,2.5,66,32.2,0,0,4,4,3
2017,Corey Peters,5607,DI,12,ARZ,254,251,98.8,1,3,9,13,2.8,34,15,1,1,0,2,4.4,192,85,0,1,7,8,2.1
2017,Reggie Nelson,3637,S,16,OAK,572,18,3.1,0,0,1,1,2.8,0,0,0,0,0,0,,18,100,0,0,1,1,2.8
2017,Jay Bromley,8709,DI,16,NYG,239,231,96.7,1,5,6,12,2.8,123,60.9,0,3,3,6,2.4,79,39.1,1,2,3,6,4.4
2017,Shawn Williams,7865,S,11,CIN,324,18,5.6,0,1,0,1,2.8,7,38.9,0,0,0,0,0,11,61.1,0,1,0,1,4.5
2017,Tenny Palepoi,9028,ED,15,LAC,145,143,98.6,1,1,5,7,2.8,67,50.4,0,1,1,2,1.5,66,49.6,1,0,3,4,3.8
2017,Terrell McClain,6217,DI,12,WAS,148,147,99.3,2,1,3,6,2.7,7,4.8,0,0,1,1,7.1,138,95.2,2,1,2,5,2.5
2017,Kendell Beckwith,11862,LB,16,TB,473,167,35.3,1,0,7,8,2.7,130,80.2,1,0,4,5,2.3,32,19.8,0,0,2,2,3.1
2017,Jamie Collins Sr.,7833,LB,6,CLV,177,73,41.2,1,1,1,3,2.7,57,79.2,1,1,0,2,2.6,15,20.8,0,0,0,0,0
2017,Dalvin Tomlinson,11810,DI,16,NYG,272,260,95.6,1,0,12,13,2.7,94,37.3,0,0,4,4,2.1,158,62.7,1,0,7,8,2.8
2017,Brent Urban,8769,DI,3,BLT,78,78,100,0,0,4,4,2.6,35,44.9,0,0,2,2,2.9,43,55.1,0,0,2,2,2.3
2017,Ryan Anderson,11804,ED,14,WAS,89,76,85.4,0,3,1,4,2.6,40,53.3,0,3,0,3,3.8,35,46.7,0,0,1,1,1.4
2017,Austin Johnson,10677,DI,16,TEN,159,156,98.1,1,1,5,7,2.6,69,51.9,1,1,2,4,3.6,64,48.1,0,0,3,3,2.3
2017,Josh Bynes,6503,LB,11,ARZ,131,20,15.3,0,0,1,1,2.5,9,50,0,0,1,1,5.6,9,50,0,0,0,0,0
2017,Abry Jones,8177,DI,15,JAX,219,218,99.5,0,1,10,11,2.5,99,46,0,0,6,6,3,116,54,0,1,4,5,2.2
2017,Brian Price,11157,DI,8,DAL,85,79,92.9,0,1,3,4,2.5,28,36.4,0,1,1,2,3.6,49,63.6,0,0,2,2,2
2017,Shamar Stephen,8854,DI,15,MIN,182,182,100,1,3,4,8,2.5,116,64.1,1,1,2,4,2.2,65,35.9,0,2,2,4,3.1
2017,Marcus Maye,11794,S,16,NYJ,578,20,3.5,0,0,1,1,2.5,12,63.2,0,0,1,1,4.2,7,36.8,0,0,0,0,0
2017,Pat Sims,4391,DI,14,CIN,104,104,100,1,1,2,4,2.4,38,37.3,0,1,0,1,1.3,64,62.7,0,0,2,2,1.6
2017,Brandon Dunn,9262,DI,16,HST,175,170,97.1,0,2,6,8,2.4,92,60.9,0,1,3,4,2.2,59,39.1,0,0,2,2,1.7
2017,Justin Durant,3664,LB,7,DAL,90,21,23.3,0,0,1,1,2.4,12,57.1,0,0,0,0,0,9,42.9,0,0,1,1,5.6
2017,Justin Ellis,8742,DI,16,OAK,180,174,96.7,1,1,5,7,2.3,55,42,1,0,1,2,2.7,76,58,0,1,3,4,2.6
2017,Davon Godchaux,11934,DI,15,MIA,224,219,97.8,0,2,8,10,2.3,9,4.4,0,0,0,0,0,197,95.6,0,2,8,10,2.5
2017,Joel Heath,11162,DI,13,HST,129,129,100,1,0,4,5,2.3,73,56.6,0,0,4,4,2.7,56,43.4,1,0,0,1,1.8
2017,Destiny Vaeao,11083,DI,11,PHI,138,137,99.3,0,0,6,6,2.2,101,74.3,0,0,4,4,2,35,25.7,0,0,2,2,2.9
2017,Cameron Malveaux,50587,ED,4,MIA,47,46,97.9,0,0,2,2,2.2,20,43.5,0,0,0,0,0,26,56.5,0,0,2,2,3.8
2017,Al Woods,5646,DI,16,IND,226,226,100,1,1,7,9,2.2,115,58.7,0,1,4,5,2.2,81,41.3,1,0,3,4,3.1
