year,player,player_id,position,player_game_count,team_name,snaps,run_snaps,run_tackles,run_assists,run_misses,run_stops,run_tackle_efficiency,pass_snaps,pass_tackles,pass_assists,pass_misses,pass_stops,pass_tackle_efficiency,combined_tackle_efficiency
2017,Jalen Richard,11395,HB,1,OAK,1,1,1,0,0,0,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Jamal Agnew,11920,CB,3,DET,65,26,0,1,0,0,1.00E+03,39,3,0,0,1,1.00E+03,1.00E+03
2017,Stephen Paea,6205,DI,4,DAL,138,52,2,0,0,2,1.00E+03,86,1,0,0,0,1.00E+03,1.00E+03
2017,Garrison Smith,9310,DI,8,SEA,112,58,7,2,0,3,1.00E+03,54,0,0,0,0,,1.00E+03
2017,Brandon Dunn,9262,DI,16,HST,402,227,15,5,0,12,1.00E+03,175,2,1,0,0,1.00E+03,1.00E+03
2017,C.J. Goodwin,9243,CB,6,ARZ,65,14,0,0,0,0,,51,5,0,0,2,1.00E+03,1.00E+03
2017,Anthony Johnson,9109,DI,1,IND,4,2,1,0,0,1,1.00E+03,2,0,0,0,0,,1.00E+03
2017,Gareon Conley,11779,CB,2,OAK,89,33,0,0,0,0,,56,5,1,0,0,1.00E+03,1.00E+03
2017,Chris Prosinski,6273,S,3,CHI,125,46,3,0,0,2,1.00E+03,79,4,0,0,0,1.00E+03,1.00E+03
2017,Robert Nelson,8989,CB,2,NYJ,38,15,0,1,0,0,1.00E+03,23,4,1,0,1,1.00E+03,1.00E+03
2017,Jamie Meder,8940,DI,10,CLV,169,81,9,4,0,8,1.00E+03,88,0,0,0,0,,1.00E+03
2017,Richard Sherman,6306,CB,9,SEA,537,204,13,1,0,8,1.00E+03,333,20,4,0,2,1.00E+03,1.00E+03
2017,Kerry Wynn,8938,ED,15,NYG,238,115,9,3,0,7,1.00E+03,123,1,0,0,2,1.00E+03,1.00E+03
2017,Howard Jones,8909,ED,4,CHI,32,10,2,0,0,2,1.00E+03,22,0,0,0,1,,1.00E+03
2017,Corey Nelson,8876,LB,5,DEN,44,14,2,0,0,1,1.00E+03,30,1,1,0,1,1.00E+03,1.00E+03
2017,Sealver Siliga,6483,DI,8,TB,114,66,5,2,0,4,1.00E+03,48,0,0,0,0,,1.00E+03
2017,Terrence Fede,8868,ED,14,MIA,164,96,6,4,0,5,1.00E+03,68,1,0,0,1,1.00E+03,1.00E+03
2017,Nick Bellore,6515,LB,7,DET,102,59,4,2,0,2,1.00E+03,43,2,0,0,2,1.00E+03,1.00E+03
2017,Dan McCullers,8849,DI,4,PIT,12,8,0,0,0,0,,4,1,0,0,0,1.00E+03,1.00E+03
2017,Jonathan Freeny,6633,LB,3,NO,45,20,1,1,0,1,1.00E+03,25,2,0,0,2,1.00E+03,1.00E+03
2017,Bryan Braman,6699,LB,1,PHI,12,10,1,0,0,1,1.00E+03,2,0,0,0,0,,1.00E+03
2017,Blair Brown,11903,LB,6,JAX,48,26,8,1,0,4,1.00E+03,22,0,1,0,0,1.00E+03,1.00E+03
2017,Antone Exum Jr.,8817,S,1,SF,38,12,1,0,0,0,1.00E+03,26,2,0,0,0,1.00E+03,1.00E+03
2017,Bene Benwikere,8783,CB,2,DAL,11,0,0,0,0,0,,11,2,0,0,2,1.00E+03,1.00E+03
2017,Brent Urban,8769,DI,3,BLT,116,38,4,0,0,3,1.00E+03,78,0,0,0,0,,1.00E+03
2017,Walt Aikens,8760,CB,4,MIA,14,3,0,0,0,0,,11,2,0,0,0,1.00E+03,1.00E+03
2017,Fletcher Cox,7018,DI,14,PHI,572,181,12,4,0,9,1.00E+03,391,2,1,0,6,1.00E+03,1.00E+03
2017,Keith McGill,8751,S,10,OAK,64,16,1,0,0,1,1.00E+03,48,2,0,0,2,1.00E+03,1.00E+03
2017,Sidney Jones,11798,CB,1,PHI,25,8,1,0,0,0,1.00E+03,17,2,0,0,1,1.00E+03,1.00E+03
2017,Kareem Martin,8719,ED,16,ARZ,433,177,15,2,0,13,1.00E+03,256,3,1,0,3,1.00E+03,1.00E+03
2017,Tyus Bowser,11802,ED,16,BLT,158,39,5,0,0,3,1.00E+03,119,0,0,0,3,,1.00E+03
2017,Courtney Upshaw,7039,DI,13,ATL,187,88,3,2,0,2,1.00E+03,99,2,0,0,4,1.00E+03,1.00E+03
2017,Jayron Kearse,10878,S,4,MIN,27,9,2,1,0,2,1.00E+03,18,1,0,0,1,1.00E+03,1.00E+03
2017,Ryan Anderson,11804,ED,14,WAS,188,98,6,3,0,4,1.00E+03,90,2,1,0,2,1.00E+03,1.00E+03
2017,Jeremiah Attaochu,8685,ED,3,LAC,55,11,2,0,0,1,1.00E+03,44,3,0,0,3,1.00E+03,1.00E+03
2017,Timmy Jernigan,8683,DI,15,PHI,464,172,14,7,0,12,1.00E+03,292,3,0,0,4,1.00E+03,1.00E+03
2017,DeMarcus Walker,11806,ED,10,DEN,99,44,6,0,0,6,1.00E+03,55,0,0,0,1,,1.00E+03
2017,Obi Melifonwu,11811,S,3,OAK,33,8,1,0,0,1,1.00E+03,25,3,1,0,1,1.00E+03,1.00E+03
2017,Deon Lacey,8512,LB,3,BUF,9,8,1,0,0,1,1.00E+03,1,0,0,0,0,,1.00E+03
2017,Steven Terrell,8450,S,2,KC,65,9,0,1,0,0,1.00E+03,56,3,0,0,0,1.00E+03,1.00E+03
2017,Chris Banjo,8419,S,6,NO,35,11,1,0,0,0,1.00E+03,24,2,0,0,0,1.00E+03,1.00E+03
2017,Rashaan Melvin,8334,CB,10,IND,522,202,7,0,0,6,1.00E+03,320,25,2,0,5,1.00E+03,1.00E+03
2017,Joe Vellano,8264,DI,4,ATL,63,37,2,2,0,2,1.00E+03,26,0,0,0,0,,1.00E+03
2017,A.J. Francis,8261,DI,6,WAS,161,108,11,6,0,8,1.00E+03,53,0,0,0,0,,1.00E+03
2017,John Hughes,7088,DI,8,NO,148,73,5,5,0,4,1.00E+03,75,1,0,0,0,1.00E+03,1.00E+03
2017,Larry Ogunjobi,11820,DI,14,CLV,290,148,17,11,0,14,1.00E+03,142,1,1,0,2,1.00E+03,1.00E+03
2017,Lerentee McCray,8159,ED,8,JAX,21,2,0,1,0,0,1.00E+03,19,0,0,0,1,,1.00E+03
2017,Kemal Ishmael,8026,LB,12,ATL,112,66,8,9,0,1,1.00E+03,46,3,0,0,1,1.00E+03,1.00E+03
2017,Kyle Wilber,7113,LB,8,DAL,38,24,3,1,0,1,1.00E+03,14,0,0,0,0,,1.00E+03
2017,Chris Milton,10914,CB,5,IND,21,10,0,0,0,0,,11,4,0,0,0,1.00E+03,1.00E+03
2017,Jordan Willis,11828,ED,16,CIN,346,208,18,4,0,17,1.00E+03,138,1,2,0,1,1.00E+03,1.00E+03
2017,Jaleel Johnson,11864,DI,5,MIN,39,11,1,0,0,0,1.00E+03,28,0,0,0,0,,1.00E+03
2017,Nate Palmer,7974,LB,7,TEN,26,11,1,2,0,0,1.00E+03,15,0,0,0,0,,1.00E+03
2017,Jack Crawford,7151,DI,4,ATL,93,27,2,2,0,1,1.00E+03,66,1,0,0,0,1.00E+03,1.00E+03
2017,Chris Wormley,11829,DI,7,BLT,117,81,5,1,0,2,1.00E+03,36,0,0,0,0,,1.00E+03
2017,Jeremy Lane,7164,CB,12,SEA,329,132,5,5,0,0,1.00E+03,197,17,1,0,4,1.00E+03,1.00E+03
2017,Steven Means,7929,ED,5,PHI,52,21,2,0,0,1,1.00E+03,31,0,0,0,1,,1.00E+03
2017,Lavar Edwards,7924,ED,3,CLV,46,21,2,1,0,2,1.00E+03,25,0,0,0,0,,1.00E+03
2017,Devin Taylor,7914,ED,2,NYG,10,8,0,1,0,0,1.00E+03,2,0,0,0,0,,1.00E+03
2017,Michael Thomas,7279,S,7,MIA,145,91,9,5,0,3,1.00E+03,54,4,1,0,1,1.00E+03,1.00E+03
2017,Alex Okafor,7885,ED,10,NO,462,167,26,3,0,21,1.00E+03,295,7,1,0,11,1.00E+03,1.00E+03
2017,John Jenkins,7863,DI,8,CHI,106,66,8,2,0,4,1.00E+03,40,0,0,0,0,,1.00E+03
2017,Trey Hendrickson,11858,ED,12,NO,269,84,9,1,0,4,1.00E+03,185,1,0,0,3,1.00E+03,1.00E+03
2017,Blidi Wreh-Wilson,7851,CB,4,ATL,61,23,2,0,0,1,1.00E+03,38,1,0,0,0,1.00E+03,1.00E+03
2017,Bennie Logan,7848,DI,15,KC,541,254,29,9,0,25,1.00E+03,287,4,0,0,5,1.00E+03,1.00E+03
2017,Montravius Adams,11848,DI,7,GB,60,26,1,2,0,0,1.00E+03,34,0,0,0,0,,1.00E+03
2017,Jacquies Smith,7401,ED,3,DET,72,21,0,0,0,0,,51,1,0,0,0,1.00E+03,1.00E+03
2017,Emmanuel Lamur,7561,LB,8,MIN,77,19,4,2,0,1,1.00E+03,58,6,2,0,4,1.00E+03,1.00E+03
2017,Johnthan Banks,7824,CB,3,HST,84,28,1,0,0,0,1.00E+03,56,8,1,0,2,1.00E+03,1.00E+03
2017,Datone Jones,7807,DI,7,DAL,191,93,10,1,0,9,1.00E+03,98,0,0,0,1,,1.00E+03
2017,Jerrol Garcia-Williams,49669,LB,1,DEN,23,11,1,0,0,1,1.00E+03,12,0,0,0,0,,1.00E+03
2017,D.J. Reader,10800,DI,14,HST,498,270,29,9,0,22,1.00E+03,228,5,0,0,4,1.00E+03,1.00E+03
2017,Kentrell Brothers,10794,LB,1,MIN,8,6,1,1,0,1,1.00E+03,2,0,0,0,0,,1.00E+03
2017,Tony McDaniel,3423,DI,5,NO,83,46,7,1,0,6,1.00E+03,37,0,0,0,0,,1.00E+03
2017,Matt Ioannidis,10786,DI,14,WAS,549,196,11,8,0,5,1.00E+03,353,0,1,0,4,1.00E+03,1.00E+03
2017,Sharrod Neasman,11050,S,3,ATL,6,5,1,0,0,0,1.00E+03,1,0,0,0,0,,1.00E+03
2017,Torry McTyer,49357,CB,3,MIA,59,24,0,1,0,0,1.00E+03,35,1,0,0,0,1.00E+03,1.00E+03
2017,Jamal Carter,49282,S,9,DEN,75,22,2,0,0,2,1.00E+03,53,5,1,0,1,1.00E+03,1.00E+03
2017,C.J. Smith,11080,CB,1,CLV,9,0,0,0,0,0,,9,1,0,0,0,1.00E+03,1.00E+03
2017,Dymonte Thomas,49127,S,3,DEN,70,19,0,1,0,0,1.00E+03,51,3,2,0,0,1.00E+03,1.00E+03
2017,Rickey Hatley,48872,DI,1,BUF,23,10,1,0,0,1,1.00E+03,13,0,0,0,0,,1.00E+03
2017,Patrick Ricard,48862,FB,6,BLT,37,26,3,0,0,2,1.00E+03,11,0,0,0,0,,1.00E+03
2017,Eli Ankou,48856,DI,9,JAX,163,84,9,3,0,6,1.00E+03,79,1,0,0,3,1.00E+03,1.00E+03
2017,Hassan Ridgeway,10750,DI,13,IND,169,101,5,3,0,5,1.00E+03,68,2,0,0,5,1.00E+03,1.00E+03
2017,Tyrique Jarrett,48790,DI,1,DEN,3,2,1,0,0,1,1.00E+03,1,0,0,0,0,,1.00E+03
2017,Jaylen Hill,37997,CB,2,BLT,15,8,1,0,0,1,1.00E+03,7,0,0,0,0,,1.00E+03
2017,Eric Weems,4097,WR,2,TEN,2,0,0,0,0,0,,2,0,1,0,0,1.00E+03,1.00E+03
2017,Dominique Hatfield,12338,CB,6,LA,66,28,2,1,0,1,1.00E+03,38,1,0,0,0,1.00E+03,1.00E+03
2017,Lewis Neal,12323,ED,7,DAL,137,76,4,3,0,4,1.00E+03,61,1,0,0,1,1.00E+03,1.00E+03
2017,Brandon Banks,12299,DI,1,WAS,12,8,1,0,0,0,1.00E+03,4,0,0,0,0,,1.00E+03
2017,LaTroy Lewis,12250,ED,2,HST,62,26,2,0,0,1,1.00E+03,36,0,0,0,1,,1.00E+03
2017,Shane Smith,12238,TE,1,NYG,1,1,1,0,0,1,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Ahtyba Rubin,4504,DI,12,ATL,153,86,6,3,0,4,1.00E+03,67,0,0,0,0,,1.00E+03
2017,Sheldon Day,10737,DI,12,SF,304,137,12,4,0,10,1.00E+03,167,0,0,0,2,,1.00E+03
2017,Charles Tapper,10735,ED,2,DAL,35,15,2,1,0,1,1.00E+03,20,0,0,0,1,,1.00E+03
2017,Shilique Calhoun,10709,ED,8,OAK,95,31,2,2,0,2,1.00E+03,64,2,0,0,1,1.00E+03,1.00E+03
2017,KeiVarae Russell,10708,CB,6,CIN,44,9,0,0,0,0,,35,8,0,0,3,1.00E+03,1.00E+03
2017,Bronson Kaufusi,10704,DI,3,BLT,32,27,0,4,0,0,1.00E+03,5,0,0,0,0,,1.00E+03
2017,Vontae Davis,4948,CB,5,IND,313,137,3,4,0,2,1.00E+03,176,12,1,0,0,1.00E+03,1.00E+03
2017,Austin Johnson,10677,DI,16,TEN,311,152,15,10,0,10,1.00E+03,159,1,1,0,2,1.00E+03,1.00E+03
2017,Isaiah Irving,12171,ED,4,CHI,37,19,2,1,0,2,1.00E+03,18,1,0,0,1,1.00E+03,1.00E+03
2017,Alex Erickson,11107,WR,1,CIN,1,0,0,0,0,0,,1,1,0,0,0,1.00E+03,1.00E+03
2017,Riley Bullough,12062,LB,3,TB,7,6,1,0,0,0,1.00E+03,1,0,0,0,0,,1.00E+03
2017,Kevin Dodd,10667,ED,9,TEN,90,32,4,3,0,3,1.00E+03,58,1,0,0,0,1.00E+03,1.00E+03
2017,Vernon Butler,10664,DI,14,CAR,283,104,10,1,0,8,1.00E+03,179,1,0,0,1,1.00E+03,1.00E+03
2017,Roy Miller,5004,DI,7,KC,73,41,4,0,0,3,1.00E+03,32,0,0,0,0,,1.00E+03
2017,Nigel Harris,12038,LB,5,TB,33,11,3,1,0,2,1.00E+03,22,3,0,0,0,1.00E+03,1.00E+03
2017,Reggie Gilbert,11147,ED,2,GB,81,41,0,0,0,0,,40,1,0,0,2,1.00E+03,1.00E+03
2017,Chris Odom,12031,ED,6,GB,57,42,2,4,0,1,1.00E+03,15,1,0,0,1,1.00E+03,1.00E+03
2017,Ricky Jean Francois,5168,DI,12,NE,143,79,7,3,0,6,1.00E+03,64,0,0,0,0,,1.00E+03
2017,Treyvon Hester,11999,DI,14,OAK,331,139,13,4,0,10,1.00E+03,192,0,1,0,0,1.00E+03,1.00E+03
2017,Dexter McCoil,10341,S,3,SF,11,3,0,0,0,0,,8,2,0,0,0,1.00E+03,1.00E+03
2017,Freddie Bishop,10338,ED,5,NYJ,90,42,6,3,0,3,1.00E+03,48,0,1,0,0,1.00E+03,1.00E+03
2017,Brian Peters,10248,LB,11,HST,66,52,4,0,0,2,1.00E+03,14,4,0,0,2,1.00E+03,1.00E+03
2017,T.Y. McGill,10156,DI,3,CLV,38,22,3,0,0,1,1.00E+03,16,0,0,0,0,,1.00E+03
2017,Ufomba Kamalu,11164,ED,9,HST,176,73,4,1,0,3,1.00E+03,103,0,0,0,2,,1.00E+03
2017,Eric Berry,5530,S,1,KC,63,30,3,1,0,3,1.00E+03,33,3,0,0,1,1.00E+03,1.00E+03
2017,Josh Harvey-Clemons,11985,LB,6,WAS,90,18,3,1,0,2,1.00E+03,72,5,0,0,4,1.00E+03,1.00E+03
2017,Cap Capi,10048,ED,4,BUF,85,38,2,2,0,2,1.00E+03,47,1,1,0,2,1.00E+03,1.00E+03
2017,Nicholas Grigsby,11187,LB,1,NE,14,1,0,0,0,0,,13,0,1,0,0,1.00E+03,1.00E+03
2017,Jordan Williams,9962,ED,1,NYG,11,11,1,0,0,0,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Sean Weatherspoon,5544,LB,2,ATL,7,6,1,0,0,0,1.00E+03,1,0,0,0,0,,1.00E+03
2017,Cameron Lynch,9911,LB,2,LA,11,7,2,0,0,0,1.00E+03,4,0,0,0,0,,1.00E+03
2017,Matt Longacre,9910,ED,14,LA,354,135,11,2,0,9,1.00E+03,219,1,0,0,5,1.00E+03,1.00E+03
2017,Lafayette Pitts,11210,CB,5,BUF,40,25,0,0,0,0,,15,1,1,0,0,1.00E+03,1.00E+03
2017,Justin Currie,9834,S,2,CLV,35,15,1,0,0,1,1.00E+03,20,2,1,0,3,1.00E+03,1.00E+03
2017,Leon McQuay,11973,CB,1,KC,46,19,2,2,0,1,1.00E+03,27,1,0,0,0,1.00E+03,1.00E+03
2017,Jordan Taylor,9793,WR,1,DEN,1,1,1,0,0,1,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Elijah Qualls,11969,DI,6,PHI,95,36,2,1,0,2,1.00E+03,59,0,0,0,0,,1.00E+03
2017,Joey Mbu,9772,DI,7,IND,92,66,2,1,0,2,1.00E+03,26,0,0,0,0,,1.00E+03
2017,Cre'Von LeBlanc,11218,CB,8,CHI,203,68,5,1,0,0,1.00E+03,135,9,1,0,7,1.00E+03,1.00E+03
2017,Justin Hamilton,9732,DI,4,KC,88,30,2,1,0,2,1.00E+03,58,0,0,0,0,,1.00E+03
2017,Bryce Hager,9657,LB,9,LA,148,56,5,2,0,3,1.00E+03,92,1,0,0,1,1.00E+03,1.00E+03
2017,Christian Covington,9649,DI,7,HST,157,66,8,4,0,6,1.00E+03,91,1,0,0,1,1.00E+03,1.00E+03
2017,Christian Ringo,9643,DI,6,DET,124,59,3,2,0,2,1.00E+03,65,0,0,0,0,,1.00E+03
2017,Obum Gwacham,9642,ED,4,NYJ,19,6,0,1,0,0,1.00E+03,13,0,0,0,0,,1.00E+03
2017,Sherrick McManis,5667,CB,7,CHI,29,5,0,0,0,0,,24,1,0,0,1,1.00E+03,1.00E+03
2017,D.J. Jones,11953,DI,9,SF,141,72,8,1,0,7,1.00E+03,69,2,0,0,0,1.00E+03,1.00E+03
2017,L.T. Walton,9632,DI,16,PIT,135,53,6,2,0,4,1.00E+03,82,3,0,0,3,1.00E+03,1.00E+03
2017,Al-Quadin Muhammad,11951,ED,3,NO,22,2,0,1,0,0,1.00E+03,20,0,0,0,0,,1.00E+03
2017,Willie Young,5736,ED,4,CHI,112,39,4,2,0,1,1.00E+03,73,1,0,0,3,1.00E+03,1.00E+03
2017,Vincent Taylor,11949,DI,12,MIA,176,89,17,2,0,12,1.00E+03,87,1,0,0,1,1.00E+03,1.00E+03
2017,Romeo Okwara,11250,ED,6,NYG,76,15,2,1,0,1,1.00E+03,61,0,0,0,0,,1.00E+03
2017,Deiontrez Mount,9610,ED,4,DEN,44,21,5,1,0,4,1.00E+03,23,0,1,0,0,1.00E+03,1.00E+03
2017,D.J. Alexander,9605,ED,2,SEA,20,17,2,1,0,2,1.00E+03,3,0,0,0,0,,1.00E+03
2017,Ryan Russell,9596,ED,14,TB,436,140,4,1,0,3,1.00E+03,296,5,0,0,5,1.00E+03,1.00E+03
2017,David Parry,9584,DI,1,NO,3,3,1,0,0,1,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Steve Longa,11285,ED,2,DET,14,7,0,0,0,0,,7,1,0,0,0,1.00E+03,1.00E+03
2017,Tramaine Brock Sr.,5903,CB,6,MIN,49,11,0,0,0,0,,38,5,1,0,0,1.00E+03,1.00E+03
2017,Tyvis Powell,11291,CB,1,SF,15,4,0,0,0,0,,11,1,1,0,1,1.00E+03,1.00E+03
2017,Scooby Wright III,10884,LB,3,ARZ,12,7,1,1,0,1,1.00E+03,5,0,0,0,0,,1.00E+03
2017,Chuck Clark,11941,S,10,BLT,53,9,2,0,0,1,1.00E+03,44,3,1,0,1,1.00E+03,1.00E+03
2017,Rodney Gunter,9549,DI,16,ARZ,278,120,10,3,0,8,1.00E+03,158,1,0,0,2,1.00E+03,1.00E+03
2017,Ibraheim Campbell,9548,S,6,HST,188,74,6,3,0,4,1.00E+03,114,6,0,0,0,1.00E+03,1.00E+03
2017,Caleb Brantley,11939,DI,12,CLV,208,95,10,5,0,8,1.00E+03,113,2,0,0,2,1.00E+03,1.00E+03
2017,Gabe Wright,9546,DI,1,MIA,23,13,1,0,0,0,1.00E+03,10,0,0,0,0,,1.00E+03
2017,Jamison Crowder,9538,WR,1,WAS,1,0,0,0,0,0,,1,1,0,0,0,1.00E+03,1.00E+03
2017,Elijhaa Penny,11300,HB,2,ARZ,2,2,1,0,0,1,1.00E+03,0,0,0,0,0,,1.00E+03
2017,Dylan Donahue,11936,ED,4,NYJ,53,16,1,1,0,1,1.00E+03,37,1,0,0,0,1.00E+03,1.00E+03
2017,A'Shawn Robinson,10680,DI,16,DET,705,286,32,19,0,24,1.00E+03,419,5,0,1,2,6,57
2017,Eli Apple,10644,CB,10,NYG,614,247,14,2,1,7,17,367,32,2,0,9,1.00E+03,51
2017,Dalvin Tomlinson,11810,DI,16,NYG,559,287,32,14,1,24,47,272,2,1,0,2,1.00E+03,50
2017,Kenny Clark,10661,DI,15,GB,659,330,37,7,1,30,45,329,2,1,0,6,1.00E+03,48
2017,Chris Harris Jr.,6457,CB,16,DEN,833,332,9,3,0,6,1.00E+03,501,30,2,1,9,33,45
2017,Bobby Wagner,7050,LB,16,SEA,971,379,58,19,2,38,39.5,592,50,3,1,20,54,44.3
2017,Johnathan Hankins,7830,DI,15,IND,660,347,31,9,1,29,41,313,2,0,0,3,1.00E+03,43
2017,Al Woods,5646,DI,16,IND,545,319,30,8,0,26,1.00E+03,226,2,1,1,2,4,42
2017,Davon Godchaux,11934,DI,15,MIA,473,249,27,11,1,21,39,224,2,0,0,2,1.00E+03,41
2017,Tramon Williams,3558,CB,13,ARZ,630,220,4,1,1,2,6,410,34,0,0,10,1.00E+03,40
2017,Tyeler Davison,9587,DI,16,NO,558,281,26,10,0,21,1.00E+03,277,0,0,1,0,1,37
2017,Jason McCourty,5127,CB,14,CLV,868,373,6,2,0,3,1.00E+03,495,52,4,2,19,29,33
2017,Sam Acho,6255,ED,16,CHI,606,273,16,6,0,13,1.00E+03,333,7,3,1,7,11,33
2017,Linval Joseph,5571,DI,16,MIN,640,289,44,13,2,31,29.5,351,5,1,0,4,1.00E+03,32.5
2017,Michael Wilhoite,6989,LB,14,SEA,294,194,19,3,1,13,23,100,7,2,0,6,1.00E+03,32
2017,Aqib Talib,4334,CB,15,DEN,725,283,4,1,0,2,1.00E+03,442,23,3,1,5,27,32
2017,Willie Henry,10766,DI,14,BLT,567,201,16,8,1,12,25,366,5,1,0,6,1.00E+03,31
2017,Ryan Kerrigan,6168,ED,16,WAS,780,325,21,4,1,18,26,455,3,1,0,16,1.00E+03,30
2017,Jimmy Smith,6179,CB,12,BLT,576,236,4,1,1,0,6,340,22,1,0,6,1.00E+03,29
2017,Damien Wilson,9560,LB,16,DAL,301,140,15,3,0,10,1.00E+03,161,8,2,1,3,11,29
2017,Pierre Desir,8762,CB,8,IND,350,122,5,0,1,1,6,228,21,2,0,6,1.00E+03,29
2017,Paul Posluszny,3650,LB,16,JAX,456,238,23,6,2,16,15.5,218,22,3,0,9,1.00E+03,28
2017,Michael Pierce,11101,DI,16,BLT,567,289,37,13,2,34,26,278,1,1,0,2,1.00E+03,27
2017,Jason Pierre-Paul,5540,ED,16,NYG,964,386,36,9,1,27,46,578,5,2,1,10,8,27
2017,B.J. Goodson,10743,LB,7,NYG,355,131,19,7,1,10,27,224,22,2,1,5,25,26
2017,Marshon Lattimore,11766,CB,13,NO,709,258,9,3,0,2,1.00E+03,451,36,2,2,10,20,26
2017,Prince Amukamara,6171,CB,14,CHI,806,323,12,2,0,4,1.00E+03,483,36,0,2,6,19,26
2017,Pat Sims,4391,DI,14,CIN,286,182,14,10,1,7,25,104,1,0,0,1,1.00E+03,26
2017,Eddie Goldman,9472,DI,15,CHI,577,275,34,11,2,21,23.5,302,3,1,0,3,1.00E+03,25.5
2017,Danny Trevathan,7177,LB,12,CHI,676,270,43,20,3,24,22,406,26,8,1,14,35,25.3
2017,Shaq Lawson,10653,ED,11,BUF,416,181,19,3,0,14,1.00E+03,235,2,0,1,4,3,25
2017,Marcus Peters,9451,CB,14,KC,916,373,6,6,1,5,13,543,35,1,1,6,37,25
2017,Dean Lowry,10771,DI,16,GB,478,248,18,6,0,17,1.00E+03,230,0,0,1,2,1,25
2017,Sheldon Richardson,7794,DI,15,SEA,623,252,28,13,0,22,1.00E+03,371,5,1,2,4,4,24.5
2017,Kelvin Sheppard,6220,LB,7,NYG,373,157,20,5,1,11,26,216,21,1,1,6,23,24.5
2017,Quincy Wilson,11801,CB,7,IND,391,206,6,1,0,4,1.00E+03,185,15,1,1,7,17,24
2017,Chidobe Awuzie,11815,CB,9,DAL,293,101,6,1,0,2,1.00E+03,192,15,1,1,6,17,24
2017,Grover Stewart,11899,DI,15,IND,246,133,16,6,1,10,23,113,0,1,0,0,1.00E+03,24
