year,player,player_id,position,player_game_count,team_name,route_snaps,targets,target_percent,slot_snaps,slot_snap_percent,slot_targets,slot_target_percent,slot_receptions,slot_drops,slot_yards,slot_yprr,slot_touchdowns,slot_drop_rate,slot_catch_rate
2018,Dalvin Cook,11796,HB,11,MIN,244,48,19.7,12,4.9,3,25,3,0,16,1.33,0,0,100
2018,Tyler Higbee,10744,TE,16,LA,236,29,12.3,36,15.3,2,5.6,2,0,26,0.72,0,0,100
2018,Chris Moore,10741,WR,16,BLT,207,25,12.1,65,31.4,8,12.3,8,0,116,1.78,1,0,100
2018,Chris Ivory,6007,HB,13,BUF,117,20,17.1,2,1.7,1,50,1,0,46,23,0,0,100
2018,James Develin,6142,FB,16,NE,101,17,16.8,10,9.9,1,10,1,0,2,0.2,0,0,100
2018,Joe Mixon,11803,HB,14,CIN,274,54,19.7,16,5.8,5,31.3,5,0,23,1.44,0,0,100
2018,Cameron Batson,47669,WR,10,TEN,109,11,10.1,24,22,1,4.2,1,0,7,0.29,0,0,100
2018,Cam Phillips,47593,WR,2,BUF,20,1,5,17,85,1,5.9,1,0,9,0.53,0,0,100
2018,Stevan Ridley,6225,HB,8,PIT,24,4,16.7,3,12.5,1,33.3,1,0,10,3.33,0,0,100
2018,Anthony Sherman,6288,FB,15,KC,30,9,30,2,6.7,1,50,1,0,7,3.5,0,0,100
2018,Dion Lewis,6301,HB,16,TEN,315,67,21.3,21,6.7,4,19,4,0,29,1.38,0,0,100
2018,Derrick Henry,10679,HB,16,TEN,115,18,15.7,7,6.1,1,14.3,1,0,8,1.14,0,0,100
2018,Dwayne Harris,6328,WR,10,OAK,27,6,22.2,10,37,3,30,3,0,20,2,0,0,100
2018,Jaylen Samuels,47297,HB,11,PIT,130,29,22.3,26,20,3,11.5,3,0,20,0.77,0,0,100
2018,Kareem Hunt,11841,HB,11,KC,254,33,13,9,3.5,2,22.2,2,0,9,1,0,0,100
2018,Chad Williams,11853,WR,10,ARZ,284,42,14.8,22,7.7,1,4.5,1,0,7,0.32,0,0,100
2018,Nick Bellore,6515,FB,13,DET,27,4,14.8,4,14.8,1,25,1,0,7,1.75,0,0,100
2018,Malcolm Brown,9902,HB,10,LA,47,6,12.8,10,21.3,1,10,1,0,18,1.8,1,0,100
2018,Durham Smythe,47257,TE,13,MIA,44,8,18.2,7,15.9,1,14.3,1,0,5,0.71,0,0,100
2018,Kamar Aiken,6671,WR,5,PHI,78,7,9,15,19.2,2,13.3,2,0,28,1.87,0,0,100
2018,Eli Rogers,9878,WR,3,PIT,77,13,16.9,67,87,11,16.4,11,0,75,1.12,0,0,100
2018,Corey Grant,9827,HB,5,JAX,43,10,23.3,7,16.3,3,42.9,3,0,21,3,0,0,100
2018,Lamar Miller,7097,HB,14,HST,276,34,12.3,17,6.2,1,5.9,1,0,5,0.29,0,0,100
2018,Neal Sterling,9653,TE,5,NYJ,61,7,11.5,36,59,2,5.6,2,0,11,0.31,0,0,100
2018,A.J. Derby,9635,TE,4,MIA,56,5,8.9,9,16.1,1,11.1,1,0,13,1.44,0,0,100
2018,Nick O'Leary,9627,TE,12,MIA,101,10,9.9,15,14.9,1,6.7,1,0,9,0.6,0,0,100
2018,Ito Smith,45932,HB,13,ATL,164,30,18.3,10,6.1,3,30,3,0,17,1.7,0,0,100
2018,Jamaal Williams,11889,HB,16,GB,274,33,12,8,2.9,3,37.5,3,0,16,2,0,0,100
2018,Derek Carrier,7406,TE,16,OAK,95,11,11.6,16,16.8,1,6.3,1,0,8,0.5,0,0,100
2018,Dontrell Hilliard,45691,HB,8,CLV,34,10,29.4,7,20.6,2,28.6,2,0,19,2.71,0,0,100
2018,Brandon Bolden,7469,HB,3,MIA,11,3,27.3,3,27.3,1,33.3,1,0,4,1.33,1,0,100
2018,MyCole Pruitt,9576,TE,11,TEN,50,11,22,8,16,3,37.5,3,0,41,5.13,0,0,100
2018,Russell Gage,44771,WR,8,ATL,32,10,31.3,3,9.4,1,33.3,1,0,9,3,0,0,100
2018,Tavon Austin,7789,WR,7,DAL,70,12,17.1,20,28.6,3,15,3,0,59,2.95,0,0,100
2018,Rashad Greene Sr.,9572,WR,8,JAX,62,9,14.5,38,61.3,4,10.5,4,0,40,1.05,0,0,100
2018,Javorius Allen,9558,HB,11,BLT,183,39,21.3,17,9.3,2,11.8,2,0,19,1.12,0,0,100
2018,Benjamin Watson,1753,TE,16,NO,247,43,17.4,134,54.3,18,13.4,17,0,211,1.57,0,0,94.4
2018,Nyheim Hines,48103,HB,16,IND,346,78,22.5,29,8.4,14,48.3,13,0,82,2.83,1,0,92.9
2018,Tyler Lockett,9502,WR,16,SEA,459,65,14.2,233,50.8,29,12.4,26,0,454,1.95,5,0,89.7
2018,Tyler Eifert,7802,TE,4,CIN,95,18,18.9,51,53.7,9,17.6,8,1,83,1.63,1,11.1,88.9
2018,DeAndre Hopkins,7808,WR,16,HST,627,159,25.4,132,21.1,36,27.3,32,0,411,3.11,4,0,88.9
2018,Nick Vannett,10728,TE,15,SEA,219,40,18.3,88,40.2,9,10.2,8,0,75,0.85,2,0,88.9
2018,Jordan Thomas,42062,TE,16,HST,158,23,14.6,67,42.4,9,13.4,8,1,74,1.1,0,11.1,88.9
2018,Michael Thomas,10681,WR,16,NO,528,146,27.7,159,30.1,52,32.7,46,1,577,3.63,3,2.1,88.5
2018,Tarik Cohen,11874,HB,16,CHI,307,87,28.3,59,19.2,17,28.8,15,0,188,3.19,0,0,88.2
2018,Trey Quinn,38276,WR,3,WAS,73,10,13.7,57,78.1,8,14,7,0,65,1.14,1,0,87.5
2018,Will Fuller V,10655,WR,7,HST,225,42,18.7,48,21.3,8,16.7,7,0,87,1.81,0,0,87.5
2018,Keke Coutee,47698,WR,6,HST,167,38,22.8,117,70.1,24,20.5,21,2,216,1.85,1,8.7,87.5
2018,Stefon Diggs,9579,WR,15,MIN,595,141,23.7,134,22.5,31,23.1,27,0,275,2.05,2,0,87.1
2018,Alvin Kamara,11822,HB,15,NO,334,98,29.3,63,18.9,15,23.8,13,0,111,1.76,1,0,86.7
2018,Alex Erickson,11107,WR,15,CIN,222,28,12.6,90,40.5,15,16.7,13,0,126,1.4,0,0,86.7
2018,Calvin Ridley,48262,WR,16,ATL,465,91,19.6,113,24.3,22,19.5,19,1,145,1.28,2,5,86.4
2018,Austin Hooper,10715,TE,16,ATL,492,85,17.3,202,41.1,29,14.4,25,1,227,1.12,2,3.8,86.2
2018,David Johnson,9519,HB,16,ARZ,360,69,19.2,16,4.4,7,43.8,6,0,85,5.31,0,0,85.7
2018,Cameron Meredith,10008,WR,6,NO,83,10,12,66,79.5,7,10.6,6,0,76,1.15,0,0,85.7
2018,Ed Dickson,5595,TE,10,SEA,147,12,8.2,66,44.9,7,10.6,6,0,72,1.09,2,0,85.7
2018,DeAndre Carter,9859,WR,11,HST,170,24,14.1,109,64.1,14,12.8,12,0,163,1.5,0,0,85.7
2018,Taylor Gabriel,9002,WR,16,CHI,481,91,18.9,107,22.2,25,23.4,21,0,179,1.67,1,0,84
2018,Paul Richardson Jr.,8680,WR,7,WAS,237,33,13.9,72,30.4,6,8.3,5,0,105,1.46,0,0,83.3
2018,Maurice Harris,11035,WR,11,WAS,288,44,15.3,140,48.6,18,12.9,15,0,173,1.24,0,0,83.3
2018,Terrelle Pryor Sr.,6944,WR,8,BUF,165,27,16.4,38,23,6,15.8,5,0,54,1.42,1,0,83.3
2018,Ryan Switzer,11888,WR,16,PIT,242,44,18.2,175,72.3,30,17.1,25,1,204,1.17,0,3.8,83.3
2018,Michael Floyd,7019,WR,13,WAS,199,23,11.6,71,35.7,6,8.5,5,1,47,0.66,1,16.7,83.3
2018,Zach Pascal,12303,WR,16,IND,266,44,16.5,104,39.1,18,17.3,15,0,153,1.47,0,0,83.3
2018,Kyle Rudolph,6195,TE,16,MIN,546,76,13.9,270,49.5,35,13,29,0,351,1.3,3,0,82.9
2018,Demarcus Robinson,10760,WR,16,KC,252,30,11.9,48,19,11,22.9,9,0,107,2.23,0,0,81.8
2018,Keenan Allen,7857,WR,16,LAC,478,125,26.2,266,55.6,58,21.8,47,2,528,1.98,2,4.1,81
2018,D.J. Moore,48267,WR,16,CAR,432,76,17.6,140,32.4,26,18.6,21,0,274,1.96,1,0,80.8
2018,Erik Swoope,9303,TE,7,IND,52,10,19.2,24,46.2,5,20.8,4,0,39,1.63,1,0,80
2018,Michael Gallup,26075,WR,16,DAL,431,66,15.3,49,11.4,5,10.2,4,0,79,1.61,0,0,80
2018,Matt Breida,12271,HB,13,SF,160,31,19.4,15,9.4,5,33.3,4,0,43,2.87,1,0,80
2018,Geoff Swaim,9679,TE,9,DAL,244,30,12.3,109,44.7,10,9.2,8,0,60,0.55,0,0,80
2018,Cooper Kupp,11824,WR,8,LA,250,49,19.6,173,69.2,40,23.1,32,2,417,2.41,5,5.9,80
2018,Danny Amendola,4717,WR,15,MIA,415,75,18.1,332,80,54,16.3,43,1,437,1.32,1,2.3,79.6
2018,Emmanuel Sanders,5606,WR,12,DEN,409,97,23.7,256,62.6,53,20.7,42,2,424,1.66,2,4.5,79.2
2018,Jordy Nelson,4350,WR,15,OAK,525,86,16.4,180,34.3,24,13.3,19,1,198,1.1,1,5,79.2
2018,Adam Thielen,8288,WR,16,MIN,655,149,22.7,374,57.1,86,23,68,4,712,1.9,7,5.6,79.1
2018,Jack Doyle,8520,TE,6,IND,159,32,20.1,75,47.2,14,18.7,11,0,114,1.52,0,0,78.6
2018,Robby Anderson,11254,WR,14,NYJ,437,87,19.9,104,23.8,14,13.5,11,1,148,1.42,2,8.3,78.6
2018,Jason Croom,12145,TE,15,BUF,188,33,17.6,88,46.8,14,15.9,11,1,156,1.77,2,8.3,78.6
2018,Travis Kelce,7844,TE,16,KC,579,139,24,263,45.4,68,25.9,53,2,755,2.87,4,3.6,77.9
2018,Chris Hogan,6468,WR,16,NE,495,51,10.3,233,47.1,27,11.6,21,1,359,1.54,3,4.5,77.8
2018,Matt LaCosse,9840,TE,13,DEN,204,34,16.7,77,37.7,18,23.4,14,0,132,1.71,0,0,77.8
2018,James White,8765,HB,16,NE,412,116,28.2,34,8.3,9,26.5,7,0,41,1.21,1,0,77.8
2018,Odell Beckham Jr.,8647,WR,12,NYG,465,119,25.6,135,29,27,20,21,0,212,1.57,2,0,77.8
2018,Cordarrelle Patterson,7810,WR,15,NE,106,27,25.5,30,28.3,9,30,7,1,99,3.3,1,12.5,77.8
2018,Cole Beasley,7330,WR,16,DAL,477,85,17.8,421,88.3,70,16.6,54,2,613,1.46,3,3.6,77.1
2018,Kendrick Bourne,12270,WR,16,SF,366,60,16.4,90,24.6,17,18.9,13,1,139,1.54,1,7.1,76.5
2018,Blake Jarwin,12320,TE,16,DAL,229,35,15.3,131,57.2,21,16,16,1,198,1.51,2,5.9,76.2
2018,Demaryius Thomas,5547,WR,15,HST,459,87,19,154,33.6,29,18.8,22,1,233,1.51,2,4.3,75.9
2018,Chester Rogers,10918,WR,15,IND,399,71,17.8,362,90.7,66,18.2,50,7,460,1.27,1,12.3,75.8
2018,Mark Andrews,47436,TE,16,BLT,274,48,17.5,154,56.2,24,15.6,18,2,219,1.42,2,10,75
2018,Davante Adams,8688,WR,15,GB,653,162,24.8,131,20.1,36,27.5,27,1,317,2.42,3,3.6,75
2018,Dante Pettis,48113,WR,11,SF,261,40,15.3,104,39.8,16,15.4,12,0,234,2.25,2,0,75
2018,T.J. Jones,8824,WR,15,DET,321,25,7.8,148,46.1,12,8.1,9,0,77,0.52,1,0,75
2018,Sammy Watkins,8639,WR,10,KC,286,53,18.5,110,38.5,20,18.2,15,0,201,1.83,1,0,75
2018,David Njoku,11784,TE,16,CLV,498,83,16.7,108,21.7,12,11.1,9,1,162,1.5,0,10,75
2018,Antonio Brown,5718,WR,15,PIT,670,164,24.5,139,20.7,44,31.7,33,0,315,2.27,5,0,75
2018,Tevin Coleman,9506,HB,16,ATL,296,40,13.5,20,6.8,4,20,3,0,51,2.55,1,0,75
2018,Christian Kirk,47546,WR,12,ARZ,344,65,18.9,103,29.9,20,19.4,15,2,196,1.9,1,11.8,75
2018,Jake Butt,11900,TE,3,DEN,51,11,21.6,17,33.3,4,23.5,3,0,27,1.59,0,0,75
2018,Hayden Hurst,47294,TE,12,BLT,119,21,17.6,37,31.1,8,21.6,6,0,97,2.62,1,0,75
2018,DaeSean Hamilton,45416,WR,14,DEN,277,45,16.2,175,63.2,28,16,21,2,163,0.93,1,8.7,75
2018,Darius Jennings,10038,WR,16,TEN,100,15,15,78,78,12,15.4,9,1,88,1.13,0,10,75
2018,A.J. Green,6156,WR,9,CIN,290,77,26.6,84,29,27,32.1,20,1,361,4.3,4,4.8,74.1
2018,Julian Edelman,5156,WR,12,NE,436,105,24.1,292,67,65,22.3,48,6,550,1.88,4,11.1,73.8
2018,Tyreek Hill,10799,WR,16,KC,583,129,22.1,261,44.8,64,24.5,47,4,857,3.28,9,7.8,73.4
2018,Seth Roberts,9079,WR,15,OAK,375,60,16,287,76.5,41,14.3,30,2,346,1.21,1,6.3,73.2
2018,Mohamed Sanu,7084,WR,16,ATL,565,91,16.1,427,75.6,70,16.4,51,1,612,1.43,3,1.9,72.9
2018,Adam Humphries,10075,WR,16,TB,567,103,18.2,472,83.2,81,17.2,59,1,666,1.41,3,1.7,72.8
2018,Josh Reynolds,11872,WR,16,LA,325,49,15.1,100,30.8,11,11,8,0,74,0.74,0,0,72.7
2018,Taywan Taylor,11827,WR,13,TEN,249,55,22.1,43,17.3,11,25.6,8,2,103,2.4,0,20,72.7
2018,Logan Thomas,8755,TE,12,BUF,121,16,13.2,81,66.9,11,13.6,8,1,65,0.8,0,11.1,72.7
2018,Zach Ertz,7816,TE,16,PHI,578,154,26.6,300,51.9,77,25.7,56,2,609,2.03,0,3.4,72.7
2018,Jordan Akins,47050,TE,16,HST,194,24,12.4,123,63.4,11,8.9,8,0,91,0.74,0,0,72.7
2018,Jarius Wright,7118,WR,16,CAR,387,57,14.7,337,87.1,47,13.9,34,3,378,1.12,1,8.1,72.3
2018,Jimmy Graham,5619,TE,16,GB,559,83,14.8,350,62.6,50,14.3,36,1,383,1.09,1,2.7,72
2018,Justin Hardy,9540,WR,16,ATL,115,20,17.4,52,45.2,7,13.5,5,0,38,0.73,0,0,71.4
2018,Phillip Lindsay,12660,HB,15,DEN,185,44,23.8,25,13.5,7,28,5,1,31,1.24,0,16.7,71.4
2018,Niles Paul,6307,TE,5,JAX,67,13,19.4,28,41.8,7,25,5,1,56,2,0,16.7,71.4
2018,Todd Gurley II,9443,HB,14,LA,428,76,17.8,82,19.2,21,25.6,15,3,141,1.72,1,16.7,71.4
2018,Jaron Brown,8128,WR,16,SEA,149,18,12.1,58,38.9,7,12.1,5,0,57,0.98,2,0,71.4
2018,Rhett Ellison,7128,TE,14,NYG,245,32,13.1,80,32.7,7,8.8,5,0,42,0.53,1,0,71.4
2018,Vance McDonald,7836,TE,15,PIT,405,66,16.3,93,23,14,15.1,10,2,92,0.99,1,16.7,71.4
2018,Devontae Booker,10770,HB,16,DEN,226,47,20.8,21,9.3,7,33.3,5,0,30,1.43,0,0,71.4
2018,Jared Cook,5012,TE,16,OAK,490,99,20.2,172,35.1,38,22.1,27,3,337,1.96,3,10,71.1
2018,Dede Westbrook,11865,WR,16,JAX,554,96,17.3,493,89,83,16.8,59,4,646,1.31,5,6.3,71.1
2018,Christian McCaffrey,11763,HB,16,CAR,493,122,24.7,56,11.4,17,30.4,12,0,80,1.43,0,0,70.6
2018,Chris Herndon,47164,TE,16,NYJ,304,54,17.8,149,49,27,18.1,19,1,287,1.93,2,5,70.4
2018,Amari Cooper,9437,WR,15,DAL,544,102,18.8,121,22.2,20,16.5,14,1,176,1.45,2,6.7,70
2018,Bruce Ellington,8741,WR,7,DET,175,42,24,108,61.7,30,27.8,21,3,176,1.63,0,12.5,70
2018,Willie Snead IV,8999,WR,16,BLT,438,91,20.8,362,82.6,76,21,53,4,550,1.52,1,7,69.7
2018,Nelson Agholor,9453,WR,16,PHI,599,90,15,338,56.4,56,16.6,39,3,443,1.31,3,7.1,69.6
2018,Tyler Boyd,10689,WR,14,CIN,500,103,20.6,366,73.2,75,20.5,52,2,733,2,3,3.7,69.3
2018,Corey Davis,11760,WR,16,TEN,486,108,22.2,147,30.2,39,26.5,27,2,301,2.05,3,6.9,69.2
2018,Duke Johnson Jr.,9510,HB,16,CLV,300,61,20.3,49,16.3,13,26.5,9,2,77,1.57,0,18.2,69.2
2018,Sterling Shepard,10674,WR,16,NYG,600,102,17,349,58.2,58,16.6,40,4,444,1.27,4,9.1,69
2018,JuJu Smith-Schuster,11817,WR,16,PIT,684,161,23.5,421,61.5,92,21.9,63,3,814,1.93,4,4.5,68.5
2018,Jordan Reed,7866,TE,13,WAS,341,77,22.6,154,45.2,38,24.7,26,1,243,1.58,2,3.7,68.4
2018,Chris Godwin,11839,WR,16,TB,451,90,20,123,27.3,22,17.9,15,0,202,1.64,1,0,68.2
2018,Chris Conley,9509,WR,16,KC,513,47,9.2,260,50.7,22,8.5,15,4,137,0.53,3,21.1,68.2
2018,Mike Williams,11762,WR,16,LAC,382,64,16.8,120,31.4,22,18.3,15,1,222,1.85,3,6.3,68.2
2018,Golden Tate,5585,WR,15,PHI,401,105,26.2,291,72.6,72,24.7,49,5,504,1.73,3,9.3,68.1
2018,Trey Burton,9185,TE,16,CHI,490,73,14.9,221,45.1,25,11.3,17,1,264,1.19,1,5.6,68
2018,Eric Saubert,11929,TE,14,ATL,67,9,13.4,18,26.9,3,16.7,2,0,25,1.39,0,0,66.7
2018,James Washington,47792,WR,14,PIT,381,36,9.4,52,13.6,6,11.5,4,0,44,0.85,0,0,66.7
2018,Theo Riddick,7980,HB,14,DET,272,74,27.2,38,14,12,31.6,8,2,74,1.95,0,20,66.7
2018,Evan Engram,11778,TE,11,NYG,315,63,20,149,47.3,27,18.1,18,1,224,1.5,2,5.3,66.7
2018,Travis Benjamin,7100,WR,12,LAC,181,23,12.7,78,43.1,12,15.4,8,2,158,2.03,1,20,66.7
2018,Michael Roberts,11882,TE,8,DET,93,18,19.4,8,8.6,3,37.5,2,0,33,4.13,1,0,66.7
2018,Rishard Matthews,7211,WR,7,NYJ,104,9,8.7,53,51,6,11.3,4,0,18,0.34,0,0,66.7
2018,Andre Holmes,6489,WR,14,DEN,176,23,13.1,31,17.6,3,9.7,2,0,24,0.77,0,0,66.7
2018,C.J. Uzomah,9590,TE,16,CIN,450,63,14,220,48.9,27,12.3,18,2,182,0.83,1,10,66.7
2018,Taquan Mizzell Sr.,45675,HB,8,CHI,43,10,23.3,7,16.3,3,42.9,2,0,17,2.43,1,0,66.7
2018,Javon Wims,41406,WR,3,CHI,11,5,45.5,5,45.5,3,60,2,0,7,1.4,0,0,66.7
2018,Deontay Burnett,47477,WR,5,NYJ,85,15,17.6,29,34.1,6,20.7,4,0,59,2.03,0,0,66.7
2018,Randall Cobb,6216,WR,9,GB,339,57,16.8,298,87.9,51,17.1,34,4,340,1.14,2,10.5,66.7
2018,Kenny Stills,7926,WR,15,MIA,435,60,13.8,155,35.6,18,11.6,12,2,137,0.88,4,14.3,66.7
2018,Luke Willson,7940,TE,14,DET,196,19,9.7,43,21.9,3,7,2,0,7,0.16,0,0,66.7
2018,Brandin Cooks,8655,WR,16,LA,583,110,18.9,164,28.1,27,16.5,18,1,207,1.26,1,5.3,66.7
2018,Austin Ekeler,12164,HB,14,LAC,190,47,24.7,22,11.6,3,13.6,2,1,-7,-0.32,0,33.3,66.7
2018,Joshua Perkins,11051,TE,7,PHI,50,11,22,22,44,6,27.3,4,1,57,2.59,0,20,66.7
2018,Marquez Valdes-Scantling,47809,WR,16,GB,476,67,14.1,221,46.4,27,12.2,18,0,283,1.28,1,0,66.7
2018,Trent Sherfield,48021,WR,8,ARZ,224,27,12.1,63,28.1,6,9.5,4,1,41,0.65,0,20,66.7
2018,Jordan Matthews,8677,WR,14,PHI,214,26,12.1,43,20.1,3,7,2,0,31,0.72,0,0,66.7
2018,Alfred Blue,8816,HB,16,HST,208,24,11.5,12,5.8,3,25,2,0,22,1.83,0,0,66.7
2018,Cody Latimer,8691,WR,6,NYG,142,16,11.3,19,13.4,3,15.8,2,0,46,2.42,0,0,66.7
2018,Ryan Griffin,7982,TE,14,HST,364,42,11.5,206,56.6,21,10.2,14,1,203,0.99,0,6.7,66.7
2018,Nick Williams,8005,WR,4,LA,51,5,9.8,29,56.9,3,10.3,2,0,17,0.59,0,0,66.7
2018,Rashard Higgins,10806,WR,13,CLV,318,51,16,91,28.6,12,13.2,8,1,122,1.34,0,11.1,66.7
2018,Kevin White,9440,WR,9,CHI,70,8,11.4,9,12.9,3,33.3,2,0,76,8.44,0,0,66.7
2018,Jacob Hollister,12051,TE,6,NE,28,5,17.9,13,46.4,3,23.1,2,1,26,2,0,33.3,66.7
2018,Dwayne Allen,7066,TE,12,NE,110,4,3.6,53,48.2,3,5.7,2,0,31,0.58,0,0,66.7
2018,Jamison Crowder,9538,WR,9,WAS,266,44,16.5,203,76.3,32,15.8,21,3,287,1.41,2,12.5,65.6
2018,Robert Woods,7822,WR,16,LA,596,127,21.3,330,55.4,61,18.5,40,0,526,1.59,3,0,65.6
2018,Rob Gronkowski,5567,TE,13,NE,399,71,17.8,195,48.9,23,11.8,15,1,257,1.32,1,6.3,65.2
2018,Dontrelle Inman,6597,WR,9,IND,227,38,16.7,81,35.7,17,21,11,2,117,1.44,2,15.4,64.7
2018,Larry Fitzgerald,1724,WR,16,ARZ,530,107,20.2,396,74.7,76,19.2,49,2,540,1.36,3,3.9,64.5
