year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2014,Andrew Whitworth,3000,T,15,CIN,0,0,0,0,0,72,63.2,,,,,,0,0,0,0,0
2014,Chris Chester,3001,G,15,WAS,0,0,0,0,0,59,64.3,,,,,,0,0,0,0,0
2014,Devin Hester,3002,WR,16,ATL,88,0,55,0,1,0,46.8,,78.4,,85,,2,0,0,0,0
2014,Richard Marshall,3003,CB,8,SD,0,45,15,0,5,0,61.2,,,,,,0,0,3,1,1
2014,Tim Jennings,3007,CB,16,CHI,0,0,9,0,85,0,61.3,,,,,,0,0,0,0,0
2014,Darryl Tapp,3008,ED,11,DET,39,7,1,0,22,0,61.5,,,,,,0,0,0,0,0
2014,Paul McQuistan,3014,G,14,CLV,0,0,0,0,0,58,63.4,,,,,,0,0,0,0,0
2014,Derek Hagan,3027,WR,13,TEN,81,54,31,49,0,0,60.9,,,,,,0,0,5,0,0
2014,James Anderson,3033,LB,7,ATL,39,28,30,35,0,0,73.9,,,,,,1,0,5,0,0
2014,Frostee Rucker,3036,DI,15,ARZ,0,0,5,0,12,55,60,,,,,,0,0,0,0,0
2014,Jason Hatcher,3037,DI,13,WAS,0,0,0,0,56,0,58.1,,,,,,0,0,0,0,0
2014,Owen Daniels,3043,TE,2,BLT,2,0,0,0,0,0,60,,,,,,0,0,0,0,0
2014,Brad Smith,3048,WR,13,PHI,65,60,66,21,0,0,63.4,,59.9,,,,1,0,3,2,1
2014,Jahri Evans,3053,G,16,NO,0,0,0,0,0,69,64.6,,,,,,0,0,0,0,0
2014,Jason Avant,3054,WR,1,KC,5,0,0,0,0,0,60.4,,,,,,0,0,0,0,0
2014,Will Blackmon,3060,CB,8,JAX,0,30,5,0,7,0,67.4,,,,,,0,0,2,0,0
2014,Stephen Tulloch,3061,LB,2,DET,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0
2014,Leon Washington,3062,HB,13,TEN,67,0,20,0,0,0,61,,62.2,,49.6,,0,0,0,0,0
2014,Stephen Gostkowski,3063,K,16,NE,0,102,0,0,0,90,61.1,51.3,,,,75.2,1,1,1,0,0
2014,Brandon Marshall,3064,WR,1,CHI,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2014,Domata Peko Sr.,3068,DI,16,CIN,0,0,2,0,65,67,57.6,,,,,,0,0,0,0,0
2014,Barry Cofield,3069,DI,8,WAS,0,0,2,0,37,0,58.9,,,,,,0,0,0,0,0
2014,Rob Sims,3073,G,12,DET,0,0,0,0,0,56,29.9,,,,,,0,0,0,0,0
2014,Willie Colon,3076,G,15,NYJ,0,0,0,0,0,63,64.5,,,,,,0,0,0,0,0
2014,Kyle Williams,3079,DI,15,BUF,0,0,9,0,46,0,59,,,,,,0,0,0,0,0
2014,Rob Ninkovich,3080,ED,15,NE,2,0,3,21,48,4,30,,,,,,0,0,0,0,0
2014,Parys Haralson,3085,LB,16,NO,31,0,1,0,75,0,44.5,,,,,,1,0,0,0,0
2014,Dawan Landry,3091,S,16,NYJ,14,75,21,18,69,0,63.4,,,,,,0,0,3,0,1
2014,Delanie Walker,3120,TE,4,TEN,2,0,0,0,0,3,60.2,,,,,,0,0,0,0,0
2014,Kevin Boothe,3121,G,7,OAK,0,0,0,0,0,25,62.2,,,,,,0,0,0,0,0
2014,Jeremy Mincey,3136,ED,16,DAL,0,0,2,0,56,0,48.6,,,,,,1,0,0,0,0
2014,Kedric Golston,3141,DI,11,WAS,31,0,23,0,43,4,32.7,,,,,,0,0,0,0,0
2014,Charlie Johnson,3144,G,5,MIN,0,0,0,0,0,21,61.8,,,,,,0,0,0,0,0
2014,Sam Koch,3148,P,16,BLT,0,0,0,61,0,78,56.1,,,69.6,,,2,1,0,0,1
2014,Zach Strief,3155,T,15,NO,0,0,0,0,0,63,63.5,,,,,,0,0,0,0,0
2014,Cortland Finnegan,3160,CB,7,MIA,0,5,7,0,17,0,49.7,,,,,,1,1,0,0,0
2014,Will Montgomery,3179,C,16,DEN,0,0,0,0,0,86,62.9,,,,,,0,0,0,0,0
2014,Marques Colston,3197,WR,7,NO,6,2,0,0,0,0,58.7,,,,,,0,0,0,0,0
2014,Miles Austin,3211,WR,2,CLV,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
2014,Stephen Bowen,3242,DI,7,WAS,0,0,0,0,31,0,58.9,,,,,,0,0,0,0,0
2014,Jarrett Bush,3261,CB,15,GB,65,96,60,47,49,0,77,,,,,,1,0,10,0,3
2014,Daniel Fells,3309,TE,16,NYG,51,0,0,64,0,67,62.8,,,,,,0,0,1,0,0
2014,Thomas Gafford,3316,LS,16,KC,0,0,0,72,0,68,27.2,,,,,,1,0,1,0,0
2014,Fred Jackson,3368,HB,9,BUF,1,0,21,0,0,0,60.5,,,,52.7,,0,0,0,0,0
2014,Tom Johnson,3378,DI,7,MIN,0,0,6,0,6,0,58.5,,,,,,0,0,0,0,0
2014,Tony McDaniel,3423,DI,15,SEA,0,0,1,0,48,0,57.3,,,,,,0,0,0,0,0
2014,Montell Owens,3452,FB,6,CHI,25,19,21,26,0,0,62.5,,,,,,0,0,1,0,0
2014,Donald Penn,3459,T,15,OAK,0,0,0,0,0,49,62.8,,,,,,0,0,0,0,0
2014,Matt Prater,3471,K,11,DET,0,1,0,0,0,48,60.9,,,,,64.1,0,0,0,0,0
2014,Jon Ryan,3493,P,16,SEA,0,1,0,64,0,78,64,60,,80.1,,,0,0,1,0,1
2014,Micheal Spurlock,3517,WR,1,CHI,6,0,3,0,0,0,41.1,,,,60.1,,0,0,0,0,0
2014,Steve Weatherford,3552,P,16,NYG,0,0,0,82,0,70,64.4,,,61.8,,,1,0,2,0,1
2014,Tramon Williams,3558,CB,3,GB,4,0,0,0,0,0,75.1,,,,,,0,0,0,0,0
2014,Brent Grimes,3589,CB,14,MIA,0,1,8,0,54,0,61.4,,,,,,0,0,0,0,0
2014,Calvin Johnson,3618,WR,1,DET,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2014,Joe Thomas,3619,T,15,CLV,0,0,0,0,0,63,63.1,,,,,,0,0,0,0,0
2014,LaRon Landry,3622,S,5,IND,20,7,12,0,0,0,86.7,,,,,,0,0,1,0,0
2014,Ted Ginn Jr.,3625,WR,16,ARZ,72,1,79,3,0,0,57.5,,53,,81.6,,0,0,1,0,1
2014,Patrick Willis,3627,LB,6,SF,0,0,4,0,21,0,60.5,,,,,,0,0,0,0,0
2014,Darrelle Revis,3630,CB,3,NE,0,10,2,0,0,0,60.2,,,,,,0,0,0,0,0
2014,Lawrence Timmons,3631,LB,16,PIT,0,0,1,0,66,0,60.1,,,,,,0,0,0,0,0
2014,Leon Hall,3634,CB,14,CIN,0,0,2,0,56,0,62.7,,,,,,0,0,0,0,0
2014,Michael Griffin,3635,S,16,TEN,1,14,18,0,82,0,58.6,,,,60.1,,1,0,1,0,0
2014,Reggie Nelson,3637,S,16,CIN,2,77,0,0,67,0,62.6,,,,,,0,0,1,0,0
2014,Dwayne Bowe,3639,WR,2,KC,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
2014,Brandon Meriweather,3640,S,10,WAS,0,44,0,0,36,0,47.4,,,,,,1,0,2,0,0
2014,Anthony Spencer,3642,ED,1,DAL,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2014,Joe Staley,3644,T,16,SF,0,0,0,0,0,64,63.1,,,,,,0,0,0,0,0
2014,Ben Grubbs,3645,G,16,NO,0,0,0,0,0,69,63.1,,,,,,0,0,0,0,0
2014,Greg Olsen,3647,TE,1,CAR,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2014,Alan Branch,3649,DI,8,NE,0,0,3,0,33,0,58.8,,,,,,0,0,0,0,0
2014,Paul Posluszny,3650,LB,7,JAX,0,0,4,0,35,0,58.2,,,,,,0,0,0,0,0
2014,Eric Weddle,3653,S,16,SD,4,79,1,71,71,0,76,,,,,,0,0,8,0,0
2014,Zach Miller,3654,TE,3,SEA,0,0,0,0,0,14,60.8,,,,,,0,0,0,0,0
2014,Justin Blalock,3655,G,9,ATL,0,0,0,0,0,31,62.6,,,,,,0,0,0,0,0
2014,Lamarr Woodley,3662,ED,5,OAK,0,0,0,0,15,0,59.2,,,,,,0,0,0,0,0
2014,David Harris,3663,LB,16,NYJ,0,0,13,1,76,0,60.8,,,,,,0,0,0,0,0
2014,Justin Durant,3664,LB,6,DAL,0,0,1,0,20,0,60.7,,,,,,0,0,0,0,0
2014,Brian Leonard,3668,HB,1,NO,5,3,1,3,0,0,58.6,,,,,,0,0,0,0,0
2014,Josh Wilson,3671,CB,16,ATL,61,42,38,0,52,0,48.8,,59.6,,,,2,0,0,0,1
2014,Samson Satele,3676,C,3,MIA,0,0,0,0,0,7,61,,,,,,0,0,0,0,0
2014,Usama Young,3682,S,6,OAK,15,11,11,26,18,0,55.8,,,,,,0,0,1,0,1
2014,Ryan Harris,3686,T,5,KC,0,0,0,0,0,21,61.9,,,,,,0,0,0,0,0
2014,Jacoby Jones,3689,WR,16,BLT,78,0,62,0,0,0,45.2,,66.1,,47.4,,1,0,0,0,0
2014,Matt Spaeth,3693,TE,15,PIT,82,2,0,3,0,74,53.6,,,,,,0,0,0,0,0
2014,James Jones,3694,WR,1,OAK,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2014,Charles Johnson,3699,ED,5,CAR,0,0,5,0,0,0,60.5,,,,,,0,0,0,0,0
2014,Brandon Mebane,3701,DI,2,SEA,0,0,0,0,2,0,59.4,,,,,,0,0,0,0,0
2014,Marshal Yanda,3702,G,16,BLT,0,0,0,0,0,75,64.8,,,,,,0,0,0,0,0
2014,Ray McDonald,3713,DI,8,SF,0,0,5,0,26,0,58.6,,,,,,0,0,0,0,0
2014,Brian Robison,3718,ED,16,MIN,1,0,14,0,62,0,59.1,,,,,,0,0,0,0,0
2014,Paul Soliai,3724,DI,15,ATL,0,0,0,0,25,65,60.8,,,,,,0,0,0,0,0
2014,Zak DeOssie,3732,LS,16,NYG,0,0,0,82,0,70,28,,,,,,1,1,7,0,1
2014,Manuel Ramirez,3733,C,9,DEN,0,0,0,0,0,45,62.5,,,,,,0,0,0,0,0
2014,Doug Free,3738,T,11,DAL,0,0,0,0,0,54,61.8,,,,,,0,0,0,0,0
2014,Jermon Bushrod,3741,T,14,CHI,0,0,0,0,0,42,62.6,,,,,,0,0,0,0,0
2014,Dashon Goldson,3742,S,12,TB,0,8,0,0,49,0,57.1,,,,,,0,0,1,0,0
2014,Scott Chandler,3745,TE,16,BUF,6,0,0,0,0,70,61.3,,,,,,0,0,0,0,0
2014,Antwan Barnes,3750,ED,3,NYJ,0,0,8,0,1,0,58.6,,,,,,0,0,0,0,0
2014,Tarell Brown,3763,CB,14,OAK,0,0,28,0,81,0,56.5,,,,,,1,0,0,0,0
2014,Dante Rosario,3771,TE,16,CHI,98,6,41,75,0,51,45.7,,,,,,0,0,0,0,0
