year,player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
2019,Javon Wims,41406,WR,16,CHI,38,7,1,1,37,2,0,18.4,50,14.3
2019,Alex Erickson,11107,WR,16,CIN,76,8,1,1,52,2,0,10.5,50,12.5
2019,Zay Jones,11792,WR,15,OAK,43,8,1,0,20,1,0,18.6,0,12.5
2019,Noah Fant,42388,TE,16,DEN,59,8,1,2,31,3,0,13.6,66.7,12.5
2019,Andre Roberts,5612,WR,12,BUF,7,3,0,1,0,1,0,42.9,100,0
2019,Damion Willis,61737,WR,9,CIN,16,2,0,0,0,0,0,12.5,,0
2019,LeSean McCoy,4976,HB,13,KC,32,1,0,0,0,0,0,3.1,,0
2019,Justin Watson,66915,WR,8,TB,25,4,0,0,0,0,0,16,,0
2019,Tanner Hudson,66924,TE,7,TB,5,1,0,1,0,1,0,20,100,0
2019,Vyncint Smith,66957,WR,13,NYJ,29,3,0,0,0,0,0,10.3,,0
2019,Diontae Spencer,91248,WR,10,DEN,8,1,0,0,0,0,0,12.5,,0
2019,Jesper Horsted,91465,TE,6,CHI,10,1,0,0,0,0,0,10,,0
2019,Delanie Walker,3120,TE,7,TEN,30,1,0,0,0,0,0,3.3,,0
2019,Vernon Davis,2951,TE,4,WAS,17,1,0,0,0,0,0,5.9,,0
2019,Stephen Carlson,94365,TE,9,CLV,6,1,0,0,0,0,0,16.7,,0
2019,Chris Hogan,6468,WR,7,CAR,15,2,0,0,0,0,0,13.3,,0
2019,Dane Cruikshank,25546,S,2,TEN,1,1,0,0,0,0,0,100,,0
2019,Darrel Williams,13014,HB,11,KC,18,1,0,0,0,0,0,5.6,,0
2019,Tony Pollard,27126,HB,15,DAL,20,1,0,0,0,0,0,5,,0
2019,Greg Ward,12258,WR,6,PHI,40,2,0,1,0,1,0,5,100,0
2019,Bobo Wilson,12067,WR,5,TB,11,2,0,0,0,0,0,18.2,,0
2019,Jacob Hollister,12051,TE,11,SEA,58,4,0,0,0,0,0,6.9,,0
