year,player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
2019,Michael Thomas,10681,WR,16,NO,180,149,82.8,1725,9,90.4,90.7,90,66.9,,11.6,588,3.9,49,92,6,0,1,12,123.3,7,1
2019,Allen Robinson II,8696,WR,16,CHI,153,98,64.1,1147,7,80.8,81.1,90,83.5,65.1,11.7,263,2.7,49,63,3,5,0,6,88.3,4,1
2019,Julio Jones,6158,WR,15,ATL,149,99,66.4,1394,6,90.6,90.3,85.8,58.3,,14.1,360,3.6,54,76,6,5,1,8,95.9,2,0
2019,Keenan Allen,7857,WR,16,LAC,147,104,70.7,1199,6,80.3,81.2,82.4,84.1,70,11.5,378,3.6,45,63,5,8,0,7,86,3,0
2019,Julian Edelman,5156,WR,16,NE,147,100,68,1117,6,72,73.6,62.5,37.2,71.4,11.2,325,3.3,44,54,10,2,3,7,98.4,7,0
2019,DeAndre Hopkins,7808,WR,15,HST,146,104,71.2,1165,7,87.3,87.8,78.2,84.1,,11.2,384,3.7,43,68,6,1,0,10,107.8,3,1
2019,Tyler Boyd,10689,WR,16,CIN,142,90,63.4,1046,5,73,72.2,67.1,30,65.3,11.6,358,4,47,51,7,6,2,10,79.7,1,0
2019,Christian McCaffrey,11763,HB,16,CAR,135,116,85.9,1005,4,86.6,92.4,82.1,81.4,75.5,8.7,997,8.6,28,58,6,2,0,26,101.4,1,1
2019,Cooper Kupp,11824,WR,16,LA,132,94,71.2,1161,10,74.6,76.1,89.2,22.6,72,12.4,548,5.8,66,51,3,2,3,8,117,4,0
2019,Jarvis Landry,8698,WR,16,CLV,130,83,63.8,1174,6,78.2,80,75.3,85,,14.1,432,5.2,65,55,5,8,0,15,82.7,6,1
2019,D.J. Moore,48267,WR,15,CAR,130,87,66.9,1175,4,82.3,80.2,76.5,35.4,75.4,13.5,392,4.5,52,62,5,5,2,13,89.7,1,0
2019,Travis Kelce,7844,TE,16,KC,130,97,74.6,1229,5,85.1,88.5,71.2,57.9,76.6,12.7,403,4.2,47,66,5,0,1,15,116.5,9,2
2019,Odell Beckham Jr.,8647,WR,16,CLV,130,74,56.9,1035,4,68.7,69.4,61.7,53.2,,14,329,4.4,89,44,7,7,0,6,70.5,8,3
2019,Robert Woods,7822,WR,15,LA,129,90,69.8,1134,2,82.2,80.4,90.4,85.1,79.3,12.6,580,6.4,48,54,2,6,0,7,82.6,7,1
2019,Zach Ertz,7816,TE,15,PHI,128,88,68.8,916,6,73.4,76.1,77.6,55,55.3,10.4,274,3.1,30,50,5,1,1,6,101.6,2,0
2019,Davante Adams,8688,WR,12,GB,124,83,66.9,997,5,83.5,84.4,58.9,28.7,,12,392,4.7,58,53,8,1,2,2,101.4,4,1
2019,DeVante Parker,9447,WR,16,MIA,119,72,60.5,1202,9,79.2,79.8,64.7,81.7,,16.7,269,3.7,51,58,5,4,0,8,105.8,1,0
2019,Jamison Crowder,9538,WR,16,NYJ,118,78,66.1,834,6,72.4,73.3,57.6,82.2,,10.7,364,4.7,41,41,8,5,0,10,85.9,1,0
2019,Amari Cooper,9437,WR,16,DAL,116,79,68.1,1189,8,84.1,84.2,63.1,82.3,,15.1,232,2.9,53,54,7,2,0,6,117.3,6,1
2019,Courtland Sutton,48164,WR,16,DEN,115,72,62.6,1112,6,83.1,80.5,82.1,28,,15.4,361,5,70,49,3,2,2,16,104.7,1,1
2019,Darren Waller,9637,TE,16,OAK,115,90,78.3,1146,3,83.2,86.8,78.5,56.9,57.5,12.7,594,6.6,75,53,5,2,1,11,109.6,1,0
2019,Chris Godwin,11839,WR,14,TB,114,86,75.4,1333,9,90.7,90.4,90.8,82.8,73.2,15.5,580,6.7,71,63,1,5,0,17,121.7,2,1
2019,Mike Evans,8642,WR,13,TB,114,67,58.8,1157,8,85.7,85.2,58.9,81.4,69.6,17.3,266,4,67,54,7,8,0,2,87.5,2,0
2019,John Brown,8726,WR,15,BUF,114,72,63.2,1060,6,75.8,75.9,69.5,81.8,,14.7,221,3.1,53,53,4,3,0,10,100,0,0
2019,D.J. Chark Jr.,47702,WR,15,JAX,114,73,64,1008,8,75.2,75.8,89.8,82.5,,13.8,313,4.3,69,41,2,2,0,11,108.4,4,0
2019,Kenny Golladay,11851,WR,16,DET,113,65,57.5,1190,11,79.9,79.3,61.5,46.5,48.3,18.3,303,4.7,75,52,5,5,1,4,107.9,6,3
2019,Michael Gallup,26075,WR,14,DAL,112,66,58.9,1107,6,74,74.4,29.1,80.8,,16.8,333,5,62,51,13,2,0,10,102.8,1,0
2019,Tyler Lockett,9502,WR,16,SEA,108,82,75.9,1057,8,77.2,78.4,80.2,67.6,,12.9,299,3.6,44,52,4,1,1,2,127,2,0
2019,George Kittle,11901,TE,14,SF,106,85,80.2,1053,5,95,95,90.9,56.2,61.6,12.4,621,7.3,61,54,1,2,1,20,115.9,2,1
2019,Larry Fitzgerald,1724,WR,16,ARZ,104,75,72.1,804,4,70.3,71.6,90.5,82,64.4,10.7,362,4.8,54,40,0,4,1,6,91.2,2,0
2019,Austin Ekeler,12164,HB,16,LAC,104,92,88.5,993,8,85.2,93.6,90.4,65.7,56.6,10.8,950,10.3,84,42,2,2,2,22,124.1,0,0
2019,Curtis Samuel,11795,WR,16,CAR,103,54,52.4,627,6,62.7,63,47.6,82.6,65.7,11.6,159,2.9,44,36,7,1,0,3,86.5,2,0
2019,Tarik Cohen,11874,HB,16,CHI,102,79,77.5,456,3,60.6,61.4,68.4,90.8,70.6,5.8,442,5.6,31,18,6,1,0,12,91,0,0
2019,Cole Beasley,7330,WR,15,BUF,99,67,67.7,778,6,73.6,73.8,62.3,81.1,70.2,11.6,344,5.1,51,37,6,4,0,3,94.6,0,0
2019,Christian Kirk,47546,WR,13,ARZ,99,68,68.7,709,3,62.5,62,80.3,85.1,66.2,10.4,296,4.4,69,31,3,1,0,4,95.1,2,0
2019,Mark Andrews,47436,TE,15,BLT,97,64,66,852,10,90.8,90.2,67.5,26.7,57.3,13.3,290,4.5,51,43,5,3,2,7,115.1,2,1
2019,D.K. Metcalf,47864,WR,16,SEA,97,58,59.8,900,7,69.7,69.4,45.1,21.8,,15.5,280,4.8,54,39,8,1,3,9,110.3,6,3
2019,Dede Westbrook,11865,WR,15,JAX,97,66,68,660,3,63.5,63.9,74.8,67.8,,10,312,4.7,39,31,4,2,0,9,88.9,3,1
2019,Emmanuel Sanders,5606,WR,17,SF,96,66,68.8,869,5,78.5,79.3,90.3,81.3,62.4,13.2,240,3.6,75,41,1,7,0,7,84.1,7,0
2019,Leonard Fournette,11759,HB,15,JAX,95,76,80,522,0,64,65.4,71.9,87.8,33.6,6.9,567,7.5,27,23,4,1,1,24,85.2,2,1
2019,Alvin Kamara,11822,HB,14,NO,95,81,85.3,533,1,70,69.2,80.3,58.5,59.3,6.6,570,7,41,28,4,1,1,14,89.2,1,0
2019,Danny Amendola,4717,WR,15,DET,94,62,66,678,1,71.5,70.7,66.6,84.9,,10.9,223,3.6,47,37,5,2,0,4,81.8,1,0
2019,Austin Hooper,10715,TE,13,ATL,93,75,80.6,787,6,78.3,80.5,88.9,81.8,65,10.5,323,4.3,35,41,2,2,0,8,114.5,3,0
2019,Robby Anderson,11254,WR,16,NYJ,92,52,56.5,778,5,68.6,68.6,75.5,42.4,,15,183,3.5,92,34,3,3,1,4,88.9,3,0
2019,Calvin Ridley,48262,WR,13,ATL,91,63,69.2,866,7,74.9,74.8,78.4,47,,13.7,141,2.2,36,47,3,2,0,4,115.9,4,1
2019,Stefon Diggs,9579,WR,15,MIN,91,63,69.2,1132,6,78.8,78.4,67.1,23.1,,18,313,5,66,40,6,5,4,5,110.7,4,0
2019,Terry McLaurin,48229,WR,14,WAS,91,58,63.7,919,7,85.7,86.5,51.9,80.4,,15.8,222,3.8,75,43,7,1,0,7,118.3,1,0
2019,James White,8765,HB,15,NE,90,72,80,645,5,76.1,85.3,88,88.4,70.4,9,538,7.5,59,31,2,1,1,11,110.4,1,0
2019,Marvin Jones Jr.,7158,WR,13,DET,90,62,68.9,779,9,72.9,74.6,77.7,80.6,,12.6,112,1.8,47,41,3,5,0,6,105.7,3,1
2019,Sammy Watkins,8639,WR,14,KC,88,52,59.1,673,3,66.5,64.4,66.1,25,80.8,12.9,304,5.8,68,29,4,0,2,10,94.6,3,1
2019,Chris Conley,9509,WR,16,JAX,88,47,53.4,775,5,62.7,62,43.8,79.2,67.9,16.5,247,5.3,70,36,7,0,0,7,102.2,2,0
2019,Tyreek Hill,10799,WR,12,KC,87,58,66.7,860,7,85.4,87.8,69.3,81.5,,14.8,282,4.9,57,39,4,2,0,9,116.1,1,0
2019,Diontae Johnson,33441,WR,16,PIT,86,59,68.6,680,5,67.9,68.8,76.6,23.1,,11.5,311,5.3,45,29,3,2,3,18,101.9,7,0
2019,Tyler Higbee,10744,TE,15,LA,86,69,80.2,734,3,86.1,90.1,81.1,81.4,63.6,10.6,401,5.8,33,36,2,1,0,7,109,0,0
2019,Mike Williams,11762,WR,15,LAC,85,49,57.6,1001,2,74.1,74.6,37.7,79.4,64.5,20.4,200,4.1,56,41,6,8,0,3,67.8,2,0
2019,Mohamed Sanu,7084,WR,15,NE,85,59,69.4,520,2,58.8,59,53,57.7,,8.8,195,3.3,28,30,6,3,0,5,78.6,1,1
2019,A.J. Brown,48327,WR,16,TEN,84,52,61.9,1051,8,84,83,66.8,41,66.2,20.2,462,8.9,91,38,4,2,1,16,127.6,4,2
2019,Sterling Shepard,10674,WR,10,NYG,83,57,68.7,576,3,75.8,73.8,75.9,81.1,67.1,10.1,184,3.2,36,29,3,4,0,7,80.2,2,1
2019,Jason Witten,1384,TE,16,DAL,82,63,76.8,529,4,59.4,57.7,60.5,45.4,55.4,8.4,178,2.8,33,27,6,0,1,0,109.2,1,1
2019,Golden Tate,5585,WR,11,NYG,81,49,60.5,676,6,73.9,72.7,72.5,84,,13.8,291,5.9,64,30,3,5,1,6,86.2,1,0
2019,Anthony Miller,48160,WR,16,CHI,81,52,64.2,656,2,66,67.9,66.1,40.7,,12.6,225,4.3,35,34,4,2,0,2,87.3,5,2
2019,Greg Olsen,3647,TE,14,CAR,81,52,64.2,597,2,66.9,68.7,87.4,79.8,70.1,11.5,219,4.2,41,34,1,2,0,1,84.2,0,0
2019,Darius Slayton,25578,WR,14,NYG,80,48,60,740,8,70.3,70.5,70.9,81.4,,15.4,199,4.1,55,32,3,4,0,5,103.1,2,0
2019,Mike Gesicki,47153,TE,16,MIA,80,51,63.8,570,5,60.5,60.5,73.5,38.8,66.6,11.2,184,3.6,34,25,3,1,1,0,100.5,1,0
2019,Randall Cobb,6216,WR,15,DAL,79,55,69.6,828,3,69.9,70.9,29.1,33.4,68.6,15.1,334,6.1,59,39,9,3,2,10,100.6,2,0
2019,Dallas Goedert,47272,TE,15,PHI,78,58,74.4,607,5,83.2,78.9,64.4,26.1,70.2,10.5,354,6.1,28,33,4,3,2,8,101.8,3,0
2019,Auden Tate,48192,WR,12,CIN,78,40,51.3,575,1,70.5,70,51,78.1,81.3,14.4,137,3.4,33,30,5,2,1,5,69.1,2,0
2019,Deebo Samuel,48274,WR,15,SF,77,57,74,802,3,74.5,72.8,33.2,27.8,75.8,14.1,484,8.5,42,32,10,0,2,18,120.2,7,0
2019,James Washington,47792,WR,15,PIT,77,44,57.1,735,3,69.3,68.5,53.7,32.1,73.1,16.7,202,4.6,79,31,5,5,1,2,75.4,3,0
2019,Alex Erickson,11107,WR,16,CIN,76,43,56.6,529,0,67.1,64.6,68.8,40.6,70.5,12.3,234,5.4,52,26,3,3,1,4,61.8,0,0
2019,Hunter Henry,10669,TE,12,LAC,74,55,74.3,652,5,73.2,75,75.4,41.2,57.3,11.9,164,3,30,36,3,1,1,0,117.6,5,0
2019,Le'Veon Bell,7829,HB,15,NYJ,74,66,89.2,461,1,73.8,77.3,80.6,86.1,62.5,7,454,6.9,23,20,3,1,1,18,91.5,0,0
2019,Will Fuller V,10655,WR,11,HST,70,49,70,670,3,75.4,74.3,51,36,64.5,13.7,223,4.6,54,26,6,3,1,3,96.7,2,0
2019,Russell Gage,44771,WR,16,ATL,69,49,71,446,1,66.3,66.4,78.8,40.3,,9.1,161,3.3,19,25,2,1,0,6,87,2,0
2019,Jack Doyle,8520,TE,16,IND,69,43,62.3,448,4,69.2,65.7,77,34.1,78.3,10.4,223,5.2,23,28,2,2,1,1,88.3,4,0
2019,Zach Pascal,12303,WR,16,IND,69,41,59.4,607,5,73.7,71.4,74.8,81.4,76.2,14.8,234,5.7,37,29,2,4,0,4,88.3,2,1
2019,Alshon Jeffery,7048,WR,10,PHI,69,43,62.3,490,4,74.8,75,52.3,78.4,,11.4,136,3.2,38,36,5,1,0,0,96.9,1,0
2019,Saquon Barkley,45791,HB,13,NYG,69,52,75.4,438,2,72.2,57.2,72.9,83.4,63.4,8.4,448,8.6,65,14,3,1,1,11,95,1,1
2019,Ezekiel Elliott,10638,HB,16,DAL,68,54,79.4,419,2,77.2,56.2,54.6,69.9,50.8,7.8,399,7.4,27,21,6,0,0,10,102.1,3,0
2019,JuJu Smith-Schuster,11817,WR,12,PIT,68,42,61.8,552,3,63.1,63,45.9,31.2,,13.1,241,5.7,76,23,6,3,1,4,83.7,2,1
2019,Corey Davis,11760,WR,15,TEN,68,43,63.2,601,2,69.9,70.1,68,31.2,68.1,14,215,5,38,31,3,0,1,7,101.4,3,0
2019,Aaron Jones,11937,HB,16,GB,67,50,74.6,480,3,85.1,82.8,66.8,73.8,63.5,9.6,461,9.2,67,18,4,0,1,8,109,0,0
2019,Brandin Cooks,8655,WR,14,LA,67,42,62.7,583,2,68.1,66.8,53.1,79.7,62.4,13.9,170,4,57,32,5,2,0,0,88.1,1,0
2019,T.Y. Hilton,7092,WR,10,IND,67,45,67.2,501,5,75.1,75.4,76.5,78.6,,11.1,220,4.9,35,24,2,1,0,3,107.9,4,2
2019,Hunter Renfrow,47509,WR,13,OAK,67,49,73.1,605,4,75.5,76.5,57.5,81.9,67,12.3,312,6.4,65,30,5,1,0,10,114.3,3,1
2019,Marquise Brown,61568,WR,14,BLT,65,46,70.8,584,7,70.8,70.6,69.3,78.8,,12.7,234,5.1,83,24,3,0,0,8,134.4,2,0
2019,Nelson Agholor,9453,WR,11,PHI,65,39,60,363,3,54.4,54.9,61.6,23.4,,9.3,145,3.7,43,16,3,1,2,5,84.3,1,1
2019,Breshad Perriman,9459,WR,14,TB,65,36,55.4,645,6,72.8,72.3,80.4,77.9,,17.9,129,3.6,44,29,1,4,0,2,94.7,2,0
2019,Evan Engram,11778,TE,8,NYG,65,44,67.7,467,3,64.1,67.8,69.3,79.4,67.2,10.6,252,5.7,75,23,3,0,0,1,103.8,3,1
2019,Kenyan Drake,10707,HB,14,ARZ,64,49,76.6,336,0,71.2,65.1,57.9,65.9,56,6.9,416,8.5,26,15,4,1,0,10,81.3,0,0
2019,Tyrell Williams,10154,WR,14,OAK,64,42,65.6,651,6,66.5,66.7,51.4,78.3,65.6,15.5,198,4.7,46,33,5,3,0,4,110.9,2,0
2019,Devonta Freeman,8738,HB,14,ATL,64,59,92.2,410,4,60.8,69.5,90,57.6,67.8,6.9,343,5.8,28,17,1,1,1,6,107.7,1,1
2019,Duke Johnson Jr.,9510,HB,16,HST,62,44,71,410,3,74.2,71,83.9,67.6,57.9,9.3,362,8.2,21,18,1,2,0,10,91.5,1,0
2019,Tyler Eifert,7802,TE,16,CIN,62,43,69.4,436,3,65.7,65.8,60.5,78.5,79.6,10.1,113,2.6,27,24,4,2,0,0,91.9,0,0
2019,Dalvin Cook,11796,HB,14,MIN,62,53,85.5,519,0,81.4,66.4,46.8,54,46.5,9.8,600,11.3,31,25,7,0,1,19,101.5,1,0
2019,Jared Cook,5012,TE,14,NO,62,43,69.4,705,9,75.9,78.5,53,78.5,44.7,16.4,258,6,61,32,5,1,0,4,140.1,6,1
2019,Miles Sanders,40555,HB,16,PHI,62,50,80.6,509,3,62.3,74.7,71.5,57.9,55.4,10.2,418,8.4,45,19,3,0,0,7,117,1,0
2019,Albert Wilson,8943,WR,13,MIA,61,43,70.5,351,1,62.3,63.6,53.3,37.9,,8.2,182,4.2,35,22,5,1,1,12,83.4,1,0
2019,Noah Fant,42388,TE,16,DEN,59,40,67.8,562,3,52,61.4,65.7,30.9,27.2,14.1,331,8.3,75,23,3,3,1,6,94,9,2
2019,Preston Williams,38855,WR,8,MIA,59,32,54.2,428,3,67.7,69.4,42,40.9,,13.4,71,2.2,35,24,3,3,2,0,73.3,3,0
2019,Jacob Hollister,12051,TE,11,SEA,58,41,70.7,349,3,67.3,66.1,83,78.9,62.6,8.5,176,4.3,22,16,1,2,0,2,88.9,1,0
2019,Jimmy Graham,5619,TE,16,GB,58,38,65.5,447,3,55,53.6,65,29.3,70.9,11.8,254,6.7,48,22,3,0,1,4,106,3,0
2019,Nyheim Hines,48103,HB,16,IND,57,44,77.2,320,0,63.6,63.8,49.2,67.6,47.6,7.3,312,7.1,21,15,6,0,1,7,89.8,0,0
2019,Phillip Dorsett,9462,WR,14,NE,56,29,51.8,397,5,66.9,65.9,88,77.4,65.7,13.7,81,2.8,58,17,0,0,0,0,104.5,0,0
2019,Jaylen Samuels,47297,HB,14,PIT,56,47,83.9,305,1,54.4,55.5,56,65.2,63.1,6.5,372,7.9,27,19,5,1,1,5,87.9,2,1
2019,Jarius Wright,7118,WR,16,CAR,56,28,50,296,0,47.8,48.4,28.3,76.6,66.1,10.6,89,3.2,33,16,7,5,0,1,28.6,1,0
2019,T.J. Hockenson,40912,TE,12,DET,56,32,57.1,367,2,60.5,62.1,78.5,76.8,35.2,11.5,197,6.2,39,19,1,0,0,4,88.9,5,0
2019,John Ross,11764,WR,8,CIN,55,28,50.9,506,3,63.1,64.2,29,27.9,62.4,18.1,202,7.2,66,22,7,2,1,6,85.9,2,0
2019,Demaryius Thomas,5547,WR,11,NYJ,55,36,65.5,433,1,65.9,67.9,48,78.1,62.4,12,176,4.9,47,21,5,3,0,3,72.8,2,1
2019,Gerald Everett,11799,TE,12,LA,54,37,68.5,408,2,76,78.9,81.3,77.7,44.3,11,183,4.9,33,22,1,2,0,13,87.6,1,0
2019,Chris Thompson,7936,HB,11,WAS,54,42,77.8,378,0,65.4,66.1,83.5,54.7,58.9,9,350,8.3,39,16,1,0,1,8,95.8,0,0
2019,Geronimo Allison,11141,WR,16,GB,54,34,63,287,2,54.1,51.4,53.6,21.7,48.3,8.4,125,3.7,31,16,5,0,2,1,89,3,1
2019,Marquez Valdes-Scantling,47809,WR,16,GB,54,26,48.1,452,2,57,56.5,64.3,76.3,,17.4,155,6,74,14,2,1,0,2,81.7,1,0
2019,Ted Ginn Jr.,3625,WR,16,NO,53,30,56.6,421,2,56.8,56.9,49.6,78,,14,48,1.6,45,20,4,1,0,0,87.1,0,0
2019,Kenny Stills,7926,WR,13,HST,53,40,75.5,561,4,72.2,72.2,74.4,78.1,71.8,14,143,3.6,45,27,2,1,0,0,126.4,1,1
2019,Demarcus Robinson,10760,WR,16,KC,53,32,60.4,449,4,57.8,58.6,62.7,77.4,66.3,14,107,3.3,44,19,2,2,0,9,97.1,3,1
2019,Jordan Akins,47050,TE,16,HST,53,36,67.9,418,2,55.1,56.2,72.6,77.7,61.7,11.6,252,7,53,21,2,3,0,8,80.5,2,0
2019,Melvin Gordon III,9448,HB,12,LAC,52,42,80.8,296,1,66,50.7,60.5,33,47,7,322,7.7,25,11,4,0,1,10,96.8,1,0
2019,Vance McDonald,7836,TE,14,PIT,52,38,73.1,273,3,45.3,44.6,57.7,29.8,65.7,7.2,178,4.7,22,12,4,2,1,5,88.1,4,0
2019,Steven Sims,48341,WR,15,WAS,52,34,65.4,310,4,64.4,64.7,53.4,35.1,,9.1,170,5,65,18,4,1,0,1,99,1,0
2019,Cameron Brate,9207,TE,16,TB,52,36,69.2,311,4,66.3,66.1,67.9,77.6,56.6,8.6,99,2.8,37,21,2,1,0,3,102.3,1,1
2019,O.J. Howard,11774,TE,14,TB,52,34,65.4,459,1,54.7,58.8,53.4,28.4,54.5,13.5,158,4.6,33,23,4,2,1,2,83.7,5,0
2019,Dawson Knox,35883,TE,15,BUF,51,28,54.9,388,2,60,55.3,27.5,76.4,48.4,13.9,148,5.3,49,15,9,1,0,6,84.4,4,0
2019,Allen Lazard,48135,WR,15,GB,51,35,68.6,477,3,72.3,70.2,62.7,77.7,77.2,13.6,141,4,43,24,3,0,0,1,117.9,3,0
2019,Eric Ebron,8645,TE,11,IND,50,31,62,375,3,71.1,69.4,33.8,76.8,59.4,12.1,171,5.5,48,20,5,3,0,4,80,1,1
2019,DaeSean Hamilton,45416,WR,16,DEN,48,28,58.3,297,1,56.4,54.4,47.7,76.3,66.2,10.6,132,4.7,28,19,4,0,0,2,83.4,2,0
2019,Taylor Gabriel,9002,WR,9,CHI,48,29,60.4,353,4,62,61.5,49.9,77.4,62.4,12.2,82,2.8,53,17,3,0,0,0,110.9,1,0
2019,Royce Freeman,45747,HB,16,DEN,48,43,89.6,256,1,65.8,61.8,76.8,90.2,73.7,6,271,6.3,19,10,2,0,0,7,95.8,0,0
2019,Adam Thielen,8288,WR,10,MIN,47,30,63.8,418,6,76,78,68.2,77.7,,13.9,120,4,44,18,1,0,0,2,131.9,3,1
2019,Adam Humphries,10075,WR,12,TEN,47,37,78.7,374,2,69.6,70.4,81.3,86.3,69.4,10.1,126,3.4,30,20,1,0,0,1,114,0,0
2019,Darren Fells,8549,TE,15,HST,47,34,72.3,341,7,60.1,66.3,61.2,77.1,66.6,10,165,4.9,24,21,3,0,0,2,132.2,4,0
2019,Kyle Rudolph,6195,TE,15,MIN,46,39,84.8,367,6,73,76.9,90.1,78.5,65.1,9.4,195,5,32,24,0,0,0,2,139.5,2,0
2019,Phillip Lindsay,12660,HB,16,DEN,46,35,76.1,196,0,71.3,50.7,39.3,91.1,19.5,5.6,257,7.3,36,9,6,0,0,6,83.2,2,2
2019,Allen Hurns,8931,WR,14,MIA,46,32,69.6,416,2,57,57,60.4,26.1,,13,93,2.9,27,18,3,1,1,3,103.2,0,0
2019,Irv Smith Jr.,42060,TE,16,MIN,46,36,78.3,311,2,65,63.3,72.7,29.1,61.2,8.6,137,3.8,29,18,2,0,1,1,109.3,1,0
2019,Nick Chubb,45783,HB,16,CLV,45,36,80,278,0,88.7,56.5,64.8,68.7,77.8,7.7,320,8.9,32,13,3,0,1,13,92.4,1,0
2019,Willie Snead IV,8999,WR,16,BLT,45,31,68.9,339,5,61,61.5,69,77.7,,10.9,140,4.5,50,20,2,3,0,4,100.1,3,0
2019,Damiere Byrd,9964,WR,11,ARZ,45,32,71.1,359,1,64.4,64,79.4,78.5,,11.2,152,4.8,58,16,1,1,1,5,92.7,2,0
2019,Todd Gurley II,9443,HB,15,LA,45,31,68.9,207,2,67,34.8,29.7,47,70.6,6.7,195,6.3,23,8,6,0,0,4,93.5,0,0
2019,Dare Ogunbowale,12329,HB,16,TB,45,35,77.8,286,0,60.3,62.6,70.8,26.3,51.3,8.2,209,6,21,14,2,3,1,4,65.4,0,0
2019,Kendrick Bourne,12270,WR,16,SF,44,30,68.2,358,5,66.7,68,60.4,77,75.9,11.9,124,4.1,30,23,3,1,0,5,121.2,2,0
2019,Jonnu Smith,11855,TE,16,TEN,44,35,79.5,439,3,72,78.6,80.4,78.7,47.7,12.5,282,8.1,57,16,1,1,0,14,121.5,4,0
2019,Chris Carson,12004,HB,15,SEA,44,37,84.1,266,2,77.9,61.6,64.8,29.3,52.6,7.2,322,8.7,21,10,3,0,1,12,107,0,0
2019,Trey Quinn,38276,WR,12,WAS,44,26,59.1,195,1,54.1,52.8,75.5,46,68.2,7.5,63,2.4,19,10,1,2,1,2,58.4,1,0
2019,Jamaal Williams,11889,HB,14,GB,43,39,90.7,253,5,76.7,89.7,81.8,89.5,85.6,6.5,281,7.2,17,16,1,0,0,12,129.9,1,0
2019,Kelvin Harmon,47931,WR,16,WAS,43,30,69.8,365,0,63.9,64.6,87.6,76.7,70,12.2,98,3.3,30,16,0,2,0,3,76.2,2,0
2019,Josh Gordon,7618,WR,11,SEA,43,27,62.8,426,1,63.7,66.1,54.9,76.4,,15.8,154,5.7,58,16,3,0,0,4,103.4,2,0
2019,Kareem Hunt,11841,HB,8,CLV,43,37,86,285,1,76.7,83.4,81.8,56.5,84.5,7.7,283,7.6,29,17,1,0,0,15,102,0,0
2019,Zay Jones,11792,WR,15,OAK,43,27,62.8,216,0,53.7,52.1,86.5,76.2,44.9,8,78,2.9,23,10,0,2,0,0,56,0,0
2019,David Johnson,9519,HB,13,ARZ,43,36,83.7,370,4,72.2,74.5,80.4,69.3,64.3,10.3,233,6.5,31,17,1,1,1,5,123.8,0,0
2019,Blake Jarwin,12320,TE,16,DAL,43,31,72.1,365,3,61.4,66.6,77.8,27.5,76.5,11.8,157,5.1,42,17,1,2,1,3,101.4,1,0
2019,Giovani Bernard,7818,HB,16,CIN,42,30,71.4,234,0,51.8,36.5,59.5,30.5,76.1,7.8,220,7.3,35,6,3,1,2,5,74.9,0,0
2019,Latavius Murray,7962,HB,16,NO,42,34,81,235,1,73.9,68.2,62.9,90.3,62.1,6.9,291,8.6,30,10,3,1,0,13,88,1,1
2019,Joe Mixon,11803,HB,16,CIN,42,35,83.3,287,3,75.3,68.3,72,86.7,64.6,8.2,333,9.5,33,14,2,0,0,9,118.9,3,0
2019,Jalen Richard,11395,HB,16,OAK,42,36,85.7,323,0,66.1,68,80.4,62,69.8,9,249,6.9,33,15,1,0,1,1,98.7,0,0
2019,Nick Boyle,9604,TE,16,BLT,42,31,73.8,321,2,73.5,66.1,69,76.8,68.5,10.4,159,5.1,35,13,2,1,0,1,101.4,8,1
2019,Olabisi Johnson,47882,WR,15,MIN,41,31,75.6,294,3,66.2,64.8,78.9,78.1,,9.5,67,2.2,23,17,1,0,0,1,119.4,2,1
2019,Kaden Smith,40973,TE,9,NYG,41,31,75.6,268,3,54.6,56,68.4,20.6,56.2,8.6,92,3,32,11,2,0,2,2,116.7,2,0
2019,Paul Richardson Jr.,8680,WR,10,WAS,41,28,68.3,245,2,59.6,58.8,66,76.1,,8.8,49,1.8,22,13,2,2,0,1,79.8,0,0
2019,Jakobi Meyers,47468,WR,15,NE,40,26,65,359,0,64.7,67,55.9,76.1,,13.8,119,4.6,35,17,3,1,0,5,83.2,2,0
2019,KeeSean Johnson,39587,WR,10,ARZ,40,21,52.5,187,1,53.5,53.4,50.8,25.6,,8.9,49,2.3,31,10,3,1,1,1,63.2,2,0
2019,Jeremy Sprinkle,11909,TE,16,WAS,40,26,65,241,1,49.8,50,64.1,26.2,68.5,9.3,100,3.8,23,13,2,2,1,2,68.9,7,1
2019,Greg Ward,12258,WR,6,PHI,40,28,70,254,1,73.4,72.1,66.6,83.1,,9.1,106,3.8,38,18,1,0,0,2,95.2,0,0
2019,Josh Reynolds,11872,WR,16,LA,39,21,53.8,326,1,65.9,65.6,61.3,76.7,75.6,15.5,143,6.8,31,15,2,1,0,7,79.6,1,0
2019,J.D. McKissic,11047,HB,16,DET,39,34,87.2,233,1,72.4,78.1,89.7,83.8,54.1,6.9,239,7,26,7,0,0,0,5,100.1,1,0
2019,Cody Latimer,8691,WR,15,NYG,39,24,61.5,300,2,68.4,67.5,63.2,83,,12.5,76,3.2,43,18,2,1,0,1,91.8,3,1
2019,DeAndre Washington,10777,HB,16,OAK,39,36,92.3,292,0,76.5,80.8,71.4,89.4,77.2,8.1,256,7.1,28,10,2,0,0,6,97.9,0,0
