year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2018,William Hayes,4417,ED,1,MIA,0,0,1,0,0,0,59.8,,,,,,0,0,0,0,0
2018,Josh Sitton,4449,G,1,MIA,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0
2018,Brandon Carr,4454,CB,3,BLT,0,0,3,0,0,0,61,,,,,,0,0,0,0,0
2018,Orlando Scandrick,4457,CB,6,KC,0,4,3,0,19,0,61.7,,,,,,0,0,0,0,0
2018,Matthew Slater,4467,WR,16,NE,72,95,71,65,0,0,85.6,,,,,,0,0,12,1,2
2018,Josh Johnson,4474,QB,1,WAS,0,0,0,0,0,0,60,,,,,,1,0,0,0,0
2018,John Sullivan,4501,C,1,LA,0,0,0,0,0,0,60,,,,,,0,0,0,0,0
2018,Brett Kern,4580,P,16,TEN,0,1,0,76,0,61,63.8,60,,68.6,,,2,2,1,0,0
2018,Wesley Woodyard,4583,LB,9,TEN,0,0,8,16,0,0,57.7,,,,,,0,0,0,0,0
2018,Chris Clark,4623,T,13,CAR,0,0,0,0,0,52,63.3,,,,,,0,0,0,0,0
2018,Stephen Hauschka,4655,K,16,BUF,0,66,0,0,0,54,60.8,44.7,,,,64.1,1,0,0,0,0
2018,J.J. Jansen,4712,LS,16,CAR,0,0,0,62,0,62,65.5,,,,,,0,0,1,0,0
2018,Danny Amendola,4717,WR,14,MIA,2,0,28,0,0,0,60.3,,,,52.4,,0,0,0,0,0
2018,Cameron Wake,4907,ED,4,MIA,0,0,4,0,0,0,60,,,,,,0,0,0,0,0
2018,Andre Smith,4929,T,8,CIN,0,0,0,0,0,15,61.8,,,,,,0,0,0,0,0
2018,Darrius Heyward-Bey,4930,WR,14,PIT,2,72,72,53,0,0,49.8,,,,,,5,0,2,0,1
2018,Brian Orakpo,4936,ED,9,TEN,0,0,11,0,0,0,61.4,,,,,,0,0,0,0,0
2018,Malcolm Jenkins,4937,S,16,PHI,1,56,2,7,70,0,63.6,,,,,,0,0,3,0,0
2018,Alex Mack,4944,C,2,ATL,0,0,0,0,0,10,61.6,,,,,,0,0,0,0,0
2018,Vontae Davis,4948,CB,1,BUF,0,0,0,0,4,0,60.8,,,,,,0,0,0,0,0
2018,Clay Matthews,4949,ED,5,GB,0,0,3,0,2,0,60.8,,,,,,0,0,0,0,0
2018,Ziggy Hood,4955,DI,12,MIA,0,0,4,0,49,0,59.4,,,,,,0,0,0,0,0
2018,Patrick Chung,4957,S,15,NE,10,88,24,8,55,0,60.2,,59.6,,60.1,,0,0,2,0,1
2018,Connor Barwin,4969,ED,4,NYG,0,0,5,0,12,0,59.6,,,,,,0,0,0,0,0
2018,Max Unger,4972,C,15,NO,0,0,0,0,0,83,62.4,,,,,,0,0,0,0,0
2018,Andy Levitre,4974,G,2,ATL,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0
2018,Michael Johnson,4993,ED,13,CIN,0,0,1,0,67,0,58.8,,,,,,0,0,0,0,0
2018,Brandon Tate,5006,WR,1,NO,0,0,4,0,0,0,60,,,,54.9,,0,0,0,0,0
2018,Jared Cook,5012,TE,1,OAK,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2018,T.J. Lang,5032,G,2,DET,0,0,0,0,0,9,61.8,,,,,,0,0,0,0,0
2018,Glover Quin,5035,S,16,DET,2,2,16,0,67,0,60.6,,,,,,0,0,0,0,0
2018,Kevin Huber,5066,P,16,CIN,0,0,0,73,0,64,57.8,,,53.8,,,0,0,0,0,0
2018,Thomas Morstead,5088,P,16,NO,0,2,0,46,0,85,63.7,60,,79,,,0,0,0,0,0
2018,Don Carey,5101,S,1,DET,5,4,4,5,0,0,57.1,,,,,,0,0,0,0,0
2018,Matt Slauson,5117,G,5,IND,0,0,0,0,0,22,62.8,,,,,,0,0,0,0,0
2018,Jason McCourty,5127,CB,16,NE,0,33,26,0,54,0,60.9,,,,,,1,0,2,0,0
2018,John Phillips,5132,TE,8,ARZ,46,0,0,0,0,23,56.4,,,,,,0,0,0,0,0
2018,Captain Munnerlyn,5140,CB,3,CAR,0,8,5,0,0,0,60.1,,,,,,0,0,0,0,0
2018,Julian Edelman,5156,WR,12,NE,2,0,52,0,0,0,28.7,,,,65.4,,2,0,0,0,0
2018,Ricky Jean Francois,5168,DI,16,DET,0,0,5,0,66,0,33.8,,,,,,3,0,0,0,0
2018,Clinton McDonald,5173,DI,15,OAK,0,0,4,0,75,0,58.9,,,,,,0,0,0,0,0
2018,Ryan Succop,5180,K,16,TEN,0,72,0,0,0,61,61.2,79.4,,,,61.2,0,0,0,0,0
2018,Britton Colquitt,5192,P,16,CLV,0,1,0,86,0,60,63.4,60,,64.4,,,1,0,0,0,1
2018,Ramon Foster,5229,G,16,PIT,0,0,0,1,0,72,58.3,,,,,,0,0,0,0,0
2018,Steve McLendon,5232,DI,16,NYJ,0,0,14,0,81,0,69.6,,,,,,0,0,0,0,0
2018,Michael Bennett,5273,ED,6,PHI,0,0,1,0,19,0,59.4,,,,,,0,0,0,0,0
2018,Ramon Humber,5310,LB,15,NE,74,62,61,78,0,0,66,,,,,,0,0,4,1,2
2018,Evan Smith,5390,G,7,TB,0,0,0,0,0,35,62.3,,,,,,0,0,0,0,0
2018,Demar Dotson,5410,T,11,TB,0,0,0,0,0,50,61.8,,,,,,0,0,0,0,0
2018,Jermey Parnell,5426,T,13,JAX,0,0,0,0,0,40,62.9,,,,,,0,0,0,0,0
2018,Garrison Sanborn,5430,LS,16,TB,0,0,0,58,0,71,81.2,,,,,,1,0,4,0,1
2018,Graham Gano,5443,K,12,CAR,0,62,0,0,0,49,60.8,73.7,,,,65.1,0,0,0,0,0
2018,Nick Sundberg,5512,LS,13,WAS,0,0,0,68,0,47,53.1,,,,,,3,0,0,0,0
2018,Ndamukong Suh,5527,DI,15,LA,0,0,12,0,68,0,59.7,,,,,,0,0,0,0,0
2018,Gerald McCoy,5528,DI,4,TB,0,0,5,0,21,0,59.8,,,,,,0,0,0,0,0
2018,Trent Williams,5529,T,1,WAS,0,0,0,0,0,0,60,,,,,,0,0,0,0,0
2018,Russell Okung,5531,T,13,LAC,0,0,0,1,0,55,62.6,,,,,,0,0,0,0,0
2018,Joe Haden,5532,CB,15,PIT,2,0,39,0,56,0,58.2,,,,60,,1,1,0,0,0
2018,Tyson Alualu,5535,DI,14,PIT,0,0,0,0,25,2,59.4,,,,,,0,0,0,0,0
2018,Brandon Graham,5538,ED,16,PHI,0,0,4,0,70,0,61.2,,,,,,0,0,0,0,0
2018,Jason Pierre-Paul,5540,ED,2,TB,0,0,2,0,4,0,59.1,,,,,,0,0,0,0,0
2018,Derrick Morgan,5541,ED,4,TEN,0,0,6,0,0,0,60.5,,,,,,0,0,0,0,0
2018,Mike Iupati,5542,G,6,ARZ,0,0,0,0,0,16,61.6,,,,,,0,0,0,0,0
2018,Maurkice Pouncey,5543,C,1,PIT,0,0,0,1,0,0,60,,,,,,0,0,0,0,0
2018,Kareem Jackson,5545,CB,3,HST,0,0,0,0,12,0,60.5,,,,,,0,0,0,0,0
2018,Jermaine Gresham,5546,TE,10,ARZ,0,0,0,0,0,23,61.6,,,,,,0,0,0,0,0
2018,Bryan Bulaga,5548,T,13,GB,0,0,0,0,0,54,62.3,,,,,,0,0,0,0,0
2018,Devin McCourty,5552,S,16,NE,3,90,28,0,62,0,69.8,,59.6,,,,0,0,4,0,0
2018,Jerry Hughes,5556,ED,9,BUF,0,0,14,0,1,0,61.6,,,,,,0,0,0,0,0
2018,Patrick Robinson,5557,CB,3,NO,0,17,7,0,17,0,66,,,,,,0,0,0,0,0
2018,Rodger Saffold,5558,G,14,LA,0,0,0,0,0,79,63.2,,,,,,0,0,0,0,0
2018,Rob Gronkowski,5567,TE,2,NE,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
2018,Zane Beadles,5570,G,9,ATL,0,0,0,0,0,38,61.6,,,,,,0,0,0,0,0
2018,Linval Joseph,5571,DI,14,MIN,0,0,8,0,43,0,59.4,,,,,,0,0,0,0,0
2018,Carlos Dunlap,5579,ED,16,CIN,0,0,3,0,83,0,58.2,,,,,,0,0,0,0,0
2018,Sean Lee,5580,LB,6,DAL,1,0,5,0,11,0,59.8,,,,,,0,0,0,0,0
2018,Golden Tate,5585,WR,5,PHI,1,0,12,0,0,0,60.4,,,,64,,0,0,0,0,0
2018,Vladimir Ducasse,5586,G,9,BUF,0,0,0,0,0,27,62,,,,,,0,0,0,0,0
2018,Jared Veldheer,5594,T,4,DEN,0,0,0,0,0,10,60.7,,,,,,0,0,0,0,0
2018,Ed Dickson,5595,TE,10,SEA,44,0,0,7,0,47,64.8,,,,,,0,0,1,0,0
2018,Morgan Burnett,5596,S,4,PIT,0,0,1,0,8,0,60.3,,,,,,0,0,0,0,0
2018,Brandon LaFell,5602,WR,1,OAK,0,0,0,1,0,0,60.1,,,,,,0,0,0,0,0
2018,Earl Mitchell,5605,DI,14,SF,0,0,2,0,66,0,56.8,,,,,,0,0,0,0,0
2018,Corey Peters,5607,DI,15,ARZ,0,0,2,0,64,34,62.4,,,,,,0,0,0,0,0
2018,Andre Roberts,5612,WR,16,NYJ,98,0,78,0,0,0,60.1,,87.7,,87.3,,0,0,0,0,0
2018,Shawn Lauvao,5616,G,2,WAS,0,0,0,0,0,8,61.6,,,,,,0,0,0,0,0
2018,Everson Griffen,5624,ED,11,MIN,0,0,12,0,39,0,58.8,,,,,,0,0,0,0,0
2018,Geno Atkins,5643,DI,8,CIN,0,0,3,0,21,0,58.3,,,,,,0,0,0,0,0
2018,Al Woods,5646,DI,14,IND,0,0,1,0,17,66,61.8,,,,,,0,0,0,0,0
2018,Kendrick Lewis,5659,S,13,TEN,47,54,21,45,48,0,58.9,,,,,,0,0,2,0,1
2018,Sherrick McManis,5667,CB,15,CHI,51,68,48,42,41,0,53.3,,,,,,1,0,3,0,2
2018,Marshall Newhouse,5692,T,13,CAR,0,0,0,0,0,47,62,,,,,,0,0,0,0,0
2018,Sam Young,5702,T,12,MIA,0,0,0,0,0,39,62.5,,,,,,0,0,0,0,0
2018,Antonio Brown,5718,WR,4,PIT,5,0,0,1,0,0,57.5,,59.5,,,,0,0,0,0,0
2018,Joe Webb III,5722,WR,16,HST,72,92,73,74,0,0,52.9,,,,,,1,0,2,0,3
2018,Ted Larsen,5728,G,15,MIA,0,0,0,0,0,49,62.6,,,,,,0,0,0,0,0
2018,Dekoda Watson,5740,ED,4,SF,14,8,8,18,16,0,55.5,,,,,,0,0,0,0,0
2018,Kurt Coleman,5767,S,16,NO,12,103,0,0,4,0,37.7,,,,,,0,0,2,0,1
2018,Rafael Bush,5779,CB,14,BUF,57,33,41,10,5,0,50.1,,,,,,0,0,0,1,1
2018,Logan Paulsen,5795,TE,15,ATL,80,1,0,43,0,67,52.3,,,,,,0,0,0,0,2
2018,Jon Weeks,5800,LS,16,HST,0,0,0,74,0,84,78.3,,,,,,0,0,1,0,0
2018,Kyle Love,5806,DI,3,CAR,0,0,3,0,6,0,59.8,,,,,,0,0,0,0,0
2018,Vincent Rey,5811,LB,16,CIN,95,66,26,73,82,0,71.8,,,,,,0,0,2,1,0
2018,Mike Windt,5813,LS,16,LAC,0,0,0,64,0,74,58.2,,,,,,0,0,0,0,2
2018,Ben Garland,5839,G,14,ATL,6,0,0,0,0,63,61.7,,,,,,0,0,0,0,0
2018,Austin Howard,5847,G,4,WAS,0,0,0,0,0,16,61,,,,,,0,0,0,0,0
2018,Tramaine Brock Sr.,5903,CB,9,DEN,0,6,35,0,33,0,47.9,,,,,,1,0,0,0,0
2018,Barry Church,5924,S,8,JAX,4,2,4,0,30,0,60.6,,,,,,0,0,0,0,0
2018,Sam Shields,5943,CB,15,LA,0,81,55,29,64,0,62,,,,,,2,0,2,2,1
2018,Frank Zombo,5945,ED,9,KC,53,45,26,21,44,0,66.9,,,,,,1,0,2,0,1
2018,Chris Ivory,6007,HB,1,BUF,5,0,0,0,0,0,58.1,,,,,,0,0,0,0,0
2018,Anthony Levine,6013,S,16,BLT,54,35,69,60,12,0,65.7,,,,,,3,1,7,1,2
2018,Marcus Sherels,6017,CB,12,MIN,36,51,53,39,10,0,63,,57.1,,69.1,,0,0,0,0,0
2018,Morgan Cox,6020,LS,16,BLT,0,0,0,62,0,76,66.5,,,,,,1,0,1,0,0
2018,Albert McClellan,6022,LB,13,NE,51,67,64,60,18,0,90,,,,,,1,0,3,3,0
2018,Andrew Sendejo,6118,S,5,MIN,1,1,3,4,27,0,59.2,,,,,,0,0,0,0,0
2018,James Develin,6142,FB,16,NE,63,0,0,65,0,30,65.9,,59.9,,,,1,0,2,0,0
2018,Marcell Dareus,6155,DI,4,JAX,0,0,4,0,4,0,60.4,,,,,,0,0,0,0,0
2018,Patrick Peterson,6157,CB,16,ARZ,0,1,34,0,72,0,41.4,,,,69.6,,3,0,0,0,0
2018,Julio Jones,6158,WR,3,ATL,2,0,0,0,1,0,59.7,,59.9,,,,0,0,0,0,0
2018,Tyron Smith,6161,T,13,DAL,0,0,0,0,0,52,62.9,,,,,,0,0,0,0,0
2018,J.J. Watt,6163,ED,16,HST,0,0,5,0,57,0,58.6,,,,,,0,0,0,0,0
2018,Robert Quinn,6166,ED,8,MIA,0,0,4,0,5,0,60.8,,,,,,0,0,0,0,0
2018,Ryan Kerrigan,6168,ED,15,WAS,0,0,0,0,64,0,59.6,,,,,,0,0,0,0,0
2018,Nate Solder,6169,T,15,NYG,0,0,0,0,0,61,61.9,,,,,,0,0,0,0,0
2018,Corey Liuget,6170,DI,6,LAC,0,0,0,0,16,0,59,,,,,,0,0,0,0,0
2018,Prince Amukamara,6171,CB,8,CHI,0,0,16,0,2,0,50.8,,,,,,1,0,0,0,0
2018,Anthony Castonzo,6174,T,10,IND,0,0,0,0,0,48,61.8,,,,,,0,0,0,0,0
2018,Cameron Jordan,6176,ED,15,NO,0,0,0,0,55,0,58.1,,,,,,0,0,0,0,0
2018,James Carpenter,6177,G,10,NYJ,0,0,0,0,0,43,62.5,,,,,,0,0,0,0,0
2018,Jimmy Smith,6179,CB,3,BLT,0,0,3,0,0,0,61.1,,,,,,0,0,0,0,0
2018,Muhammad Wilkerson,6182,DI,3,GB,0,0,0,0,14,0,58.9,,,,,,0,0,0,0,0
2018,Cameron Heyward,6183,DI,16,PIT,0,0,1,0,56,70,52.1,,,,,,1,0,0,0,0
2018,Jabaal Sheard,6189,ED,16,IND,0,0,25,0,69,0,58.9,,,,,,0,0,0,0,0
2018,Bruce Carter,6192,LB,11,ATL,55,61,34,38,0,0,67.9,,,,,,1,0,5,2,0
2018,Jarvis Jenkins,6193,DI,1,KC,0,0,0,0,9,0,59.5,,,,,,0,0,0,0,0
2018,Brooks Reed,6194,ED,16,ATL,6,0,5,10,66,0,57.6,,,,,,0,0,0,0,0
2018,Kyle Rudolph,6195,TE,15,MIN,3,0,0,0,0,69,62.5,,67.4,,,,0,0,0,0,0
2018,Lance Kendricks,6199,TE,16,GB,1,0,0,71,0,0,58.1,,,,,,0,0,0,1,0
2018,Stefen Wisniewski,6200,G,16,PHI,0,0,0,0,0,66,62.1,,,,,,0,0,0,0,0
2018,Marcus Gilchrist,6202,S,16,OAK,2,46,4,0,76,0,65.5,,,,,,0,0,2,0,0
2018,Rodney Hudson,6207,C,4,OAK,0,0,0,0,0,8,61,,,,,,0,0,0,0,0
2018,Marcus Gilbert,6215,T,5,PIT,0,0,0,0,0,21,61.9,,,,,,0,0,0,0,0
2018,Randall Cobb,6216,WR,5,GB,0,0,18,0,0,0,60.7,,,,60.1,,0,0,0,0,0
2018,Terrell McClain,6217,DI,13,ATL,0,0,0,0,58,5,58.5,,,,,,0,0,0,0,0
2018,Kelvin Sheppard,6220,LB,7,DET,22,28,5,39,14,0,62.4,,,,,,0,0,3,1,0
2018,Justin Houston,6222,ED,1,KC,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2018,Stevan Ridley,6225,HB,2,PIT,12,0,0,0,0,0,30,,,,,,1,0,0,0,0
2018,Jurrell Casey,6229,DI,9,TEN,0,0,11,0,0,0,31,,,,,,1,0,0,0,0
2018,Mason Foster,6236,LB,7,WAS,0,0,0,25,11,0,47.3,,,,,,0,0,0,0,1
2018,Allen Bailey,6238,DI,16,KC,0,0,2,0,67,0,57.9,,,,,,0,0,0,0,0
2018,Shareece Wright,6241,CB,6,HST,0,0,29,0,0,0,36.2,,,,,,2,0,0,0,0
2018,Joe Barksdale,6244,T,7,ARZ,0,0,0,0,0,19,62,,,,,,0,0,0,0,0
2018,Chris Conte,6245,S,2,TB,0,12,0,0,0,0,60.3,,,,,,0,0,0,0,0
2018,K.J. Wright,6251,LB,2,SEA,1,0,3,0,9,0,60.7,,,,,,0,0,0,0,0
2018,Da'Norris Searcy,6252,S,2,CAR,0,0,1,0,3,0,60.7,,,,,,0,0,0,0,0
2018,Clint Boling,6253,G,16,CIN,0,0,0,0,0,61,63.5,,,,,,0,0,0,0,0
2018,Sam Acho,6255,ED,4,CHI,12,0,2,12,10,0,64.4,,,,,,0,0,1,0,0
2018,Luke Stocker,6256,TE,16,TEN,72,1,3,53,0,60,49.8,,,,,,0,0,0,1,2
2018,Taiwan Jones,6277,HB,6,BUF,13,20,22,36,0,0,71.3,,56.8,,,,0,0,5,0,4
2018,Bilal Powell,6278,HB,5,NYJ,9,0,0,0,0,0,59.4,,58.3,,,,0,0,0,0,0
2018,Davon House,6283,CB,3,GB,0,11,13,10,16,0,50.8,,,,,,1,0,0,0,0
2018,Anthony Sherman,6288,FB,16,KC,88,112,1,48,0,96,63.6,,61.2,,,,1,0,3,2,1
2018,Buster Skrine,6289,CB,14,NYJ,0,52,13,2,57,0,55.8,,,,,,1,0,1,0,0
2018,Marcus Cannon,6290,T,12,NE,0,0,0,0,0,56,62.7,,,,,,0,0,0,0,0
2018,Jacquizz Rodgers,6297,HB,16,TB,64,2,0,58,0,0,51.4,,54.2,,,,0,0,1,1,2
2018,Jeremy Kerley,6305,WR,1,BUF,0,0,3,0,0,0,60,,,,61.1,,0,0,0,0,0
2018,Richard Sherman,6306,CB,4,SF,0,0,5,0,7,0,60.1,,,,,,0,0,0,0,0
2018,Niles Paul,6307,TE,6,JAX,28,24,17,23,0,0,74.5,,59.9,,,,0,0,1,2,0
2018,Lee Smith,6311,TE,16,OAK,97,0,0,44,0,61,53.5,,,,,,0,0,0,0,0
2018,Daniel Kilgore,6315,C,3,MIA,0,0,0,0,0,12,60.8,,,,,,0,0,0,0,0
2018,Pernell McPhee,6317,ED,3,WAS,0,0,0,0,13,0,60.5,,,,,,0,0,0,0,0
2018,Brandon Fusco,6324,G,7,ATL,0,0,0,0,0,29,61.4,,,,,,0,0,0,0,0
2018,Charles Clay,6326,TE,1,BUF,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2018,Dwayne Harris,6328,WR,15,OAK,87,60,50,58,0,0,76.3,,60.1,,83.4,,4,1,11,1,0
2018,Aldrick Robinson,6330,WR,10,MIN,1,1,26,1,0,0,62.4,,59.9,,,,0,0,0,0,0
2018,Colin Jones,6342,S,16,CAR,78,72,64,62,67,0,55,,,,,,0,0,2,4,4
2018,Matt Bosher,6344,P,16,ATL,0,89,0,63,0,71,63.4,63.1,,68.8,,,0,0,3,1,0
2018,Virgil Green,6356,TE,16,LAC,2,0,0,1,0,73,61.7,,,,,,0,0,0,0,0
2018,Derek Newton,6366,T,1,NO,0,0,0,0,0,2,60,,,,,,0,0,0,0,0
2018,Lawrence Guy,6385,DI,16,NE,0,0,24,0,63,82,50.7,,,,,,1,1,0,0,0
2018,Mike Person,6391,G,4,SF,0,0,0,0,0,11,61.9,,,,,,0,0,0,0,0
2018,Malcolm Smith,6394,LB,7,SF,25,0,4,2,0,0,63.4,,,,,,0,0,0,0,0
2018,Kyle Nelson,6428,LS,12,SF,0,0,0,56,0,47,66.2,,,,,,0,0,0,0,1
2018,Chris Harris Jr.,6457,CB,3,DEN,0,0,0,0,14,0,91.9,,,,,,0,0,0,0,0
2018,Chris Hogan,6468,WR,15,NE,58,47,23,18,0,0,43.1,,,,,,1,0,0,0,2
2018,Kenny Wiggins,6471,G,16,DET,0,0,0,0,0,62,58,,,,,,0,0,0,0,0
2018,Andre Holmes,6489,WR,15,DEN,77,52,62,78,0,0,42.9,,,,,,2,0,5,0,2
2018,Josh Bynes,6503,LB,11,ARZ,1,0,3,11,44,0,56.3,,,,,,0,0,0,0,0
2018,Patrick Scales,6508,TE,16,CHI,0,0,0,64,0,75,80.6,,,,,,0,0,2,0,0
2018,Nick Bellore,6515,FB,14,DET,66,68,45,57,0,0,62.9,,,,,,2,1,7,1,2
