year,player,player_id,position,player_game_count,team_name,snaps,run_snaps,run_tackles,run_assists,run_misses,run_stops,run_tackle_efficiency,pass_snaps,pass_tackles,pass_assists,pass_misses,pass_stops,pass_tackle_efficiency,combined_tackle_efficiency
2014,Antone Exum Jr.,8817,S,2,MIN,15,4,1,0,0,0,1.00E+03,11,0,0,0,0,,1.00E+03
2014,David Bass,8016,ED,8,CHI,137,63,3,0,0,2,1.00E+03,74,0,0,0,3,,1.00E+03
2014,Adam Hayward,3798,LB,4,WAS,13,2,1,0,0,1,1.00E+03,11,0,0,0,0,,1.00E+03
2014,Jordan Tripp,8806,LB,5,MIA,15,7,0,0,0,0,,8,1,0,0,1,1.00E+03,1.00E+03
2014,Terrell McClain,6217,DI,13,DAL,307,121,10,6,0,9,1.00E+03,186,1,0,0,1,1.00E+03,1.00E+03
2014,Vinnie Sunseri,8802,S,4,NO,10,3,0,0,0,0,,7,1,0,0,0,1.00E+03,1.00E+03
2014,Mike Devito,3928,DI,1,KC,26,11,1,0,0,0,1.00E+03,15,0,0,0,0,,1.00E+03
2014,Brandon Harris,6212,CB,7,TEN,102,27,1,0,0,1,1.00E+03,75,10,0,0,4,1.00E+03,1.00E+03
2014,Ed Stinson,8795,DI,10,ARZ,195,68,5,3,0,3,1.00E+03,127,1,0,0,1,1.00E+03,1.00E+03
2014,Chris Smith,8794,ED,7,JAX,84,7,0,0,0,0,,77,1,1,0,2,1.00E+03,1.00E+03
2014,Daren Bates,8077,LB,3,SL,11,9,1,0,0,1,1.00E+03,2,0,0,0,0,,1.00E+03
2014,Marvin Austin,6204,DI,15,DEN,262,99,9,2,0,9,1.00E+03,163,1,0,0,1,1.00E+03,1.00E+03
2014,Caraun Reid,8793,DI,12,DET,103,43,2,0,0,1,1.00E+03,60,0,0,0,0,,1.00E+03
2014,Lamin Barrow,8791,LB,5,DEN,47,14,0,1,0,0,1.00E+03,33,0,0,0,0,,1.00E+03
2014,Jeremiah George,8789,LB,1,JAX,10,6,3,0,0,3,1.00E+03,4,0,0,0,0,,1.00E+03
2014,Nat Berhe,8787,S,6,NYG,32,6,1,0,0,0,1.00E+03,26,2,1,0,0,1.00E+03,1.00E+03
2014,Ras-I Dowling,6185,S,3,OAK,34,9,2,0,0,2,1.00E+03,25,0,0,0,0,,1.00E+03
2014,Andre Fluellen,4401,DI,8,DET,150,56,4,0,0,2,1.00E+03,94,1,0,0,3,1.00E+03,1.00E+03
2014,Josh Martin,8138,ED,7,KC,48,18,2,1,0,1,1.00E+03,30,0,0,0,0,,1.00E+03
2014,Adrian Clayborn,6172,ED,1,TB,50,22,1,0,0,1,1.00E+03,28,0,0,0,0,,1.00E+03
2014,Pierre Desir,8762,CB,3,CLV,115,62,3,0,0,1,1.00E+03,53,8,0,0,0,1.00E+03,1.00E+03
2014,Prince Amukamara,6171,CB,8,NYG,431,173,12,5,0,7,1.00E+03,258,25,2,0,4,1.00E+03,1.00E+03
2014,Josh Price-Brent,6072,DI,1,DAL,18,4,2,0,0,1,1.00E+03,14,0,0,0,0,,1.00E+03
2014,Mitch Unrein,6031,DI,6,DEN,45,14,1,0,0,1,1.00E+03,31,0,0,0,0,,1.00E+03
2014,Albert McClellan,6022,LB,9,BLT,40,10,2,0,0,1,1.00E+03,30,0,0,0,0,,1.00E+03
2014,Trevor Scott,4483,ED,3,CHI,21,13,1,1,0,0,1.00E+03,8,0,0,0,0,,1.00E+03
2014,Cordarro Law,7727,LB,3,SD,73,29,5,1,0,3,1.00E+03,44,1,0,0,2,1.00E+03,1.00E+03
2014,Joe Mays,4514,LB,5,KC,113,72,9,1,0,2,1.00E+03,41,6,0,0,2,1.00E+03,1.00E+03
2014,Tramaine Brock Sr.,5903,CB,3,SF,76,28,1,0,0,0,1.00E+03,48,6,0,0,1,1.00E+03,1.00E+03
2014,T.J. Barnes,8184,DI,6,NYJ,70,43,2,0,0,2,1.00E+03,27,2,0,0,1,1.00E+03,1.00E+03
2014,Benson Mayowa,8196,ED,15,OAK,328,102,11,0,0,10,1.00E+03,226,2,0,0,1,1.00E+03,1.00E+03
2014,Joe Vellano,8264,DI,5,NE,73,41,5,0,0,3,1.00E+03,32,0,0,0,1,,1.00E+03
2014,Brandon Deaderick,5769,DI,13,NO,318,130,4,1,0,4,1.00E+03,188,1,0,0,0,1.00E+03,1.00E+03
2014,DaQuan Jones,8747,DI,7,TEN,133,61,4,2,0,3,1.00E+03,72,1,0,0,1,1.00E+03,1.00E+03
2014,C.J. Wilson,5753,ED,16,OAK,343,195,16,12,0,11,1.00E+03,148,0,1,0,2,1.00E+03,1.00E+03
2014,Jamar Chaney,5743,LB,3,OAK,12,8,2,0,0,1,1.00E+03,4,0,0,0,0,,1.00E+03
2014,Clifton Geathers,5709,DI,6,PIT,91,53,6,0,0,5,1.00E+03,38,0,0,0,0,,1.00E+03
2014,Tyson Jackson,4926,DI,16,ATL,489,281,12,10,0,9,1.00E+03,208,1,1,0,1,1.00E+03,1.00E+03
2014,Greg Hardy,5698,ED,1,CAR,50,15,1,0,0,1,1.00E+03,35,1,0,0,1,1.00E+03,1.00E+03
2014,Will Clarke,8723,ED,6,CIN,57,22,3,0,0,3,1.00E+03,35,0,0,0,0,,1.00E+03
2014,Kenneth Boatright,8413,ED,1,DAL,16,3,1,0,0,1,1.00E+03,13,0,0,0,0,,1.00E+03
2014,Sherrick McManis,5667,CB,4,CHI,45,22,2,1,0,2,1.00E+03,23,2,0,0,0,1.00E+03,1.00E+03
2014,Jayson DiManche,8414,LB,4,CIN,56,29,2,2,0,0,1.00E+03,27,3,0,0,1,1.00E+03,1.00E+03
2014,Ricky Sapp,5657,ED,3,HST,22,6,1,0,0,0,1.00E+03,16,0,0,0,0,,1.00E+03
2014,Cody Davis,8458,S,5,SL,14,4,1,0,0,0,1.00E+03,10,1,0,0,1,1.00E+03,1.00E+03
2014,Jay Bromley,8709,DI,8,NYG,104,44,1,3,0,0,1.00E+03,60,1,0,0,1,1.00E+03,1.00E+03
2014,Brynden Trawick,8471,S,10,BLT,52,23,0,2,0,0,1.00E+03,29,2,0,0,0,1.00E+03,1.00E+03
2014,Jarvis Landry,8698,WR,2,MIA,3,0,0,0,0,0,,3,2,0,0,0,1.00E+03,1.00E+03
2014,Corey Peters,5607,DI,15,ATL,511,170,18,7,0,14,1.00E+03,341,2,0,0,3,1.00E+03,1.00E+03
2014,Alex Carrington,5597,DI,8,SL,143,71,2,1,0,2,1.00E+03,72,0,1,0,0,1.00E+03,1.00E+03
2014,Javier Arenas,5575,CB,5,ATL,53,7,0,0,0,0,,46,4,0,0,1,1.00E+03,1.00E+03
2014,Taylor Mays,5574,S,10,CIN,58,10,0,0,0,0,,48,2,0,0,2,1.00E+03,1.00E+03
2014,Marcus Cromartie,8525,CB,3,SF,23,1,0,0,0,0,,22,4,0,0,0,1.00E+03,1.00E+03
2014,Mike Purcell,8530,DI,2,SF,26,12,1,1,0,1,1.00E+03,14,0,0,0,0,,1.00E+03
2014,Chris Cook,5559,CB,6,SF,45,5,2,0,0,2,1.00E+03,40,1,0,0,0,1.00E+03,1.00E+03
2014,Kyle Van Noy,8675,LB,8,DET,50,27,1,0,0,1,1.00E+03,23,3,0,0,0,1.00E+03,1.00E+03
2014,Jayrone Elliott,9336,ED,6,GB,51,21,2,0,0,2,1.00E+03,30,0,0,0,0,,1.00E+03
2014,Ra'Shede Hageman,8672,DI,16,ATL,210,127,15,3,0,13,1.00E+03,83,1,0,0,1,1.00E+03,1.00E+03
2014,Chase Minnifield,8541,CB,4,WAS,34,15,0,0,0,0,,19,4,0,0,0,1.00E+03,1.00E+03
2014,Jadeveon Clowney,8636,LB,4,HST,141,40,3,1,0,3,1.00E+03,101,2,0,0,1,1.00E+03,1.00E+03
2014,Henry Melton,5028,DI,16,DAL,405,108,5,1,0,4,1.00E+03,297,3,1,0,8,1.00E+03,1.00E+03
2014,David Bruton,5037,S,7,DEN,179,50,3,2,0,1,1.00E+03,129,14,3,0,5,1.00E+03,1.00E+03
2014,Dannell Ellerbe,5442,LB,1,MIA,17,8,1,0,0,0,1.00E+03,9,0,0,0,0,,1.00E+03
2014,Lawrence Sidbury,5049,ED,1,TB,20,7,1,0,0,1,1.00E+03,13,0,0,0,0,,1.00E+03
2014,Dee Ford,8658,ED,11,KC,115,18,1,0,0,1,1.00E+03,97,2,1,0,3,1.00E+03,1.00E+03
2014,Colt Anderson,5242,S,8,IND,38,13,0,0,0,0,,25,2,0,0,0,1.00E+03,1.00E+03
2014,Jimmie Ward,8665,CB,8,SF,243,52,2,0,0,0,1.00E+03,191,14,2,0,2,1.00E+03,1.00E+03
2014,Jason Verrett,8660,CB,6,SD,207,61,5,0,0,4,1.00E+03,146,14,0,0,1,1.00E+03,1.00E+03
2014,Kyle Knox,7743,LB,2,NO,2,2,1,0,0,0,1.00E+03,0,0,0,0,0,,1.00E+03
2014,Will Tukuafu,7764,FB,4,SEA,17,5,1,0,0,0,1.00E+03,12,0,0,0,0,,1.00E+03
2014,Dion Jordan,7785,ED,10,MIA,214,71,8,1,0,4,1.00E+03,143,4,1,0,4,1.00E+03,1.00E+03
2014,Star Lotulelei,7795,DI,14,CAR,465,203,19,3,0,16,1.00E+03,262,3,0,0,5,1.00E+03,1.00E+03
2014,Jacobbi McDaniel,9296,DI,1,CLV,20,11,0,1,0,0,1.00E+03,9,0,0,0,0,,1.00E+03
2014,Bojay Filimoeatu,9265,LB,3,OAK,63,39,2,0,0,1,1.00E+03,24,1,0,0,0,1.00E+03,1.00E+03
2014,Saalim Hakim,7334,WR,2,NYJ,3,0,0,0,0,0,,3,1,0,0,0,1.00E+03,1.00E+03
2014,Charles Tillman,1351,CB,2,CHI,93,44,2,0,0,0,1.00E+03,49,8,0,0,4,1.00E+03,1.00E+03
2014,Michael Thomas,7279,S,7,MIA,92,31,3,0,0,1,1.00E+03,61,3,1,0,0,1.00E+03,1.00E+03
2014,Brandon Dunn,9262,DI,3,CHI,57,29,1,1,0,1,1.00E+03,28,0,0,0,0,,1.00E+03
2014,Tank Carradine,7821,DI,8,SF,140,72,10,0,0,8,1.00E+03,68,2,1,0,5,1.00E+03,1.00E+03
2014,Travian Robertson,7230,DI,1,WAS,4,4,0,1,0,0,1.00E+03,0,0,0,0,0,,1.00E+03
2014,Glenn Carson,9250,LB,4,ARZ,76,42,7,2,0,2,1.00E+03,34,2,1,0,1,1.00E+03,1.00E+03
2014,Colin Cole,1589,DI,16,CAR,363,173,12,7,0,8,1.00E+03,190,3,1,0,1,1.00E+03,1.00E+03
2014,Jerome Couplin III,9235,S,4,PHI,11,6,1,0,0,0,1.00E+03,5,1,0,0,0,1.00E+03,1.00E+03
2014,Nate Stupar,7214,LB,1,ATL,3,1,1,0,0,1,1.00E+03,2,0,0,0,0,,1.00E+03
2014,Scott Solomon,7196,ED,8,CLV,224,126,13,2,0,10,1.00E+03,98,1,0,0,3,1.00E+03,1.00E+03
2014,Nate Ebner,7193,S,6,NE,29,3,0,0,0,0,,26,3,1,0,2,1.00E+03,1.00E+03
2014,Christo Bilukidi,7178,DI,4,BLT,45,19,2,0,0,2,1.00E+03,26,0,0,0,0,,1.00E+03
2014,Danny Trevathan,7177,LB,3,DEN,94,31,7,0,0,5,1.00E+03,63,3,0,0,1,1.00E+03,1.00E+03
2014,Josh Bush,7176,S,1,DEN,13,1,0,1,0,0,1.00E+03,12,0,0,0,0,,1.00E+03
2014,Zach Kerr,9195,DI,12,IND,271,118,8,4,0,5,1.00E+03,153,2,0,0,4,1.00E+03,1.00E+03
2014,Jason Ankrah,9142,ED,2,HST,16,2,1,0,0,0,1.00E+03,14,0,0,0,0,,1.00E+03
2014,Margus Hunt,7834,ED,12,CIN,178,75,5,1,0,5,1.00E+03,103,0,0,0,1,,1.00E+03
2014,Keith Tandy,7166,S,8,TB,66,31,1,0,0,0,1.00E+03,35,3,0,0,0,1.00E+03,1.00E+03
2014,Darius Fleming,7157,ED,2,NE,35,22,4,1,0,3,1.00E+03,13,1,0,0,0,1.00E+03,1.00E+03
2014,Tank Carder,7141,LB,7,CLV,13,10,0,1,0,0,1.00E+03,3,0,0,0,0,,1.00E+03
2014,Akeem Davis,9127,S,2,WAS,5,4,1,0,0,1,1.00E+03,1,1,0,0,0,1.00E+03,1.00E+03
2014,Luther Robinson,9113,DI,5,GB,63,20,1,1,0,0,1.00E+03,43,0,0,0,0,,1.00E+03
2014,Anthony Johnson,9109,DI,6,MIA,82,23,3,0,0,0,1.00E+03,59,0,0,0,0,,1.00E+03
2014,Mohammed Seisay,9083,CB,4,DET,16,6,1,0,0,1,1.00E+03,10,2,0,0,1,1.00E+03,1.00E+03
2014,Greg Ducre,9078,CB,2,SD,26,5,0,0,0,0,,21,2,0,0,1,1.00E+03,1.00E+03
2014,Chris McCain,9063,LB,8,MIA,49,6,0,0,0,0,,43,3,0,0,3,1.00E+03,1.00E+03
2014,Ron Brooks,7124,CB,9,BUF,134,47,4,1,0,3,1.00E+03,87,19,0,0,9,1.00E+03,1.00E+03
2014,Lawrence Virgil,9053,DI,1,NO,26,21,1,1,0,1,1.00E+03,5,0,0,0,0,,1.00E+03
2014,Leon McFadden,7849,CB,6,SF,76,18,2,0,0,1,1.00E+03,58,1,1,0,1,1.00E+03,1.00E+03
2014,Frank Alexander,7103,ED,1,CAR,21,8,1,0,0,1,1.00E+03,13,0,0,0,0,,1.00E+03
2014,Lorenzo Alexander,2476,ED,6,ARZ,47,9,2,1,0,0,1.00E+03,38,1,1,0,2,1.00E+03,1.00E+03
2014,Omar Bolden,7101,CB,4,DEN,46,5,0,0,0,0,,41,7,0,0,3,1.00E+03,1.00E+03
2014,John Jenkins,7863,DI,12,NO,373,184,24,6,0,19,1.00E+03,189,3,0,0,3,1.00E+03,1.00E+03
2014,John Hughes,7088,DI,5,CLV,195,96,14,5,0,10,1.00E+03,99,0,0,0,1,,1.00E+03
2014,Corey Lemonier,7869,ED,8,SF,133,43,2,2,0,1,1.00E+03,90,2,0,0,0,1.00E+03,1.00E+03
2014,John Abraham,591,ED,1,ARZ,36,13,1,0,0,1,1.00E+03,23,0,0,0,0,,1.00E+03
2014,Duron Harmon,7872,S,16,NE,265,62,3,0,0,0,1.00E+03,203,3,4,0,0,1.00E+03,1.00E+03
2014,Khaseem Greene,7899,LB,5,CHI,114,43,1,0,0,0,1.00E+03,71,7,2,0,0,1.00E+03,1.00E+03
2014,Ricky Lumpkin,6837,DI,5,OAK,82,45,3,3,0,2,1.00E+03,37,0,0,0,1,,1.00E+03
2014,Corbin Bryant,6825,DI,16,BUF,336,145,4,3,0,2,1.00E+03,191,1,1,0,1,1.00E+03,1.00E+03
2014,Darryl Tapp,3008,ED,16,DET,265,119,8,1,0,4,1.00E+03,146,6,0,0,2,1.00E+03,1.00E+03
2014,Loucheiz Purifoy,8988,CB,7,IND,46,12,0,0,0,0,,34,4,0,0,0,1.00E+03,1.00E+03
2014,Ben Jacobs,6817,LB,4,CAR,30,18,0,0,0,0,,12,2,0,0,0,1.00E+03,1.00E+03
2014,Denico Autry,8982,ED,10,OAK,122,58,11,0,0,7,1.00E+03,64,0,0,0,0,,1.00E+03
2014,Ethan Westbrooks,8976,DI,6,SL,108,54,3,2,0,2,1.00E+03,54,0,0,0,0,,1.00E+03
2014,Barry Cofield,3069,DI,8,WAS,231,79,2,3,0,1,1.00E+03,152,0,0,0,1,,1.00E+03
2014,Brock Coyle,8929,LB,7,SEA,64,28,2,1,0,2,1.00E+03,36,3,0,0,2,1.00E+03,1.00E+03
2014,Davon Coleman,8917,DI,2,DAL,50,26,2,0,0,1,1.00E+03,24,0,0,0,0,,1.00E+03
2014,Justin Trattou,6669,ED,3,MIN,9,1,0,0,0,0,,8,1,0,0,0,1.00E+03,1.00E+03
2014,Jason McCourty,5127,CB,16,TEN,1038,456,11,1,2,3,7,582,68,4,0,13,1.00E+03,43
2014,Cameron Heyward,6183,DI,16,PIT,814,306,25,8,1,20,34,508,8,1,0,12,1.00E+03,43
2014,William Gholston,7908,ED,15,TB,543,234,27,7,1,23,35,309,4,0,0,4,1.00E+03,39
2014,Devon Kennard,8809,LB,10,NYG,319,180,27,2,1,16,30,139,8,0,0,7,1.00E+03,38
2014,Nick Hayden,4495,DI,16,DAL,540,247,24,6,1,16,31,293,4,1,0,2,1.00E+03,36
2014,Clinton McDonald,5173,DI,13,TB,596,261,25,6,1,20,32,335,3,0,0,7,1.00E+03,35
2014,Desmond Bryant,5204,DI,15,CLV,703,283,23,8,1,14,32,420,2,1,0,8,1.00E+03,35
2014,Tommy Kelly,2093,DI,16,ARZ,676,252,18,9,0,14,1.00E+03,424,5,1,1,5,7,34
2014,Danieal Manning,2987,S,16,HST,556,143,8,3,1,2,12,413,21,0,0,4,1.00E+03,33
2014,Malik Jackson,7647,ED,16,DEN,541,149,26,0,0,21,1.00E+03,392,5,0,1,7,6,32
2014,Haloti Ngata,2957,DI,12,BLT,504,195,18,7,1,12,26,309,4,1,0,4,1.00E+03,31
2014,Akeem Spence,7882,DI,16,TB,478,259,22,6,1,17,29,219,1,0,0,2,1.00E+03,30
2014,Dawan Landry,3091,S,16,NYJ,905,340,30,8,0,12,1.00E+03,565,40,7,3,12,16.7,29.3
2014,Shamar Stephen,8854,DI,16,MIN,386,213,20,6,1,14,27,173,2,0,0,1,1.00E+03,29
2014,Marcus Burley,8142,CB,11,SEA,304,93,6,1,1,2,8,211,18,3,0,7,1.00E+03,29
2014,Jared Odrick,5553,DI,16,MIA,779,305,19,3,0,15,1.00E+03,474,5,1,1,4,7,29
2014,Brandon Marshall,7648,LB,14,DEN,830,253,45,16,2,30,31.5,577,44,5,2,19,25.5,28.5
2014,C.J. Mosley,2408,DI,15,DET,459,189,21,4,1,15,26,270,1,0,0,2,1.00E+03,27
2014,Robert Blanton,7136,S,15,MIN,895,380,48,11,3,20,20.7,515,36,9,1,6,46,27
2014,Prince Shembo,8774,LB,15,ATL,330,185,29,9,2,20,20,145,7,5,0,2,1.00E+03,26
2014,Josh Boyd,7949,DI,15,GB,369,180,16,8,0,14,1.00E+03,189,1,0,1,1,2,26
2014,Tre Boston,8763,S,9,CAR,353,126,9,4,0,3,1.00E+03,227,10,2,1,0,13,26
2014,Sealver Siliga,6483,DI,7,NE,225,116,16,5,1,14,22,109,2,1,0,3,1.00E+03,25
2014,Damon Harrison Sr.,7355,DI,16,NYJ,466,248,39,9,2,31,25,218,0,0,0,0,,25
2014,Ziggy Hood,4955,DI,16,JAX,408,210,16,5,1,11,22,198,2,1,0,1,1.00E+03,25
2014,Jared Crick,7126,DI,16,HST,682,276,24,16,2,17,21,406,8,0,0,8,1.00E+03,25
2014,Jason Babin,1748,ED,16,NYJ,440,127,15,5,1,10,21,313,3,0,0,5,1.00E+03,24
2014,Eric Weddle,3653,S,16,SD,961,395,42,6,2,19,25,566,40,3,2,12,22.5,23.8
2014,Jurrell Casey,6229,DI,16,TEN,872,376,49,12,1,38,62,496,5,1,2,10,4,23.3
2014,Anthony Levine,6013,CB,8,BLT,173,36,3,2,0,2,1.00E+03,137,17,0,1,1,18,23
2014,Ian Williams,6472,DI,9,SF,202,111,15,4,1,13,20,91,3,0,0,4,1.00E+03,23
2014,Josh Bynes,6503,LB,11,DET,196,59,9,3,0,6,1.00E+03,137,7,3,1,1,11,23
2014,Jason Trusnik,4083,LB,15,MIA,384,170,21,13,2,15,18,214,8,2,0,3,1.00E+03,23
2014,Vontae Davis,4948,CB,15,IND,790,306,7,1,0,5,1.00E+03,484,30,5,2,5,18.5,22.5
2014,Cameron Jordan,6176,ED,16,NO,950,377,31,9,0,25,1.00E+03,573,2,1,2,8,2.5,22.5
2014,LaRon Landry,3622,S,11,IND,385,158,17,6,2,7,12.5,227,17,3,0,2,1.00E+03,22.5
2014,Brandon Williams,7875,DI,16,BLT,524,274,38,4,2,29,22,250,0,0,0,1,,22
2014,Ray McDonald,3713,DI,14,SF,655,241,30,8,1,23,39,414,3,0,1,4,4,21.5
2014,Jabaal Sheard,6189,ED,16,CLV,645,270,34,5,2,24,20.5,375,2,0,0,2,1.00E+03,21.5
2014,Shea McClellin,7025,LB,12,CHI,412,228,19,9,0,14,1.00E+03,184,12,0,2,3,7,21
2014,Marcus Gilchrist,6202,S,16,SD,929,381,32,11,2,13,22.5,548,32,3,2,11,18.5,20.5
2014,Joe Haden,5532,CB,15,CLV,978,393,18,5,1,5,24,585,53,1,3,5,19,20.3
2014,Arthur Moats,5701,ED,15,PIT,320,124,12,1,1,8,14,196,6,0,0,6,1.00E+03,20
2014,Brodrick Bunkley,2959,DI,11,NO,264,135,14,5,1,10,20,129,0,0,0,0,,20
2014,Sam Barrington,8015,LB,12,GB,345,174,28,13,2,10,21.5,171,13,3,1,4,17,20
2014,Johnathan Hankins,7830,DI,16,NYG,650,305,26,10,2,23,19,345,1,1,0,7,1.00E+03,20
2014,Richard Marshall,3003,CB,8,SD,263,73,2,2,0,2,1.00E+03,190,12,3,1,2,16,20
2014,Steve McLendon,5232,DI,12,PIT,289,143,13,5,1,11,19,146,1,0,0,1,1.00E+03,20
2014,Josh Gordy,5990,CB,15,IND,267,77,6,0,0,3,1.00E+03,190,13,0,1,1,14,20
2014,Jasper Brinkley,5074,LB,16,MIN,439,254,42,17,3,24,20.7,185,13,4,1,3,18,20
2014,Brooks Reed,6194,ED,16,HST,751,292,23,8,1,16,32,459,7,0,1,4,8,20
2014,Lamarcus Joyner,8676,CB,10,SL,263,70,8,2,0,3,1.00E+03,193,24,3,2,9,14.5,19.5
2014,Corey Graham,3784,CB,16,BUF,735,276,20,4,2,7,13,459,46,4,2,8,26,19.5
2014,Avery Williamson,8786,LB,15,TEN,787,374,42,17,4,25,15.8,413,14,1,0,10,1.00E+03,19.5
2014,Matt Shaughnessy,4994,ED,8,ARZ,322,152,14,1,1,10,16,170,2,1,0,2,1.00E+03,19
2014,Jaye Howard Jr.,7114,DI,16,KC,422,217,29,5,2,22,18,205,1,1,0,2,1.00E+03,19
2014,Valentino Blake,7362,CB,10,PIT,260,45,5,1,2,1,4,215,28,2,0,6,1.00E+03,19
2014,Corey Wootton,5633,ED,15,MIN,263,132,10,7,1,4,18,131,1,0,0,2,1.00E+03,19
2014,Kayvon Webster,7871,CB,9,DEN,126,21,2,0,1,0,3,105,15,1,0,5,1.00E+03,19
2014,James Laurinaitis,4958,LB,16,SL,997,401,41,16,2,26,29.5,596,38,10,4,16,13,18.5
2014,Sen'Derrick Marks,4985,DI,16,JAX,691,279,21,5,2,19,14,412,7,2,0,12,1.00E+03,18.5
2014,Xavier Rhodes,7806,CB,16,MIN,974,415,16,2,3,6,7,559,32,2,0,6,1.00E+03,18.3
2014,Zaviar Gooden,7879,LB,12,TEN,148,84,10,2,0,6,1.00E+03,64,5,0,1,2,6,18
2014,A.J. Bouye,8110,CB,14,HST,596,175,2,0,2,0,2,421,49,0,1,8,50,18
2014,A.J. Klein,7930,LB,13,CAR,274,153,20,2,1,15,23,121,10,2,1,4,13,18
2014,Reshad Jones,5686,S,12,MIA,733,302,49,5,3,23,19,431,30,1,2,4,16.5,18
2014,Vance Walker,5134,DI,16,KC,219,86,10,4,1,9,15,133,2,1,0,3,1.00E+03,18
2014,Cam Thomas,5669,DI,16,PIT,414,200,13,1,1,8,15,214,3,0,0,2,1.00E+03,18
2014,Danny McCray,5929,S,6,CHI,163,62,5,4,1,3,10,101,7,1,0,1,1.00E+03,18
2014,Todd Davis,9007,LB,7,DEN,137,52,8,3,1,5,12,85,5,1,0,2,1.00E+03,18
2014,Ricardo Mathews,5761,DI,12,SD,276,103,10,4,0,8,1.00E+03,173,2,1,1,1,4,18
2014,Domata Peko Sr.,3068,DI,16,CIN,658,333,26,6,2,21,17,325,1,1,0,1,1.00E+03,18
2014,Calais Campbell,4364,DI,14,ARZ,747,273,39,10,1,33,50,474,2,0,2,8,2,18
2014,Willie Young,5736,ED,15,CHI,638,236,21,12,0,14,1.00E+03,402,1,0,2,10,1.5,18
2014,Rafael Bush,5779,S,10,NO,444,159,17,2,2,6,10.5,285,29,2,1,3,32,17.7
2014,Connor Barwin,4969,ED,16,PHI,964,387,25,9,2,14,18,577,13,2,1,21,16,17.3
2014,Mike Martin,7644,DI,12,TEN,335,164,10,5,1,4,16,171,1,0,0,1,1.00E+03,17
2014,Corey Liuget,6170,DI,16,SD,733,298,36,7,3,27,15.3,435,5,0,0,5,1.00E+03,17
2014,Ryan Kerrigan,6168,ED,16,WAS,921,367,28,6,3,26,12.3,554,11,3,0,21,1.00E+03,17
