year,player,player_id,position,player_game_count,team_name,coverage_snaps,targets,receptions,yards,yards_after_catch,touchdowns,interceptions,qb_rating_against,yards_per_coverage_snap,coverage_snaps_per_target,coverage_snaps_per_reception
2014,Josh Thomas,6295,CB,2,DET,6,1,0,0,0,0,0,39.6,0,6,
2014,Jason Babin,1748,ED,5,NYJ,5,1,0,0,0,0,0,39.6,0,5,
2014,Josh Robinson,7068,CB,4,MIN,5,1,0,0,0,0,0,39.6,0,5,
2014,Jamell Fleming,7082,CB,2,KC,9,1,0,0,0,0,0,39.6,0,9,
2014,Josh Norman,7649,CB,7,CAR,7,2,0,0,0,0,0,39.6,0,3.5,
2014,Sean Richardson,7456,S,5,GB,5,1,0,0,0,0,0,39.6,0,5,
2014,Daryl Smith,1760,LB,3,BLT,6,1,0,0,0,0,0,39.6,0,6,
2014,George Wilson,2210,S,14,TEN,48,4,1,1,1,0,0,39.6,0.02,12,48
2014,Sergio Brown,5803,S,12,IND,37,3,1,7,3,0,0,42.4,0.19,12.3,37
2014,Will Hill III,6999,S,9,BLT,31,3,1,4,1,0,0,42.4,0.13,10.3,31
2014,Eric Berry,5530,S,6,KC,29,5,1,7,2,0,0,39.6,0.24,5.8,29
2014,George Iloka,7159,S,15,CIN,56,5,2,28,12,0,0,58.8,0.5,11.2,28
2014,Stevie Brown,5773,S,10,NYG,55,4,2,21,3,0,0,65.6,0.38,13.8,27.5
2014,Michael Griffin,3635,S,16,TEN,52,3,2,0,0,0,0,70.1,0,17.3,26
2014,Christian Kirksey,8706,LB,12,CLV,26,3,1,6,0,0,0,42.4,0.23,8.7,26
2014,Ryan Clark,1229,S,10,WAS,25,3,1,9,3,0,0,42.4,0.36,8.3,25
2014,Corey Graham,3784,CB,10,BUF,24,4,1,4,7,1,0,79.2,0.17,6,24
2014,Darrelle Revis,3630,CB,15,NE,166,22,7,79,32,0,1,24.6,0.48,7.5,23.7
2014,Ha Ha Clinton-Dix,8656,S,13,GB,47,4,2,28,14,0,0,72.9,0.6,11.8,23.5
2014,Josh Evans,7951,S,15,JAX,46,4,2,16,11,0,0,60.4,0.35,11.5,23
2014,Danieal Manning,2987,S,13,HST,46,6,2,26,6,0,0,47.9,0.57,7.7,23
2014,Jeromy Miles,5810,S,7,BLT,22,3,1,2,4,0,0,42.4,0.09,7.3,22
2014,Major Wright,5600,S,6,TB,21,2,1,15,20,1,0,114.6,0.71,10.5,21
2014,Tarell Brown,3763,CB,12,OAK,21,3,1,7,6,0,0,42.4,0.33,7,21
2014,Leon McFadden,7849,CB,3,SF,42,3,2,22,1,0,0,88.2,0.52,14,21
2014,Blidi Wreh-Wilson,7851,CB,8,TEN,21,3,1,7,0,0,0,42.4,0.33,7,21
2014,Alterraun Verner,5628,CB,9,TB,20,2,1,13,1,0,0,70.8,0.65,10,20
2014,Kendrick Lewis,5659,S,15,HST,60,7,3,14,5,0,0,50.3,0.23,8.6,20
2014,Eric Reid,7799,S,13,SF,39,4,2,23,10,1,0,107.3,0.59,9.8,19.5
2014,Anthony Levine,6013,CB,6,BLT,39,3,2,13,21,0,0,75.7,0.33,13,19.5
2014,Joe Haden,5532,CB,12,CLV,35,5,2,3,0,1,0,87.5,0.09,7,17.5
2014,Michael Thomas,7279,S,4,MIA,35,4,2,35,5,0,0,80.2,1,8.8,17.5
2014,Demetrius McCray,7992,CB,8,JAX,17,1,1,0,0,0,0,79.2,0,17,17
2014,Justin Gilbert,8643,CB,7,CLV,17,2,1,3,6,0,0,56.3,0.18,8.5,17
2014,Richard Marshall,3003,CB,5,SD,17,2,1,5,0,0,0,56.3,0.29,8.5,17
2014,Calvin Pryor,8653,S,10,NYJ,17,1,1,2,7,0,0,79.2,0.12,17,17
2014,Desmond Trufant,7803,CB,10,ATL,17,3,1,1,3,0,0,42.4,0.06,5.7,17
2014,Jaiquawn Jarrett,6206,S,10,NYJ,17,3,1,-1,0,0,0,42.4,-0.06,5.7,17
2014,DeAndre Levy,4999,LB,14,DET,50,7,3,30,18,0,1,16.1,0.6,7.1,16.7
2014,Brandon Flowers,4349,CB,12,SD,117,15,7,115,49,0,1,45.1,0.98,7.8,16.7
2014,Quintin Demps,4431,S,12,NYG,50,6,3,30,13,0,1,25,0.6,8.3,16.7
2014,Andre Hal,8850,CB,2,HST,33,4,2,15,1,1,0,99,0.45,8.3,16.5
2014,Louis Delmas,4956,S,13,MIA,65,6,4,25,17,0,1,35.4,0.38,10.8,16.3
2014,Josh Gordy,5990,CB,10,IND,81,8,5,70,11,0,0,90.6,0.86,10.1,16.2
2014,Patrick Peterson,6157,CB,13,ARZ,48,5,3,76,55,2,0,143.8,1.58,9.6,16
2014,Sam Shields,5943,CB,9,GB,16,3,1,5,0,0,0,42.4,0.31,5.3,16
2014,Johnathan Joseph,2969,CB,11,HST,16,4,1,8,0,1,0,79.2,0.5,4,16
2014,Tavon Wilson,7051,S,10,NE,16,2,1,16,18,0,0,77.1,1,8,16
2014,Johnthan Banks,7824,CB,8,TB,16,3,1,2,0,0,0,42.4,0.13,5.3,16
2014,Dashon Goldson,3742,S,13,TB,62,7,4,47,25,0,0,77.7,0.76,8.9,15.5
2014,Bradley Fletcher,4989,CB,12,PHI,15,3,1,16,11,0,0,52.1,1.07,5,15
2014,Erik Walden,4481,ED,10,IND,15,2,1,5,5,0,0,56.3,0.33,7.5,15
2014,Brock Vereen,8766,S,6,CHI,15,2,1,6,2,0,0,56.3,0.4,7.5,15
2014,Vincent Rey,5811,LB,9,CIN,15,2,1,10,5,0,0,64.6,0.67,7.5,15
2014,Jordan Poyer,8000,S,6,CLV,15,2,1,4,7,0,0,56.3,0.27,7.5,15
2014,Devin McCourty,5552,S,14,NE,59,7,4,61,23,0,0,86,1.03,8.4,14.8
2014,Barry Church,5924,S,14,DAL,44,4,3,10,5,0,0,77.1,0.23,11,14.7
2014,Roman Harper,2988,S,15,CAR,71,12,5,79,50,0,0,64.2,1.11,5.9,14.2
2014,Casey Hayward Jr.,7064,CB,15,GB,225,25,16,168,88,2,3,70.5,0.75,9,14.1
2014,Clay Matthews,4949,ED,8,GB,14,1,1,-2,3,0,0,79.2,-0.14,14,14
2014,Malcolm Smith,6394,LB,5,SEA,14,5,1,7,7,0,0,39.6,0.5,2.8,14
2014,Keenan Lewis,5019,CB,8,NO,14,3,1,17,3,0,0,53.5,1.21,4.7,14
2014,Avery Williamson,8786,LB,9,TEN,14,1,1,9,-1,0,0,104.2,0.64,14,14
2014,Telvin Smith Sr.,8779,LB,9,JAX,28,5,2,8,5,0,0,47.9,0.29,5.6,14
2014,Bashaud Breeland,8737,CB,11,WAS,55,9,4,36,22,0,0,55.8,0.65,6.1,13.8
2014,Stephon Gilmore,7016,CB,11,BUF,27,2,2,24,9,0,0,116.7,0.89,13.5,13.5
2014,Alec Ogletree,7811,LB,11,SL,27,4,2,34,7,0,0,79.2,1.26,6.8,13.5
2014,Tashaun Gipson Sr.,7288,S,11,CLV,67,9,5,49,10,0,2,31.5,0.73,7.4,13.4
2014,Shareece Wright,6241,CB,11,SD,40,6,3,63,4,0,0,87.5,1.58,6.7,13.3
2014,Antrel Rolle,2225,S,15,NYG,66,9,5,34,10,0,0,64.1,0.52,7.3,13.2
2014,Mark Barron,7013,S,14,SL,66,8,5,45,46,0,0,77.6,0.68,8.3,13.2
2014,Steven Terrell,8450,S,1,SEA,13,2,1,18,19,0,0,81.3,1.38,6.5,13
2014,Rafael Bush,5779,S,8,NO,26,5,2,22,5,0,0,53.8,0.85,5.2,13
2014,Dezmen Southward,8703,S,11,ATL,13,2,1,12,0,0,0,68.8,0.92,6.5,13
2014,J.J. Wilcox,7861,S,14,DAL,39,7,3,17,5,0,0,50.3,0.44,5.6,13
2014,Dan Skuta,5349,ED,11,SF,26,3,2,10,15,0,0,71.5,0.38,8.7,13
2014,Jerrell Freeman,4888,LB,11,IND,13,1,1,16,10,0,0,118.8,1.23,13,13
2014,Paul Worrilow,8141,LB,11,ATL,13,1,1,12,4,0,0,116.7,0.92,13,13
2014,Trent Cole,2363,ED,7,PHI,13,2,1,11,6,0,0,66.7,0.85,6.5,13
2014,Brice McCain,5112,CB,13,PIT,284,35,22,235,162,0,1,70.5,0.83,8.1,12.9
2014,Patrick Chung,4957,S,16,NE,164,27,13,146,69,1,0,77.1,0.89,6.1,12.6
2014,Kyle Arrington,4742,CB,14,NE,164,25,13,151,59,1,0,83.9,0.92,6.6,12.6
2014,Leodis McKelvin,4325,CB,8,BUF,25,2,2,35,7,0,0,118.8,1.4,12.5,12.5
2014,Da'Norris Searcy,6252,S,11,BUF,62,5,5,28,22,0,1,50.4,0.45,12.4,12.4
2014,Troy Polamalu,1332,S,12,PIT,62,6,5,28,26,0,0,86.1,0.45,10.3,12.4
2014,Donte Whitner,2953,S,15,CLV,87,11,7,38,19,0,0,69.5,0.44,7.9,12.4
2014,Chris Harris Jr.,6457,CB,16,DEN,248,32,20,143,107,0,1,59.8,0.58,7.8,12.4
2014,Danny Gorrer,5424,CB,8,BLT,122,14,10,119,54,0,0,97,0.98,8.7,12.2
2014,Marqueston Huff,8757,CB,11,TEN,144,21,12,112,58,0,1,52.1,0.78,6.9,12
2014,David Bruton,5037,S,5,DEN,12,1,1,18,19,0,0,118.8,1.5,12,12
2014,Tahir Whitehead,7135,LB,7,DET,12,3,1,6,0,0,0,42.4,0.5,4,12
2014,Barkevious Mingo,7787,ED,8,CLV,12,1,1,2,4,0,0,79.2,0.17,12,12
2014,Daimion Stafford,8031,S,6,TEN,12,1,1,7,5,0,0,95.8,0.58,12,12
2014,Kurt Coleman,5767,S,13,KC,36,4,3,21,12,0,1,46.9,0.58,9,12
2014,James Harrison,1251,ED,8,PIT,12,1,1,-2,1,0,0,79.2,-0.17,12,12
2014,Perrish Cox,5660,CB,10,SF,59,8,5,41,14,0,0,75.5,0.69,7.4,11.8
2014,Nevin Lawson,8768,CB,2,DET,35,4,3,43,32,0,0,109.4,1.23,8.8,11.7
2014,D.J. Swearinger Sr.,7838,S,16,HST,81,13,7,69,43,0,0,69.1,0.85,6.2,11.6
2014,Patrick Robinson,5557,CB,12,NO,162,24,14,139,69,0,1,57.5,0.86,6.8,11.6
2014,Jason Worilds,5577,ED,13,PIT,23,2,2,22,9,0,0,112.5,0.96,11.5,11.5
2014,E.J. Biggers,5141,CB,13,WAS,264,35,23,311,164,4,0,132,1.18,7.5,11.5
2014,Courtney Upshaw,7039,ED,9,BLT,23,4,2,30,11,0,0,75,1.3,5.8,11.5
2014,Nate Allen,5562,S,15,PHI,149,16,13,181,70,2,0,153.4,1.21,9.3,11.5
2014,Lardarius Webb,5011,CB,12,BLT,135,17,12,136,72,1,0,113.8,1.01,7.9,11.3
2014,Thomas Davis Sr.,2231,LB,13,CAR,34,3,3,12,6,0,0,83.3,0.35,11.3,11.3
2014,Darius Butler,4964,CB,14,IND,290,45,26,343,164,3,0,104.2,1.18,6.4,11.2
2014,Jimmy Smith,6179,CB,4,BLT,11,2,1,3,0,0,0,56.3,0.27,5.5,11
2014,Kayvon Webster,7871,CB,4,DEN,22,3,2,28,1,0,0,96.5,1.27,7.3,11
2014,Josh Wilson,3671,CB,13,ATL,276,36,25,300,218,0,1,83.1,1.09,7.7,11
2014,Cary Williams,4543,CB,9,PHI,11,3,1,25,5,0,0,64.6,2.27,3.7,11
2014,Ramon Humber,5310,LB,8,NO,11,1,1,17,13,0,0,118.8,1.55,11,11
2014,Ashlee Palmer,5281,LB,7,DET,11,1,1,3,4,0,0,79.2,0.27,11,11
2014,Kenny Vaccaro,7796,S,14,NO,108,13,10,107,62,0,1,68.4,0.99,8.3,10.8
2014,Cortland Finnegan,3160,CB,10,MIA,119,16,11,165,120,1,0,123.2,1.39,7.4,10.8
2014,Preston Brown,8708,LB,12,BUF,32,7,3,40,7,0,0,61.6,1.25,4.6,10.7
2014,Quinton Carter,6260,S,7,DEN,32,4,3,25,9,0,0,90.6,0.78,8,10.7
2014,Kam Chancellor,5656,S,14,SEA,85,11,8,61,32,0,1,47.9,0.72,7.7,10.6
2014,Johnathan Cyprien,7814,S,15,JAX,85,12,8,81,70,1,0,113.5,0.95,7.1,10.6
2014,Mike Mitchell,4970,S,12,PIT,21,2,2,10,7,1,0,127.1,0.48,10.5,10.5
2014,Harrison Smith,7641,S,15,MIN,73,11,7,59,34,0,0,77.5,0.81,6.6,10.4
2014,K.J. Wright,6251,LB,13,SEA,73,12,7,50,27,1,0,95.8,0.68,6.1,10.4
2014,Nolan Carroll,5668,CB,15,PHI,73,11,7,42,40,0,0,71,0.58,6.6,10.4
2014,Husain Abdullah,4652,S,16,KC,103,18,10,138,55,0,0,80.3,1.34,5.7,10.3
2014,Reshad Jones,5686,S,10,MIA,41,7,4,37,26,0,0,71.7,0.9,5.9,10.3
2014,Robert Blanton,7136,S,12,MIN,41,7,4,55,23,0,0,82.4,1.34,5.9,10.3
2014,Dawan Landry,3091,S,16,NYJ,174,26,17,134,77,1,0,90.9,0.77,6.7,10.2
2014,Phillip Gaines,8722,CB,8,KC,132,21,13,92,39,1,0,87.8,0.7,6.3,10.2
2014,Dontae Johnson,8764,CB,12,SF,151,22,15,174,94,1,1,88.1,1.15,6.9,10.1
2014,Lance Briggs,1383,LB,6,CHI,20,2,2,22,18,1,1,112.5,1.1,10,10
2014,Xavier Rhodes,7806,CB,12,MIN,20,4,2,64,10,0,0,95.8,3.2,5,10
2014,Davon House,6283,CB,5,GB,10,4,1,1,0,1,0,79.2,0.1,2.5,10
2014,Neiko Thorpe,7716,CB,2,OAK,10,1,1,11,10,0,0,112.5,1.1,10,10
2014,Trumaine Johnson,7067,CB,6,SL,10,1,1,4,2,0,0,83.3,0.4,10,10
2014,Sio Moore,7847,LB,6,OAK,10,2,1,7,5,0,0,58.3,0.7,5,10
2014,Mike Harris,7653,CB,5,NYG,139,21,14,88,69,0,1,55.3,0.63,6.6,9.9
2014,Kareem Jackson,5545,CB,13,HST,308,45,31,386,255,3,0,117.5,1.25,6.8,9.9
2014,Darian Stewart,5820,S,15,BLT,79,11,8,86,48,0,0,95.3,1.09,7.2,9.9
2014,Jimmie Ward,8665,CB,8,SF,178,24,18,196,72,4,0,138.2,1.1,7.4,9.9
2014,Alfonzo Dennard,7208,CB,5,NE,69,10,7,94,36,1,0,132.9,1.36,6.9,9.9
2014,Nickell Robey-Coleman,8483,CB,16,BUF,363,56,37,486,258,1,0,99.3,1.34,6.5,9.8
2014,Nigel Bradham,7105,LB,11,BUF,39,4,4,35,15,0,1,63.5,0.9,9.8,9.8
2014,T.J. McDonald,7852,S,16,SL,78,13,8,84,38,0,1,48.2,1.08,6,9.8
2014,Trumaine McBride,3837,CB,5,NYG,117,15,12,123,75,1,1,95.3,1.05,7.8,9.8
2014,Aaron Williams,6186,S,14,BUF,87,13,9,75,31,0,0,83.8,0.86,6.7,9.7
2014,Kyle Wilson,5554,CB,14,NYJ,174,25,18,192,95,1,0,107.4,1.1,7,9.7
2014,Antonio Allen,7224,CB,9,NYJ,87,14,9,93,13,3,0,122.9,1.07,6.2,9.7
2014,Leon Hall,3634,CB,15,CIN,364,57,38,453,166,2,0,102.4,1.24,6.4,9.6
2014,Tracy Porter,4354,CB,3,WAS,19,3,2,56,23,0,0,109.7,2.95,6.3,9.5
2014,Richard Sherman,6306,CB,10,SEA,19,7,2,32,4,0,0,46.1,1.68,2.7,9.5
2014,Geno Hayes,4489,LB,9,JAX,19,2,2,54,22,0,0,118.8,2.84,9.5,9.5
2014,Marcus Gilchrist,6202,S,16,SD,275,37,29,278,189,2,0,116,1.01,7.4,9.5
2014,Jayron Hosley,7094,CB,6,NYG,95,14,10,186,102,2,0,153.3,1.96,6.8,9.5
2014,E.J. Gaines,8823,CB,14,SL,188,29,20,178,96,0,1,70.8,0.95,6.5,9.4
2014,Captain Munnerlyn,5140,CB,16,MIN,395,57,42,421,263,3,1,104.5,1.07,6.9,9.4
2014,Jimmy Wilson,6387,S,14,MIA,247,34,27,295,146,2,0,122.4,1.19,7.3,9.1
2014,Brandon Boykin,7123,CB,16,PHI,374,64,41,449,186,0,1,78.2,1.2,5.8,9.1
2014,Jeremy Lane,7164,CB,5,SEA,117,19,13,86,41,0,0,78,0.74,6.2,9
2014,Chase Minnifield,8541,CB,1,WAS,9,1,1,11,2,0,0,112.5,1.22,9,9
2014,Darqueze Dennard,8659,CB,5,CIN,36,7,4,37,37,1,0,111.3,1.03,5.1,9
2014,Kroy Biermann,4468,ED,10,ATL,9,1,1,5,4,0,0,87.5,0.56,9,9
2014,Dwayne Gratz,7845,CB,5,JAX,9,1,1,12,14,0,0,116.7,1.33,9,9
2014,Orie Lemon,6800,LB,4,TB,9,1,1,6,2,0,0,91.7,0.67,9,9
2014,Michael Wilhoite,6989,LB,12,SF,27,4,3,40,24,0,0,106.3,1.48,6.8,9
2014,Craig Dahl,3920,S,6,SF,9,2,1,5,9,0,0,56.3,0.56,4.5,9
2014,Quinton Coples,7022,ED,5,NYJ,9,1,1,5,1,0,0,87.5,0.56,9,9
2014,Ahmad Brooks,2945,ED,11,SF,27,3,3,7,7,0,0,79.2,0.26,9,9
2014,Paul Posluszny,3650,LB,4,JAX,18,2,2,10,11,0,0,87.5,0.56,9,9
2014,Patrick Willis,3627,LB,2,SF,9,2,1,4,4,0,0,56.3,0.44,4.5,9
2014,Bernard Pollard,2999,S,3,TEN,9,1,1,6,0,1,0,131.3,0.67,9,9
2014,Duke Williams,7887,S,15,BUF,80,12,9,86,35,0,1,59.7,1.08,6.7,8.9
2014,Cassius Vaughn,5845,CB,12,DET,232,34,26,325,183,2,2,100.7,1.4,6.8,8.9
2014,Isaiah Frey,7173,CB,11,TB,133,21,15,160,110,2,0,125.1,1.2,6.3,8.9
2014,Will Blackmon,3060,CB,8,JAX,210,32,24,306,149,0,0,104.4,1.46,6.6,8.8
2014,Rashad Johnson,5018,S,12,ARZ,44,6,5,69,46,0,0,114.6,1.57,7.3,8.8
2014,Sherrod Martin,4982,S,5,JAX,44,7,5,72,34,1,1,104.5,1.64,6.3,8.8
2014,K'Waun Williams,9332,CB,12,CLV,184,41,21,202,96,3,0,89.7,1.1,4.5,8.8
2014,Chris Owens,5013,CB,11,KC,295,53,34,430,216,4,0,114.5,1.46,5.6,8.7
2014,Javier Arenas,5575,CB,4,ATL,43,8,5,54,21,0,0,82.3,1.26,5.4,8.6
2014,Coty Sensabaugh,7115,CB,13,TEN,197,29,23,218,136,0,0,98,1.11,6.8,8.6
2014,Bradley Roby,8666,CB,13,DEN,255,43,30,306,101,1,1,87.9,1.2,5.9,8.5
2014,Jahleel Addae,8117,S,6,SD,17,2,2,14,11,0,0,95.8,0.82,8.5,8.5
2014,James Dockery,6814,CB,5,CAR,59,7,7,88,42,0,0,118.8,1.49,8.4,8.4
2014,Jerraud Powers,5015,CB,16,ARZ,394,75,47,548,304,1,3,72.5,1.39,5.3,8.4
2014,Aaron Colvin,8749,CB,6,JAX,140,19,17,147,84,0,0,98.9,1.05,7.4,8.2
2014,James Ihedigbo,4147,S,13,DET,74,14,9,108,70,1,2,72,1.46,5.3,8.2
2014,Brandian Ross,6755,S,10,OAK,96,20,12,118,77,0,0,76.7,1.23,4.8,8
2014,Brandon Graham,5538,ED,7,PHI,8,2,1,9,3,0,0,62.5,1.13,4,8
2014,Jameel McClain,4788,LB,6,NYG,8,1,1,19,25,0,0,118.8,2.38,8,8
2014,Ryan Mundy,4508,S,15,CHI,96,14,12,104,42,0,1,67.9,1.08,6.9,8
2014,JoLonn Dunbar,4588,LB,7,SL,8,2,1,6,0,0,0,56.3,0.75,4,8
2014,Keith Tandy,7166,S,3,TB,8,1,1,5,1,0,0,87.5,0.63,8,8
2014,D.J. Hayden,7793,CB,7,OAK,16,3,2,18,3,1,0,122.2,1.13,5.3,8
2014,Kelcie McCray,7396,S,3,KC,8,1,1,11,1,0,0,112.5,1.38,8,8
2014,Colin Jones,6342,CB,9,CAR,169,27,21,291,156,0,0,111.6,1.72,6.3,8
2014,A.J. Bouye,8110,CB,5,HST,8,3,1,12,13,0,0,46.5,1.5,2.7,8
2014,Taylor Mays,5574,S,4,CIN,8,2,1,18,10,0,0,81.3,2.25,4,8
2014,Jacquian Williams,6354,LB,9,NYG,40,6,5,89,54,0,0,118.8,2.23,6.7,8
2014,Robert Alford,7841,CB,4,ATL,8,2,1,19,7,0,0,83.3,2.38,4,8
2014,Robert McClain,5771,CB,13,ATL,134,24,17,182,76,0,1,75.3,1.36,5.6,7.9
2014,Tramon Williams,3558,CB,14,GB,95,16,12,117,72,2,0,134.6,1.23,5.9,7.9
2014,Bene Benwikere,8783,CB,10,CAR,150,24,19,163,115,0,0,95,1.09,6.3,7.9
2014,Logan Ryan,7864,CB,11,NE,93,21,12,144,63,0,1,58.4,1.55,4.4,7.8
2014,Jason McCourty,5127,CB,14,TEN,31,4,4,32,13,0,0,100,1.03,7.8,7.8
2014,Emmanuel Lamur,7561,LB,13,CIN,62,14,8,69,67,0,1,40.5,1.11,4.4,7.8
2014,Tony Carter,5191,CB,3,DEN,31,7,4,54,15,0,0,81.8,1.74,4.4,7.8
2014,Micah Hyde,7941,S,16,GB,242,43,31,322,179,1,2,81.7,1.33,5.6,7.8
2014,Calvin Pace,1334,ED,14,NYJ,46,8,6,26,19,0,0,78.1,0.57,5.8,7.7
2014,Demontre Hurst,8359,CB,11,CHI,254,38,33,462,222,3,1,132.7,1.82,6.7,7.7
2014,Greg Toler,5055,CB,12,IND,23,4,3,37,4,1,0,142.7,1.61,5.8,7.7
2014,C.J. Mosley,8652,LB,11,BLT,23,3,3,14,7,1,1,86.1,0.61,7.7,7.7
2014,Chris Conte,6245,S,7,CHI,23,4,3,73,36,3,1,116.7,3.17,5.8,7.7
2014,Byron Maxwell,6325,CB,10,SEA,84,20,11,105,39,0,0,69.8,1.25,4.2,7.6
2014,Will Allen,1832,S,7,PIT,38,6,5,63,47,0,0,110.4,1.66,6.3,7.6
2014,Buster Skrine,6289,CB,16,CLV,214,47,28,294,128,5,2,95.5,1.37,4.6,7.6
2014,Eric Weddle,3653,S,15,SD,76,13,10,85,64,0,0,93.4,1.12,5.8,7.6
2014,Orlando Scandrick,4457,CB,14,DAL,305,53,40,411,274,0,1,89.4,1.35,5.8,7.6
2014,Brandon Meriweather,3640,S,9,WAS,60,10,8,148,77,3,0,158.3,2.47,6,7.5
2014,Matt Elam,7813,S,15,BLT,231,41,31,330,196,2,0,114.9,1.43,5.6,7.5
2014,Ryan Kerrigan,6168,ED,6,WAS,15,2,2,10,20,0,0,87.5,0.67,7.5,7.5
2014,Dwight Lowery,4427,S,16,ATL,141,30,19,299,106,0,0,96.4,2.12,4.7,7.4
2014,Tim Jennings,3007,CB,9,CHI,37,9,5,92,30,0,0,91,2.49,4.1,7.4
2014,Von Miller,6154,ED,9,DEN,22,3,3,13,12,0,0,84.7,0.59,7.3,7.3
2014,Sterling Moore,6871,CB,12,DAL,115,24,16,208,164,0,0,93.8,1.81,4.8,7.2
2014,Malcolm Jenkins,4937,S,16,PHI,179,35,25,375,164,3,1,122.9,2.09,5.1,7.2
2014,Rodney McLeod,7271,S,15,SL,36,9,5,22,22,0,0,60.9,0.61,4,7.2
2014,Brandon Browner,2512,CB,9,NE,50,11,7,84,17,1,0,117.2,1.68,4.5,7.1
2014,T.J. Carrie,8853,CB,10,OAK,177,35,25,223,136,1,0,97.7,1.26,5.1,7.1
2014,Darrell Stuckey,5634,S,5,SD,14,5,2,13,6,0,0,47.9,0.93,2.8,7
2014,Rashean Mathis,1355,CB,6,DET,7,1,1,11,12,0,0,112.5,1.57,7,7
2014,Jim Leonhard,2694,S,12,CLV,21,4,3,33,8,0,0,99,1.57,5.3,7
2014,LaRon Landry,3622,S,11,IND,42,12,6,64,37,0,0,66,1.52,3.5,7
2014,Lawrence Timmons,3631,LB,7,PIT,14,3,2,62,48,0,0,109.7,4.43,4.7,7
2014,Arthur Moats,5701,ED,6,PIT,7,1,1,6,7,0,0,91.7,0.86,7,7
2014,Chris Culliver,6232,CB,5,SF,7,1,1,17,0,0,0,118.8,2.43,7,7
2014,Isa Abdul-Quddus,6722,S,5,DET,14,5,2,28,11,1,0,98.3,2,2.8,7
2014,Bruce Irvin,7021,LB,10,SEA,21,3,3,53,25,0,0,118.8,2.52,7,7
2014,Trenton Robinson,7170,S,5,WAS,35,7,5,71,18,0,0,103.9,2.03,5,7
2014,Terrence Frederick,7228,CB,2,NO,7,1,1,24,7,0,0,118.8,3.43,7,7
2014,Anthony Barr,8644,LB,11,MIN,21,3,3,9,6,0,0,79.2,0.43,7,7
2014,Prince Shembo,8774,LB,5,ATL,7,1,1,11,9,0,0,112.5,1.57,7,7
2014,Al Louis-Jean,8947,CB,2,CHI,7,2,1,13,1,0,0,70.8,1.86,3.5,7
