year,player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
2017,Danny Woodhead,4914,HB,8,BLT,37,33,89.2,200,0,71.7,73.9,88.7,80,66.2,6.1,120,3.6,22,9,0,1,0,1,77.9,0,0
2017,Frank Gore,2282,HB,16,IND,36,29,80.6,245,1,70.4,67,66.6,63.4,72.6,8.4,279,9.6,26,9,2,0,0,5,104.3,2,0
2017,O.J. Howard,11774,TE,14,TB,36,26,72.2,432,6,61.4,64.8,75.5,15.4,63.5,16.6,153,5.9,58,19,1,0,3,1,151.9,2,0
2017,Devontae Booker,10770,HB,13,DEN,36,30,83.3,275,0,64.4,67.4,78,47.8,79.2,9.2,230,7.7,29,13,1,0,1,5,98.5,1,0
2017,Rex Burkhead,7971,HB,10,NE,36,30,83.3,254,3,67.7,83.1,67.5,60.7,76.8,8.5,187,6.2,23,14,2,0,0,2,123.8,0,0
2017,Tevin Coleman,9506,HB,15,ATL,36,27,75,299,3,68.7,71.5,45.4,77,74.4,11.1,224,8.3,39,13,4,1,0,5,115.4,0,0
2017,Chester Rogers,10918,WR,11,IND,36,23,63.9,284,1,58.1,59.4,51.8,81.3,62.2,12.3,102,4.4,61,16,3,1,0,4,85.9,3,0
2017,Eli Rogers,9878,WR,14,PIT,36,18,50,149,1,52.3,51.3,45.1,82.3,,8.3,79,4.4,18,10,4,3,0,0,35.5,2,0
2017,Terrelle Pryor Sr.,6944,WR,9,WAS,35,20,57.1,240,1,57.9,57.4,29.6,74.6,,12,61,3.1,44,15,4,0,0,1,87.8,1,0
2017,Nick Boyle,9604,TE,15,BLT,35,28,80,203,0,65.4,61.7,87.3,76.3,66.2,7.3,159,5.7,16,11,0,0,0,5,90.8,7,2
2017,T.J. Yeldon,9469,HB,10,JAX,35,30,85.7,224,0,62,71.6,57.8,29.3,49.6,7.5,189,6.3,20,14,2,0,0,5,93.3,1,0
2017,C.J. Anderson,8101,HB,16,DEN,35,28,80,224,1,78.2,57.4,49.9,84.7,88,8,215,7.7,25,7,3,0,0,4,102.9,1,0
2017,Jordan Matthews,8677,WR,10,BUF,34,25,73.5,282,1,52.7,52,65.2,26.4,64.9,11.3,132,5.3,47,14,2,0,1,2,107.7,4,1
2017,Zach Miller,5104,TE,8,CHI,34,20,58.8,236,2,66.7,63.6,71.3,74.6,70.9,11.8,71,3.6,29,10,1,2,0,2,75.1,1,0
2017,Chris Moore,10741,WR,12,BLT,34,18,52.9,248,3,59,59.2,43.5,79.9,,13.8,38,2.1,30,11,3,2,0,2,81.5,0,0
2017,Brandon Coleman,9086,WR,16,NO,34,23,67.6,364,3,55.9,52,73,18.4,78.5,15.8,139,6,54,14,0,3,2,2,95.7,1,0
2017,Matt Breida,12271,HB,16,SF,34,21,61.8,180,1,63.9,51,29,70.1,28.9,8.6,164,7.8,32,9,6,1,0,1,73.2,2,0
2017,Greg Olsen,3647,TE,7,CAR,34,17,50,191,1,65.5,67.7,82.2,73.6,73.9,11.2,49,2.9,30,13,0,1,0,1,64.7,2,0
2017,Joe Mixon,11803,HB,14,CIN,34,30,88.2,287,0,72.6,52.2,67.5,50.9,48.5,9.6,318,10.6,67,9,2,0,2,3,101.8,0,0
2017,Demetrius Harris,8524,TE,16,KC,34,18,52.9,224,1,54.6,53.4,27.3,73.9,63.2,12.4,130,7.2,51,11,7,0,0,3,83.5,3,0
2017,Jay Ajayi,9582,HB,14,PHI,33,24,72.7,158,1,67.2,44.1,31.9,55.4,53.1,6.6,183,7.6,32,8,5,0,0,4,92.7,1,0
2017,Dion Lewis,6301,HB,16,NE,33,32,97,214,3,88.7,75.1,88.7,90.9,82.5,6.7,228,7.1,20,11,0,0,0,7,124,0,0
2017,Jamaal Williams,11889,HB,14,GB,33,25,75.8,262,2,61.9,52,52.7,90.3,89.5,10.5,253,10.1,54,12,3,1,0,2,105.9,0,0
2017,Jordan Reed,7866,TE,6,WAS,33,27,81.8,211,2,64.9,64.8,75.7,26.7,36.2,7.8,81,3,20,9,1,0,1,3,113.5,2,1
2017,Ezekiel Elliott,10638,HB,10,DAL,33,26,78.8,269,2,69.5,54.6,75.5,83.8,47.6,10.3,287,11,72,6,1,1,0,4,108.2,0,0
2017,Laquon Treadwell,10657,WR,16,MIN,33,20,60.6,200,0,53.9,54.5,70.5,24.5,,10,59,3,25,11,1,2,1,0,52.6,4,0
2017,Brandon Marshall,3064,WR,5,NYG,32,18,56.3,154,0,62.2,60.5,55.6,73.9,,8.6,45,2.5,18,11,2,1,0,3,56,0,0
2017,Tavarres King,7943,WR,8,NYG,32,18,56.3,240,3,62.3,62.4,69.6,74.9,,13.3,83,4.6,57,11,1,0,0,4,111.5,1,0
2017,Alex Collins,10805,HB,15,BLT,32,23,71.9,187,0,83.4,38.8,40.2,43.9,39.4,8.1,193,8.4,37,7,4,0,2,10,86.3,1,0
2017,Charcandrick West,9047,HB,13,KC,31,27,87.1,150,2,59.8,62.5,86.5,39,34.4,5.6,133,4.9,25,6,0,0,1,3,108.3,2,0
2017,Jalen Richard,11395,HB,16,OAK,31,27,87.1,256,1,68.9,75,75.5,29.5,61.9,9.5,241,8.9,39,13,1,0,1,4,111.8,2,0
2017,Ameer Abdullah,9487,HB,14,DET,31,25,80.6,162,1,53.5,81.4,86.1,65.1,42.3,6.5,148,5.9,22,13,0,0,0,4,99.2,0,0
2017,Kendrick Bourne,12270,WR,11,SF,31,16,51.6,257,0,62.7,63.9,67.7,73.6,70.6,16.1,112,7,54,12,1,2,0,2,52.8,4,2
2017,Jordan Howard,10784,HB,16,CHI,31,23,74.2,125,0,63.9,39.7,29.7,86.3,75.6,5.4,154,6.7,12,4,6,0,0,4,80.7,0,0
2017,Austin Ekeler,12164,HB,13,LAC,31,27,87.1,279,3,74.6,82.7,65.2,29.3,68.8,10.3,254,9.4,38,12,2,0,1,12,136.4,0,0
2017,Breshad Perriman,9459,WR,11,BLT,31,10,32.3,77,0,44.4,43.4,28.1,71.1,,7.7,8,0.8,14,3,4,2,0,0,14.6,0,0
2017,Tyler Boyd,10689,WR,10,CIN,31,22,71,225,2,62,61.5,49.3,74.9,,10.2,93,4.2,49,14,3,1,0,1,99.5,0,0
2017,Nick O'Leary,9627,TE,15,BUF,30,22,73.3,322,2,57.9,64.7,72.3,25,39.9,14.6,132,6,32,14,1,0,1,0,130.1,2,0
2017,Marlon Mack,11898,HB,14,IND,30,21,70,225,1,68,53.8,38.5,67.8,57.7,10.7,286,13.6,34,10,4,0,0,6,102.8,0,0
2017,Trey Burton,9185,TE,15,PHI,30,23,76.7,248,5,75.2,77.1,74.2,76,75.1,10.8,34,1.5,27,14,1,0,0,1,140,0,0
2017,Gerald Everett,11799,TE,16,LA,30,16,53.3,244,2,53.1,53.5,42.1,23.6,61.6,15.3,109,6.8,69,7,3,1,1,2,88.7,3,2
2017,Garrett Celek,7274,TE,16,SF,30,21,70,336,4,73,73.1,59.5,74.6,55.3,16,177,8.4,61,15,2,1,0,4,132.8,4,0
2017,Marshawn Lynch,3628,HB,15,OAK,29,20,69,151,0,74.6,49.5,47.8,81.4,91.5,7.6,168,8.4,25,6,3,1,0,8,66.9,1,0
2017,Justin Hardy,9540,WR,16,ATL,29,20,69,221,3,61.8,61.3,59.2,24.9,70.2,11.1,77,3.9,27,12,2,0,1,0,125.8,4,3
2017,Russell Shepard,8254,WR,14,CAR,29,17,58.6,202,1,47.2,46.3,28.1,25.7,,11.9,109,6.4,40,9,6,1,1,3,77.1,4,0
2017,Bilal Powell,6278,HB,15,NYJ,29,23,79.3,170,0,67.3,53.3,62.3,79,74.6,7.4,166,7.2,31,9,2,1,1,5,76.7,0,0
2017,Coby Fleener,7038,TE,11,NO,29,22,75.9,295,2,63.2,63.4,60.5,74.9,80.5,13.4,103,4.7,33,13,2,0,0,0,130.7,1,0
2017,Jonnu Smith,11855,TE,16,TEN,28,18,64.3,157,2,55.8,55,68.7,73.9,63.9,8.7,104,5.8,32,5,1,1,0,3,87.9,4,1
2017,Braxton Miller,10719,WR,11,HST,28,19,67.9,162,1,55.2,54.9,83.6,76.5,,8.5,71,3.7,57,7,0,0,0,0,94.6,1,0
2017,Rhett Ellison,7128,TE,16,NYG,28,24,85.7,235,2,74.7,69.5,74.2,75.5,68.7,9.8,135,5.6,27,13,1,0,0,3,125.4,0,0
2017,Ricky Seals-Jones,12020,TE,8,ARZ,28,12,42.9,201,3,80.7,89.7,31.3,71.9,,16.8,75,6.3,29,11,3,1,0,0,88.5,1,0
2017,Lance Kendricks,6199,TE,15,GB,28,18,64.3,203,1,49.2,48.1,31.9,73.9,71.5,11.3,87,4.8,51,8,4,4,0,1,58.2,2,0
2017,Cody Latimer,8691,WR,11,DEN,27,19,70.4,287,2,70,68.1,71.5,27.8,,15.1,59,3.1,32,15,1,1,0,1,114.3,0,0
2017,Jamaal Charles,4387,HB,14,DEN,27,23,85.2,129,0,59.4,67.4,62.3,35.4,83.7,5.6,165,7.2,20,6,2,0,0,5,86.6,1,0
2017,Ty Montgomery,9527,HB,7,GB,27,23,85.2,173,1,72.5,76.7,85.9,86.2,66.3,7.5,221,9.6,23,8,0,0,0,5,105.7,0,0
2017,Dion Sims,7888,TE,14,CHI,27,15,55.6,180,1,56.8,55.2,38.1,73,77.5,12,69,4.6,27,9,3,1,0,2,73.1,0,0
2017,D.J. Foster,11214,HB,7,ARZ,27,17,63,133,0,65.8,68.8,68,79,77.2,7.8,80,4.7,20,8,1,1,0,1,59.6,0,0
2017,Taywan Taylor,11827,WR,16,TEN,26,16,61.5,231,1,58.3,58.7,81.7,76.3,,14.4,57,3.6,53,9,0,1,0,1,87.2,0,0
2017,Orleans Darkwa,9173,HB,15,NYG,26,19,73.1,116,0,60.3,43,29.2,77.5,63.5,6.1,127,6.7,13,7,5,0,0,3,81.6,0,0
2017,Damien Williams,9205,HB,11,MIA,26,20,76.9,155,1,64.3,79.5,83.6,83.6,39.2,7.8,159,8,24,10,1,0,0,12,103.8,1,0
2017,Curtis Samuel,11795,WR,9,CAR,26,15,57.7,115,0,56.9,53.6,29.5,79,,7.7,54,3.6,23,6,4,0,0,1,68.6,1,0
2017,Elijah McGuire,11943,HB,14,NYJ,26,17,65.4,177,1,66.7,75.4,67.7,66.4,79.1,10.4,143,8.4,38,9,1,0,1,4,97.8,0,0
2017,Jeremy Kerley,6305,WR,8,NYJ,25,22,88,217,1,66.4,65.7,72.1,49.7,,9.9,62,2.8,31,13,1,0,1,0,116.2,0,0
2017,Chris Ivory,6007,HB,12,JAX,25,21,84,175,1,58.5,81.9,73,51.2,60.4,8.3,193,9.2,29,8,1,0,0,10,109.2,1,0
2017,Benny Cunningham,8283,HB,14,CHI,25,20,80,240,2,62.8,75.5,70.7,29.7,52.6,12,257,12.9,40,9,1,0,1,10,133.3,0,0
2017,Michael Campanaro,8852,WR,13,BLT,24,19,79.2,173,1,60.7,59,58.1,52,,9.1,82,4.3,18,11,2,1,0,0,93.2,0,0
2017,Samaje Perine,11869,HB,12,WAS,24,22,91.7,182,1,58.8,71.6,60.5,64.1,58.3,8.3,206,9.4,25,9,2,0,0,10,112.2,0,0
2017,Jarius Wright,7118,WR,16,MIN,23,18,78.3,198,2,71.2,71.8,82.7,73.9,,11,88,4.9,30,13,0,0,0,0,131.5,1,0
2017,Josh Reynolds,11872,WR,15,LA,23,11,47.8,104,1,58.4,56.7,62.1,71.9,85.8,9.5,34,3.1,28,7,1,0,0,1,75.3,0,0
2017,Darren Fells,8549,TE,16,DET,23,17,73.9,177,3,69,68.5,68,74.2,74.8,10.4,121,7.1,23,12,1,0,0,1,135.3,2,0
2017,Brent Celek,3778,TE,16,PHI,23,13,56.5,130,1,54.1,55.3,63.5,73.8,62,10,92,7.1,28,7,1,0,0,0,87.2,2,0
2017,Mike Williams,11762,WR,10,LAC,23,11,47.8,95,0,52.6,51.8,45.7,71.9,,8.6,15,1.4,20,7,2,1,0,0,41,0,0
2017,Ryan Griffin,7982,TE,7,HST,23,13,56.5,158,1,58.9,61.4,66.7,73.2,64.4,12.2,74,5.7,35,8,1,0,0,1,92.3,4,1
2017,Andre Holmes,6489,WR,14,BUF,23,13,56.5,120,3,63.2,61.1,65.6,73,,9.2,11,0.8,36,10,1,0,0,0,110.5,1,0
2017,Vance McDonald,7836,TE,10,PIT,22,14,63.6,188,1,76.8,63.2,37.9,73,77.7,13.4,82,5.9,28,10,3,1,0,3,86.9,1,0
2017,Josh Hill,8200,TE,16,NO,22,16,72.7,125,1,57.1,47.9,82.7,16.7,80.7,7.8,87,5.4,22,4,0,1,2,0,82.6,3,0
2017,Rod Smith,9996,HB,15,DAL,22,19,86.4,202,1,67.8,68.8,83.2,84.7,87.4,10.6,177,9.3,81,9,0,0,0,1,120.1,1,0
2017,Travis Rudolph,47997,WR,7,NYG,22,8,36.4,101,0,48.1,46.7,56.7,70.6,,12.6,45,5.6,29,4,2,1,0,0,32.6,0,0
2017,Brice Butler,7991,WR,13,DAL,22,15,68.2,317,3,65.9,64.9,39.8,73.3,,21.1,32,2.1,53,10,3,1,0,1,131.6,1,0
2017,Virgil Green,6356,TE,16,DEN,22,14,63.6,191,1,53.6,46,28.1,72.7,74,13.6,91,6.5,44,7,5,1,0,0,87.5,1,0
2017,Mack Hollins,11873,WR,16,PHI,21,16,76.2,226,1,63.1,61.7,52.8,73.3,64.9,14.1,51,3.2,64,8,2,1,0,0,106.4,0,0
2017,Jakeem Grant,10820,WR,12,MIA,21,13,61.9,203,2,70.7,74.2,47.7,87.2,,15.6,150,11.5,65,9,2,0,0,7,125.7,1,0
2017,James O'Shaughnessy,9606,TE,16,JAX,21,14,66.7,149,1,66.8,68,64.4,72.7,70.2,10.6,84,6,29,9,1,2,0,2,63.5,2,0
2017,C.J. Fiedorowicz,8700,TE,5,HST,21,14,66.7,127,0,59.8,58.7,49.8,72.7,65.7,9.1,32,2.3,15,7,2,2,0,0,43.3,1,0
2017,Tavon Austin,7789,WR,16,LA,21,13,61.9,47,0,63.1,55.4,63.2,68.9,,3.6,81,6.2,13,2,1,0,1,6,66.2,0,0
2017,Troy Niklas,8687,TE,15,ARZ,20,11,55,132,1,59.1,71,63.2,73.1,56,12,56,5.1,21,6,1,0,0,1,92.1,3,0
2017,Luke Willson,7940,TE,16,SEA,20,15,75,153,4,60.1,58.8,51.2,74.9,53.8,10.2,93,6.2,27,8,2,1,0,2,115.2,5,0
2017,Daniel Brown,10144,TE,10,CHI,20,13,65,129,0,54.7,55.1,47.7,72.3,73.8,9.9,52,4,17,9,2,1,0,1,62.3,1,0
2017,Travaris Cadet,7457,HB,7,BUF,19,16,84.2,119,0,63.3,65.4,67,79.8,76.8,7.4,91,5.7,16,3,1,0,0,3,92.8,0,0
2017,Dwayne Allen,7066,TE,16,NE,19,10,52.6,86,1,55.5,41.7,28.1,71.1,57.6,8.6,65,6.5,22,5,4,0,0,0,82.3,2,0
2017,Kaelin Clay,9617,WR,13,CAR,19,6,31.6,85,0,54,51.8,29.7,31.4,66.6,14.2,24,4,28,5,2,0,0,0,47,1,0
2017,Johnny Holton,11354,WR,15,OAK,18,9,50,218,3,48.6,50.2,27.8,12.9,66.2,24.2,38,4.2,64,5,4,3,2,0,94.2,3,0
2017,Jeff Heuerman,9525,TE,14,DEN,18,9,50,142,2,66.4,62.7,56.7,70.6,62.6,15.8,62,6.9,54,5,1,2,0,1,74.1,1,0
2017,Peyton Barber,10927,HB,13,TB,18,16,88.9,114,0,67.4,59.2,67,48.2,39.4,7.1,113,7.1,34,4,1,1,0,3,69.9,1,0
2017,Jordan Taylor,9793,WR,9,DEN,18,13,72.2,142,0,62.8,61.6,80,79.1,,10.9,41,3.2,30,5,0,2,0,2,55.6,0,0
2017,Niles Paul,6307,TE,14,WAS,18,13,72.2,94,0,51.3,58,63.5,75.2,82.1,7.2,30,2.3,32,4,1,0,0,0,84,3,1
2017,Pharoh Cooper,10751,WR,16,LA,18,11,61.1,84,0,63,59.6,60.2,38.2,77.5,7.6,54,4.9,26,3,1,0,0,2,72.5,0,0
2017,Phillip Dorsett,9462,WR,15,NE,17,12,70.6,194,0,56.3,55.5,61.8,72.5,,16.2,69,5.8,39,8,1,1,0,1,83.9,1,0
2017,Mike Davis,9559,HB,6,SEA,17,15,88.2,131,0,64.1,75.6,66.7,85.7,70.4,8.7,166,11.1,23,6,1,0,0,2,98.8,0,0
2017,Markus Wheaton,7860,WR,11,CHI,17,3,17.6,51,0,49.9,51.2,36.2,65.8,,17,3,1,22,2,0,1,0,0,15.1,1,0
2017,Richard Rodgers,8733,TE,14,GB,17,12,70.6,160,1,56.5,55.6,48,72.3,69.1,13.3,86,7.2,36,6,2,0,0,1,119.7,3,1
2017,Adrian Peterson,3623,HB,10,ARZ,17,11,64.7,70,0,51.8,34.7,28.4,43.3,21.5,6.4,57,5.2,13,3,4,0,0,1,73.2,3,1
2017,Doug Martin,7035,HB,11,TB,17,9,52.9,84,0,53.3,41.6,28.4,73.3,75.4,9.3,63,7,17,6,4,0,0,3,66.8,0,0
2017,Bryce Treggs,11278,WR,6,CLV,17,5,29.4,79,0,58.5,60.9,45.8,74.7,,15.8,3,0.6,20,4,1,1,0,0,21.9,2,1
2017,Kasen Williams,10195,WR,7,CLV,17,9,52.9,84,0,61.9,60.4,57,70.6,,9.3,15,1.7,14,3,1,2,0,1,27.2,0,0
2017,Latavius Murray,7962,HB,16,MIN,17,15,88.2,103,0,65.7,59,65.6,81.3,66.5,6.9,128,8.5,28,3,1,0,0,6,91.9,1,0
2017,Damiere Byrd,9964,WR,8,CAR,16,10,62.5,105,2,59.8,58.8,58.9,76.9,,10.5,63,6.3,31,5,1,1,0,1,95.1,0,0
2017,Mike Tolbert,4740,HB,12,BUF,16,14,87.5,78,0,53.7,47.2,49.6,30.6,65.8,5.6,49,3.5,12,2,2,0,0,0,87,0,0
2017,De'Anthony Thomas,8759,WR,16,KC,16,14,87.5,143,2,62,64.2,80.6,82,,10.2,81,5.8,57,4,0,1,0,2,117.4,0,0
2017,Josh Malone,11883,WR,11,CIN,16,6,37.5,63,1,50.7,53,74.6,70.6,,10.5,13,2.2,25,3,0,1,0,0,44.5,0,0
2017,Louis Murphy Jr.,5048,WR,7,SF,16,8,50,121,1,63.7,61.1,76.5,70.1,,15.1,39,4.9,40,6,0,1,0,0,70.1,1,0
2017,Maxx Williams,9488,TE,11,BLT,16,15,93.8,86,1,67.9,61.7,81.1,23.3,82.5,5.7,104,6.9,17,6,0,0,1,1,109.9,1,0
2017,Chris Conley,9509,WR,5,KC,16,11,68.8,175,0,63.1,61.3,78.7,72.4,66.3,15.9,48,4.4,35,8,0,0,0,0,104.9,0,0
2017,Alex Erickson,11107,WR,14,CIN,16,12,75,180,1,66.6,66.3,79.4,27.5,,15,33,2.8,37,8,0,1,1,1,106.3,0,0
2017,Wendell Smallwood,10787,HB,7,PHI,16,13,81.3,103,0,61.2,64.8,63.2,84.4,29.5,7.9,97,7.5,24,6,1,0,0,0,93.5,2,1
2017,Kapri Bibbs,8906,HB,3,WAS,16,14,87.5,128,1,61,66.3,64.7,80,55.9,9.1,130,9.3,36,4,1,0,0,2,120.8,1,0
2017,Ross Travis,10320,TE,14,IND,16,7,43.8,76,0,57.6,57.4,52.1,17.7,65.9,10.9,31,4.4,20,5,1,1,1,1,32.3,0,0
2017,Nick Vannett,10728,TE,15,SEA,15,12,80,124,1,58.8,56.7,31.3,72.7,68.1,10.3,46,3.8,21,5,3,0,0,0,123.3,0,0
2017,Tommylee Lewis,11231,WR,13,NO,15,10,66.7,116,1,68.4,65.7,78,39,,11.6,56,5.6,52,4,0,0,0,1,112.1,0,0
2017,Dalvin Cook,11796,HB,4,MIN,15,11,73.3,90,0,69.9,36.6,28.4,67.9,64.7,8.2,102,9.3,36,3,3,0,0,4,88.2,0,0
2017,Chad Hansen,11896,WR,14,NYJ,15,9,60,94,0,53.7,53.2,77.3,70.6,,10.4,17,1.9,24,6,0,0,0,0,78.2,1,0
2017,Tre McBride,9678,WR,7,CHI,15,8,53.3,144,0,63.9,63.9,77.3,70.6,,18,50,6.3,45,7,0,2,0,0,46.9,4,1
2017,Anthony Fasano,2998,TE,16,MIA,15,12,80,107,1,59,50.8,80,21.7,73,8.9,38,3.2,29,5,0,2,1,0,79,3,1
2017,Brandon Williams,7876,TE,14,IND,15,13,86.7,121,0,57.8,64,63.2,72.3,59.2,9.3,77,5.9,32,4,1,0,0,4,100.3,3,2
2017,Kerwynn Williams,8013,HB,14,ARZ,15,10,66.7,93,0,63.6,71.2,58.5,90.6,43.2,9.3,45,4.5,25,6,1,1,0,0,55.7,0,0
2017,Michael Floyd,7019,WR,11,MIN,14,10,71.4,78,0,60.9,61.9,58.9,71.1,,7.8,34,3.4,19,3,1,1,0,0,55.1,1,0
2017,Derrick Henry,10679,HB,16,TEN,14,11,78.6,136,1,72,41.6,31.6,78.4,69.9,12.4,136,12.4,66,4,3,0,0,2,131,0,0
2017,Levine Toilolo,7915,TE,15,ATL,14,12,85.7,122,1,69.6,61.2,61.8,71.9,63.7,10.2,63,5.3,25,5,1,0,0,0,126.8,2,0
2017,Corey Clement,12253,HB,15,PHI,14,10,71.4,123,2,70.5,59.6,60.2,86.2,76.3,12.3,129,12.9,28,6,1,0,0,0,137.8,0,0
2017,Adam Shaheen,11800,TE,13,CHI,14,12,85.7,127,3,72.2,84,79.4,71.9,57.6,10.6,52,4.3,31,8,0,0,0,0,144,3,1
2017,Brandon Tate,5006,WR,9,BUF,14,6,42.9,81,1,65,61,49.2,87.1,,13.5,37,6.2,24,5,1,1,0,1,56,0,0
2017,Michael Clark,12107,WR,2,GB,14,4,28.6,41,0,55.1,56.7,42.1,67,,10.3,9,2.3,19,2,1,0,0,0,39.6,1,0
2017,Willie Snead IV,8999,WR,11,NO,13,8,61.5,92,0,59.2,56.8,76.5,72.2,73.1,11.5,31,3.9,26,4,0,0,0,1,82.9,0,0
2017,Clive Walford,9501,TE,12,OAK,13,9,69.2,80,0,56.7,63,77.3,70.6,74.2,8.9,27,3,26,2,0,0,0,0,85.4,0,0
2017,C.J. Uzomah,9590,TE,14,CIN,13,10,76.9,92,1,68.1,58,58.5,71.1,72,9.2,51,5.1,21,6,2,0,0,1,121.3,1,0
2017,Thomas Rawls,9993,HB,11,SEA,13,9,69.2,94,0,51.5,51.6,41.4,52.2,60.4,10.4,84,9.3,22,4,2,0,0,2,89.9,3,0
2017,Brenton Bersin,7516,WR,8,CAR,13,8,61.5,128,0,70.7,71.1,77.3,70.6,,16,11,1.4,27,6,0,2,0,0,54.8,1,0
2017,Amara Darboh,11861,WR,16,SEA,13,8,61.5,71,0,56.5,55.9,77.3,70.6,,8.9,15,1.9,16,2,0,0,0,1,76.1,1,0
2017,Jonathan Stewart,4327,HB,15,CAR,13,8,61.5,52,1,57.5,45.1,29.1,51.5,65.1,6.5,70,8.8,21,2,3,1,0,8,63.6,1,0
2017,Aaron Jones,11937,HB,10,GB,13,9,69.2,22,0,78.8,58.6,77.3,86.4,46.3,2.4,31,3.4,9,2,0,0,0,0,72.3,0,0
2017,Darrell Daniels,12122,TE,12,IND,12,3,25,26,0,45.7,43.3,36.8,65.8,43,8.7,18,6,13,2,1,1,0,1,4.9,1,0
2017,ArDarius Stewart,11834,WR,14,NYJ,12,6,50,82,0,57,56,74.6,77.7,78.9,13.7,18,3,46,2,0,0,0,0,72.2,1,0
2017,David Morgan,10822,TE,15,MIN,12,10,83.3,95,1,86.2,80.9,79.6,71.8,73.6,9.5,58,5.8,23,5,0,0,0,1,127.4,2,0
2017,Austin Traylor,11411,TE,7,DEN,12,8,66.7,100,0,58.6,54.9,76.5,70.1,74,12.5,44,5.5,34,6,0,0,0,1,92.4,0,0
2017,Darren Sproles,2347,HB,3,PHI,12,7,58.3,73,0,62,69.7,54.9,77.5,49.9,10.4,81,11.6,16,3,1,2,0,0,36.5,0,0
2017,Neal Sterling,9653,TE,9,NYJ,12,6,50,82,0,73.3,70.6,52.1,69.5,25.5,13.7,43,7.2,35,5,1,1,0,0,37.5,0,0
2017,Leonte Carroo,10720,WR,8,MIA,12,7,58.3,69,0,54.9,55.5,52.5,69.5,,9.9,12,1.7,21,4,1,2,0,0,35.1,2,0
2017,Isaiah McKenzie,11927,WR,10,DEN,12,4,33.3,29,0,46.2,46.5,42.1,27.9,,7.3,12,3,14,2,1,1,0,1,7.6,0,0
2017,Jaydon Mickens,11371,WR,8,JAX,11,6,54.5,77,2,56.7,59.7,49.2,84,,12.8,40,6.7,41,4,1,0,0,0,116.3,1,1
2017,Derek Carrier,7406,TE,14,LA,11,8,72.7,71,0,62.1,61.1,54.9,72.9,83.6,8.9,50,6.3,17,4,1,0,0,0,89.6,0,0
2017,Lee Smith,6311,TE,16,OAK,11,8,72.7,76,0,58.6,61.5,76.5,70.1,75.1,9.5,35,4.4,21,4,0,0,0,1,91.5,6,1
2017,Jacquizz Rodgers,6297,HB,13,TB,11,9,81.8,74,0,59.7,60.7,57,86.5,57.4,8.2,85,9.4,15,4,1,0,0,2,94.7,0,0
2017,Tommy Bohanon,7997,FB,16,JAX,11,6,54.5,43,1,66.7,64.6,49.7,73.4,40.2,7.2,30,5,14,3,1,0,0,1,94.1,1,0
2017,Jerell Adams,10818,TE,15,NYG,11,8,72.7,92,0,59.3,54.4,35.7,70.1,44.2,11.5,28,3.5,38,5,2,0,0,0,97.5,2,0
2017,Robert Turbin,7106,HB,6,IND,11,9,81.8,56,0,70.6,71.2,78,79.2,69.4,6.2,71,7.9,16,3,0,0,0,2,87.9,0,0
2017,Tyler Ervin,10753,WR,3,HST,11,8,72.7,38,0,62.5,63.1,77.3,79.9,20.7,4.8,11,1.4,7,1,0,0,0,1,77.1,0,0
2017,Malcolm Brown,9902,HB,11,LA,11,9,81.8,53,0,61.5,55.8,56.7,63.6,51.2,5.9,58,6.4,16,3,1,0,0,1,86.7,0,0
2017,Patrick DiMarco,6997,FB,15,BUF,10,7,70,28,0,62.7,46,52.1,72,83.2,4,12,1.7,9,0,1,1,0,1,33.3,0,0
2017,C.J. Prosise,10724,HB,5,SEA,10,6,60,87,0,63,66.1,29.7,75.3,83,14.5,52,8.7,46,3,2,0,0,7,88.3,0,0
2017,Eric Tomlinson,9786,TE,14,NYJ,10,8,80,121,1,60.5,55,54.5,70.1,73,15.1,68,8.5,34,4,1,1,0,0,110.8,1,0
2017,Sammie Coates,9520,WR,9,CLV,10,6,60,70,0,61.5,63.3,74.6,68.8,,11.7,17,2.8,38,2,0,1,0,1,41.7,1,0
2017,Noah Brown,11993,WR,12,DAL,9,4,44.4,33,0,69.9,58.7,41.6,67,,8.3,22,5.5,14,3,1,0,0,0,54.4,0,0
2017,Hunter Sharp,11078,WR,3,NYG,9,5,55.6,54,1,60.4,60,45.8,76.9,,10.8,23,4.6,21,2,1,0,0,1,110.4,0,0
2017,Jacob Hollister,12051,TE,12,NE,9,4,44.4,42,0,67.2,63.1,72.1,68.3,71.3,10.5,5,1.3,19,2,0,0,0,0,58.6,0,0
2017,Justin Hunter,7815,WR,7,PIT,9,4,44.4,23,1,56.2,56.3,72.1,67,,5.8,13,3.3,7,2,0,0,0,0,88.7,0,0
2017,Logan Thomas,8755,TE,11,BUF,9,7,77.8,67,1,62.8,55.5,75.6,69.5,44.5,9.6,14,2,22,2,0,0,0,0,134.7,2,0
2017,Branden Oliver,9286,HB,8,LAC,9,6,66.7,26,0,61.9,59.5,74.6,81.1,49.1,4.3,35,5.8,11,2,0,0,0,2,70.1,0,0
