year,player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
2019,Durham Smythe,47257,TE,1,MIA,1,0,1,0,60,60,91.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
2019,Jaylen Samuels,47297,HB,1,PIT,1,0,1,0,60,60,88.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,1
2019,Dalton Schultz,47304,TE,1,DAL,1,1,0,0,60,,,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0
2019,Christian Kirk,47546,WR,1,ARZ,1,0,1,0,60.1,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0
2019,Ventell Bryant,47959,WR,1,DAL,1,1,0,0,60,,30.4,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Trent Sherfield,48021,WR,1,ARZ,1,0,1,0,60,60,70.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Miles Boykin,48209,WR,1,BLT,1,0,1,0,59.9,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,1
2019,Ahmad Thomas,49204,LB,1,ATL,1,1,0,0,60,,,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Marcus Allen,49263,S,1,PIT,1,0,1,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jalen Davis,50431,S,1,ARZ,1,0,1,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jack Cichy,50787,LB,1,TB,1,0,1,0,82.9,64.1,28,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Keishawn Bierria,50812,LB,1,ARZ,1,0,1,0,60,60,25.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Anthony Firkser,51837,TE,1,TEN,1,0,1,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
2019,Ashton Dulin,91479,WR,1,IND,1,0,1,0,59.9,60,78.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Stephen Carlson,94365,TE,1,CLV,1,0,1,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Kenjon Barner,7963,HB,2,ATL,2,0,0,2,68.3,,,,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Natrell Jamerson,50440,CB,1,CAR,2,0,0,2,64.2,,58.5,,63.6,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,De'Anthony Thomas,8759,WR,2,BLT,2,0,1,1,61.2,60,42.6,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Greg Stroman,49354,CB,1,WAS,2,0,1,1,62.4,60,,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Tavierre Thomas,66931,CB,2,CLV,2,0,1,1,61.3,60,48,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Keith Smith,9302,FB,2,ATL,2,2,0,0,60,,89.3,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jordan Richards,9497,S,1,BLT,2,0,2,0,60.6,60,90.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Nick Dzubnar,10127,LB,2,LAC,2,2,0,0,60,,61.2,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Pharoh Cooper,10751,WR,2,ARZ,2,0,2,0,61,60,79.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,1
2019,Charles Washington,11137,S,2,ARZ,2,0,2,0,62.6,60,76.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Nigel Harris,12038,LB,1,TEN,2,0,2,0,60,60,25.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Dee Delaney,31078,CB,1,WAS,2,0,2,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Diontae Johnson,33441,WR,2,PIT,2,0,2,0,60.6,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,0
2019,Justin Layne,40160,CB,2,PIT,2,0,2,0,60.6,60,33.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Freedom Akinmoladun,48374,DI,1,CIN,2,0,2,0,64.9,61.6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Zaire Franklin,49834,LB,2,IND,2,1,1,0,61.3,60,52,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Chris Peace,50232,ED,1,NYG,2,1,1,0,54.3,60,,60,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Brandon Watson,51088,CB,1,JAX,2,0,2,0,61.8,60.1,75,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Dennis Gardeck,66928,LB,2,ARZ,2,0,2,0,67.5,65.8,63.7,,,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Matthew Slater,4467,WR,3,NE,3,0,0,3,44.4,,90.6,,47.9,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
2019,Trayvon Henderson,51394,S,2,CIN,3,0,0,3,60.8,,31.2,,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,DeAndre Houston-Carson,10819,S,3,CHI,3,0,1,2,60.8,60,89.8,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Johnny Holton,11354,WR,3,PIT,3,0,2,1,62.2,60,74.6,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
2019,Isaiah McKenzie,11927,WR,1,BUF,3,0,2,1,61.7,60,,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
2019,Trey Edmunds,38329,HB,3,PIT,3,0,2,1,79.7,60,28.7,,60,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,1,0,0,0,0
2019,Joel Iyiegbuniwe,51221,LB,3,CHI,3,0,2,1,42.1,57.3,38.2,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Chris Milton,10914,CB,1,TEN,3,0,3,0,60,60,91.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Ryan Bee,36551,DI,1,WAS,3,2,1,0,62.3,60,,58.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Deante Burton,47970,CB,1,DAL,3,0,3,0,60,60,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Kahzin Daniels,91477,ED,1,TB,3,3,0,0,53.4,,,54.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Ka'Dar Hollman,49446,S,1,GB,4,0,1,3,79.5,60,,,76.6,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
2019,Deon Lacey,8512,LB,4,MIA,4,1,1,2,48.3,60,65.3,58.5,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jason Verrett,8660,CB,1,SF,4,0,2,2,19.6,60,,,24.1,0,0,0,0,0,0,0,0,0,0,1,1,39,39,2,39,1,0,0,158.3,1,0
2019,Matthias Farley,10953,S,2,NYJ,4,0,2,2,26.2,60,42.7,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Robert Spillane,50918,LB,4,PIT,4,0,3,1,65.3,60,77.7,,60,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Ben Burr-Kirven,50967,LB,2,SEA,4,1,2,1,59.2,60,45.8,59.1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Joe Giles-Harris,39382,ED,2,JAX,4,0,4,0,29.4,60,80.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Noah Dawkins,35771,LB,2,TB,5,3,0,2,56.9,,25.6,54,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Iman Lewis-Marshall,49485,CB,2,BLT,5,0,4,1,61.5,60,50.1,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Deyon Sizer,94382,DI,1,DEN,5,1,4,0,70.4,66.4,68.1,59.7,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Mark Fields,49394,CB,1,MIN,6,0,0,6,36.5,,23.2,,36.3,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,2,1,0,0,118.8,0,0
2019,Dorian O'Daniel,51487,LB,2,KC,6,1,0,5,85.3,,77.3,60,77.5,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
2019,Ezekiel Turner,49167,LB,3,ARZ,6,0,2,4,35.1,60,77.9,,35.1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,4,1,0,0,122.9,0,0
2019,Joe Jones,12321,LB,2,DEN,6,0,5,1,63.1,58.3,31.9,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Xavier Crawford,50326,CB,2,MIA,7,0,1,6,48.3,60,74.8,,48.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jermaine Grace,12081,LB,5,ATL,7,3,0,4,31.7,,90.2,57.9,36.1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,95.8,0,0
2019,Pete Robertson,11317,ED,2,ARZ,7,3,2,2,57.6,59.9,,55.4,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jordan Kunaszyk,38548,LB,1,CAR,7,0,6,1,69.4,64.5,90.4,,60,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jonathan Wynn,48459,DI,1,DET,7,4,3,0,56.9,58.2,67.3,58.8,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Torry McTyer,49357,CB,2,CIN,8,0,3,5,58.2,68.9,74.4,,50.3,0,0,0,0,0,2,0,0,1,0,1,1,9,9,0,9,0,0,0,104.2,0,0
2019,Duke Shelley,49569,CB,3,CHI,8,0,3,5,64,60,21.8,,63.3,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
2019,Maurice Smith,51190,S,1,WAS,8,1,4,3,54.8,57.4,73.5,58.4,61.7,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Caleb Brantley,11939,DI,1,WAS,8,4,4,0,25.8,27.9,,54.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Josh Jones,11816,S,3,DAL,9,0,0,9,71.8,,76.1,,72.2,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Alex Brown,28605,CB,1,KC,9,1,0,8,76.2,,48.3,60,66.8,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Sharrod Neasman,11050,S,6,ATL,9,1,1,7,48.6,60,58.3,60,51.2,0,0,0,0,0,0,0,0,0,0,1,1,23,23,23,23,0,0,0,118.8,0,0
2019,Jordan Dangerfield,8468,S,6,PIT,9,1,8,0,85.6,73.9,54.1,68,,1,0,1,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Daylon Mack,48933,DI,1,BLT,9,3,6,0,50.8,54.1,,57.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,T.J. Green,10691,CB,1,CAR,10,0,2,8,28.6,60,75.4,,28.7,0,0,0,0,0,2,0,0,0,0,4,2,26,13,2,17,0,0,0,70.8,0,0
2019,Nasir Adderley,33880,S,2,LAC,10,0,2,8,42.6,60,58.2,,46.4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
2019,Austin Larkin,38754,ED,1,ATL,10,7,2,1,42.8,49.9,78.9,52.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Kevin Givens,28308,DI,1,SF,10,6,4,0,45.7,50.6,66.8,55.3,,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Nate Meadors,50353,CB,2,MIN,11,1,1,9,45.4,60,75.4,60,45,0,0,0,0,0,2,0,0,0,0,3,3,31,10.3,8,12,2,0,0,149.3,0,0
2019,Cyrus Jones,10694,CB,2,DEN,11,0,4,7,55.7,60,77.8,,54.8,0,0,0,0,0,2,0,0,0,0,1,1,13,13,3,13,0,0,0,118.8,0,0
2019,Kerry Wynn,8938,ED,2,CIN,11,4,6,1,47.4,66,69.6,56.2,60,0,0,0,0,0,1,0,0,1,0,1,1,12,12,2,12,0,0,0,116.7,0,0
2019,Mitchell Loewen,11232,DI,1,NO,11,7,4,0,47.1,53.3,68.7,56.2,63.1,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0,1,0
2019,Mazzi Wilkins,27582,CB,3,TB,12,0,2,10,59.1,60,65.3,,58.6,0,0,0,0,0,3,0,0,1,0,4,4,37,9.3,18,12,0,0,0,105.2,0,0
2019,Brynden Trawick,8471,S,4,BLT,12,1,5,6,64.6,60.3,90.2,58.4,64.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jamal Davis II,38297,ED,2,MIA,12,4,6,2,40.4,60.2,,54.1,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0
2019,Jamie Meder,8940,DI,1,DET,12,10,2,0,45.9,56,,54.2,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Jake Gervase,49103,S,2,LA,13,0,5,8,62.6,60,,,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Daren Bates,8077,LB,5,TEN,13,2,5,6,40.1,65.1,46.3,58.2,36.7,0,0,0,0,0,1,1,0,1,0,1,1,15,15,14,15,0,0,0,118.8,0,0
2019,Isaiah Johnson,48233,CB,4,OAK,14,0,4,10,56.5,52.6,87.1,,68.1,0,0,0,0,0,0,0,0,0,0,2,1,20,20,0,20,0,0,1,85.4,0,0
2019,Colin Jones,6342,S,4,CAR,14,0,8,6,68.9,61.7,55,,67.8,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Justin Phillips,49677,LB,1,OAK,14,1,8,5,45.5,65.5,85.9,60,40.8,0,0,0,0,0,2,1,0,1,0,2,2,26,13,22,22,0,0,0,118.8,0,0
2019,J.T. Hassell,94366,S,1,CLV,14,0,13,1,73.4,71.9,87.7,,60,0,0,0,0,0,2,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Antone Exum Jr.,8817,S,1,SF,15,0,2,13,65.7,60,80.3,,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Nick Scott,49012,S,2,LA,15,0,5,10,66.9,60,90.2,,65,0,0,0,0,0,1,1,0,0,0,1,1,6,6,7,6,0,0,0,91.7,0,0
2019,Cole Luke,50361,CB,3,CAR,15,0,8,7,43,41.9,29.6,,54,0,0,0,0,0,2,0,1,0,0,2,2,16,8,6,10,0,0,0,100,0,0
2019,Carroll Phillips,48353,ED,1,WAS,15,8,6,1,52.3,48,24.9,60.7,61.3,2,0,1,1,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Doug Middleton,11262,S,1,JAX,16,0,1,15,53.2,60,29.3,,62.8,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Rudy Ford,11963,S,2,PHI,16,0,3,13,67.4,62.1,90.3,,62.9,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Donovan Wilson,49408,S,3,DAL,16,0,5,11,68.7,60,25.6,,66.1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0,0,0
2019,Natrez Patrick,49805,ED,4,LA,16,9,6,1,67.4,67.3,26.8,59,60,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0,0,0
2019,Robert Nkemdiche,10663,DI,2,MIA,16,4,12,0,26.7,27.2,,57.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0
