year,player,player_id,position,player_game_count,team_name,pass_snaps,pass_rush_snaps,pass_rush_percent,sacks,hits,hurries,pressures,prp,lhs_pass_rush_snaps,lhs_pass_rush_percent,lhs_sacks,lhs_hits,lhs_hurries,lhs_pressures,lhs_prp,rhs_pass_rush_snaps,rhs_pass_rush_percent,rhs_sacks,rhs_hits,rhs_hurries,rhs_pressures,rhs_prp
2019,Thomas Davis Sr.,2231,LB,16,LAC,396,18,4.5,1,0,1,2,8.3,9,60,1,0,0,1,11.1,6,40,0,0,1,1,8.3
2019,Kamu Grugier-Hill,10842,LB,10,PHI,154,18,11.7,0,1,2,3,8.3,10,55.6,0,0,2,2,10,8,44.4,0,1,0,1,6.3
2019,Leighton Vander Esch,50950,LB,9,DAL,290,18,6.2,0,1,2,3,8.3,11,61.1,0,1,2,3,13.6,7,38.9,0,0,0,0,0
2019,Julian Stanford,7372,LB,1,BUF,33,6,18.2,0,0,1,1,8.3,3,60,0,0,0,0,0,2,40,0,0,1,1,25
2019,Akeem King,9682,S,9,SEA,173,6,3.5,0,1,0,1,8.3,3,50,0,0,0,0,0,3,50,0,1,0,1,16.7
2019,Julian Love,51081,S,8,NYG,248,12,4.8,0,1,1,2,8.3,7,58.3,0,0,0,0,0,5,41.7,0,1,1,2,20
2019,Dylan Cole,24304,LB,11,HST,95,12,12.6,0,0,2,2,8.3,6,50,0,0,1,1,8.3,6,50,0,0,1,1,8.3
2019,Justin Houston,6222,ED,16,IND,449,431,96,11,9,40,60,8.2,123,28.5,1,3,13,17,7.3,308,71.5,10,6,27,43,8.6
2019,Carlos Dunlap,5579,ED,14,CIN,405,372,91.9,10,13,28,51,8.2,245,65.9,7,11,26,44,10.4,127,34.1,3,2,2,7,3.9
2019,L.J. Fort,7292,LB,11,BLT,155,43,27.7,0,0,7,7,8.1,20,54.1,0,0,3,3,7.5,17,45.9,0,0,3,3,8.8
2019,Chandler Jones,7027,ED,16,ARZ,635,577,90.9,19,7,49,75,8.1,305,52.9,10,2,26,38,7.9,272,47.1,9,5,23,37,8.5
2019,Ronnie Harrison,49206,S,14,JAX,486,31,6.4,1,0,3,4,8.1,20,64.5,0,0,3,3,7.5,11,35.5,1,0,0,1,9.1
2019,Tahir Whitehead,7135,LB,16,OAK,506,31,6.1,0,1,4,5,8.1,16,55.2,0,1,2,3,9.4,13,44.8,0,0,2,2,7.7
2019,Lorenzo Alexander,2476,ED,16,BUF,281,203,72.2,3,7,20,30,8.1,135,66.5,2,5,15,22,8.9,68,33.5,1,2,5,8,6.6
2019,Zach Sieler,66917,DI,6,MIA,51,50,98,1,0,6,7,8,15,39.5,1,0,2,3,13.3,23,60.5,0,0,4,4,8.7
2019,Nicholas Morrow,51674,LB,16,OAK,429,44,10.3,0,4,3,7,8,14,32.6,0,2,0,2,7.1,29,67.4,0,1,3,4,6.9
2019,Jermaine Whitehead,9698,S,8,CLV,266,25,9.4,0,1,3,4,8,12,48,0,1,3,4,16.7,13,52,0,0,0,0,0
2019,Calais Campbell,4364,DI,16,JAX,482,480,99.6,6,19,46,71,8,266,58,3,11,33,47,9.4,193,42,3,8,12,23,6.7
2019,Arik Armstead,9450,ED,16,SF,461,457,99.1,11,8,43,62,8,392,86.3,9,7,40,56,8.3,62,13.7,2,1,3,6,6.5
2019,Markus Golden,9491,ED,16,NYG,523,476,91,12,15,37,64,8,400,84.2,6,10,33,49,6.9,75,15.8,6,5,4,15,14
2019,Khalil Mack,8640,ED,16,CHI,543,495,91.2,9,7,54,70,8,250,50.6,3,3,35,41,8.8,244,49.4,6,4,19,29,7.2
2019,Kiko Alonso,7827,LB,12,NO,189,44,23.3,0,2,5,7,8,24,58.5,0,0,5,5,10.4,17,41.5,0,0,0,0,0
2019,Trey Flowers,9534,ED,15,DET,444,422,95,6,14,41,61,7.9,57,14.1,1,6,1,8,7.9,346,85.9,5,8,35,48,7.7
2019,Terrell Edmunds,51334,S,16,PIT,581,19,3.3,0,2,1,3,7.9,11,64.7,0,2,0,2,9.1,6,35.3,0,0,0,0,0
2019,Brandon Graham,5538,ED,16,PHI,495,482,97.4,9,11,47,67,7.9,392,81.3,6,8,41,55,7.8,90,18.7,3,3,6,12,8.3
2019,D.J. Swearinger Sr.,7838,S,9,NO,268,19,7.1,0,2,1,3,7.9,12,63.2,0,1,1,2,8.3,7,36.8,0,1,0,1,7.1
2019,Tremaine Edmunds,50905,LB,16,BUF,585,63,10.8,2,2,4,8,7.9,34,66.7,1,0,2,3,5.9,17,33.3,1,0,1,2,8.8
2019,Olivier Vernon,7074,ED,10,CLV,265,250,94.3,4,7,24,35,7.8,101,40.4,1,3,9,13,6.9,149,59.6,3,4,15,22,8.4
2019,Carl Lawson,11871,ED,12,CIN,283,256,90.5,5,16,14,35,7.8,17,6.7,1,4,3,8,26.5,238,93.3,4,12,11,27,6.5
2019,Ryan Kerrigan,6168,ED,12,WAS,327,281,85.9,7,7,23,37,7.8,229,81.5,7,6,20,33,8.7,52,18.5,0,1,3,4,3.8
2019,Melvin Ingram III,7024,ED,13,LAC,389,351,90.2,8,4,35,47,7.8,182,52,6,3,20,29,9.6,168,48,2,1,15,18,6
2019,Jayon Brown,11910,LB,14,TEN,515,65,12.6,0,2,8,10,7.7,34,54,0,0,3,3,4.4,29,46,0,2,5,7,12.1
2019,Matt Ioannidis,10786,DI,16,WAS,417,417,100,9,8,38,55,7.7,390,96.3,8,8,34,50,7.4,15,3.7,0,0,3,3,10
2019,Javon Hargrave,10723,DI,16,PIT,345,345,100,4,2,43,49,7.7,242,86.7,3,1,33,37,8.3,37,13.3,1,0,4,5,8.1
2019,Albert Huggins,36862,DI,4,PHI,26,26,100,0,1,3,4,7.7,11,44,0,0,2,2,9.1,14,56,0,1,1,2,7.1
2019,Kyle Van Noy,8675,ED,15,NE,491,414,84.3,7,8,42,57,7.7,341,82.8,4,8,35,47,7.5,71,17.2,3,0,7,10,9.2
2019,Chris Odom,12031,ED,4,WAS,34,26,76.5,2,0,0,2,7.7,24,92.3,2,0,0,2,8.3,2,7.7,0,0,0,0,0
2019,Rolan Milligan,11303,CB,6,IND,101,13,12.9,0,1,1,2,7.7,6,46.2,0,1,0,1,8.3,7,53.8,0,0,1,1,7.1
2019,Ahmad Gooden,29951,ED,3,DEN,14,13,92.9,0,1,1,2,7.7,3,23.1,0,0,0,0,0,10,76.9,0,1,1,2,10
2019,Jahlani Tavai,51055,LB,15,DET,314,85,27.1,2,1,8,11,7.6,20,25.6,0,0,3,3,7.5,58,74.4,2,0,3,5,6
2019,Dont'a Hightower,7030,LB,15,NE,433,258,59.6,7,7,18,32,7.6,133,52.4,3,4,12,19,8.3,121,47.6,4,2,5,11,6.2
2019,Demarcus Lawrence,8669,ED,16,DAL,416,411,98.8,6,11,39,56,7.5,372,90.5,6,11,35,52,7.8,39,9.5,0,0,4,4,5.1
2019,Patrick Robinson,5557,S,7,NO,125,20,16,0,1,2,3,7.5,9,45,0,0,1,1,5.6,11,55,0,1,1,2,9.1
2019,Sam Hubbard,48457,ED,15,CIN,452,389,86.1,9,6,34,49,7.5,287,75.1,9,4,26,39,8.4,95,24.9,0,2,8,10,5.3
2019,Lavonte David,7060,LB,16,TB,732,87,11.9,1,2,9,12,7.5,33,39.3,1,1,5,7,12.1,51,60.7,0,1,4,5,4.9
2019,Mario Addison,6558,ED,15,CAR,422,400,94.8,11,6,31,48,7.4,74,18.5,1,0,10,11,8.1,326,81.5,10,6,21,37,7.2
2019,Cameron Heyward,6183,DI,16,PIT,476,476,100,10,14,36,60,7.4,32,7.3,0,0,0,0,0,409,92.7,10,13,31,54,7.8
2019,Mack Wilson,43190,LB,15,CLV,518,95,18.3,1,0,12,13,7.4,39,44.8,0,0,4,4,5.1,48,55.2,1,0,6,7,8.3
2019,Sean Lee,5580,LB,16,DAL,330,27,8.2,1,0,2,3,7.4,15,55.6,0,0,0,0,0,12,44.4,1,0,2,3,16.7
2019,Brian Burns,44522,ED,16,CAR,277,259,93.5,8,8,14,30,7.3,107,41.3,3,5,4,12,7,152,58.7,5,3,10,18,7.6
2019,Everson Griffen,5624,ED,15,MIN,534,515,96.4,9,14,43,66,7.3,2,0.4,0,0,0,0,0,512,99.6,9,14,43,66,7.3
2019,Blake Cashman,35413,LB,7,NYJ,234,69,29.5,1,2,6,9,7.2,39,57.4,1,2,4,7,10.3,29,42.6,0,0,2,2,3.4
2019,Dion Jordan,7785,ED,7,OAK,115,113,98.3,3,0,10,13,7.1,36,31.9,1,0,6,7,11.1,77,68.1,2,0,4,6,5.2
2019,Raven Greene,24750,S,2,GB,53,7,13.2,0,0,1,1,7.1,4,57.1,0,0,0,0,0,3,42.9,0,0,1,1,16.7
2019,Craig Robertson,7003,ED,5,NO,139,35,25.2,1,1,2,4,7.1,18,54.5,1,0,1,2,8.3,15,45.5,0,1,1,2,6.7
2019,Stephon Tuitt,8681,DI,6,PIT,156,156,100,4,2,12,18,7.1,150,97.4,4,2,10,16,6.7,4,2.6,0,0,2,2,25
2019,Patrick Onwuasor,11100,LB,14,BLT,268,77,28.7,2,3,4,9,7.1,37,54.4,1,2,2,5,8.1,31,45.6,1,0,2,3,6.5
2019,Marquel Lee,11923,LB,5,OAK,22,7,31.8,0,0,1,1,7.1,3,42.9,0,0,1,1,16.7,4,57.1,0,0,0,0,0
2019,Benardrick McKinney,9476,LB,14,HST,498,113,22.7,2,2,10,14,7.1,55,56.7,2,0,4,6,7.3,42,43.3,0,2,5,7,8.3
2019,Jayron Kearse,10878,CB,13,MIN,166,7,4.2,0,0,1,1,7.1,4,57.1,0,0,1,1,12.5,3,42.9,0,0,0,0,0
2019,Kenny Clark,10661,DI,16,GB,506,496,98,8,2,52,62,7.1,218,50.7,7,0,24,31,8.7,212,49.3,0,2,15,17,4
2019,Siran Neal,27130,CB,6,BUF,102,7,6.9,0,0,1,1,7.1,3,42.9,0,0,0,0,0,4,57.1,0,0,1,1,12.5
2019,Minkah Fitzpatrick,51206,S,16,PIT,567,7,1.2,0,1,0,1,7.1,4,57.1,0,1,0,1,12.5,3,42.9,0,0,0,0,0
2019,Sean Chandler,51315,S,8,NYG,22,7,31.8,0,0,1,1,7.1,2,28.6,0,0,0,0,0,5,71.4,0,0,1,1,10
2019,Deion Jones,10686,LB,16,ATL,549,42,7.7,0,2,4,6,7.1,26,65,0,0,2,2,3.8,14,35,0,2,1,3,10.7
2019,Janoris Jenkins,7043,CB,15,NO,556,7,1.3,0,0,1,1,7.1,2,28.6,0,0,1,1,25,5,71.4,0,0,0,0,0
2019,Tyus Bowser,11802,ED,16,BLT,277,199,71.8,4,5,15,24,7,82,41.6,2,2,9,13,9.1,115,58.4,2,3,5,10,5.2
2019,Tarell Basham,11835,ED,16,NYJ,365,292,80,2,3,34,39,7,148,50.7,0,1,17,18,6.1,144,49.3,2,2,17,21,8
2019,Chase Winovich,48523,ED,16,NE,219,213,97.3,7,3,13,23,7,45,21.5,1,0,2,3,4.4,164,78.5,6,3,11,20,7.9
2019,Emmanuel Ogbah,10666,ED,10,KC,244,236,96.7,6,4,17,27,7,180,76.9,6,2,15,23,8.1,54,23.1,0,2,2,4,3.7
2019,Roquan Smith,50892,LB,12,CHI,398,43,10.8,2,0,2,4,7,26,63.4,1,0,1,2,5.8,15,36.6,1,0,1,2,10
2019,Michael Bennett,5273,DI,15,DAL,361,355,98.3,7,9,26,42,6.9,302,85.6,6,9,21,36,7,51,14.4,1,0,5,6,6.9
2019,Jason Pierre-Paul,5540,ED,10,TB,393,384,97.7,9,7,28,44,6.9,154,40.2,5,3,11,19,7.8,229,59.8,4,4,17,25,6.3
2019,Barkevious Mingo,7787,ED,7,HST,35,29,82.9,0,2,2,4,6.9,11,42.3,0,1,0,1,4.5,15,57.7,0,1,0,1,3.3
2019,Bruce Irvin,7021,ED,13,CAR,348,318,91.4,8,8,20,36,6.9,270,84.9,6,7,17,30,6.7,48,15.1,2,1,3,6,8.3
2019,Anthony Barr,8644,LB,14,MIN,564,101,17.9,2,3,7,12,6.9,46,46,0,1,2,3,3.3,54,54,2,2,5,9,10.2
2019,Dre'Mont Jones,28075,DI,14,DEN,201,198,98.5,4,2,17,23,6.8,78,53.4,4,0,7,11,9.6,68,46.6,0,2,6,8,5.9
2019,Taylor Rapp,51172,S,15,LA,498,22,4.4,0,1,2,3,6.8,11,52.4,0,0,1,1,4.5,10,47.6,0,1,0,1,5
2019,Trey Hendrickson,11858,ED,13,NO,269,263,97.8,6,5,18,29,6.7,37,14.1,1,1,1,3,5.4,225,85.9,5,4,16,25,6.7
2019,John Cominsky,88313,ED,8,ATL,47,45,95.7,1,1,3,5,6.7,29,65.9,1,0,3,4,8.6,15,34.1,0,1,0,1,3.3
2019,Ogbonnia Okoronkwo,50130,ED,9,LA,81,75,92.6,2,2,4,8,6.7,21,28,1,1,2,4,11.9,54,72,1,1,2,4,4.6
2019,Preston Brown,8708,LB,10,JAX,175,15,8.6,0,0,2,2,6.7,8,61.5,0,0,1,1,6.3,5,38.5,0,0,1,1,10
2019,Kenny Young,51029,LB,4,LA,55,15,27.3,0,2,0,2,6.7,9,60,0,0,0,0,0,6,40,0,2,0,2,16.7
2019,Frank Clark,9496,ED,14,KC,434,412,94.9,8,9,29,46,6.6,119,28.9,5,1,12,18,9.7,293,71.1,3,8,17,28,5.3
2019,Marlon Humphrey,11771,CB,16,BLT,584,38,6.5,0,1,4,5,6.6,19,50,0,0,2,2,5.3,19,50,0,1,2,3,7.9
2019,Maurice Hurst,38563,DI,16,OAK,318,317,99.7,4,4,30,38,6.6,178,62.2,3,1,17,21,6.7,108,37.8,0,3,9,12,5.6
2019,DeForest Buckner,10641,DI,16,SF,484,483,99.8,8,8,39,55,6.5,166,34.7,4,3,13,20,7.2,312,65.3,4,5,26,35,6.3
2019,Josh Sweat,50120,ED,16,PHI,252,247,98,5,5,17,27,6.5,150,60.7,3,3,10,16,6.3,97,39.3,2,2,7,11,6.7
2019,Takkarist McKinley,11781,ED,14,ATL,300,277,92.3,4,10,18,32,6.5,161,58.1,3,3,8,14,5.3,116,41.9,1,7,10,18,8.2
2019,Jabaal Sheard,6189,ED,13,IND,369,359,97.3,5,5,32,42,6.5,352,98.1,5,4,32,41,6.5,7,1.9,0,1,0,1,7.1
2019,Jadeveon Clowney,8636,ED,13,SEA,409,392,95.8,3,10,35,48,6.5,218,55.6,2,5,22,29,7.1,174,44.4,1,5,13,19,5.7
2019,Kyler Fackrell,10722,ED,16,GB,277,200,72.2,1,7,17,25,6.5,64,32.2,1,0,4,5,4.7,135,67.8,0,7,13,20,7.4
2019,Gerald McCoy,5528,DI,16,CAR,386,386,100,8,8,26,42,6.5,214,57.7,6,4,14,24,7,157,42.3,2,4,11,17,6.1
2019,Yannick Ngakoue,10703,ED,15,JAX,471,457,97,8,11,32,51,6.5,164,36,2,6,11,19,6.4,292,64,6,5,21,32,6.5
2019,Rashan Gary,42905,ED,16,GB,145,140,96.6,3,3,9,15,6.4,75,53.6,2,3,4,9,7.3,65,46.4,1,0,5,6,5.4
2019,K.J. Wright,6251,LB,16,SEA,590,47,8,0,1,5,6,6.4,28,63.6,0,0,1,1,1.8,16,36.4,0,1,2,3,9.4
2019,Maxx Crosby,26316,ED,16,OAK,445,435,97.8,11,5,29,45,6.4,211,48.5,5,4,16,25,7.1,224,51.5,6,1,13,20,5.8
2019,Chuck Clark,11941,S,15,BLT,448,101,22.5,1,3,8,12,6.4,55,59.1,1,2,1,4,4.5,38,40.9,0,1,5,6,7.9
2019,Jerry Hughes,5556,ED,16,BUF,419,405,96.7,4,6,38,48,6.4,23,5.7,0,1,2,3,6.5,382,94.3,4,5,36,45,6.4
2019,Dre Greenlaw,51503,LB,16,SF,422,39,9.2,1,1,2,4,6.4,15,38.5,0,0,0,0,0,24,61.5,1,1,2,4,10.4
2019,Derek Barnett,11769,ED,14,PHI,439,425,96.8,7,14,26,47,6.4,24,5.6,0,0,2,2,4.2,401,94.4,7,14,24,45,6.5
2019,Bud Dupree,9455,ED,16,PIT,551,507,92,13,8,30,51,6.3,2,0.4,0,0,0,0,0,505,99.6,13,8,30,51,6.3
2019,Jalen Thompson,49116,S,12,ARZ,357,8,2.2,0,1,0,1,6.3,3,37.5,0,0,0,0,0,5,62.5,0,1,0,1,10
2019,Uchenna Nwosu,50084,ED,16,LAC,206,182,88.3,2,6,13,21,6.3,81,44.8,1,3,5,9,6.2,100,55.2,1,3,8,12,6.5
2019,T.Y. McGill,10156,DI,3,LAC,9,8,88.9,0,0,1,1,6.3,6,75,0,0,1,1,8.3,2,25,0,0,0,0,0
2019,Will Compton,8308,LB,9,OAK,123,8,6.5,0,0,1,1,6.3,2,50,0,0,0,0,0,2,50,0,0,1,1,25
2019,B.W. Webb,7896,CB,15,CIN,480,8,1.7,0,0,1,1,6.3,6,75,0,0,1,1,8.3,2,25,0,0,0,0,0
2019,Miles Killebrew,10745,LB,4,DET,61,8,13.1,0,0,1,1,6.3,2,25,0,0,1,1,25,6,75,0,0,0,0,0
2019,Tank Carradine,7821,DI,1,MIA,9,8,88.9,0,0,1,1,6.3,1,12.5,0,0,0,0,0,7,87.5,0,0,1,1,7.1
2019,Luke Kuechly,7015,LB,16,CAR,606,24,4,0,3,0,3,6.3,11,47.8,0,1,0,1,4.5,12,52.2,0,2,0,2,8.3
2019,Sam Acho,6255,ED,5,TB,25,24,96,1,0,1,2,6.3,3,12.5,0,0,0,0,0,21,87.5,1,0,1,2,7.1
2019,DeMarcus Walker,11806,DI,10,DEN,120,120,100,4,1,6,11,6.3,45,40.5,1,1,2,4,5.6,66,59.5,3,0,3,6,6.8
2019,Reshad Jones,5686,S,4,MIA,80,8,10,0,0,1,1,6.3,4,50,0,0,0,0,0,4,50,0,0,1,1,12.5
2019,Geno Atkins,5643,DI,16,CIN,459,457,99.6,5,6,42,53,6.3,156,37.1,3,2,13,18,6.7,265,62.9,2,4,25,31,6.2
2019,Vince Biegel,11863,ED,15,MIA,363,296,81.5,4,11,18,33,6.3,38,13.2,0,3,2,5,6.6,249,86.8,3,8,16,27,6
2019,Devin McCourty,5552,S,16,NE,569,16,2.8,0,0,2,2,6.3,9,56.3,0,0,0,0,0,7,43.8,0,0,2,2,14.3
2019,Donald Payne,51589,LB,5,JAX,183,16,8.7,1,0,0,1,6.3,6,46.2,0,0,0,0,0,7,53.8,1,0,0,1,14.3
2019,Oshane Ximines,48538,ED,16,NYG,284,252,88.7,6,3,16,25,6.2,84,33.7,3,2,6,11,8.3,165,66.3,3,1,9,13,4.8
2019,Jordan Willis,11828,ED,9,NYJ,114,97,85.1,1,2,8,11,6.2,7,7.2,0,0,3,3,21.4,90,92.8,1,2,5,8,5
2019,Ifeadi Odenigbo,11975,ED,16,MIN,262,259,98.9,7,7,11,25,6.2,35,14.5,0,2,1,3,4.3,206,85.5,6,5,10,21,6.6
2019,Vita Vea,48956,DI,16,TB,482,474,98.3,3,9,44,56,6.2,84,22.3,0,2,9,11,6.5,292,77.7,2,5,25,32,5.8
2019,Ronald Blair III,10776,ED,9,SF,107,105,98.1,3,0,7,10,6.2,60,57.1,2,0,4,6,6.7,45,42.9,1,0,3,4,5.6
2019,Jerome Baker,28091,LB,16,MIA,564,121,21.5,1,4,9,14,6.2,38,35.5,0,1,1,2,2.6,69,64.5,1,3,6,10,8
2019,Taven Bryan,48753,DI,16,JAX,222,222,100,2,8,15,25,6.1,121,55.5,0,4,12,16,6.6,97,44.5,2,4,3,9,5.7
2019,Abdullah Anderson,32708,DI,6,CHI,57,57,100,1,0,5,6,6.1,9,17.3,0,0,0,0,0,43,82.7,1,0,4,5,7
2019,Bryan Cox Jr.,12092,ED,7,CLV,125,115,92,2,4,6,12,6.1,36,31.3,1,1,1,3,5.6,79,68.7,1,3,5,9,6.3
2019,Montez Sweat,27271,ED,16,WAS,382,319,83.5,8,5,18,31,6.1,81,25.4,2,0,7,9,6.8,238,74.6,6,5,11,22,5.9
2019,Samson Ebukam,11880,ED,16,LA,295,243,82.4,5,4,15,24,6,87,35.8,1,2,6,9,5.7,156,64.2,4,2,9,15,6.1
2019,Vic Beasley Jr.,9441,ED,16,ATL,450,376,83.6,9,3,24,36,6,263,69.9,5,1,17,23,5.3,113,30.1,4,2,7,13,7.5
2019,Nathan Shepherd,24614,DI,9,NYJ,139,134,96.4,2,5,7,14,6,52,41.3,0,0,5,5,4.8,74,58.7,2,3,2,7,6.1
2019,Anthony Walker,11916,LB,16,IND,451,25,5.5,1,0,1,2,6,9,45,1,0,1,2,16.7,11,55,0,0,0,0,0
2019,Jordan Jenkins,10717,ED,14,NYJ,366,318,86.9,7,6,18,31,6,42,13.2,0,4,3,7,8.3,276,86.8,7,2,15,24,5.6
2019,Jarrod Wilson,10902,S,16,JAX,588,25,4.3,0,2,1,3,6,11,45.8,0,0,1,1,4.5,13,54.2,0,1,0,1,3.8
2019,Ben Banogu,26554,ED,15,IND,173,168,97.1,3,3,11,17,6,159,95.2,3,3,10,16,6,8,4.8,0,0,1,1,6.3
2019,Fletcher Cox,7018,DI,16,PHI,505,497,98.4,4,10,42,56,6,409,86.7,3,6,32,41,5.4,63,13.3,1,3,6,10,8.7
2019,John Simon,7911,ED,16,NE,250,218,87.2,4,3,15,22,6,54,24.8,2,2,4,8,9.3,164,75.2,2,1,11,14,4.9
2019,Grady Jarrett,9570,DI,16,ATL,459,457,99.6,8,9,29,46,5.9,216,50.1,1,3,11,15,3.7,215,49.9,7,6,15,28,8.1
2019,Mike Daniels,7132,DI,9,DET,119,119,100,1,1,11,13,5.9,69,67.6,1,1,9,11,8.7,33,32.4,0,0,0,0,0
2019,Patrick O'Connor,12005,DI,3,TB,17,17,100,0,1,1,2,5.9,8,47.1,0,0,0,0,0,9,52.9,0,1,1,2,11.1
2019,Kevin Byard,10698,S,16,TEN,666,17,2.6,0,0,2,2,5.9,15,88.2,0,0,2,2,6.7,2,11.8,0,0,0,0,0
2019,Germaine Pratt,29407,LB,15,CIN,205,34,16.6,0,0,4,4,5.9,16,51.6,0,0,1,1,3.1,15,48.4,0,0,3,3,10
2019,De'Vondre Campbell,10749,LB,16,ATL,506,93,18.4,2,1,6,9,5.9,40,43,0,0,4,4,5,53,57,2,1,2,5,6.6
2019,Stephen Weatherly,10861,ED,16,MIN,284,279,98.2,4,6,19,29,5.9,232,83.5,4,5,17,26,6.5,46,16.5,0,1,2,3,3.3
2019,Devin Bush,27375,LB,16,PIT,453,34,7.5,1,1,1,3,5.9,23,67.6,1,1,1,3,8.7,11,32.4,0,0,0,0,0
2019,D.J. Reader,10800,DI,15,HST,330,327,99.1,3,11,21,35,5.8,125,39.3,0,1,9,10,4,193,60.7,2,10,12,24,6.7
2019,Domata Peko Sr.,3068,DI,7,BLT,62,60,96.8,0,0,7,7,5.8,21,51.2,0,0,3,3,7.1,20,48.8,0,0,2,2,5
2019,Leonard Williams,9439,DI,15,NYG,426,423,99.3,1,19,28,48,5.8,31,7.9,0,2,4,6,9.7,361,92.1,1,16,23,40,5.7
2019,Harold Landry III,48600,ED,16,TEN,591,513,86.8,9,6,36,51,5.8,123,24,2,2,14,18,8.1,389,76,7,4,22,33,5.1
2019,Shaquem Griffin,50657,ED,6,SEA,85,78,91.8,0,3,6,9,5.8,75,96.2,0,3,6,9,6,3,3.8,0,0,0,0,0
2019,Rodney Gunter,9549,DI,13,ARZ,335,334,99.7,5,5,24,34,5.8,134,40.1,3,2,5,10,4.9,200,59.9,2,3,19,24,6.5
2019,Nick Vigil,10721,LB,16,CIN,505,69,13.7,0,2,6,8,5.8,28,43.8,0,1,0,1,1.8,36,56.3,0,0,5,5,6.9
2019,Jaylon Ferguson,48362,ED,14,BLT,283,265,93.6,2,5,22,29,5.8,124,46.8,2,4,10,16,7.3,141,53.2,0,1,12,13,4.6
2019,Quinton Jefferson,10781,DI,14,SEA,377,375,99.5,4,7,28,39,5.7,149,41.2,0,5,11,16,5.4,213,58.8,4,1,15,20,5.6
2019,Armon Watts,27844,DI,7,MIN,53,53,100,2,0,2,4,5.7,21,41.2,1,0,1,2,7.1,30,58.8,1,0,1,2,5
2019,Jon Bostic,7831,LB,16,WAS,559,53,9.5,0,2,4,6,5.7,27,56.3,0,1,2,3,5.6,21,43.8,0,1,2,3,7.1
2019,Terrell Suggs,1326,ED,15,KC,434,404,93.1,8,4,26,38,5.7,143,35.4,3,1,7,11,4.9,261,64.6,5,3,19,27,6.1
2019,Maliek Collins,10701,DI,16,DAL,457,457,100,4,8,36,48,5.7,253,56.5,3,6,22,31,6.7,195,43.5,1,2,12,15,4.1
2019,Devon Kennard,8809,ED,16,DET,540,409,75.7,6,9,25,40,5.6,363,89.2,6,9,23,38,6.1,44,10.8,0,0,2,2,2.3
2019,Anthony Pittman,94372,ED,1,DET,11,9,81.8,0,1,0,1,5.6,9,100,0,1,0,1,5.6,0,0,0,0,0,0,
2019,Stacy McGee,7987,DI,4,CAR,36,36,100,1,0,2,3,5.6,21,61.8,1,0,1,2,7.1,13,38.2,0,0,1,1,3.8
2019,Jordan Phillips,9485,DI,16,BUF,322,319,99.1,10,5,11,26,5.6,173,54.6,5,3,5,13,5.2,144,45.4,5,2,6,13,6.3
2019,Sean Murphy-Bunting,25891,CB,14,TB,462,18,3.9,1,0,0,1,5.6,7,38.9,1,0,0,1,14.3,11,61.1,0,0,0,0,0
2019,Myles Jack,10670,LB,11,JAX,349,36,10.3,1,1,1,3,5.6,14,46.7,1,0,0,1,7.1,16,53.3,0,0,1,1,3.1
2019,Jamie Meder,8940,DI,1,DET,9,9,100,0,0,1,1,5.6,9,100,0,0,1,1,5.6,0,0,0,0,0,0,
2019,Ben Niemann,51099,LB,15,KC,283,54,19.1,0,0,6,6,5.6,19,42.2,0,0,3,3,7.9,26,57.8,0,0,2,2,3.8
2019,Carl Nassib,10699,ED,14,TB,410,366,89.3,5,6,24,35,5.5,308,84.6,5,5,22,32,6,56,15.4,0,1,2,3,2.7
2019,Mario Edwards Jr.,9468,DI,14,NO,164,164,100,3,0,12,15,5.5,106,64.6,1,0,8,9,4.7,58,35.4,2,0,4,6,6.9
2019,Alex Okafor,7885,ED,10,KC,262,235,89.7,5,4,12,21,5.5,200,85.5,5,4,9,18,5.8,34,14.5,0,0,3,3,4.4
2019,Sheldon Rankins,10646,DI,10,NO,224,219,97.8,2,3,17,22,5.5,107,59.8,1,0,8,9,4.7,72,40.2,0,2,6,8,5.6
2019,Ryan Anderson,11804,ED,16,WAS,302,228,75.5,4,5,12,21,5.5,135,59.5,4,4,5,13,6.3,92,40.5,0,1,6,7,3.8
2019,Brooks Reed,6194,ED,8,ARZ,45,37,82.2,1,0,2,3,5.4,23,62.2,1,0,2,3,8.7,14,37.8,0,0,0,0,0
2019,Kawann Short,7825,DI,2,CAR,37,37,100,0,3,1,4,5.4,2,6.1,0,0,0,0,0,31,93.9,0,2,1,3,4.8
2019,Joe Jackson,44615,ED,5,DAL,47,46,97.9,0,1,4,5,5.4,10,21.7,0,0,2,2,10,36,78.3,0,1,2,3,4.2
2019,Derek Wolfe,7040,DI,12,DEN,271,270,99.6,7,6,9,22,5.4,257,96.6,7,6,9,22,5.6,9,3.4,0,0,0,0,0
2019,Andrew Brown,49636,ED,12,CIN,137,129,94.2,0,2,12,14,5.4,58,45.7,0,1,5,6,5.2,69,54.3,0,1,7,8,5.8
2019,Trent Harris,48575,ED,11,MIA,120,93,77.5,2,1,5,8,5.4,43,47.8,1,0,3,4,5.8,47,52.2,1,1,2,4,5.3
2019,Sharif Finch,50221,ED,8,TEN,95,93,97.9,2,0,6,8,5.4,74,80.4,2,0,5,7,6.1,18,19.6,0,0,1,1,2.8
2019,Kerry Hyder,9045,ED,16,DAL,270,270,100,2,4,21,27,5.4,192,71.1,2,3,18,23,6.5,78,28.9,0,1,3,4,2.6
